"seqnames","start","end","width","strand","name","score","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"chr2",241965889,241967767,1879,"*","consensus_peak_41969_overlaps2",2,"Promoter (2-3kb)",2,241970683,241977276,6594,1,"102723927","ENST00000429456.1",-2916
"chr2",242063891,242064979,1089,"*","consensus_peak_41973_overlaps2",2,"Intron (ENST00000415434.5/101927289, intron 3 of 3)",2,242058048,242084131,26084,2,"105373979","ENST00000662783.1",19152
"chr20",257672,260066,2395,"*","consensus_peak_41977_overlaps2",2,"Promoter (<=1kb)",20,257724,261096,3373,1,"400830","ENST00000382376.4",0
"chr20",308254,310859,2606,"*","consensus_peak_41981_overlaps2,consensus_peak_41982_overlaps3,consensus_peak_41983_overlaps2",2.333333333,"Distal Intergenic",20,297570,300321,2752,1,"85364","ENST00000500893.4",10684
"chr20",324104,325593,1490,"*","consensus_peak_41986_overlaps2",2,"Promoter (<=1kb)",20,316860,324461,7602,2,"100507459","ENST00000657126.1",0
"chr20",328474,331079,2606,"*","consensus_peak_41989_overlaps2",2,"Promoter (2-3kb)",20,325552,330224,4673,1,"6666","ENST00000342665.5",2922
"chr20",341080,342175,1096,"*","consensus_peak_41992_overlaps2",2,"Intron (ENST00000442637.2/100507459, intron 1 of 2)",20,346782,353493,6712,1,"80023","ENST00000609179.5",-4607
"chr20",352652,354905,2254,"*","consensus_peak_41995_overlaps2",2,"Promoter (2-3kb)",20,349726,354848,5123,1,"80023","ENST00000608875.1",2926
"chr20",359460,364026,4567,"*","consensus_peak_41998_overlaps2,consensus_peak_41999_overlaps3,consensus_peak_42000_overlaps2",2.333333333,"Promoter (<=1kb)",20,362835,391386,28552,1,"57761","ENST00000615226.4",0
"chr20",371128,373992,2865,"*","consensus_peak_42003_overlaps2,consensus_peak_42004_overlaps3,consensus_peak_42005_overlaps2",2.333333333,"Intron (ENST00000615226.4/57761, intron 1 of 4)",20,380760,397559,16800,1,"57761","ENST00000217233.9",-6768
"chr20",445006,446131,1126,"*","consensus_peak_42010_overlaps2",2,"Promoter (1-2kb)",20,435497,443975,8479,2,"128637","ENST00000680815.1",-1031
"chr20",881163,883730,2568,"*","consensus_peak_42025_overlaps2",2,"Exon (ENST00000381922.5/51378, exon 5 of 9)",20,869900,916334,46435,2,"51378","ENST00000381922.5",32604
"chr20",914619,917097,2479,"*","consensus_peak_42029_overlaps2",2,"Promoter (<=1kb)",20,869900,916334,46435,2,"51378","ENST00000381922.5",0
"chr20",1415822,1419400,3579,"*","consensus_peak_42046_overlaps2,consensus_peak_42047_overlaps3,consensus_peak_42048_overlaps2",2.333333333,"Distal Intergenic",20,1373708,1393164,19457,2,"2280","ENST00000677533.1",-22658
"chr20",1433852,1435563,1712,"*","consensus_peak_42052_overlaps2",2,"Distal Intergenic",20,1442162,1457090,14929,2,"55968","ENST00000461211.5",21527
"chr20",1800688,1805680,4993,"*","consensus_peak_42066_overlaps2,consensus_peak_42067_overlaps3,consensus_peak_42068_overlaps2",2.333333333,"Exon (ENST00000661517.1/107984104, exon 3 of 4)",20,1733180,1810651,77472,2,"107984104","ENST00000702291.1",4971
"chr20",1808387,1814639,6253,"*","consensus_peak_42071_overlaps2,consensus_peak_42072_overlaps3,consensus_peak_42073_overlaps2",2.333333333,"Promoter (<=1kb)",20,1729038,1810849,81812,2,"107984104","ENST00000671643.1",0
"chr20",1815738,1821640,5903,"*","consensus_peak_42075_overlaps2,consensus_peak_42076_overlaps3,consensus_peak_42077_overlaps2,consensus_peak_42078_overlaps3,consensus_peak_42079_overlaps2",2.4,"Promoter (<=1kb)",20,1787874,1817765,29892,2,"107984104","ENST00000661517.1",0
"chr20",1872597,1873017,421,"*","consensus_peak_42083_overlaps2",2,"Distal Intergenic",20,1888128,1891202,3075,2,"107984088","ENST00000620919.1",18185
"chr20",1895549,1897113,1565,"*","consensus_peak_42090_overlaps2",2,"Promoter (<=1kb)",20,1895407,1940592,45186,1,"140885","ENST00000358771.5",142
"chr20",2168367,2174725,6359,"*","consensus_peak_42100_overlaps2,consensus_peak_42101_overlaps3,consensus_peak_42102_overlaps2",2.333333333,"3' UTR",20,2194074,2201329,7256,1,"105372502","ENST00000661904.1",-19349
"chr20",2236649,2237799,1151,"*","consensus_peak_42105_overlaps2",2,"Intron (ENST00000651531.1/7053, intron 1 of 13)",20,2207328,2341059,133732,1,"7053","ENST00000651531.1",29321
"chr20",2450609,2453884,3276,"*","consensus_peak_42113_overlaps2,consensus_peak_42114_overlaps3,consensus_peak_42115_overlaps2",2.333333333,"Exon (ENST00000384575.1/ENST00000384575.1, exon 1 of 1)",20,2461685,2464727,3043,2,"6628","ENST00000688450.1",10843
"chr20",2767244,2770813,3570,"*","consensus_peak_42125_overlaps2,consensus_peak_42126_overlaps3,consensus_peak_42127_overlaps2",2.333333333,"Distal Intergenic",20,2755088,2760101,5014,1,"57593","ENST00000477287.1",12156
"chr20",2813677,2822555,8879,"*","consensus_peak_42131_overlaps2,consensus_peak_42132_overlaps3,consensus_peak_42133_overlaps2,consensus_peak_42134_overlaps3,consensus_peak_42135_overlaps2",2.4,"Promoter (<=1kb)",20,2814968,2818066,3099,1,"100288797","ENST00000380593.4",0
"chr20",2851162,2852525,1364,"*","consensus_peak_42138_overlaps2",2,"Intron (ENST00000380469.7/64601, intron 1 of 19)",20,2860970,2864230,3261,1,"64601","ENST00000481812.4",-8445
"chr20",3080553,3086150,5598,"*","consensus_peak_42146_overlaps2,consensus_peak_42147_overlaps3,consensus_peak_42148_overlaps2",2.333333333,"Promoter (<=1kb)",20,3082556,3084724,2169,2,"551","ENST00000380293.3",0
"chr20",3233713,3237936,4224,"*","consensus_peak_42154_overlaps2,consensus_peak_42155_overlaps3,consensus_peak_42156_overlaps2",2.333333333,"Promoter (<=1kb)",20,3227417,3237727,10311,2,"83959","ENST00000380056.7",0
"chr20",3404543,3409061,4519,"*","consensus_peak_42160_overlaps2,consensus_peak_42161_overlaps3,consensus_peak_42162_overlaps2",2.333333333,"Promoter (<=1kb)",20,3249306,3407669,158364,2,"25943","ENST00000252032.10",0
"chr20",3696816,3699328,2513,"*","consensus_peak_42168_overlaps2",2,"Exon (ENST00000344754.6/6614, exon 8 of 22)",20,3686970,3693079,6110,2,"6614","ENST00000419548.4",-3737
"chr20",3763768,3770340,6573,"*","consensus_peak_42173_overlaps2,consensus_peak_42174_overlaps3,consensus_peak_42175_overlaps2",2.333333333,"Promoter (<=1kb)",20,3753508,3767728,14221,2,"54976","ENST00000217195.12",0
"chr20",3795639,3798234,2596,"*","consensus_peak_42179_overlaps2,consensus_peak_42180_overlaps3,consensus_peak_42181_overlaps2",2.333333333,"Promoter (<=1kb)",20,3795739,3805237,9499,1,"994","ENST00000467519.5",0
"chr20",3811211,3812438,1228,"*","consensus_peak_42185_overlaps2",2,"Promoter (<=1kb)",20,3811384,3823882,12499,1,"101929125","ENST00000620777.1",0
"chr20",3842686,3843895,1210,"*","consensus_peak_42189_overlaps2",2,"Promoter (2-3kb)",20,3846799,3876123,29325,1,"57506","ENST00000416600.6",-2904
"chr20",3995023,3996670,1648,"*","consensus_peak_42195_overlaps2,consensus_peak_42196_overlaps3,consensus_peak_42197_overlaps2",2.333333333,"Intron (ENST00000336095.10/11237, intron 1 of 5)",20,3927309,4015389,88081,2,"11237","ENST00000336095.10",18719
"chr20",4040438,4042668,2231,"*","consensus_peak_42202_overlaps2,consensus_peak_42203_overlaps3,consensus_peak_42204_overlaps2",2.333333333,"Distal Intergenic",20,3927311,4015558,88248,2,"11237","ENST00000358395.11",-24880
"chr20",4045767,4046879,1113,"*","consensus_peak_42207_overlaps2",2,"Distal Intergenic",20,3927311,4015558,88248,2,"11237","ENST00000358395.11",-30209
"chr20",4063538,4069706,6169,"*","consensus_peak_42210_overlaps2,consensus_peak_42211_overlaps3,consensus_peak_42212_overlaps2,consensus_peak_42213_overlaps3,consensus_peak_42214_overlaps2",2.4,"Distal Intergenic",20,3927311,4015558,88248,2,"11237","ENST00000358395.11",-47980
"chr20",4072054,4073696,1643,"*","consensus_peak_42216_overlaps2",2,"Exon (ENST00000379526.1/ENST00000379526.1, exon 2 of 3)",20,4120980,4175104,54125,1,"54498","ENST00000493223.1",-47284
"chr20",4105297,4106460,1164,"*","consensus_peak_42221_overlaps2",2,"Distal Intergenic",20,4120980,4175104,54125,1,"54498","ENST00000493223.1",-14520
"chr20",4110822,4114011,3190,"*","consensus_peak_42223_overlaps2",2,"Distal Intergenic",20,4120980,4175104,54125,1,"54498","ENST00000493223.1",-6969
"chr20",4134514,4136972,2459,"*","consensus_peak_42226_overlaps2",2,"Intron (ENST00000493223.1/54498, intron 1 of 1)",20,4148779,4187746,38968,1,"54498","ENST00000621355.4",-11807
"chr20",4148823,4150514,1692,"*","consensus_peak_42229_overlaps2",2,"Promoter (<=1kb)",20,4148828,4187727,38900,1,"54498","ENST00000305958.9",0
"chr20",4151872,4153974,2103,"*","consensus_peak_42231_overlaps2",2,"Promoter (2-3kb)",20,4148935,4187747,38813,1,"54498","ENST00000346595.6",2937
"chr20",4225796,4228155,2360,"*","consensus_peak_42238_overlaps2",2,"Intron (ENST00000379453.6/146, intron 1 of 1)",20,4221681,4222381,701,2,"146","ENST00000621688.1",-3415
"chr20",4490460,4491161,702,"*","consensus_peak_42243_overlaps2",2,"Intron (ENST00000419863.1/ENST00000419863.1, intron 1 of 1)",20,4686350,4701590,15241,1,"5621","ENST00000430350.2",-195189
"chr20",4601567,4604154,2588,"*","consensus_peak_42248_overlaps2,consensus_peak_42249_overlaps3,consensus_peak_42250_overlaps2",2.333333333,"Distal Intergenic",20,4686350,4701590,15241,1,"5621","ENST00000430350.2",-82196
"chr20",4794801,4795875,1075,"*","consensus_peak_42256_overlaps2",2,"Promoter (<=1kb)",20,4780023,4795504,15482,2,"9770","ENST00000478553.1",0
"chr20",4820652,4824882,4231,"*","consensus_peak_42259_overlaps2,consensus_peak_42260_overlaps3,consensus_peak_42261_overlaps2",2.333333333,"Promoter (<=1kb)",20,4780023,4823608,43586,2,"9770","ENST00000379400.8",0
"chr20",4949791,4951789,1999,"*","consensus_peak_42266_overlaps2,consensus_peak_42267_overlaps3,consensus_peak_42268_overlaps2",2.333333333,"Intron (ENST00000379333.5/9962, intron 2 of 16)",20,4852358,5001510,149153,2,"9962","ENST00000338244.6",49721
"chr20",5073022,5074645,1624,"*","consensus_peak_42273_overlaps2,consensus_peak_42274_overlaps3,consensus_peak_42275_overlaps2",2.333333333,"Intron (ENST00000615008.4/29058, intron 4 of 5)",20,5066082,5068154,2073,2,"29058","ENST00000616569.1",-4868
"chr20",5126330,5128961,2632,"*","consensus_peak_42279_overlaps2,consensus_peak_42280_overlaps3,consensus_peak_42281_overlaps2",2.333333333,"Promoter (<=1kb)",20,5114953,5126626,11674,2,"5111","ENST00000379160.3",0
"chr20",5204183,5205820,1638,"*","consensus_peak_42287_overlaps2",2,"Distal Intergenic",20,5176102,5191354,15253,1,"8760","ENST00000379070.3",28081
"chr20",5528549,5530196,1648,"*","consensus_peak_42292_overlaps2,consensus_peak_42293_overlaps3,consensus_peak_42294_overlaps2",2.333333333,"Promoter (1-2kb)",20,5500329,5526709,26381,2,"149837","ENST00000665765.1",-1840
"chr20",5719180,5720304,1125,"*","consensus_peak_42299_overlaps2",2,"Distal Intergenic",20,5750393,5773447,23055,1,"149840","ENST00000378979.8",-30089
"chr20",5843764,5844785,1022,"*","consensus_peak_42304_overlaps2",2,"Intron (ENST00000303142.11/149840, intron 2 of 2)",20,5911510,5925353,13844,1,"1114","ENST00000378961.9",-66725
"chr20",5863173,5865172,2000,"*","consensus_peak_42307_overlaps2",2,"3' UTR",20,5911510,5925353,13844,1,"1114","ENST00000378961.9",-46338
"chr20",5918955,5920475,1521,"*","consensus_peak_42312_overlaps2,consensus_peak_42313_overlaps3,consensus_peak_42314_overlaps2",2.333333333,"Intron (ENST00000378961.9/1114, intron 3 of 4)",20,5915498,5917980,2483,1,"1114","ENST00000488832.1",3457
"chr20",6006928,6008893,1966,"*","consensus_peak_42318_overlaps2",2,"Promoter (<=1kb)",20,6007252,6037393,30142,1,"54675","ENST00000378868.4",0
"chr20",6590826,6591947,1122,"*","consensus_peak_42325_overlaps2,consensus_peak_42326_overlaps3,consensus_peak_42327_overlaps2",2.333333333,"Distal Intergenic",20,6446723,6528459,81737,1,"101929244","ENST00000415932.1",144103
"chr20",7841301,7842622,1322,"*","consensus_peak_42334_overlaps2,consensus_peak_42335_overlaps3,consensus_peak_42336_overlaps2",2.333333333,"Distal Intergenic",20,7882985,7940458,57474,2,"54363","ENST00000378789.4",97836
"chr20",8756528,8757752,1225,"*","consensus_peak_42343_overlaps2",2,"Exon (ENST00000637919.1/23236, exon 24 of 33)",20,8765169,8792771,27603,1,"23236","ENST00000628239.2",-7417
"chr20",10093180,10094693,1514,"*","consensus_peak_42358_overlaps2",2,"Intron (ENST00000661614.1/100131208, intron 3 of 4)",20,10025616,10035324,9709,2,"100131208","ENST00000438646.1",-57856
"chr20",10113493,10115967,2475,"*","consensus_peak_42361_overlaps2,consensus_peak_42362_overlaps3,consensus_peak_42363_overlaps2",2.333333333,"Intron (ENST00000661614.1/100131208, intron 2 of 4)",20,10172395,10290553,118159,1,"6616","ENST00000693732.1",-56428
"chr20",10262840,10264482,1643,"*","consensus_peak_42366_overlaps2,consensus_peak_42367_overlaps3,consensus_peak_42368_overlaps2",2.333333333,"Intron (ENST00000693732.1/6616, intron 1 of 4)",20,10275519,10278069,2551,1,"6616","ENST00000492814.1",-11037
"chr20",10309027,10310673,1647,"*","consensus_peak_42371_overlaps2,consensus_peak_42372_overlaps3,consensus_peak_42373_overlaps2",2.333333333,"Exon (ENST00000688853.1/ENST00000688853.1, exon 1 of 1)",20,10296230,10307418,11189,1,"6616","ENST00000495883.1",12797
"chr20",10507284,10512036,4753,"*","consensus_peak_42378_overlaps2,consensus_peak_42379_overlaps3,consensus_peak_42380_overlaps2",2.333333333,"Intron (ENST00000334534.10/128710, intron 2 of 7)",20,10435305,10628030,192726,1,"128710","ENST00000334534.10",71979
"chr20",10521087,10525123,4037,"*","consensus_peak_42383_overlaps2",2,"Intron (ENST00000334534.10/128710, intron 2 of 7)",20,10598675,10636829,38155,1,"128710","ENST00000488816.1",-73552
"chr20",10555644,10559414,3771,"*","consensus_peak_42387_overlaps2",2,"Exon (ENST00000334534.10/128710, exon 3 of 8)",20,10598675,10636829,38155,1,"128710","ENST00000488816.1",-39261
"chr20",10598708,10599654,947,"*","consensus_peak_42390_overlaps2",2,"Promoter (<=1kb)",20,10598675,10636829,38155,1,"128710","ENST00000488816.1",33
"chr20",10603722,10605223,1502,"*","consensus_peak_42393_overlaps2,consensus_peak_42394_overlaps3,consensus_peak_42395_overlaps2",2.333333333,"Intron (ENST00000334534.10/128710, intron 6 of 7)",20,10598675,10636829,38155,1,"128710","ENST00000488816.1",5047
"chr20",10618091,10619901,1811,"*","consensus_peak_42398_overlaps2",2,"Intron (ENST00000334534.10/128710, intron 6 of 7)",20,10598675,10636829,38155,1,"128710","ENST00000488816.1",19416
"chr20",10637107,10638080,974,"*","consensus_peak_42401_overlaps2",2,"3' UTR",20,10639870,10641276,1407,2,"182","ENST00000617357.1",3196
"chr20",10665101,10668104,3004,"*","consensus_peak_42404_overlaps2,consensus_peak_42405_overlaps3,consensus_peak_42406_overlaps2",2.333333333,"Promoter (2-3kb)",20,10637759,10662506,24748,2,"182","ENST00000423891.6",-2595
"chr20",10670058,10675703,5646,"*","consensus_peak_42408_overlaps2,consensus_peak_42409_overlaps3,consensus_peak_42410_overlaps2",2.333333333,"Promoter (<=1kb)",20,10637684,10673999,36316,2,"182","ENST00000254958.10",0
"chr20",10848331,10849589,1259,"*","consensus_peak_42413_overlaps2,consensus_peak_42414_overlaps3,consensus_peak_42415_overlaps2",2.333333333,"Intron (ENST00000667822.1/ENST00000667822.1, intron 1 of 1)",20,10889949,10896321,6373,2,"101929413","ENST00000653164.1",46732
"chr20",10863012,10864950,1939,"*","consensus_peak_42418_overlaps2,consensus_peak_42419_overlaps3",2.5,"Intron (ENST00000667822.1/ENST00000667822.1, intron 1 of 1)",20,10889949,10896321,6373,2,"101929413","ENST00000653164.1",31371
"chr20",11117744,11119706,1963,"*","consensus_peak_42425_overlaps2",2,"Distal Intergenic",20,11026443,11029455,3013,1,"728434","ENST00000378252.2",91301
"chr20",11139754,11140652,899,"*","consensus_peak_42428_overlaps2",2,"Distal Intergenic",20,11026443,11029455,3013,1,"728434","ENST00000378252.2",113311
"chr20",11205068,11206160,1093,"*","consensus_peak_42433_overlaps2",2,"Distal Intergenic",20,11264944,11273385,8442,2,"339593","ENST00000666460.1",67225
"chr20",11207701,11209223,1523,"*","consensus_peak_42436_overlaps2,consensus_peak_42437_overlaps3,consensus_peak_42438_overlaps2",2.333333333,"Distal Intergenic",20,11264944,11273385,8442,2,"339593","ENST00000666460.1",64162
"chr20",11228666,11232441,3776,"*","consensus_peak_42441_overlaps2,consensus_peak_42442_overlaps3,consensus_peak_42443_overlaps2",2.333333333,"Distal Intergenic",20,11264944,11273385,8442,2,"339593","ENST00000666460.1",40944
"chr20",11248100,11249675,1576,"*","consensus_peak_42447_overlaps3,consensus_peak_42448_overlaps2",2.5,"Intron (ENST00000444792.1/339593, intron 7 of 7)",20,11264944,11273385,8442,2,"339593","ENST00000666460.1",23710
"chr20",11260721,11262378,1658,"*","consensus_peak_42451_overlaps2,consensus_peak_42452_overlaps3,consensus_peak_42453_overlaps2",2.333333333,"Intron (ENST00000444792.1/339593, intron 7 of 7)",20,11264944,11273385,8442,2,"339593","ENST00000666460.1",11007
"chr20",11265025,11268444,3420,"*","consensus_peak_42456_overlaps2,consensus_peak_42457_overlaps3,consensus_peak_42458_overlaps2",2.333333333,"Exon (ENST00000666460.1/339593, exon 3 of 3)",20,11264944,11273385,8442,2,"339593","ENST00000666460.1",4941
"chr20",11372456,11374045,1590,"*","consensus_peak_42461_overlaps2,consensus_peak_42462_overlaps3,consensus_peak_42463_overlaps2",2.333333333,"Distal Intergenic",20,11234170,11301525,67356,2,"339593","ENST00000444792.1",-70931
"chr20",11791533,11792691,1159,"*","consensus_peak_42473_overlaps2",2,"Distal Intergenic",20,11809987,11827689,17703,2,"728450","ENST00000663254.1",34998
"chr20",11901169,11902755,1587,"*","consensus_peak_42478_overlaps2,consensus_peak_42479_overlaps3,consensus_peak_42480_overlaps2",2.333333333,"Intron (ENST00000254977.7/22903, intron 1 of 4)",20,11892493,11926590,34098,1,"22903","ENST00000618918.4",8676
"chr20",12011567,12012660,1094,"*","consensus_peak_42485_overlaps2",2,"Distal Intergenic",20,11921566,11923130,1565,1,"22903","ENST00000473180.1",90001
"chr20",12152667,12154106,1440,"*","consensus_peak_42489_overlaps2,consensus_peak_42490_overlaps3,consensus_peak_42491_overlaps2",2.333333333,"Distal Intergenic",20,12243308,12318221,74914,2,"107985406","ENST00000654812.1",164115
"chr20",13028760,13030765,2006,"*","consensus_peak_42499_overlaps2",2,"Intron (ENST00000399002.7/55304, intron 1 of 11)",20,13009349,13079867,70519,1,"55304","ENST00000450297.1",19411
"chr20",13245321,13248166,2846,"*","consensus_peak_42505_overlaps2,consensus_peak_42506_overlaps3,consensus_peak_42507_overlaps2",2.333333333,"Exon (ENST00000420044.1/ENST00000420044.1, exon 1 of 2)",20,13237801,13239674,1874,2,"100505536","ENST00000431407.1",-5647
"chr20",13262222,13263050,829,"*","consensus_peak_42510_overlaps2",2,"Intron (ENST00000262487.5/140862, intron 1 of 5)",20,13237801,13239674,1874,2,"100505536","ENST00000431407.1",-22548
"chr20",14336842,14337900,1059,"*","consensus_peak_42519_overlaps2,consensus_peak_42520_overlaps3,consensus_peak_42521_overlaps2",2.333333333,"Promoter (<=1kb)",20,14322985,14337612,14628,2,"23767","ENST00000341420.5",0
"chr20",17679906,17680687,782,"*","consensus_peak_42532_overlaps2",2,"Promoter (1-2kb)",20,17614128,17682060,67933,2,"6238","ENST00000455029.3",1373
"chr20",17747428,17747916,489,"*","consensus_peak_42535_overlaps2",2,"Distal Intergenic",20,17731179,17735798,4620,1,"140836","ENST00000467330.1",16249
"chr20",17842926,17844386,1461,"*","consensus_peak_42542_overlaps2,consensus_peak_42543_overlaps3,consensus_peak_42544_overlaps2",2.333333333,"Distal Intergenic",20,17941600,17943622,2023,2,"27131","ENST00000484809.1",99236
"chr20",17873084,17876517,3434,"*","consensus_peak_42549_overlaps2,consensus_peak_42550_overlaps3,consensus_peak_42551_overlaps2",2.333333333,"Distal Intergenic",20,17941600,17943622,2023,2,"27131","ENST00000484809.1",67105
"chr20",17895060,17898923,3864,"*","consensus_peak_42555_overlaps2",2,"Distal Intergenic",20,17941600,17943622,2023,2,"27131","ENST00000484809.1",44699
"chr20",17909851,17911464,1614,"*","consensus_peak_42558_overlaps2",2,"Distal Intergenic",20,17941600,17943622,2023,2,"27131","ENST00000484809.1",32158
"chr20",17938962,17941189,2228,"*","consensus_peak_42562_overlaps2,consensus_peak_42563_overlaps3,consensus_peak_42564_overlaps2",2.333333333,"Promoter (2-3kb)",20,17941600,17943622,2023,2,"27131","ENST00000484809.1",2433
"chr20",18000545,18002002,1458,"*","consensus_peak_42566_overlaps2",2,"Intron (ENST00000486776.5/58495, intron 2 of 3)",20,17970057,17990231,20175,1,"92667","ENST00000467391.1",30488
"chr20",18223568,18226036,2469,"*","consensus_peak_42569_overlaps2",2,"Distal Intergenic",20,18270630,18271069,440,2,"105372551","ENST00000667370.1",45033
"chr20",18251713,18253432,1720,"*","consensus_peak_42572_overlaps2,consensus_peak_42573_overlaps3,consensus_peak_42574_overlaps2",2.333333333,"Distal Intergenic",20,18270630,18271069,440,2,"105372551","ENST00000667370.1",17637
"chr20",18632309,18633531,1223,"*","consensus_peak_42580_overlaps2",2,"3' UTR",20,18588054,18766644,178591,1,"92675","ENST00000377452.4",44255
"chr20",19783090,19786767,3678,"*","consensus_peak_42590_overlaps2,consensus_peak_42591_overlaps3,consensus_peak_42592_overlaps2",2.333333333,"Intron (ENST00000432334.2/54453, intron 1 of 3)",20,19799573,19809675,10103,1,"54453","ENST00000426012.1",-12806
"chr20",19888594,19889966,1373,"*","consensus_peak_42596_overlaps2",2,"Promoter (<=1kb)",20,19889375,19956807,67433,1,"54453","ENST00000459721.5",0
"chr20",19973384,19978953,5570,"*","consensus_peak_42600_overlaps2,consensus_peak_42601_overlaps3,consensus_peak_42602_overlaps2,consensus_peak_42603_overlaps3,consensus_peak_42604_overlaps2",2.4,"Exon (ENST00000255006.12/54453, exon 9 of 13)",20,19935125,20002457,67333,1,"54453","ENST00000484638.1",38259
"chr20",19980689,19982071,1383,"*","consensus_peak_42607_overlaps2",2,"Intron (ENST00000255006.12/54453, intron 9 of 12)",20,20017310,20033629,16320,1,"51126","ENST00000310450.8",-35239
"chr20",19993021,19994482,1462,"*","consensus_peak_42610_overlaps2,consensus_peak_42611_overlaps3,consensus_peak_42612_overlaps2",2.333333333,"Intron (ENST00000255006.12/54453, intron 11 of 12)",20,20017310,20033629,16320,1,"51126","ENST00000310450.8",-22828
"chr20",20464248,20465515,1268,"*","consensus_peak_42620_overlaps2",2,"Intron (ENST00000202677.12/57186, intron 37 of 39)",20,20470933,20512600,41668,2,"57186","ENST00000427175.2",47085
"chr20",21614808,21614996,189,"*","consensus_peak_42636_overlaps2",2,"Promoter (2-3kb)",20,21612644,21619674,7031,1,"101929625","ENST00000624385.1",2164
"chr20",23230914,23232405,1492,"*","consensus_peak_42651_overlaps2",2,"Distal Intergenic",20,23189312,23190307,996,1,"100505664","ENST00000662902.1",41602
"chr20",23444167,23447064,2898,"*","consensus_peak_42657_overlaps2,consensus_peak_42658_overlaps3,consensus_peak_42659_overlaps2",2.333333333,"3' UTR",20,23440324,23442458,2135,1,"128817","ENST00000485969.1",3843
"chr20",24634869,24635884,1016,"*","consensus_peak_42672_overlaps2",2,"Intron (ENST00000376862.4/79953, intron 3 of 3)",20,24584902,24597153,12252,1,"79953","ENST00000482637.1",49967
"chr20",24672765,24674523,1759,"*","consensus_peak_42675_overlaps2",2,"Distal Intergenic",20,24584902,24597153,12252,1,"79953","ENST00000482637.1",87863
"chr20",24745693,24748583,2891,"*","consensus_peak_42678_overlaps2",2,"Distal Intergenic",20,24584902,24597153,12252,1,"79953","ENST00000482637.1",160791
"chr20",24773137,24774580,1444,"*","consensus_peak_42681_overlaps2",2,"Distal Intergenic",20,24949269,24959928,10660,1,"8530","ENST00000480798.2",-174689
"chr20",24991194,24997341,6148,"*","consensus_peak_42686_overlaps2,consensus_peak_42687_overlaps3,consensus_peak_42688_overlaps2,consensus_peak_42689_overlaps3,consensus_peak_42690_overlaps2",2.4,"Promoter (<=1kb)",20,24962925,24992642,29718,2,"57136","ENST00000451442.5",0
"chr20",25032005,25034405,2401,"*","consensus_peak_42694_overlaps2,consensus_peak_42695_overlaps3,consensus_peak_42696_overlaps2",2.333333333,"Promoter (<=1kb)",20,25006230,25032706,26477,2,"84532","ENST00000537502.5",0
"chr20",25037622,25044040,6419,"*","consensus_peak_42699_overlaps2,consensus_peak_42700_overlaps3,consensus_peak_42701_overlaps2,consensus_peak_42702_overlaps3,consensus_peak_42703_overlaps2",2.4,"Intron (ENST00000432802.6/84532, intron 2 of 11)",20,25006230,25032706,26477,2,"84532","ENST00000537502.5",-4916
"chr20",25076218,25078423,2206,"*","consensus_peak_42709_overlaps2",2,"Promoter (<=1kb)",20,25076308,25077999,1692,2,"30813","ENST00000557285.1",0
"chr20",25134536,25137615,3080,"*","consensus_peak_42713_overlaps2",2,"Distal Intergenic",20,25140843,25144470,3628,2,"284798","ENST00000669202.1",6855
"chr20",25176517,25180070,3554,"*","consensus_peak_42717_overlaps2,consensus_peak_42718_overlaps3,consensus_peak_42719_overlaps2",2.333333333,"Distal Intergenic",20,25184658,25187849,3192,2,"101926889","ENST00000665377.1",7779
"chr20",25220979,25227846,6868,"*","consensus_peak_42723_overlaps2,consensus_peak_42724_overlaps3,consensus_peak_42725_overlaps2",2.333333333,"Promoter (<=1kb)",20,25221792,25226729,4938,1,"955","ENST00000485936.5",0
"chr20",25233059,25234670,1612,"*","consensus_peak_42728_overlaps2",2,"Distal Intergenic",20,25224631,25226729,2099,1,"955","ENST00000490187.1",8428
"chr20",25235617,25241872,6256,"*","consensus_peak_42730_overlaps2,consensus_peak_42731_overlaps3,consensus_peak_42732_overlaps2",2.333333333,"Exon (ENST00000618303.1/ENST00000618303.1, exon 2 of 2)",20,25248085,25298012,49928,1,"5834","ENST00000216962.9",-6213
"chr20",25299547,25302861,3315,"*","consensus_peak_42740_overlaps2",2,"3' UTR",20,25293901,25296636,2736,1,"5834","ENST00000471359.1",5646
"chr20",25308814,25311737,2924,"*","consensus_peak_42743_overlaps2,consensus_peak_42744_overlaps3,consensus_peak_42745_overlaps2",2.333333333,"Promoter (<=1kb)",20,25303263,25309498,6236,2,"26090","ENST00000576316.5",0
"chr20",25389549,25391258,1710,"*","consensus_peak_42749_overlaps2",2,"Promoter (<=1kb)",20,25294743,25390835,96093,2,"26090","ENST00000376542.8",0
"chr20",25494633,25502679,8047,"*","consensus_peak_42754_overlaps2,consensus_peak_42755_overlaps3,consensus_peak_42756_overlaps2",2.333333333,"Promoter (<=1kb)",20,25488983,25496803,7821,2,"22981","ENST00000461642.2",0
"chr20",25507278,25509520,2243,"*","consensus_peak_42759_overlaps2,consensus_peak_42760_overlaps3,consensus_peak_42761_overlaps2",2.333333333,"Intron (ENST00000278886.11/22981, intron 5 of 23)",20,25488983,25496803,7821,2,"22981","ENST00000461642.2",-10475
