ensembl_id,gene_symbol,log2FoldChange,padj
ENSG00000289187,,-1.25787629988674,0.0009925042626745
ENSG00000272235,AL590438.1,-0.830055537611979,0.0009927224157879
ENSG00000196812,ZSCAN16,-0.742615606884652,0.0009934630613899
ENSG00000276673,RF02271,-1.33237234725449,0.0009938570676284
ENSG00000083937,CHMP2B,-0.697841293278898,0.0009982209507531
ENSG00000146872,TLK2,-0.597894202330582,0.0010041906317406
ENSG00000137449,CPEB2,-0.625792542654706,0.0010085299709231
ENSG00000176435,CLEC14A,-3.68123325424882,0.0010175556222473
ENSG00000220920,AL023807.1,-1.13921492465268,0.0010243217516287
ENSG00000253731,PCDHGA6,-0.809962537122111,0.0010270560627259
ENSG00000164465,DCBLD1,-0.579354096514061,0.0010310618684193
ENSG00000112763,BTN2A1,-0.572017894412066,0.0010310890513877
ENSG00000160190,SLC37A1,-0.694695165187068,0.0010364436904871
ENSG00000177453,NIM1K,-0.893514607138207,0.0010378434231458
ENSG00000132122,SPATA6,-0.7122261554112,0.001040154984634
ENSG00000269713,NBPF9,-0.556959940061124,0.0010509132231163
ENSG00000157500,APPL1,-0.570817635214824,0.0010509561177757
ENSG00000230597,AL136164.1,-2.25838379491639,0.0010561559612347
ENSG00000289357,,-1.12494315785574,0.00105944980744
ENSG00000149657,LSM14B,-0.569991109289371,0.0010601767636861
ENSG00000189079,ARID2,-0.796843679287673,0.0010611045614666
ENSG00000144744,UBA3,-0.573365106040318,0.0010623118506882
ENSG00000162998,FRZB,-2.32075509920625,0.0010660757316412
ENSG00000289419,,-1.06854050980758,0.0010673078923965
ENSG00000005302,MSL3,-0.661131758311186,0.0010688765171169
ENSG00000196422,PPP1R26,-0.557371568179799,0.001070928396338
ENSG00000163681,SLMAP,-0.519289475594273,0.0010743801510662
ENSG00000237645,AC092967.1,-1.22458540957103,0.0010751659668198
ENSG00000171150,SOCS5,-0.667737611798502,0.0010770768566672
ENSG00000077684,JADE1,-0.521027119627269,0.0010824112347295
ENSG00000111737,RAB35,-0.678836138997846,0.0010856064921338
ENSG00000198961,PJA2,-0.657412961241768,0.0010902300407664
ENSG00000254980,AP002008.1,-5.8463948179812,0.0010923290149937
ENSG00000139324,TMTC3,-0.556425695286814,0.0010952943102666
ENSG00000145934,TENM2,-0.64498717534142,0.0010960881342856
ENSG00000148660,CAMK2G,-0.503533087492462,0.0010981078503171
ENSG00000177303,CASKIN2,-0.539917048033759,0.0011034760607934
ENSG00000250705,AC008526.1,-3.11986624515523,0.0011046785662969
ENSG00000177888,ZBTB41,-0.59701657508024,0.0011104865404071
ENSG00000154229,PRKCA,-0.564850299469307,0.0011222858014584
ENSG00000163637,PRICKLE2,-0.636444323536563,0.0011240425127378
ENSG00000287762,,-1.00025250993603,0.0011261180667345
ENSG00000259091,LINC00517,-2.7617306866671,0.0011261180667345
ENSG00000100427,MLC1,-1.11862543608455,0.0011261180667345
ENSG00000138380,CARF,-0.863975578996227,0.0011383460774689
ENSG00000252338,RNU6-503P,-2.55312938324764,0.0011423013004788
ENSG00000076770,MBNL3,-0.736504480229272,0.0011449651563031
ENSG00000143653,SCCPDH,-0.673117812229733,0.0011476290264003
ENSG00000156931,VPS8,-0.540557718793757,0.001153558897737
ENSG00000036054,TBC1D23,-0.539590261413935,0.0011541257353242
ENSG00000047621,C12orf4,-0.575863937832309,0.0011637088779584
ENSG00000197892,KIF13B,-0.517141624221552,0.0011654611272228
ENSG00000155849,ELMO1,-0.720598101132757,0.0011690438415063
ENSG00000163931,TKT,-0.582515478439937,0.0011820213308211
ENSG00000100442,FKBP3,-0.894568736593756,0.0011870577716517
ENSG00000100796,PPP4R3A,-0.532152955255785,0.001187819590594
ENSG00000154642,C21orf91,-0.567900954284559,0.0011882848132877
ENSG00000286496,,-2.36971752674644,0.001189356728584
ENSG00000154781,CCDC174,-0.584494441551176,0.0011934407760511
ENSG00000253846,PCDHGA10,-0.838377193629753,0.0012005144967266
ENSG00000181690,PLAG1,-0.576900103840593,0.0012036585027144
ENSG00000231566,AC234772.2,-0.875522697456836,0.0012073631423058
ENSG00000164976,MYORG,-0.754468236927026,0.0012099899753743
ENSG00000277171,AC010975.3,-2.354407617311,0.0012189239342146
ENSG00000001629,ANKIB1,-0.550946583028518,0.001220138567278
ENSG00000143768,LEFTY2,-1.85517186104385,0.0012234415853982
ENSG00000231609,AC009501.1,-1.08878745637158,0.0012284131046872
ENSG00000118620,ZNF430,-0.626365567270565,0.001236324336473
ENSG00000155111,CDK19,-0.705129906460176,0.0012441111467373
ENSG00000062598,ELMO2,-0.535954020432907,0.001265746285189
ENSG00000121417,ZNF211,-0.647258966119209,0.0012689157115353
ENSG00000152942,RAD17,-0.586164258311914,0.0012698056690531
ENSG00000146414,SHPRH,-0.543046214324038,0.0012702772629374
ENSG00000154957,ZNF18,-0.600666960343735,0.0012816072047391
ENSG00000001630,CYP51A1,-0.968668126166195,0.0012869034076196
ENSG00000001460,STPG1,-0.839483277842527,0.0012915165626961
ENSG00000144357,UBR3,-0.553965957379533,0.0012915165626961
ENSG00000267508,ZNF285,-1.10506431984191,0.0012915450432501
ENSG00000169902,TPST1,-0.665792001246412,0.0012940304613995
ENSG00000140403,DNAJA4,-1.12974517469781,0.0012966733538832
ENSG00000123106,CCDC91,-0.672010325222582,0.0013030273316441
ENSG00000165097,KDM1B,-0.604035572966112,0.0013059351050381
ENSG00000147862,NFIB,-0.661757263503936,0.0013095947652427
ENSG00000170759,KIF5B,-0.56062173783985,0.0013176600459922
ENSG00000232624,LINC01517,-1.85702825171013,0.0013201427958731
ENSG00000196678,ERI2,-0.694658013133539,0.0013219770263387
ENSG00000230649,AC024084.1,-1.10401586455761,0.0013222779542659
ENSG00000225938,AL109741.1,-2.0531984070138,0.00132670496099
ENSG00000170802,FOXN2,-0.654586171562668,0.00132670496099
ENSG00000085788,DDHD2,-0.55233138932876,0.0013367338642715
ENSG00000150394,CDH8,-2.45222494475432,0.0013371258091114
ENSG00000225311,AL024474.2,-1.68752460061939,0.0013394083915683
ENSG00000248231,KRT8P4,-2.41840084905421,0.0013394083915683
ENSG00000175893,ZDHHC21,-0.669051447493918,0.0013405832497797
ENSG00000143393,PI4KB,-0.591444419632084,0.0013532731322421
ENSG00000254208,AC011773.1,-1.24189069274776,0.0013579644651409
ENSG00000129480,DTD2,-0.771215055247509,0.0013590780131054
ENSG00000140374,ETFA,-0.521432683127546,0.0013814980662629
ENSG00000213965,NUDT19,-0.539354739530313,0.0013815564493238
ENSG00000136536,MARCH7,-0.516302882088876,0.0013841355161679
ENSG00000142192,APP,-0.632098249710327,0.0013928643863563
ENSG00000121361,KCNJ8,-1.70333352094606,0.0013988310214856
ENSG00000196498,NCOR2,-0.617724957853082,0.0013988310214856
ENSG00000183346,CABCOCO1,-1.55017702600088,0.0014130980649802
ENSG00000279166,AC009951.1,-0.763403932788642,0.0014186608710226
ENSG00000178338,ZNF354B,-0.664801214971021,0.0014204129939743
ENSG00000170776,AKAP13,-0.578612537164301,0.0014228097646035
ENSG00000158467,AHCYL2,-0.567635991100377,0.00142475815721
ENSG00000216307,AL136309.1,-2.78647162751961,0.0014334140663957
ENSG00000095637,SORBS1,-0.797207959830072,0.0014352024353699
ENSG00000229585,RPL21P44,-0.879012278296556,0.0014414775517683
ENSG00000112972,HMGCS1,-0.547545677457511,0.0014470311636219
ENSG00000136542,GALNT5,-0.949809475717504,0.0014479843634925
ENSG00000076053,RBM7,-0.692488448493239,0.0014502633236204
ENSG00000285774,,-0.870289190254046,0.0014618615469404
ENSG00000163898,LIPH,-0.93857038387129,0.0014664868796287
ENSG00000151917,BEND6,-0.862012342064506,0.0014688177861811
ENSG00000249255,PGAM1P9,-1.95927799311615,0.0014804006998885
ENSG00000162627,SNX7,-0.630044067572663,0.001494070804588
ENSG00000071242,RPS6KA2,-0.73075299666479,0.001494070804588
ENSG00000291118,,-0.599135416632064,0.0014969501420282
ENSG00000143093,STRIP1,-0.57746560446779,0.0014991432475335
ENSG00000171492,LRRC8D,-0.650737738599292,0.0015090775729817
ENSG00000253276,CCDC71L,-0.75227920591876,0.0015249013740547
ENSG00000111554,MDM1,-0.594930129944016,0.0015277880786153
ENSG00000150768,DLAT,-0.605285789066541,0.0015286823077926
ENSG00000277342,AC048344.4,-0.956329953075375,0.0015286823077926
ENSG00000082258,CCNT2,-0.52048238156559,0.0015312583847344
ENSG00000137693,YAP1,-0.491093106242542,0.0015362789252733
ENSG00000127418,FGFRL1,-0.618830533740437,0.0015389624154845
ENSG00000176046,NUPR1,-1.08618639904088,0.0015409579894271
ENSG00000196663,TECPR2,-0.648394554999105,0.0015628919779936
ENSG00000234724,HDAC1P1,-1.36657190899332,0.0015923387391662
ENSG00000013441,CLK1,-0.690200084466844,0.0015977482284345
ENSG00000073417,PDE8A,-0.591253695055727,0.0016000302001833
ENSG00000254919,AC090692.1,-4.71155978154294,0.0016296341093265
ENSG00000142599,RERE,-0.695747181227674,0.001633827470999
ENSG00000290862,,-1.65195320299328,0.0016433482174573
ENSG00000197479,PCDHB11,-1.42565358152367,0.0016439425306046
ENSG00000183434,TFDP3,-3.26113223265496,0.0016455457227818
ENSG00000079335,CDC14A,-0.816590692409093,0.0016463596999372
ENSG00000281100,AC105749.1,-2.97324868407207,0.0016513109591756
ENSG00000115459,ELMOD3,-0.537051062051118,0.0016535675943331
ENSG00000268873,AC022601.1,-2.5582225039105,0.0016535675943331
ENSG00000197647,ZNF433,-0.825838239845588,0.0016567255686698
ENSG00000221817,PPP3CB-AS1,-0.826017530246983,0.0016635930487201
ENSG00000134255,CEPT1,-0.660171583102156,0.0016676007255655
ENSG00000271265,AL355297.3,-2.77788035586902,0.0016693673851345
ENSG00000207563,MIR23B,-1.56971621956295,0.0016693673851345
ENSG00000004468,CD38,-1.22388154781303,0.0016733846810001
ENSG00000287151,,-0.930751573631251,0.001684480747392
ENSG00000107779,BMPR1A,-0.539871494449329,0.0016880990294221
ENSG00000105971,CAV2,-0.683865743724766,0.0016910743343465
ENSG00000164168,TMEM184C,-0.691103947814787,0.0016948462628713
ENSG00000010270,STARD3NL,-0.556690386994465,0.0016973201525941
ENSG00000206418,RAB12,-0.564792438788782,0.0017086404799805
ENSG00000245556,SCAMP1-AS1,-0.706679657379906,0.0017111575975767
ENSG00000145284,SCD5,-0.635690900645388,0.0017134070304403
ENSG00000143751,SDE2,-0.530359786419356,0.0017183958366517
ENSG00000277223,AC090116.1,-3.32790217684631,0.0017216772740482
ENSG00000173905,GOLIM4,-0.669409315176227,0.001723624798445
ENSG00000133059,DSTYK,-0.538429693942537,0.0017407922668083
ENSG00000099256,PRTFDC1,-0.852536838834268,0.0017599188261492
ENSG00000168056,LTBP3,-0.604312239776332,0.0017625051945353
ENSG00000287828,,-0.954732624463605,0.0017729750925704
ENSG00000166396,SERPINB7,-1.96557270162162,0.0017777203696948
ENSG00000170145,SIK2,-0.555727506537868,0.0017980478071566
ENSG00000214650,AC073592.1,-0.677013685975999,0.0018324410344298
ENSG00000103740,ACSBG1,-1.05474340586005,0.0018462039365227
ENSG00000134779,TPGS2,-0.47003794289364,0.0018558049960634
ENSG00000139044,B4GALNT3,-0.566345502790326,0.0018576267668606
ENSG00000111700,SLCO1B3,-1.54490307950397,0.0018697271379313
ENSG00000249242,TMEM150C,-0.922364884206343,0.0018697473593261
ENSG00000278053,DDX52,-0.508383027269783,0.0018756927744308
ENSG00000135537,AFG1L,-0.715036388901015,0.0018781487564566
ENSG00000151414,NEK7,-0.678511557713732,0.0018834375288673
ENSG00000114127,XRN1,-0.511748625198359,0.0018834375288673
ENSG00000033030,ZCCHC8,-0.655714811333881,0.0018834375288673
ENSG00000185880,TRIM69,-1.22565398860306,0.0018988788691314
ENSG00000235092,ID2-AS1,-0.804041824022275,0.001901780036566
ENSG00000263745,AP005230.1,-3.38084638635572,0.0019176743211363
ENSG00000262209,PCDHGB3,-0.695158646911544,0.0019219765021678
ENSG00000258039,AC117377.1,-3.45959699408877,0.0019310197598827
ENSG00000011021,CLCN6,-0.602798671524373,0.0019414595182641
ENSG00000185942,NKAIN3,-2.33827568955897,0.0019461346867858
ENSG00000117600,PLPPR4,-2.82033392328485,0.0019484208044247
ENSG00000228495,LINC01013,-1.27128712513782,0.0019500885206689
ENSG00000115827,DCAF17,-0.560796621559184,0.0019517693444308
ENSG00000106771,TMEM245,-0.481653687931567,0.0019573628737555
ENSG00000100154,TTC28,-0.684968926623589,0.0019642712151906
ENSG00000146733,PSPH,-0.629578595204094,0.0019642744472591
ENSG00000115966,ATF2,-0.521200403932335,0.0019672015302784
ENSG00000171224,FAM241B,-0.678986339865436,0.0019719139065347
ENSG00000264699,LINC01912,-5.85743651062361,0.0019719139065347
ENSG00000198728,LDB1,-0.550290190420829,0.0019729143450674
ENSG00000224321,RPL12P14,-1.37409467633706,0.0019758737574288
ENSG00000074319,TSG101,-0.564992192341441,0.0019768530623678
ENSG00000163626,COX18,-0.689629077034174,0.0019951095271845
ENSG00000180667,YOD1,-0.558096400652107,0.0019975844821593
ENSG00000102024,PLS3,-0.699781259315403,0.002003601129454
ENSG00000110047,EHD1,-0.51789711206704,0.0020038537069662
ENSG00000083312,TNPO1,-0.505871968854816,0.0020068801388336
ENSG00000135269,TES,-1.7319885007095,0.0020245903018539
ENSG00000165997,ARL5B,-0.540647182886911,0.0020267473752339
ENSG00000169251,NMD3,-0.583066477443993,0.0020466155950189
ENSG00000253767,PCDHGA8,-0.858297221969413,0.0020490330451895
ENSG00000126216,TUBGCP3,-0.534053495712318,0.0020723442459315
ENSG00000055332,EIF2AK2,-0.978731125016203,0.0020777366174946
ENSG00000070367,EXOC5,-0.531794315213259,0.0020777366174946
ENSG00000279739,AC011369.2,-1.06020956462038,0.00207793630196
ENSG00000128699,ORMDL1,-0.687444874238791,0.0020788305029406
ENSG00000164151,ICE1,-0.568374159607784,0.0021023761326705
ENSG00000153029,MR1,-0.692670675968921,0.0021077186186938
ENSG00000117479,SLC19A2,-0.802424976879354,0.0021225755590358
ENSG00000128915,ICE2,-0.568065167296225,0.0021329777175541
ENSG00000237187,NR2F1-AS1,-0.623705660832802,0.002133951533452
ENSG00000140830,TXNL4B,-0.684021266929999,0.0021363216700293
ENSG00000156671,SAMD8,-0.526328676416796,0.0021479059666141
ENSG00000237870,AC073130.1,-1.55805691222531,0.0021622381592102
ENSG00000223653,AL078459.1,-0.826043059131061,0.0021725951570134
ENSG00000154945,ANKRD40,-0.615762808449441,0.0021746854326981
ENSG00000137770,CTDSPL2,-0.628097022299089,0.0021982338274336
ENSG00000122482,ZNF644,-0.504972427559211,0.0022101091256717
ENSG00000175324,LSM1,-0.892842217188854,0.0022132836785526
ENSG00000128272,ATF4,-0.774901185701097,0.0022172726497422
ENSG00000177125,ZBTB34,-0.616081233323124,0.0022283730908675
ENSG00000182985,CADM1,-0.6320840865464,0.0022345054715313
ENSG00000197381,ADARB1,-0.554521772947878,0.0022402712066237
ENSG00000154175,ABI3BP,-0.990019462954981,0.0022414048974419
ENSG00000129691,ASH2L,-0.544350683475993,0.0022431797428242
ENSG00000096654,ZNF184,-0.700743572786423,0.0022454385957017
ENSG00000111845,PAK1IP1,-0.572715580300321,0.0022518373220406
ENSG00000169330,KIAA1024,-0.751326075874493,0.0022536655087511
ENSG00000286548,,-1.30835117843472,0.0022565582782456
ENSG00000259735,AC092868.2,-0.816699613615057,0.0022739235294542
ENSG00000158985,CDC42SE2,-0.581992668621397,0.0022745854992645
ENSG00000258634,AL160006.1,-0.752995576724509,0.0022764859317842
ENSG00000108984,MAP2K6,-0.717027075560224,0.002278670688985
ENSG00000285895,,-4.5980635029415,0.0022893349291716
ENSG00000237568,AC099063.1,-2.32817925500507,0.0022917459601869
ENSG00000270378,AC020891.4,-1.99999474567883,0.0022963383370256
ENSG00000145388,METTL14,-0.546661908017019,0.0022984190875105
ENSG00000227145,IL21-AS1,-1.71005018111511,0.0023064139784092
ENSG00000264444,SDHCP1,-3.41288082534041,0.0023100243832261
ENSG00000109618,SEPSECS,-0.626337289369808,0.0023107306937653
ENSG00000171889,MIR31HG,-2.04793561032189,0.0023153058439529
ENSG00000279561,AL845472.2,-0.697377585410043,0.0023296568580678
ENSG00000183161,FANCF,-0.715645784959056,0.0023361608499199
ENSG00000116809,ZBTB17,-0.624964724168311,0.002371127238281
ENSG00000156136,DCK,-0.581233140143035,0.0023725112313422
ENSG00000076067,RBMS2,-0.712040120313467,0.0023725112313422
ENSG00000154511,FAM69A,-0.553152283420028,0.0023874078018308
ENSG00000241295,ZBTB20-AS2,-2.12099663362856,0.0023886748358136
ENSG00000102172,SMS,-0.602355069126753,0.0024044285378149
ENSG00000157107,FCHO2,-0.644932060905898,0.0024047579957159
ENSG00000254618,TMED10P1,-1.07467120184893,0.0024059412254378
ENSG00000183303,OR5P2,-5.66387537513375,0.0024082461687142
ENSG00000164073,MFSD8,-0.552721454082165,0.0024349266579918
ENSG00000249572,AC034231.1,-1.15369098871118,0.0024349266579918
ENSG00000113389,NPR3,-0.689401151937713,0.0024482016277107
ENSG00000104320,NBN,-0.505648286545866,0.0024482016277107
ENSG00000155304,HSPA13,-0.633186711712635,0.0024520354274868
ENSG00000151790,TDO2,-1.21400124698175,0.0024579652263368
ENSG00000286829,,-5.78145185135682,0.0024660779000475
ENSG00000173083,HPSE,-0.705707227754852,0.0024660779000475
ENSG00000143373,ZNF687,-0.553328016353068,0.0024669847509946
ENSG00000123066,MED13L,-0.511876557147683,0.0024692598149651
ENSG00000144935,TRPC1,-0.62086963356883,0.0024721195121869
ENSG00000228113,AC003991.1,-1.38536090254721,0.0024746372088102
ENSG00000091039,OSBPL8,-0.513016189952802,0.0024863215139633
ENSG00000133424,LARGE1,-0.628983968391421,0.0024863215139633
ENSG00000261056,AC079416.1,-0.707707996505036,0.0024876899586652
ENSG00000253335,AC009884.1,-1.04531030354239,0.0025064494944869
ENSG00000212127,TAS2R14,-0.950574080729018,0.0025064494944869
ENSG00000196116,TDRD7,-0.937158886905329,0.0025173932126852
ENSG00000201786,RF00019,-2.31950434574084,0.0025220753906509
ENSG00000172239,PAIP1,-0.526807214352725,0.0025220753906509
ENSG00000177938,CAPZA3,-3.6567914289904,0.0025348767360353
ENSG00000232119,MCTS1,-0.582519406551496,0.0025352185142391
ENSG00000147601,TERF1,-0.533519400995732,0.0025374739755174
ENSG00000197646,PDCD1LG2,-0.880341939994608,0.0025418796648971
ENSG00000173812,EIF1,-0.467879223155502,0.0025461935615714
ENSG00000102683,SGCG,-1.90038636631737,0.0025474102048082
ENSG00000067445,TRO,-0.738457645010627,0.0025563065408815
ENSG00000115170,ACVR1,-0.517424539972816,0.002556883238852
ENSG00000232821,AC003986.2,-1.15723576168614,0.0025630218492555
ENSG00000171855,IFNB1,-5.68076823984053,0.0025671703054252
ENSG00000119138,KLF9,-0.555148591429113,0.0025715004628915
ENSG00000171643,S100Z,-0.787771014510362,0.0025836085992868
ENSG00000168016,TRANK1,-1.98859361305255,0.0025887721585613
ENSG00000242615,AC022415.1,-0.960883445649675,0.0026291222363807
ENSG00000051620,HEBP2,-0.583790101156384,0.0026307668671163
ENSG00000005810,MYCBP2,-0.495473170221647,0.0026357742849481
ENSG00000151005,TKTL2,-5.62184860734921,0.0026431823038721
ENSG00000065491,TBC1D22B,-0.631442809838259,0.0026442514077002
ENSG00000226919,AL365184.1,-2.53058868270378,0.0026557315194219
ENSG00000133812,SBF2,-0.643399413613429,0.0026559123406544
ENSG00000101928,MOSPD1,-0.659321587780902,0.0026559123406544
ENSG00000233420,AC002127.2,-5.19384798295626,0.0026571384100715
ENSG00000172469,MANEA,-0.753797326567578,0.0026803921114369
ENSG00000224602,RPS26P5,-2.51396337397093,0.0026987223674357
ENSG00000065970,FOXJ2,-0.600527295378422,0.0027110691808916
ENSG00000255882,AC091814.1,-3.90534167206951,0.0027216583290549
ENSG00000103353,UBFD1,-0.460380242879411,0.0027269537737516
ENSG00000188033,ZNF490,-0.569250958057334,0.0027355873008945
ENSG00000236333,TRHDE-AS1,-1.50616804432963,0.0027370136996486
ENSG00000116514,RNF19B,-0.67526482364442,0.0027415113998902
ENSG00000278594,AL589182.2,-1.87796532043859,0.0027488872693385
ENSG00000198668,CALM1,-0.508150316220351,0.0027503700732036
ENSG00000287724,,-1.04680801403514,0.0027531990020348
ENSG00000173848,NET1,-0.590114660578399,0.0027556440803268
ENSG00000142856,ITGB3BP,-0.570420672196426,0.0027570230578735
ENSG00000185015,CA13,-0.566920478960221,0.0027576524077945
ENSG00000129055,ANAPC13,-0.582062923118287,0.0027584261070984
ENSG00000117133,RPF1,-0.583920100498412,0.0027676330218913
ENSG00000135924,DNAJB2,-0.534298448503376,0.0027736918299418
ENSG00000272650,AC110792.3,-1.29027708613436,0.0027807576112597
ENSG00000172769,OR5B3,-3.44295818134189,0.0027898796098766
ENSG00000151151,IPMK,-0.607617562032173,0.0027916840881856
ENSG00000196792,STRN3,-0.511045758567645,0.0027952371277673
ENSG00000256073,URB1-AS1,-0.884447743804956,0.0027961815578845
ENSG00000197045,GMFB,-0.587387893183165,0.002820073769019
ENSG00000178295,GEN1,-0.545378798381663,0.0028215897844075
ENSG00000168026,TTC21A,-0.89535190085039,0.0028233488679781
ENSG00000196814,MVB12B,-0.51014294111643,0.0028295045060199
ENSG00000172869,DMXL1,-0.614889489609828,0.0028360897004586
ENSG00000170677,SOCS6,-0.653639012921126,0.002842656545843
ENSG00000275131,AC241952.1,-0.532025052305738,0.0028526128666612
ENSG00000197140,ADAM32,-0.836527457173962,0.0028587745120826
ENSG00000151239,TWF1,-0.534038857599142,0.0028681689557435
ENSG00000187257,RSBN1L,-0.464973556270903,0.0028701788177458
ENSG00000188153,COL4A5,-0.829903459728849,0.0028768847671417
ENSG00000176973,FAM89B,-0.553915806922316,0.0028805845885926
ENSG00000144847,IGSF11,-2.18864432970748,0.0028848097999501
ENSG00000138439,FAM117B,-0.56413685972646,0.0028891835204514
ENSG00000172081,MOB3A,-0.524068058169837,0.0028891835204514
ENSG00000234173,AL353784.1,-5.69191791930652,0.002921390924728
ENSG00000081791,KIAA0141,-0.551142823558613,0.0029317730671221
ENSG00000168246,UBTD2,-0.508594383025163,0.0029509814633724
ENSG00000154760,SLFN13,-0.982974120425562,0.0029565472738452
ENSG00000287011,,-1.5708423794284,0.0029658667819568
ENSG00000200753,RF00275,-2.55150172593453,0.0029709733458646
ENSG00000157764,BRAF,-0.587680751542067,0.0029749914687412
ENSG00000270911,AC114878.2,-1.09121692985336,0.0029752479691242
ENSG00000286153,,-0.745964339458047,0.0029796407079064
ENSG00000138802,SEC24B,-0.649056311382748,0.0029889441291793
ENSG00000141013,GAS8,-0.605574134595543,0.0029962831158689
ENSG00000164983,TMEM65,-0.474715991561365,0.0030124012839214
ENSG00000289161,,-0.843977257043259,0.0030276283663027
ENSG00000085465,OVGP1,-0.802519806357025,0.0030300411313145
ENSG00000157181,ODR4,-0.641298003430504,0.0030305910402909
ENSG00000280061,AC011504.1,-0.907130284763662,0.0030305910402909
ENSG00000143772,ITPKB,-0.483897300107852,0.0030635070071034
ENSG00000286553,,-0.982526743091965,0.0030675243946314
ENSG00000158290,CUL4B,-0.482191654760874,0.0030905882348959
ENSG00000106299,WASL,-0.516330805809209,0.0030907520435138
ENSG00000102804,TSC22D1,-0.452682734802939,0.0030917163521565
ENSG00000178104,PDE4DIP,-0.449059399028178,0.0031016194952929
ENSG00000151553,FAM160B1,-0.515283587363809,0.0031030802678342
ENSG00000156500,FAM122C,-0.645117096207062,0.0031049144775077
ENSG00000277775,HIST1H3F,-0.735978858499276,0.0031122089734631
ENSG00000178761,FAM219B,-0.655159287240857,0.0031381565841329
ENSG00000091128,LAMB4,-1.56924436529946,0.0031404069358336
ENSG00000242950,ERVW-1,-0.969724123400927,0.0031410921780155
ENSG00000237892,KLF7-IT1,-1.0457623843548,0.0031444090316524
ENSG00000186812,ZNF397,-0.636199788530391,0.0031453078572094
ENSG00000174628,IQCK,-0.807259260584883,0.0031612757800994
ENSG00000156026,MCU,-0.572737653682477,0.0031676185038016
ENSG00000196233,LCOR,-0.575303150321787,0.0031693513406563
ENSG00000230437,AL136460.1,-4.54445445030603,0.0031708212151064
ENSG00000146859,TMEM140,-0.836069320076598,0.0031793714754896
ENSG00000236548,RNF217-AS1,-0.97165469498516,0.0031812860702018
ENSG00000135250,SRPK2,-0.489979768830156,0.0031812860702018
ENSG00000287822,,-5.58997909636814,0.0031849104629782
ENSG00000102359,SRPX2,-0.715356836833814,0.0031954630834289
ENSG00000250243,AC110296.1,-1.59986561063134,0.0031982408511826
ENSG00000111328,CDK2AP1,-0.574984202015609,0.0032166050893538
ENSG00000163491,NEK10,-0.669658210235432,0.0032208487975931
ENSG00000197894,ADH5,-0.476519082757905,0.0032254744868113
ENSG00000107829,FBXW4,-0.534762724843689,0.0032278216089506
ENSG00000251141,MRPS30-DT,-1.48557927348063,0.0032494286543414
ENSG00000102547,CAB39L,-0.654814332532299,0.0032529311208218
ENSG00000167395,ZNF646,-0.653706254789096,0.003259145133365
ENSG00000149179,C11orf49,-0.499359296476004,0.0032670350480453
ENSG00000232977,LINC00327,-1.20857342769245,0.0032782145854611
ENSG00000083097,DOPEY1,-0.54595759251336,0.0032826192220976
ENSG00000119865,CNRIP1,-0.574898157799898,0.0032868877950956
ENSG00000167874,TMEM88,-1.35635918312565,0.0032868877950956
ENSG00000147533,GOLGA7,-0.71253348970846,0.0033356641926569
ENSG00000164066,INTU,-0.631435961713443,0.0033372325962658
ENSG00000237234,Z99289.1,-0.962650915845302,0.0033418800420311
ENSG00000266928,AC020905.1,-1.99984200350297,0.0033472947610845
ENSG00000114948,ADAM23,-0.730842747652299,0.003353353720934
ENSG00000287367,,-1.1175081605721,0.0033696183783144
ENSG00000125319,C17orf53,-0.76551391072277,0.0033739203783099
ENSG00000100532,CGRRF1,-0.745497181757841,0.0033841739726457
ENSG00000197584,KCNMB2,-2.39965982373494,0.0033979180301975
ENSG00000240405,SAMMSON,-3.41191573720496,0.0034020032421534
ENSG00000251192,ZNF674,-0.580385896171773,0.0034020285020199
ENSG00000288637,,-3.32011522593634,0.0034043775364411
ENSG00000109927,TECTA,-0.774580457291982,0.0034043775364411
ENSG00000162378,ZYG11B,-0.549310488479362,0.003407574641548
ENSG00000135837,CEP350,-0.502931203285821,0.003407574641548
ENSG00000075884,ARHGAP15,-3.21178043704148,0.0034262890795644
ENSG00000279659,AL451064.2,-0.898778843916309,0.0034262890795644
ENSG00000138448,ITGAV,-0.582753769099226,0.0034360323013965
ENSG00000135828,RNASEL,-0.731888956601785,0.0034377437490715
ENSG00000283010,AL589826.2,-1.75548289324366,0.0034450775747045
ENSG00000283959,AP002851.1,-1.12530324231638,0.0034582460175268
ENSG00000207638,MIR99A,-3.07663319387861,0.0034616549877016
ENSG00000259072,AL161751.1,-4.62505968954633,0.0034619565165117
ENSG00000237765,FAM200B,-0.716441526487143,0.0034625096212207
ENSG00000184640,SEPT9,-0.445328929243431,0.0034644697480879
ENSG00000166169,POLL,-0.505532116617654,0.0034663056597219
ENSG00000116793,PHTF1,-0.531187981727361,0.0034790405295011
ENSG00000116747,TROVE2,-0.607818931832308,0.0034790405295011
ENSG00000071243,ING3,-0.615048065144848,0.0034963358646745
ENSG00000102466,FGF14,-1.31418426905371,0.0035101780644291
ENSG00000231052,AL353614.1,-5.08486070320592,0.0035136147284795
ENSG00000113734,BNIP1,-0.668617685225297,0.0035140577801372
ENSG00000184661,CDCA2,-0.588364529158723,0.0035254070103884
ENSG00000164610,RP9,-0.866376407645529,0.0035307459312402
ENSG00000165898,ISCA2,-0.642742558306058,0.0035346289009695
ENSG00000151883,PARP8,-0.666771253625796,0.0035369102165371
