"seqnames","start","end","width","strand","Conc","Conc_GFP","Conc_YAF","Fold","p.value","FDR"
"15",89813379,89813779,401,"*",4.1754391663387,4.68145882385502,3.38924876206646,0.945435979820629,0.00171083162938456,0.0137106895125141
"6",114000138,114000538,401,"*",2.88620570247812,1.35373310723592,3.6124401915266,-1.08103947947556,0.00171223603645512,0.0137196081899959
"2",99488571,99488971,401,"*",4.02833486914783,3.24295161399102,4.53402481758625,-0.96735388276725,0.00171241611968908,0.0137196081899959
"1",148432845,148433245,401,"*",4.49932816279266,3.74011613571788,4.99418515569333,-0.892098831403371,0.00171341828612483,0.0137248514310777
"11",120170805,120171205,401,"*",5.5111302803291,5.91141519517172,4.95522795143318,0.754089972345856,0.00171354234635022,0.0137248514310777
"13",87672646,87673046,401,"*",4.52747847473386,5.06891139721681,3.65070137778639,0.899621604231098,0.00171445856539205,0.013730299828168
"17",83125156,83125556,401,"*",5.28863865389643,5.6977791823446,4.71539827270543,0.797133280105831,0.00171584631113732,0.0137395224435166
"11",19873708,19874108,401,"*",4.28439961240111,4.82523359479982,3.40922198590914,0.923278316320412,0.00171685456747667,0.0137427245436209
"9",120886391,120886791,401,"*",5.24419613260201,4.70177952430277,5.63748073012498,-0.782683291492918,0.00171688235659579,0.0137427245436209
"1",184828259,184828659,401,"*",3.73409073907886,2.7074034306831,4.32784042131322,-1.01637055784363,0.00171705712310901,0.0137427245436209
"7",105932985,105933385,401,"*",5.46450571551581,4.9379752469222,5.84941506777093,-0.754972923674376,0.00171724988350327,0.0137427245436209
"17",75742155,75742555,401,"*",4.93024828991928,5.41082766632443,4.20453047341941,0.846547582722852,0.00171742721385768,0.0137427245436209
"3",190116797,190117197,401,"*",5.15294189676164,4.57730840075914,5.56329217391465,-0.801728815955975,0.00171816219559654,0.0137450595263512
"10",132057473,132057873,401,"*",4.62769726897494,5.07930511707376,3.96668975293936,0.893926746894061,0.00171819150141199,0.0137450595263512
"8",23067593,23067993,401,"*",4.64776489047721,3.97645666619808,5.10411159483185,-0.869667250699491,0.00172105334271014,0.0137660607073909
"2",187774812,187775212,401,"*",3.57456574876529,2.5364422399015,4.17201545387223,-1.05221751237608,0.00172248407754695,0.0137756108041012
"5",149060309,149060709,401,"*",4.17337855248667,3.4168669113072,4.66710186515001,-0.942433597393493,0.001722954339558,0.0137774779252561
"19",7696529,7696929,401,"*",4.69817215765456,5.16514778732854,4.00336324884169,0.87745066519442,0.00172337760664207,0.0137776004337061
"3",151037953,151038353,401,"*",3.07966220698368,1.7729833580338,3.75389648181619,-1.07529991388916,0.00172344326349237,0.0137776004337061
"17",3962462,3962862,401,"*",5.22337849871144,5.61918541435527,4.6761248296975,0.781044589609326,0.00172375012576775,0.0137781604365187
"4",74031984,74032384,401,"*",4.14609987712518,3.24231643165812,4.69750936616466,-0.967952632537113,0.00172503001473675,0.0137864967468975
"5",139272528,139272928,401,"*",4.59755521993177,3.97950039388188,5.02885851712527,-0.877333195847553,0.00172558082070743,0.0137872586960993
"7",73871364,73871764,401,"*",5.53938177301505,5.9696342710216,4.92349926216445,0.777472864137917,0.00172559928886932,0.0137872586960993
"4",109548744,109549144,401,"*",3.68036893373712,2.74092747675536,4.24456687869261,-1.01887327064908,0.00172604428288735,0.0137888822425226
"2",225120245,225120645,401,"*",3.37500872434661,2.32559016410115,3.9760749271854,-1.05265195869525,0.00172627648163581,0.0137888822425226
"20",50269975,50270375,401,"*",5.02106366218135,5.48596454665748,4.33088588663272,0.88162299951049,0.00172668753287095,0.0137902723455728
"17",3710908,3711308,401,"*",4.26285933376734,3.47358189909049,4.77013760627961,-0.929907225616382,0.00172724386559239,0.0137923593224404
"11",70099685,70100085,401,"*",4.98862422254007,5.47775257886039,4.242984614169,0.868502942051396,0.0017274229552546,0.0137923593224404
"19",4298059,4298459,401,"*",5.02664344252384,5.45248014266116,4.41983696190116,0.802305016815783,0.0017278436613514,0.0137924365441369
"17",79005420,79005820,401,"*",4.70065981811444,5.16824782684777,4.00447986702226,0.877981448478344,0.00172790674040448,0.0137924365441369
"20",4442767,4443167,401,"*",3.56204366615404,2.61515129745344,4.12886011775042,-1.03445713367566,0.00172841171955328,0.0137943885981498
"3",187986336,187986736,401,"*",5.39592077439738,4.81473997630196,5.80906369852243,-0.784968810383003,0.00172862547298323,0.0137943885981498
"17",40061101,40061501,401,"*",5.90560134988129,6.29983026054198,5.36137671667372,0.736104289486541,0.001729023264957,0.0137956708175711
"1",94864063,94864463,401,"*",4.20843640976496,3.45082560171851,4.70262154001023,-0.937449337581641,0.00172998939670838,0.0138014867790055
"20",38605006,38605406,401,"*",4.83966534207625,4.1839974817865,5.28879714117156,-0.84349688957287,0.00173291676360862,0.0138229453167366
"17",61407683,61408083,401,"*",5.51706376498815,5.92759655505866,4.94106870414728,0.76069209631713,0.00173343276712922,0.0138251659022772
"11",71165665,71166065,401,"*",4.29289749485788,4.8521169971337,3.36748005470492,0.928547545101813,0.00173497660861605,0.0138341465805246
"6",113464642,113465042,401,"*",3.76099325577157,2.75154332069538,4.34909202941057,-1.01218535935126,0.00173505842292391,0.0138341465805246
"20",445560,445960,401,"*",4.18986569937747,3.34416389349875,4.71949671193591,-0.976984735693353,0.00173527210726115,0.0138341465805246
"11",117642015,117642415,401,"*",4.72943072586196,5.18878171263562,4.05153619498805,0.860800808459955,0.00173562853684417,0.0138350924141207
"5",167814924,167815324,401,"*",4.44863720350418,3.72918890318468,4.92649101480309,-0.902076516539401,0.00173749646069235,0.0138480848049318
"6",133242798,133243198,401,"*",4.46210473936585,3.83084238847065,4.89974662201188,-0.91738675294377,0.00173912734895601,0.0138580472584163
"10",119702049,119702449,401,"*",4.1053006912023,3.29955809407203,4.61922842919068,-0.945919986561695,0.00173922280225767,0.0138580472584163
"2",134739750,134740150,401,"*",4.71202710437828,4.10116929984012,5.13984001532229,-0.846208675976509,0.00174035654535066,0.0138651820514298
"1",31412240,31412640,401,"*",5.58421562457295,5.96743646847645,5.06085576364965,0.729962704643203,0.00174083312903702,0.0138670801086572
"19",40598431,40598831,401,"*",5.54976325002058,5.93063177246708,5.03080273700488,0.754221221736079,0.00174116502026907,0.0138678252168782
"9",21771120,21771520,401,"*",3.82115956576799,2.6262435203497,4.46565098636233,-1.02820670523178,0.00174296115851459,0.0138802307862984
"21",45427677,45428077,401,"*",5.57168658183082,5.96683280887072,5.02570230501053,0.749754163332676,0.00174321791816,0.0138803756554517
"6",25359232,25359632,401,"*",4.36173224994522,3.64143599379976,4.83995569031379,-0.90373673314719,0.00174363771411998,0.013881818484254
"11",86172808,86173208,401,"*",4.33152908793463,3.55081055496061,4.83530846238434,-0.921209845631924,0.0017441026143205,0.013883619962566
"5",123511668,123512068,401,"*",4.30466928393032,3.45055066174295,4.83753160722839,-0.937338641711899,0.00174586318683452,0.0138940243276702
"8",47652869,47653269,401,"*",4.53711956078405,3.81981579870334,5.01403716121934,-0.879294622654675,0.00174588724793917,0.0138940243276702
"1",36514663,36515063,401,"*",5.28038098288859,5.64790949049959,4.78598581211949,0.795124446206302,0.00174633607756864,0.0138956955231262
"21",29335531,29335931,401,"*",3.28350620726304,1.9148400301075,3.97302982160951,-1.06437642469408,0.00174679892246238,0.0138966639155865
"5",103120250,103120650,401,"*",3.70391881082324,2.80990670662333,4.25174809576631,-1.01082659731613,0.00174693547624007,0.0138966639155865
"1",7684986,7685386,401,"*",5.40136221583548,5.85638923718515,4.73293334850354,0.831673389447402,0.00174954723972553,0.0139144044341293
"1",85360997,85361397,401,"*",4.29734338753978,3.53230277270492,4.79463710891324,-0.923161340542456,0.00174964392492678,0.0139144044341293
"6",37216620,37217020,401,"*",3.87345289267782,3.01806992821924,4.40679836241018,-0.983613084146616,0.00175051619012576,0.0139194387008196
"19",53884767,53885167,401,"*",5.03044309929004,5.42790831944774,4.4799958044614,0.811676966404559,0.00175107022669182,0.0139219415044252
"8",94011358,94011758,401,"*",3.8206386404346,2.91508218914363,4.37269421402104,-0.992842975892391,0.00175212775139523,0.0139278975699545
"17",49881327,49881727,401,"*",5.80262314942996,6.1891579966632,5.27303028096862,0.739810208468332,0.00175229813708822,0.0139278975699545
"1",41415667,41416067,401,"*",5.4260855357016,5.82253665800862,4.87759250452871,0.783161099370998,0.00175294857111559,0.0139307136997273
"19",17340391,17340791,401,"*",4.87631420639607,5.36887951272628,4.12255350287443,0.870804730195991,0.00175313130709504,0.0139307136997273
"10",122344712,122345112,401,"*",4.23780008088583,3.5164351456177,4.71648892090445,-0.934944772223603,0.00175355440288101,0.013932172916622
"9",79221115,79221515,401,"*",4.5389483605604,3.85093547120049,5.00287606295361,-0.878615794543527,0.00175397129286749,0.0139335824360481
"8",141479888,141480288,401,"*",4.86354191645058,5.3195124537836,4.19305528831264,0.842594624353763,0.00175576896326751,0.0139455699826728
"15",44028522,44028922,401,"*",3.47402516490183,2.41046496557476,4.07956699298815,-1.03972270700516,0.00175595967297551,0.0139455699826728
"8",124197063,124197463,401,"*",4.83543173760516,4.25061364997346,5.25039702491803,-0.831146222751774,0.00175663112517297,0.0139481388400492
"9",115944503,115944903,401,"*",3.85296693349717,2.94391928121337,4.40629154183778,-0.987932791820903,0.00175676259702109,0.0139481388400492
"2",231481353,231481753,401,"*",4.30341748783784,4.82396535668091,3.48101666896661,0.919831539495485,0.00175833333491834,0.0139587051565315
"21",35565274,35565674,401,"*",4.49757040471243,3.71840666579249,5.00071102954873,-0.90511711678351,0.0017601617102683,0.0139683729681022
"2",97715181,97715581,401,"*",5.32189634892203,5.72724627370754,4.75611600076171,0.778683817485617,0.00176026604910001,0.0139683729681022
"2",191593589,191593989,401,"*",3.80032606600455,2.95855288647086,4.32843987419042,-1.00209033138593,0.0017602714001259,0.0139683729681022
"5",171544903,171545303,401,"*",4.36477903803905,4.88409156554794,3.54550716358494,0.933229327242486,0.00176121932237871,0.013971461782116
"3",194369450,194369850,401,"*",6.2619792226824,6.61720986966001,5.78967000990708,0.703180907678268,0.00176122792368446,0.013971461782116
"1",33434797,33435197,401,"*",4.65252699223429,3.92264305285641,5.13490815087125,-0.88130529266406,0.00176141894703036,0.013971461782116
"6",28137540,28137940,401,"*",3.65959939918195,2.75154332069538,4.21256400083606,-1.0160077091118,0.00176165267849312,0.013971461782116
"19",47822022,47822422,401,"*",4.79150018782066,5.26279374049839,4.08698355767721,0.850831247980748,0.00176186131613532,0.013971461782116
"1",160070299,160070699,401,"*",4.97571657318869,5.38062538584574,4.41080057942161,0.809470843507321,0.00176249282569771,0.0139745649474986
"11",128210284,128210684,401,"*",4.20323369679439,3.39700459894764,4.71735629383049,-0.954323989928281,0.00176383138414478,0.0139807730698319
"17",74879636,74880036,401,"*",5.30998800715112,5.76168191130238,4.64879438828341,0.834169788603966,0.00176427712577469,0.0139807730698319
"2",137937372,137937772,401,"*",3.34220337324789,3.96974902886658,2.20634955591357,1.05232133943241,0.00176429087747527,0.0139807730698319
"15",62307560,62307960,401,"*",3.9959881228021,3.07594177706124,4.55328346678167,-0.98868173354801,0.00176443245532179,0.0139807730698319
"4",54539449,54539849,401,"*",5.18636532456022,5.61229832888846,4.57936180778841,0.80429509942336,0.00176447727221092,0.0139807730698319
"6",146945877,146946277,401,"*",3.44804340538229,2.25108733130806,4.09310436921472,-1.05361935899182,0.00176511693637425,0.0139836990813235
"4",40621990,40622390,401,"*",3.73400314019196,2.61992215771468,4.35507238282151,-1.01663720513095,0.00176532724472038,0.0139836990813235
"11",13073039,13073439,401,"*",3.80221618506114,2.89042426028699,4.35653538919487,-1.00267957146803,0.00176620991720038,0.0139863103128512
"7",105118691,105119091,401,"*",3.85278039958347,2.91999477632777,4.41462373746309,-0.989561803219692,0.00176635111678327,0.0139863103128512
"1",59738799,59739199,401,"*",4.65683665906988,4.00239222535616,5.10539925159816,-0.864807521448037,0.00176637805814221,0.0139863103128512
"7",132108341,132108741,401,"*",4.11956816432016,4.63098794241522,3.32006670522431,0.945047674683265,0.00176678538555106,0.0139876319638226
"20",64166900,64167300,401,"*",5.80561121094624,6.14758306848475,5.35653590965632,0.698762482299949,0.00176869114947864,0.0139987232690354
"1",173062212,173062612,401,"*",5.01965905631977,4.44115963842671,5.43145412399876,-0.818572382043904,0.00176872991575925,0.0139987232690354
"4",53693326,53693726,401,"*",6.09247892432223,6.46255542437629,5.59344132582046,0.689343314224533,0.00176890814124555,0.0139987232690354
"19",43163778,43164178,401,"*",3.46532864545315,2.28832507565218,4.10477465137578,-1.04243358105728,0.00177082352168814,0.0140103615662658
"5",72818848,72819248,401,"*",3.15361602364648,1.97242396707616,3.79424900681129,-1.07033848280689,0.0017708603856574,0.0140103615662658
"8",123417388,123417788,401,"*",4.73290222974656,4.13266962007292,5.15551459854997,-0.845721964683858,0.00177165364016578,0.0140147317596364
"11",71639088,71639488,401,"*",4.42857626596427,4.89393185671284,3.73738536037398,0.91351120716748,0.00177238255231806,0.014017534596747
"16",88159223,88159623,401,"*",4.13095245227503,4.68169310305208,3.22900132690739,0.950245374645136,0.0017724898083302,0.014017534596747
"11",118171510,118171910,401,"*",5.46882401011481,5.8606193886306,4.92925173445474,0.793963286191835,0.00177571070886672,0.0140410981874536
"3",123661024,123661424,401,"*",4.27517235562269,3.5095090931224,4.7727255601054,-0.917952016569421,0.00177624021402507,0.0140433765637188
"5",180161864,180162264,401,"*",5.11127412199383,5.49985718507762,4.57780824205,0.805338733444398,0.00177801781973995,0.0140555207592541
"12",45415412,45415812,401,"*",3.90338774706591,3.10990016214376,4.41237644612608,-0.985239772991201,0.0017806206655584,0.014071615841032
"14",105032485,105032885,401,"*",4.07697343341272,3.17152599347015,4.62898931443528,-0.959516761803891,0.00178070900537345,0.014071615841032
"1",115456528,115456928,401,"*",5.73056932678549,5.23888059996825,6.09660653093889,-0.711694305144409,0.00178077940664671,0.014071615841032
"22",27170459,27170859,401,"*",4.30947396783237,3.46026130480707,4.84045601050905,-0.934100745175847,0.00178272731032044,0.0140850951071515
"6",105210061,105210461,401,"*",4.19638990985441,3.38650793103632,4.71197266728387,-0.955362606966916,0.00178301505043997,0.0140854557589543
"8",89889525,89889925,401,"*",4.23775984593711,3.34645316236384,4.78459199433132,-0.942448612087228,0.00178403470208119,0.0140899564021324
"15",89426726,89427126,401,"*",4.89232286131894,5.33236307804172,4.25601619804028,0.828860277821016,0.00178406910753342,0.0140899564021324
"2",36530179,36530579,401,"*",3.58886844832694,2.53540557272593,4.19122052229669,-1.03257808691282,0.00178552421982172,0.0140989247618923
"7",46257903,46258303,401,"*",3.93411590129915,2.95855288647086,4.51083988343693,-1.0002346256512,0.00178568932952432,0.0140989247618923
"10",22606167,22606567,401,"*",3.76242850104028,2.72905117766484,4.35834735461472,-1.0036465295556,0.00178626301668091,0.0141015406833824
"22",46538694,46539094,401,"*",4.9936027750334,5.4092231348444,4.40747384633071,0.809292149734441,0.00178703971076789,0.0141034689226891
"14",89544659,89545059,401,"*",4.19766597321327,3.33297587910653,4.73455006365873,-0.959397541761364,0.00178723050923394,0.0141034689226891
"10",58237429,58237829,401,"*",4.33814100741451,3.65095577268609,4.80169609411458,-0.926431909821788,0.00178723447744985,0.0141034689226891
"3",138948556,138948956,401,"*",4.7291331952659,5.20162415373393,4.02190772492514,0.851385138810205,0.00178797582869143,0.0141066528827638
"10",77416397,77416797,401,"*",5.47024923665619,4.99178056858588,5.82893912173117,-0.744071000386337,0.00178812287323198,0.0141066528827638
"17",68228432,68228832,401,"*",4.29590658853314,4.84190403765354,3.40685927424241,0.929299211262177,0.00178848368241086,0.0141075864438759
"6",35795700,35796100,401,"*",5.09153223775361,5.5860685242763,4.33308484999294,0.86693036061616,0.00178937512183358,0.0141127048039205
"20",62955880,62956280,401,"*",5.42804199670784,5.86994373105611,4.7878020798653,0.811396794200077,0.00179227026553706,0.0141336227418646
"10",71442301,71442701,401,"*",5.42732673330245,5.82008186468822,4.88592235747262,0.750732805583284,0.00179262052462635,0.014134104048493
"5",36657885,36658285,401,"*",4.87427720685322,4.26017354308269,5.30366748476681,-0.828123926909026,0.00179312980848097,0.014134104048493
"6",144675317,144675717,401,"*",4.0741784229394,3.2957834227677,4.57700287097874,-0.958677777917402,0.00179321985760984,0.014134104048493
"5",179644735,179645135,401,"*",4.10672452120338,4.71161427519712,3.04523606884573,0.959973914998936,0.00179330301615578,0.014134104048493
"7",148620838,148621238,401,"*",5.51767068683387,5.00755327820946,5.89377734014035,-0.745988113104262,0.00179381682914103,0.014136029308276
"5",94793401,94793801,401,"*",3.99147057408653,3.22450127424954,4.489567543424,-0.988100223843727,0.00179403321323278,0.014136029308276
"14",105537723,105538123,401,"*",5.22924267851726,5.66155011018972,4.60910746423252,0.812397918220256,0.00179464117271142,0.0141388552542355
"2",16281953,16282353,401,"*",4.0846194443211,4.59663504143372,3.28363869531706,0.953428925627421,0.00179487788160915,0.0141388552542355
"2",73174228,73174628,401,"*",5.44740179611173,5.82882747771495,4.92740113491237,0.767258817115324,0.00179540685971484,0.0141411076095748
"16",68365550,68365950,401,"*",5.85828827577364,6.22441421437608,5.36643873229145,0.699220158985911,0.00179565860471579,0.0141411760881936
"19",510769,511169,401,"*",5.00751406987771,5.43858863668311,4.38993251110297,0.848445729344167,0.00179681437228133,0.0141462735222602
"6",134537082,134537482,401,"*",3.97819928015559,3.09637916926707,4.52151465596168,-0.965330233333357,0.00179685870805607,0.0141462735222602
"7",68698942,68699342,401,"*",4.62977643902024,3.967494844599,5.08197311066228,-0.86565813865005,0.0017970352961917,0.0141462735222602
"17",35794792,35795192,401,"*",5.48952578611971,5.8898798990927,4.93348919123122,0.771099619181762,0.00179871744117824,0.0141575998596634
"17",47802527,47802927,401,"*",5.27610167435788,5.70213365690381,4.66889560868573,0.803969885495739,0.00180268794100016,0.0141869322038781
"10",104424774,104425174,401,"*",4.30779720449686,3.50624621697057,4.82004224994189,-0.913938883066462,0.00180428935256032,0.0141976147025513
"7",37901995,37902395,401,"*",4.181764292005,3.47762324168764,4.65289156863974,-0.939113752465452,0.00180526158978442,0.0142033441266852
"20",4457960,4458360,401,"*",4.09458363388913,3.29261253482839,4.60699763934497,-0.955454396456302,0.00180616703256376,0.0142085465506524
"1",231418416,231418816,401,"*",3.91675370412577,2.97638172086572,4.48127966782144,-0.981452125455807,0.00180661001881235,0.0142097944159664
"5",61416100,61416500,401,"*",4.00808754481805,3.24358651679219,4.50515626961619,-0.969924786539753,0.00180681411930355,0.0142097944159664
"1",154484201,154484601,401,"*",4.69056765681432,4.05123520642963,5.13204057156837,-0.84985209533681,0.00180718534112524,0.014210793014914
"6",112254879,112255279,401,"*",4.36938571600883,3.6676306885075,4.83945519654953,-0.899117680483839,0.00180750576504624,0.0142109840422378
"7",713667,714067,401,"*",4.61396362817347,5.1332470229108,3.79476542876032,0.904689674146686,0.00180769813510368,0.0142109840422378
"11",119791191,119791591,401,"*",5.00797686933275,5.47134474844828,4.32120720065986,0.830595008800762,0.00180851964028866,0.0142138022866431
"16",79372747,79373147,401,"*",4.03357419093145,3.21537011429676,4.55246428403372,-0.954546250120115,0.00180854522580899,0.0142138022866431
"20",2755915,2756315,401,"*",5.32789485481874,5.78332392387235,4.65858966508043,0.805166019511128,0.00181115027808091,0.0142323535223262
"11",102291588,102291988,401,"*",4.03170349397746,4.54948284648422,3.21630181043676,0.973247877114703,0.00181152682871872,0.014233390134843
"10",68955419,68955819,401,"*",3.40228006839572,2.28070658775404,4.02559231212313,-1.04275539746492,0.00181187298485429,0.0142341876863074
"16",53098823,53099223,401,"*",5.57621596715478,5.10216274450686,5.93242841714649,-0.723494715347017,0.00181246577495493,0.0142369223327161
"10",79386520,79386920,401,"*",5.17625864362489,5.61387644513192,4.54504680978569,0.808255245906162,0.00181282180719909,0.014237796758431
"17",49216841,49217241,401,"*",4.81585394040531,5.27731692176944,4.13330294370742,0.83604150938907,0.00181415243644843,0.014246324343021
"12",113149668,113150068,401,"*",4.04728569170936,4.56007618598026,3.2443778526282,0.952911641364851,0.00181468343008381,0.0142485710295731
"4",1351914,1352314,401,"*",5.18615769502466,5.63749539340458,4.52573417052782,0.819233568355737,0.00181570486570641,0.0142535856440666
"3",141425867,141426267,401,"*",4.1554680717664,3.36836057426325,4.66186203385306,-0.94252324228659,0.00181581205173115,0.0142535856440666
"2",96817194,96817594,401,"*",5.10690163518343,5.52254110130931,4.52073444672885,0.788775689748032,0.00181617167335799,0.0142544854039275
"12",56836974,56837374,401,"*",3.78168280305849,2.83529027398517,4.34832416498926,-1.00133655988415,0.00181816471204168,0.014267662923436
"7",157620907,157621307,401,"*",5.54565651515379,5.96466634722451,4.95271638510328,0.786554071357202,0.0018183410776061,0.014267662923436
"8",133153297,133153697,401,"*",5.2066459444188,4.64119508463483,5.61182776613153,-0.776750646485851,0.0018196420177745,0.014274527061913
"8",143131120,143131520,401,"*",5.49789001356085,5.89464611501718,4.94880968106041,0.830285605805912,0.00181970656247996,0.014274527061913
"2",239765861,239766261,401,"*",4.96572248422166,5.45219074632992,4.22632394762559,0.875883721321476,0.00182159980936633,0.0142874521580685
"5",132505996,132506396,401,"*",4.61050588518294,3.93908762413668,5.0669029460591,-0.866671385079907,0.00182200859474902,0.0142887321821927
"8",60911600,60912000,401,"*",5.27886135703173,4.73466286503039,5.67307662723468,-0.776700369065146,0.00182260644031652,0.0142906260102085
"6",108621283,108621683,401,"*",3.94760134783969,3.0404342051785,4.50024292029138,-0.973851749015901,0.00182274132243233,0.0142906260102085
"11",115965865,115966265,401,"*",4.98379933386608,4.37529825155739,5.41046365490188,-0.807499639677532,0.00182384537056428,0.0142973553422489
"7",97929237,97929637,401,"*",4.96231543411335,5.45649209574991,4.20472479281542,0.872354952036672,0.00182699193693233,0.0143185224722386
"16",48127205,48127605,401,"*",5.18575265773341,4.60270985341109,5.59982935005867,-0.784375866900425,0.00182703775796465,0.0143185224722386
"8",134742495,134742895,401,"*",4.42512075061875,4.95620146286191,3.57565121560938,0.90856831915522,0.00182808279605911,0.014324782927988
"2",230706171,230706571,401,"*",3.76258553476688,2.67917497089854,4.37431326371277,-1.01912237582586,0.00182927328144995,0.0143321812633074
"5",54329887,54330287,401,"*",4.07656470496496,3.21968357409322,4.61048191605225,-0.954476296583355,0.00182973700517119,0.0143332915038071
"17",75075621,75076021,401,"*",5.24266238557191,5.6468455430713,4.67916660533334,0.812897617421187,0.00182990769121514,0.0143332915038071
"8",129973814,129974214,401,"*",4.15625963740412,3.27304765497924,4.70009298150757,-0.941716849962216,0.00183018011222655,0.01433349566423
"16",75011723,75012123,401,"*",3.2726465374117,1.67308181307743,4.01251492415272,-1.07206039882716,0.00183073792044413,0.0143359345474132
"1",22340373,22340773,401,"*",5.00480788409006,5.42657485039232,4.40629154183778,0.802246731585302,0.0018328533798376,0.0143505686106461
"19",9128175,9128575,401,"*",3.99256388389957,3.1305520477738,4.52843291253037,-0.959936449354739,0.00183361752308297,0.0143546198503785
"22",35915560,35915960,401,"*",4.41396392773254,3.6955287172726,4.8913757177878,-0.91570293775052,0.00183407151342774,0.0143562422701806
"X",12984733,12985133,401,"*",4.25780108969138,3.38237788053992,4.79872709265939,-0.95429300920974,0.00183501464121896,0.0143616924744958
"10",60818621,60819021,401,"*",4.02390868012008,3.21169281726701,4.54042165262451,-0.953628968684187,0.00183569731186767,0.0143650221880005
"17",71828179,71828579,401,"*",5.17702208154125,4.63752408957107,5.568778507057,-0.796605608209437,0.00183607919050255,0.0143650221880005
"20",25859482,25859882,401,"*",5.92000956096138,6.28634036721015,5.42778862212313,0.712931918971542,0.00183618077776906,0.0143650221880005
"20",57471384,57471784,401,"*",5.56578522619868,5.94856969554563,5.04324303637745,0.761596244699344,0.00183731680923165,0.0143719772243501
"7",135802876,135803276,401,"*",4.7968610238234,4.16343098974572,5.23553505448152,-0.838220740751086,0.00183811379994043,0.0143762786810236
"15",64324074,64324474,401,"*",3.36313343368998,2.16292763064329,4.00909954526953,-1.04857657805576,0.00183876209351342,0.0143794161458062
"10",75568766,75569166,401,"*",4.43754702802234,3.76539132093194,4.89428142454964,-0.905566201724425,0.00183920834437727,0.0143809729730626
"8",128168573,128168973,401,"*",5.36765004063809,4.84298824372224,5.75156491932173,-0.767217682565664,0.00184037545777288,0.0143881651282104
"22",38326004,38326404,401,"*",3.80701274846998,4.38392505585438,2.83089726836064,0.993803491449477,0.00184114063614944,0.0143891573098383
"3",196948434,196948834,401,"*",4.86626513985326,5.31234367601341,4.21714209037289,0.842047315995319,0.00184128747345728,0.0143891573098383
"6",29628677,29629077,401,"*",5.3821256930044,5.78944273941793,4.81248124673051,0.791177889121844,0.00184145793205123,0.0143891573098383
"15",71561917,71562317,401,"*",3.94538338809671,3.12205053953631,4.46629851078683,-0.969951110020185,0.00184149161818184,0.0143891573098383
"8",127643912,127644312,401,"*",4.21144540331257,3.48758484376656,4.69121913941372,-0.929136969607294,0.00184337203291996,0.0144011895469095
"11",120331414,120331814,401,"*",4.15346594431019,3.35068719421816,4.66620457628117,-0.936170974583226,0.00184352651585339,0.0144011895469095
"X",78659479,78659879,401,"*",3.45154428071668,2.34645316236384,4.06990219129976,-1.03620537753229,0.00184409701701134,0.0144019653599319
"20",62479473,62479873,401,"*",5.77561059520142,6.14591748687078,5.27615208198031,0.72494038326102,0.00184412089531973,0.0144019653599319
"16",58049474,58049874,401,"*",5.03801776591454,5.4973538526045,4.36015600882149,0.842792993019179,0.00184450373428334,0.0144030219122364
"6",15403917,15404317,401,"*",4.76116381638983,4.09655489649991,5.2144341161501,-0.843529764977853,0.00184534366725984,0.014407646973767
"14",105412933,105413333,401,"*",4.69337950957644,5.17069541131283,3.97516393537171,0.855133626254178,0.00184623867700039,0.0144122077702963
"6",158416820,158417220,401,"*",4.52850539273323,3.88594007415939,4.97150417551436,-0.880927126528402,0.00184663214829471,0.0144122077702963
"1",155175255,155175655,401,"*",4.70519048974352,5.16531533518833,4.02559231212313,0.858965877789478,0.00184667094509571,0.0144122077702963
"18",9951129,9951529,401,"*",3.94715155426888,3.10955192290439,4.47364728162715,-0.970614223909961,0.00184773609529498,0.014418586574095
"17",45851123,45851523,401,"*",5.8190602482787,6.23098714629844,5.24029890174713,0.77500121705183,0.00184881979459325,0.0144249823788502
"20",41072452,41072852,401,"*",4.48815136577639,3.78888023993971,4.95711697072863,-0.882382495364763,0.00184905157233277,0.0144249823788502
"19",39563513,39563913,401,"*",4.47793640698793,3.81212287919487,4.93176141641941,-0.887119313158678,0.00185021226889376,0.0144321021891375
"17",64200366,64200766,401,"*",4.66954950157225,4.03138299168739,5.11047087244619,-0.849460740952002,0.00185065946772382,0.014433655382186
"17",42055767,42056167,401,"*",5.51134881597654,5.95255742561101,4.87257526867142,0.790856927166724,0.00185206412041475,0.0144426745280755
"11",114196386,114196786,401,"*",4.46633153324079,4.96193673195961,3.70533336859245,0.898337789712213,0.00185387405277504,0.0144541553464359
"1",16967253,16967653,401,"*",5.9774333046172,6.33282362776546,5.50484067795882,0.703663217452158,0.00185403322935703,0.0144541553464359
"17",14014535,14014935,401,"*",4.89589353026764,4.32349647268087,5.3046070277711,-0.820863192776423,0.00185672782894489,0.0144732232775551
"1",66436597,66436997,401,"*",5.03469467131416,4.45928697557257,5.44493093270462,-0.80472328047293,0.00185850006800936,0.0144850972480804
"6",161486939,161487339,401,"*",4.43659223578236,3.70455919573423,4.91989993768651,-0.903413705586058,0.00185876893699668,0.0144852523831156
"1",1371913,1372313,401,"*",5.28886287668797,5.69580624212094,4.71995366985335,0.810740298208465,0.00186032207938457,0.0144954143863336
"17",7798989,7799389,401,"*",4.65540679394373,5.14887300768244,3.89950655603485,0.875774550275388,0.00186061556022202,0.0144957598453183
"17",60426030,60426430,401,"*",4.47015920892995,4.94397861669601,3.75991984066165,0.880512777607647,0.00186261171797508,0.0145093687207425
