"chr","start","end","name","score","strand","signalValue","pValue","qValue"
"chr2",12588113,12588726,"YAF_1_peak_1412",25,".",4.43623,5.7808,2.5559
"chr2",12606164,12606790,"YAF_1_peak_1413",20,".",4.02635,5.14761,2.05899
"chr2",12856441,12857271,"YAF_1_peak_1414",16,".",3.82684,4.58595,1.62519
"chr2",17311732,17312284,"YAF_1_peak_1415",20,".",4.08233,5.18598,2.06219
"chr2",17571940,17572658,"YAF_1_peak_1416",14,".",3.65682,4.32018,1.49386
"chr2",19228627,19229232,"YAF_1_peak_1417",19,".",4.05727,5.02673,1.9788
"chr2",19911417,19912480,"YAF_1_peak_1418",25,".",4.24635,5.8281,2.5931
"chr2",20675857,20676363,"YAF_1_peak_1419",16,".",3.73905,4.58853,1.66238
"chr2",26086313,26086829,"YAF_1_peak_1420",20,".",4.05978,5.08002,2.03404
"chr2",26988737,26989537,"YAF_1_peak_1421",18,".",3.74151,4.85092,1.8569
"chr2",27622822,27623432,"YAF_1_peak_1422",19,".",4.02035,5.04053,1.99295
"chr2",27977711,27978274,"YAF_1_peak_1423",16,".",3.73919,4.50182,1.60841
"chr2",27992987,27993501,"YAF_1_peak_1424",24,".",4.32747,5.65407,2.40412
"chr2",28063273,28063864,"YAF_1_peak_1425",15,".",3.74386,4.45563,1.58525
"chr2",28101720,28102822,"YAF_1_peak_1426",25,".",4.43389,5.72097,2.50208
"chr2",28300969,28301508,"YAF_1_peak_1427",20,".",4.00028,5.13365,2.07113
"chr2",29748005,29748678,"YAF_1_peak_1428",23,".",4.11621,5.58933,2.38483
"chr2",29878770,29879336,"YAF_1_peak_1429",28,".",4.51726,6.12052,2.82693
"chr2",37396378,37397147,"YAF_1_peak_1430",17,".",3.8447,4.70705,1.73406
"chr2",37786211,37786823,"YAF_1_peak_1431",14,".",3.52109,4.2784,1.45949
"chr2",38443121,38443700,"YAF_1_peak_1432",20,".",3.70659,5.20316,2.09083
"chr2",39568650,39569598,"YAF_1_peak_1433",19,".",4.05529,5.01488,1.96424
"chr2",40244547,40245097,"YAF_1_peak_1434",19,".",4.04414,5.013,1.99208
"chr2",40433855,40434818,"YAF_1_peak_1435",17,".",3.95027,4.79818,1.76703
"chr2",42118039,42118593,"YAF_1_peak_1436",26,".",4.52886,5.95936,2.69714
"chr2",42725989,42727084,"YAF_1_peak_1437",16,".",3.77517,4.51756,1.63028
"chr2",43046688,43047674,"YAF_1_peak_1438",20,".",3.50674,5.11207,2.02738
"chr2",43313276,43313839,"YAF_1_peak_1439",22,".",4.14673,5.37806,2.23705
"chr2",44100360,44100862,"YAF_1_peak_1440",18,".",3.76366,4.87336,1.85444
"chr2",46229500,46230140,"YAF_1_peak_1441",19,".",3.955,5.0171,1.97572
"chr2",46451604,46452508,"YAF_1_peak_1442",15,".",3.73301,4.44104,1.57868
"chr2",53474811,53475942,"YAF_1_peak_1443",21,".",4.0836,5.25769,2.14191
"chr2",54239237,54239757,"YAF_1_peak_1444",25,".",4.46181,5.75872,2.51749
"chr2",54657835,54658819,"YAF_1_peak_1445",24,".",4.23118,5.60594,2.40286
"chr2",54666237,54666836,"YAF_1_peak_1446",33,".",4.56867,6.83032,3.3982
"chr2",57444294,57445167,"YAF_1_peak_1447",15,".",3.66525,4.33463,1.50393
"chr2",57881943,57882794,"YAF_1_peak_1448",16,".",3.78654,4.55576,1.65231
"chr2",64403902,64404785,"YAF_1_peak_1449",18,".",3.77235,4.81334,1.82171
"chr2",64770781,64771311,"YAF_1_peak_1450",19,".",3.82558,4.99385,1.92134
"chr2",65319832,65320478,"YAF_1_peak_1451",32,".",4.83067,6.71658,3.28023
"chr2",65623100,65624149,"YAF_1_peak_1452",13,".",3.56694,4.18966,1.3993
"chr2",68971462,68972177,"YAF_1_peak_1453",21,".",3.81558,5.28806,2.15477
"chr2",69254244,69255069,"YAF_1_peak_1454",16,".",3.871,4.65473,1.66238
"chr2",70434398,70435256,"YAF_1_peak_1455",443,".",9.759,48.8359,44.3263
"chr2",73386895,73387455,"YAF_1_peak_1456",14,".",3.64807,4.30669,1.48531
"chr2",74925021,74925978,"YAF_1_peak_1457",25,".",4.16606,5.75641,2.52074
"chr2",75055672,75056499,"YAF_1_peak_1458",28,".",4.26925,6.14013,2.83484
"chr2",75099721,75100484,"YAF_1_peak_1459",17,".",3.77554,4.70902,1.75987
"chr2",80496460,80497480,"YAF_1_peak_1460",17,".",3.90286,4.75331,1.79889
"chr2",84897994,84898509,"YAF_1_peak_1461",14,".",3.60621,4.27088,1.44947
"chr2",90389870,90390784,"YAF_1_peak_1463",43,".",3.33797,7.77271,4.33958
"chr2",90395638,90398713,"YAF_1_peak_1464",30,".",3.00656,6.4061,3.09294
"chr2",91475872,91476656,"YAF_1_peak_1465",21,".",3.24277,5.20301,2.10766
"chr2",91819970,91820791,"YAF_1_peak_1466",22,".",3.57412,5.37843,2.2279
"chr2",92031972,92032793,"YAF_1_peak_1467",22,".",3.61037,5.36065,2.26697
"chr2",92211246,92211983,"YAF_1_peak_1468",25,".",4.19685,5.7279,2.5065
"chr2",92235869,92236729,"YAF_1_peak_1469",16,".",3.59308,4.57235,1.66919
"chr2",92323137,92323997,"YAF_1_peak_1470",20,".",3.54927,5.08978,2.0323
"chr2",92329068,92330179,"YAF_1_peak_1471",66,".",5.74779,10.2927,6.64709
"chr2",92349314,92349996,"YAF_1_peak_1472",36,".",4.79938,7.13484,3.68573
"chr2",92355626,92356132,"YAF_1_peak_1473",41,".",4.80056,7.54248,4.1383
"chr2",92465385,92466175,"YAF_1_peak_1474",19,".",3.66817,4.97733,1.92247
"chr2",92484359,92485113,"YAF_1_peak_1475",14,".",3.23862,4.20968,1.41285
"chr2",92489992,92491602,"YAF_1_peak_1476",34,".",4.02694,6.70169,3.4189
"chr2",92617670,92618673,"YAF_1_peak_1477",22,".",3.88364,5.34633,2.20843
"chr2",92710768,92711444,"YAF_1_peak_1478",23,".",4.00317,5.50804,2.34075
"chr2",92959170,92960031,"YAF_1_peak_1479",18,".",3.86665,4.85923,1.86548
"chr2",93100030,93100854,"YAF_1_peak_1480",19,".",4.02646,5.09282,1.99673
"chr2",93119543,93120153,"YAF_1_peak_1481",16,".",3.84646,4.62679,1.68968
"chr2",93190317,93191006,"YAF_1_peak_1482",15,".",3.74998,4.46471,1.59603
"chr2",93216075,93217444,"YAF_1_peak_1483",37,".",5.15469,7.2558,3.778
"chr2",93307176,93307783,"YAF_1_peak_1484",21,".",4.01767,5.1979,2.11175
"chr2",93492910,93493625,"YAF_1_peak_1485",23,".",4.32365,5.56138,2.3929
"chr2",94036819,94037556,"YAF_1_peak_1486",17,".",3.84054,4.65356,1.71667
"chr2",94262721,94263372,"YAF_1_peak_1487",45,".",4.02136,8.06717,4.53222
"chr2",95034375,95035132,"YAF_1_peak_1488",17,".",3.36272,4.69236,1.75528
"chr2",95774231,95774750,"YAF_1_peak_1489",64,".",5.33815,10.0875,6.40103
"chr2",96315179,96316072,"YAF_1_peak_1490",24,".",4.19511,5.72951,2.49165
"chr2",97605894,97606398,"YAF_1_peak_1491",54,".",4.91094,8.96721,5.40192
"chr2",97869405,97870804,"YAF_1_peak_1492",17,".",3.7197,4.67098,1.7229
"chr2",98806631,98807143,"YAF_1_peak_1493",16,".",3.55252,4.68242,1.68512
"chr2",98868023,98868796,"YAF_1_peak_1494",16,".",3.69776,4.64835,1.69352
"chr2",100903090,100904167,"YAF_1_peak_1495",16,".",3.28266,4.48758,1.60466
"chr2",101710512,101711020,"YAF_1_peak_1496",17,".",3.83921,4.71542,1.74426
"chr2",101751350,101752540,"YAF_1_peak_1497",59,".",5.51536,9.70263,5.93669
"chr2",102399295,102400030,"YAF_1_peak_1498",14,".",3.64525,4.3023,1.4817
"chr2",105595451,105596019,"YAF_1_peak_1499",17,".",3.49774,4.64578,1.71746
"chr2",105919284,105919991,"YAF_1_peak_1500",23,".",4.16869,5.4842,2.33493
"chr2",108687864,108688880,"YAF_1_peak_1501",17,".",3.79993,4.66086,1.70004
"chr2",109213695,109214239,"YAF_1_peak_1502",15,".",3.16455,4.47935,1.59924
"chr2",110106882,110107721,"YAF_1_peak_1503",16,".",3.51823,4.567,1.64653
"chr2",110315268,110315803,"YAF_1_peak_1504",18,".",3.51169,4.86895,1.8593
"chr2",111208694,111209293,"YAF_1_peak_1505",34,".",4.81375,6.91693,3.46462
"chr2",111694733,111695260,"YAF_1_peak_1506",18,".",3.85316,4.88663,1.88662
"chr2",111705840,111706686,"YAF_1_peak_1507",16,".",3.33953,4.60395,1.68466
"chr2",111727462,111728298,"YAF_1_peak_1508",17,".",3.48869,4.65692,1.72067
"chr2",112417945,112418502,"YAF_1_peak_1509",23,".",4.14875,5.50161,2.34284
"chr2",112640440,112641023,"YAF_1_peak_1510",35,".",4.29101,6.97239,3.51844
"chr2",112869082,112869776,"YAF_1_peak_1511",17,".",3.73054,4.62312,1.70292
"chr2",113124500,113125461,"YAF_1_peak_1512",15,".",3.48215,4.39066,1.54282
"chr2",113553959,113554525,"YAF_1_peak_1513",61,".",5.69655,9.81583,6.11726
"chr2",118386989,118387975,"YAF_1_peak_1514",16,".",3.70365,4.56807,1.66747
"chr2",118738223,118738830,"YAF_1_peak_1515",18,".",3.98706,4.86476,1.81561
"chr2",119208877,119209391,"YAF_1_peak_1516",25,".",3.96431,5.78631,2.56909
"chr2",121480545,121481088,"YAF_1_peak_1517",17,".",3.63537,4.78746,1.79138
"chr2",124985185,124985793,"YAF_1_peak_1518",23,".",4.13802,5.57315,2.35238
"chr2",129841180,129841697,"YAF_1_peak_1519",23,".",4.39953,5.62292,2.3856
"chr2",130082315,130083025,"YAF_1_peak_1520",16,".",3.53764,4.48022,1.60725
"chr2",130563338,130564336,"YAF_1_peak_1521",19,".",3.74845,4.94694,1.9225
"chr2",132550179,132550842,"YAF_1_peak_1522",14,".",3.55742,4.31211,1.49037
"chr2",132631972,132632718,"YAF_1_peak_1523",15,".",3.46823,4.36165,1.52451
"chr2",134607459,134608492,"YAF_1_peak_1524",89,".",6.19738,12.7445,8.98195
"chr2",136137219,136138420,"YAF_1_peak_1525",17,".",3.3532,4.75315,1.77761
"chr2",137380431,137381046,"YAF_1_peak_1526",21,".",4.17322,5.26168,2.15666
"chr2",149648715,149649216,"YAF_1_peak_1527",24,".",4.26559,5.64951,2.46353
"chr2",150425516,150426099,"YAF_1_peak_1528",17,".",3.83594,4.73692,1.74125
"chr2",152247152,152247654,"YAF_1_peak_1529",30,".",4.65165,6.38565,3.03902
"chr2",152586050,152586581,"YAF_1_peak_1530",20,".",3.97981,5.08129,2.01552
"chr2",161030578,161031114,"YAF_1_peak_1531",23,".",4.32692,5.53244,2.38337
"chr2",164991074,164992023,"YAF_1_peak_1532",16,".",3.75565,4.49686,1.61634
"chr2",169095751,169096264,"YAF_1_peak_1533",45,".",4.94153,8.15342,4.58036
"chr2",171763014,171763748,"YAF_1_peak_1534",26,".",4.42352,5.83945,2.63552
"chr2",172179251,172179778,"YAF_1_peak_1535",19,".",3.78142,5.03991,1.97344
"chr2",172480528,172481186,"YAF_1_peak_1536",23,".",4.14808,5.46551,2.30627
"chr2",172782993,172783675,"YAF_1_peak_1537",21,".",4.06139,5.2849,2.17599
"chr2",178224748,178225536,"YAF_1_peak_1538",19,".",3.80979,4.98541,1.93785
"chr2",180125701,180126209,"YAF_1_peak_1539",24,".",4.1674,5.6576,2.4524
"chr2",182066625,182067142,"YAF_1_peak_1540",16,".",3.84629,4.61572,1.66238
"chr2",190637406,190638108,"YAF_1_peak_1541",23,".",4.22169,5.55613,2.36733
"chr2",197870382,197870909,"YAF_1_peak_1542",14,".",3.59784,4.22931,1.42912
"chr2",199229173,199230061,"YAF_1_peak_1543",15,".",3.68979,4.39881,1.54194
"chr2",205884903,205885654,"YAF_1_peak_1544",20,".",4.15301,5.18309,2.08827
"chr2",207423526,207424430,"YAF_1_peak_1545",18,".",3.9135,4.77759,1.8065
"chr2",207683834,207684481,"YAF_1_peak_1546",14,".",3.61274,4.25225,1.44572
"chr2",209495990,209496566,"YAF_1_peak_1547",23,".",4.32767,5.54484,2.38364
"chr2",216636502,216637204,"YAF_1_peak_1548",17,".",3.47379,4.74991,1.78198
"chr2",218607709,218608336,"YAF_1_peak_1549",18,".",3.90814,4.86233,1.81986
"chr2",218745549,218746261,"YAF_1_peak_1550",19,".",3.99644,4.98964,1.94732
"chr2",219870331,219871478,"YAF_1_peak_1551",23,".",4.20107,5.57826,2.3832
"chr2",222518783,222519294,"YAF_1_peak_1552",30,".",4.83781,6.46226,3.06774
"chr2",223941605,223942141,"YAF_1_peak_1553",19,".",3.89257,4.99146,1.96318
"chr2",224982438,224983230,"YAF_1_peak_1554",19,".",3.92439,4.95271,1.9145
"chr2",226115003,226115524,"YAF_1_peak_1555",17,".",3.78671,4.68196,1.71781
"chr2",229455390,229456446,"YAF_1_peak_1556",20,".",4.05608,5.1171,2.01016
"chr2",230053825,230054419,"YAF_1_peak_1557",16,".",3.87837,4.66807,1.67211
"chr2",230690775,230691355,"YAF_1_peak_1558",17,".",3.65789,4.70123,1.75613
"chr2",233356668,233357492,"YAF_1_peak_1559",16,".",3.73812,4.58712,1.66238
"chr2",233990343,233990940,"YAF_1_peak_1560",19,".",4.04639,4.99252,1.96082
"chr2",235501247,235501922,"YAF_1_peak_1561",18,".",3.8205,4.95711,1.89674
"chr2",235605561,235606103,"YAF_1_peak_1562",27,".",4.34102,5.97852,2.76872
"chr2",237201835,237202336,"YAF_1_peak_1563",15,".",3.43308,4.38889,1.53256
"chr2",237235283,237235841,"YAF_1_peak_1564",17,".",3.64703,4.7363,1.78309
"chr2",237305064,237306116,"YAF_1_peak_1565",16,".",3.78347,4.63224,1.68247
"chr2",237500782,237501297,"YAF_1_peak_1566",18,".",3.83053,4.8542,1.85069
"chr2",238456950,238457459,"YAF_1_peak_1567",18,".",3.62223,4.86869,1.84892
"chr2",238948090,238948745,"YAF_1_peak_1568",19,".",3.8784,5.05787,1.96695
"chr2",239069323,239069968,"YAF_1_peak_1569",29,".",4.67806,6.22616,2.93242
"chr2",239706951,239707590,"YAF_1_peak_1570",18,".",3.86603,4.82553,1.82201
"chr20",445361,445928,"YAF_1_peak_1571",22,".",4.24392,5.43349,2.28486
"chr20",1434836,1435339,"YAF_1_peak_1572",22,".",3.80797,5.37733,2.25318
"chr20",1907874,1908800,"YAF_1_peak_1573",17,".",3.71439,4.69429,1.71679
"chr20",2108401,2109225,"YAF_1_peak_1574",17,".",3.81735,4.70865,1.71679
"chr20",2443038,2443824,"YAF_1_peak_1575",22,".",4.03488,5.33161,2.22276
"chr20",3011130,3011991,"YAF_1_peak_1576",19,".",3.87231,4.98112,1.94268
"chr20",3081106,3081731,"YAF_1_peak_1577",18,".",3.56214,4.78398,1.82084
"chr20",4226271,4227240,"YAF_1_peak_1578",13,".",3.20686,4.12881,1.35981
"chr20",4512454,4513042,"YAF_1_peak_1579",15,".",3.60069,4.43673,1.56198
"chr20",4603133,4603917,"YAF_1_peak_1580",17,".",3.66998,4.66479,1.71279
"chr20",5919127,5920007,"YAF_1_peak_1581",29,".",4.43242,6.22395,2.91216
"chr20",6591136,6591752,"YAF_1_peak_1582",19,".",3.91065,5.06436,1.99861
"chr20",7841512,7842041,"YAF_1_peak_1583",22,".",4.30775,5.44507,2.23898
"chr20",8414848,8415379,"YAF_1_peak_1584",21,".",4.26877,5.3794,2.19803
"chr20",9188563,9189380,"YAF_1_peak_1585",29,".",4.21393,6.21218,2.9911
"chr20",10848490,10849589,"YAF_1_peak_1586",21,".",4.01726,5.30575,2.19329
"chr20",14864902,14865429,"YAF_1_peak_1587",25,".",4.46452,5.77856,2.55003
"chr20",16744403,16745406,"YAF_1_peak_1588",14,".",3.58266,4.20607,1.41532
"chr20",17536849,17537399,"YAF_1_peak_1589",15,".",3.62725,4.46897,1.58982
"chr20",18224885,18225437,"YAF_1_peak_1590",20,".",3.94013,5.14052,2.04418
"chr20",19993324,19994037,"YAF_1_peak_1591",21,".",3.99829,5.22579,2.11835
"chr20",21183158,21183965,"YAF_1_peak_1592",14,".",3.63064,4.30202,1.47536
"chr20",24773147,24774074,"YAF_1_peak_1593",18,".",3.64708,4.92212,1.88691
"chr20",25039964,25040465,"YAF_1_peak_1594",26,".",4.03468,5.86712,2.62104
"chr20",25177950,25179189,"YAF_1_peak_1595",21,".",3.7496,5.30366,2.1788
"chr20",25309228,25309967,"YAF_1_peak_1596",20,".",3.88545,5.18246,2.08646
"chr20",26010886,26011517,"YAF_1_peak_1597",18,".",3.68449,4.84115,1.84732
"chr20",26479272,26480443,"YAF_1_peak_1598",28,".",3.67561,6.09616,2.81634
"chr20",26488639,26489641,"YAF_1_peak_1599",19,".",3.22998,5.01433,1.98135
"chr20",26517994,26518998,"YAF_1_peak_1600",17,".",3.72331,4.67271,1.72103
"chr20",26541560,26542420,"YAF_1_peak_1601",65,".",5.15281,10.3177,6.57532
"chr20",26551491,26552992,"YAF_1_peak_1602",49,".",5.24282,8.49301,4.99014
"chr20",26582920,26583807,"YAF_1_peak_1603",17,".",3.79985,4.64755,1.70746
"chr20",26649518,26650188,"YAF_1_peak_1605",21,".",3.37171,5.1855,2.10089
"chr20",26697059,26697876,"YAF_1_peak_1606",35,".",4.27988,7.0103,3.54291
"chr20",26805362,26806247,"YAF_1_peak_1607",22,".",3.51453,5.38105,2.23737
"chr20",26849907,26850862,"YAF_1_peak_1608",19,".",3.40307,4.95738,1.9357
"chr20",26929795,26930322,"YAF_1_peak_1609",24,".",3.61289,5.59314,2.40832
"chr20",26943429,26944270,"YAF_1_peak_1610",22,".",3.27374,5.43219,2.29771
"chr20",27079865,27080645,"YAF_1_peak_1611",18,".",3.36079,4.7716,1.80308
"chr20",27128134,27128867,"YAF_1_peak_1612",24,".",3.43847,5.64807,2.44761
"chr20",27342347,27342906,"YAF_1_peak_1613",14,".",3.08937,4.30586,1.48615
"chr20",27359274,27360134,"YAF_1_peak_1614",25,".",3.52475,5.7753,2.56266
"chr20",27426807,27427331,"YAF_1_peak_1615",17,".",3.03741,4.70448,1.74123
"chr20",27457728,27459119,"YAF_1_peak_1616",22,".",3.67785,5.42359,2.29024
"chr20",27464486,27465065,"YAF_1_peak_1617",28,".",3.68902,6.11769,2.88511
"chr20",27496254,27497165,"YAF_1_peak_1618",33,".",4.29235,6.73399,3.33207
"chr20",27514062,27515395,"YAF_1_peak_1619",18,".",3.2557,4.90734,1.88168
"chr20",27668138,27669622,"YAF_1_peak_1620",16,".",3.26077,4.52195,1.60987
"chr20",27703935,27705135,"YAF_1_peak_1621",16,".",3.55674,4.59985,1.66681
"chr20",27710399,27711412,"YAF_1_peak_1622",19,".",3.56362,5.01915,1.94392
"chr20",27750176,27751249,"YAF_1_peak_1623",14,".",3.1532,4.31164,1.47263
"chr20",27833663,27834285,"YAF_1_peak_1624",20,".",3.72879,5.12168,2.04002
"chr20",27844480,27845235,"YAF_1_peak_1625",18,".",3.25082,4.85529,1.85076
"chr20",27957489,27958172,"YAF_1_peak_1626",23,".",3.48757,5.52322,2.32386
"chr20",27966122,27967162,"YAF_1_peak_1627",19,".",3.68587,5.00045,1.9372
"chr20",27975127,27975791,"YAF_1_peak_1628",20,".",3.60516,5.19032,2.08284
"chr20",28040491,28041427,"YAF_1_peak_1629",29,".",4.08511,6.28928,2.97093
"chr20",28103807,28104666,"YAF_1_peak_1630",24,".",3.64559,5.65404,2.44697
"chr20",28315547,28316101,"YAF_1_peak_1631",14,".",3.09531,4.26837,1.45984
"chr20",28319977,28320901,"YAF_1_peak_1632",19,".",3.51627,5.03428,1.97672
"chr20",28341212,28342051,"YAF_1_peak_1633",14,".",3.1447,4.2126,1.4197
"chr20",28387399,28388241,"YAF_1_peak_1634",19,".",3.42353,5.04561,1.98174
"chr20",28395147,28395729,"YAF_1_peak_1635",22,".",3.68905,5.40831,2.25921
"chr20",28494817,28497045,"YAF_1_peak_1636",120,".",4.1287,15.9416,12.0722
"chr20",28548803,28549544,"YAF_1_peak_1637",16,".",3.59238,4.5555,1.65624
"chr20",29121922,29122531,"YAF_1_peak_1638",24,".",4.20556,5.70823,2.48783
"chr20",30283836,30284625,"YAF_1_peak_1639",20,".",4.08079,5.22294,2.09693
"chr20",31068281,31069228,"YAF_1_peak_1640",17,".",3.12173,4.66969,1.72654
"chr20",31719695,31721249,"YAF_1_peak_1641",17,".",3.40205,4.67991,1.73226
"chr20",32475114,32475838,"YAF_1_peak_1642",13,".",3.2292,4.19238,1.39509
"chr20",33296162,33296787,"YAF_1_peak_1643",16,".",3.59429,4.52645,1.62209
"chr20",34361559,34362241,"YAF_1_peak_1644",14,".",3.5928,4.22855,1.42871
"chr20",37294720,37295238,"YAF_1_peak_1645",39,".",4.94734,7.35355,3.92463
"chr20",38109021,38110102,"YAF_1_peak_1646",22,".",3.79184,5.37277,2.22638
"chr20",38144275,38144846,"YAF_1_peak_1647",29,".",4.02297,6.30785,2.99836
"chr20",40715460,40715995,"YAF_1_peak_1648",16,".",3.53516,4.61088,1.6554
"chr20",43939230,43939968,"YAF_1_peak_1649",32,".",4.10913,6.63282,3.28649
"chr20",44692747,44693391,"YAF_1_peak_1650",41,".",4.57482,7.69306,4.16454
"chr20",45336666,45337909,"YAF_1_peak_1651",32,".",4.26756,6.60562,3.29722
"chr20",45585401,45586442,"YAF_1_peak_1652",14,".",3.37399,4.21931,1.42142
"chr20",46814784,46815308,"YAF_1_peak_1653",14,".",3.62386,4.28652,1.46609
"chr20",47809913,47810519,"YAF_1_peak_1654",14,".",3.52357,4.30014,1.47082
"chr20",47950015,47950738,"YAF_1_peak_1655",16,".",3.56144,4.63723,1.68744
"chr20",48668424,48668996,"YAF_1_peak_1656",17,".",3.55273,4.72631,1.7672
"chr20",48760247,48760795,"YAF_1_peak_1657",17,".",3.60831,4.65309,1.71466
"chr20",48823801,48824803,"YAF_1_peak_1658",15,".",3.08619,4.34641,1.50813
"chr20",48983348,48983857,"YAF_1_peak_1659",16,".",3.74603,4.48421,1.60457
"chr20",49768353,49768917,"YAF_1_peak_1660",31,".",4.16721,6.58112,3.16542
"chr20",50085807,50086518,"YAF_1_peak_1661",24,".",3.99327,5.6843,2.45618
"chr20",50561388,50562167,"YAF_1_peak_1662",15,".",3.589,4.40437,1.54281
"chr20",50587126,50588154,"YAF_1_peak_1663",15,".",3.29102,4.45945,1.58708
"chr20",51910513,51911291,"YAF_1_peak_1664",18,".",3.99597,4.88088,1.82737
"chr20",57458809,57459924,"YAF_1_peak_1665",15,".",3.22525,4.34925,1.51696
"chr20",57698214,57699132,"YAF_1_peak_1666",15,".",3.08701,4.38913,1.53372
"chr20",57933720,57934714,"YAF_1_peak_1667",18,".",3.43032,4.86864,1.84269
"chr20",58065570,58066272,"YAF_1_peak_1668",26,".",3.92362,5.84249,2.62365
"chr20",58127851,58128639,"YAF_1_peak_1669",17,".",3.33068,4.78545,1.79084
"chr20",58647772,58648399,"YAF_1_peak_1670",16,".",3.21212,4.60194,1.68025
"chr20",61051251,61051809,"YAF_1_peak_1671",22,".",3.80686,5.47785,2.29819
"chr20",61264316,61264916,"YAF_1_peak_1672",21,".",3.38964,5.27804,2.14846
"chr20",61436196,61437044,"YAF_1_peak_1673",15,".",3.24308,4.48841,1.59176
"chr20",61555140,61556381,"YAF_1_peak_1674",16,".",3.19161,4.54139,1.64396
"chr20",61588407,61588918,"YAF_1_peak_1675",23,".",3.76789,5.4514,2.32391
"chr20",62258473,62258983,"YAF_1_peak_1676",15,".",3.72396,4.49003,1.59078
"chr20",62369489,62370762,"YAF_1_peak_1677",25,".",3.4384,5.77471,2.52411
"chr20",62873778,62874338,"YAF_1_peak_1678",30,".",4.17029,6.43456,3.0719
"chr20",63257363,63258030,"YAF_1_peak_1679",23,".",3.32253,5.52509,2.33826
"chr20",63829121,63829802,"YAF_1_peak_1680",15,".",3.3526,4.41776,1.55403
"chr20",64132008,64132793,"YAF_1_peak_1682",131,".",6.19012,17.0024,13.1343
"chr21",6125663,6126440,"YAF_1_peak_1683",17,".",3.67078,4.68406,1.71284
"chr21",6251520,6252268,"YAF_1_peak_1684",29,".",3.9773,6.24543,2.93159
"chr21",6369811,6370729,"YAF_1_peak_1685",19,".",3.02419,4.97348,1.93889
"chr21",6992401,6992941,"YAF_1_peak_1686",17,".",3.7714,4.82912,1.79598
"chr21",7626216,7626860,"YAF_1_peak_1687",18,".",3.66208,4.79096,1.81037
"chr21",7691871,7692699,"YAF_1_peak_1688",36,".",4.73643,7.12734,3.63673
"chr21",11350308,11351697,"YAF_1_peak_1691",94,".",6.94549,13.1909,9.44278
"chr21",11378976,11380430,"YAF_1_peak_1692",32,".",4.77504,6.61367,3.26611
"chr21",11403672,11404507,"YAF_1_peak_1693",33,".",4.89444,6.82916,3.38153
"chr21",11407957,11408960,"YAF_1_peak_1694",23,".",4.29098,5.59162,2.3714
"chr21",11421728,11422772,"YAF_1_peak_1695",30,".",4.68584,6.37842,3.00013
"chr21",11437961,11439465,"YAF_1_peak_1696",30,".",4.57178,6.30921,3.0002
"chr21",11731666,11732611,"YAF_1_peak_1697",42,".",5.29717,7.67931,4.26985
"chr21",12012054,12012639,"YAF_1_peak_1698",27,".",4.63748,6.07677,2.74986
"chr21",12095982,12096947,"YAF_1_peak_1699",22,".",4.21321,5.33893,2.22685
"chr21",12168945,12169729,"YAF_1_peak_1700",77,".",6.64777,11.4238,7.78366
"chr21",12252387,12252922,"YAF_1_peak_1701",28,".",4.70672,6.22062,2.881
"chr21",12266745,12267847,"YAF_1_peak_1702",39,".",5.10353,7.43863,3.98754
"chr21",12277730,12278611,"YAF_1_peak_1703",37,".",4.87973,7.13036,3.71392
"chr21",14687232,14687756,"YAF_1_peak_1704",21,".",4.1171,5.23796,2.10161
"chr21",14901374,14901935,"YAF_1_peak_1705",17,".",3.70635,4.65712,1.71993
"chr21",17848154,17848892,"YAF_1_peak_1706",26,".",4.44415,5.94663,2.65854
"chr21",29656551,29657060,"YAF_1_peak_1707",30,".",4.79531,6.39993,3.03638
"chr21",31235976,31237083,"YAF_1_peak_1708",28,".",4.46549,6.07861,2.80975
"chr21",32499258,32500024,"YAF_1_peak_1709",14,".",3.64943,4.30876,1.48681
"chr21",34559267,34560237,"YAF_1_peak_1710",15,".",3.6667,4.33855,1.50731
"chr21",34794972,34795626,"YAF_1_peak_1711",14,".",3.60616,4.24211,1.43837
"chr21",34836385,34836953,"YAF_1_peak_1712",51,".",5.10266,8.76407,5.14648
"chr21",34845557,34847073,"YAF_1_peak_1713",31,".",4.09734,6.43495,3.10172
"chr21",35232382,35233213,"YAF_1_peak_1714",18,".",3.92573,4.86164,1.85287
"chr21",37631038,37631840,"YAF_1_peak_1715",13,".",3.53483,4.13513,1.36215
"chr21",38985017,38985818,"YAF_1_peak_1716",18,".",3.49742,4.91412,1.89621
"chr21",42056910,42057808,"YAF_1_peak_1717",15,".",3.37133,4.47866,1.59386
"chr21",45228024,45228762,"YAF_1_peak_1718",25,".",3.94173,5.81312,2.56414
"chr21",45798429,45799031,"YAF_1_peak_1719",20,".",3.71914,5.17103,2.08595
"chr21",46498366,46498881,"YAF_1_peak_1720",17,".",3.80986,4.74638,1.79347
"chr22",11813575,11816707,"YAF_1_peak_1721",90,".",5.68766,12.5162,9.01022
"chr22",12175678,12177109,"YAF_1_peak_1722",54,".",4.50082,9.00502,5.47695
"chr22",13488797,13490086,"YAF_1_peak_1723",101,".",7.46275,14.0783,10.1592
"chr22",13517462,13518928,"YAF_1_peak_1724",24,".",4.31007,5.61206,2.48607
"chr22",13870143,13871153,"YAF_1_peak_1725",53,".",5.71155,8.84579,5.30593
"chr22",14255562,14256264,"YAF_1_peak_1726",75,".",6.96739,11.3952,7.57564
