"chr","start","end","name","score","strand","signalValue","pValue","qValue"
"chr22",36856208,36857340,"GFP_3_peak_29404",72,".",4.20825,10.6462,7.2994
"chr22",36913782,36914446,"GFP_3_peak_29405",21,".",3.33438,4.4168,2.16085
"chr22",36990486,36991343,"GFP_3_peak_29407",29,".",3.3123,5.44507,2.95372
"chr22",37197011,37197566,"GFP_3_peak_29414",33,".",3.26335,5.98966,3.35046
"chr22",37273602,37274400,"GFP_3_peak_29417",38,".",3.31559,6.66418,3.89267
"chr22",37680646,37681973,"GFP_3_peak_29428",26,".",3.05611,5.0558,2.62701
"chr22",37907335,37907854,"GFP_3_peak_29433",24,".",3.07878,4.7826,2.42011
"chr22",37933399,37933988,"GFP_3_peak_29434",30,".",3.10625,5.54445,3.00226
"chr22",38006825,38008034,"GFP_3_peak_29437",21,".",3.19569,4.38351,2.13572
"chr22",38153871,38154373,"GFP_3_peak_29445",21,".",3.69136,4.45939,2.18205
"chr22",38270243,38270759,"GFP_3_peak_29447",23,".",3.08666,4.67783,2.33967
"chr22",38396212,38397393,"GFP_3_peak_29450",19,".",3.41183,4.07023,1.91946
"chr22",38564952,38565681,"GFP_3_peak_29454",18,".",3.16522,3.94964,1.82952
"chr22",38705516,38706921,"GFP_3_peak_29455",17,".",3.25898,3.81756,1.73099
"chr22",38716470,38717524,"GFP_3_peak_29456",21,".",3.3708,4.44304,2.16973
"chr22",38806491,38807038,"GFP_3_peak_29460",18,".",3.11852,3.9631,1.84026
"chr22",38890937,38892081,"GFP_3_peak_29462",18,".",3.3358,4.04384,1.88274
"chr22",38900856,38902074,"GFP_3_peak_29463",26,".",4.0587,5.07806,2.65626
"chr22",39013244,39014457,"GFP_3_peak_29469",44,".",3.8658,7.38395,4.45534
"chr22",39169772,39171193,"GFP_3_peak_29475",37,".",3.17096,6.48545,3.74811
"chr22",39213893,39215088,"GFP_3_peak_29478",30,".",3.50143,5.56793,3.03813
"chr22",39316614,39317440,"GFP_3_peak_29486",24,".",3.13405,4.80858,2.43038
"chr22",39495800,39496680,"GFP_3_peak_29490",26,".",3.0602,5.15149,2.69396
"chr22",39773975,39774695,"GFP_3_peak_29508",16,".",3.06689,3.63623,1.62875
"chr22",39946832,39947828,"GFP_3_peak_29509",18,".",3.15491,4.01855,1.8868
"chr22",39958789,39960087,"GFP_3_peak_29510",30,".",3.48152,5.47546,3.03794
"chr22",40219017,40220333,"GFP_3_peak_29514",16,".",3.19952,3.6974,1.66839
"chr22",40437303,40437933,"GFP_3_peak_29515",16,".",3.17827,3.61857,1.62177
"chr22",40485817,40486319,"GFP_3_peak_29516",32,".",4.27086,5.80101,3.21501
"chr22",40536546,40537584,"GFP_3_peak_29517",17,".",3.25994,3.82527,1.75575
"chr22",40553145,40553884,"GFP_3_peak_29518",17,".",3.39625,3.86203,1.75066
"chr22",40635788,40636968,"GFP_3_peak_29519",21,".",3.30364,4.36416,2.12302
"chr22",40732073,40732843,"GFP_3_peak_29520",18,".",3.16371,4.0017,1.85982
"chr22",41049237,41049870,"GFP_3_peak_29521",23,".",3.50626,4.61988,2.30857
"chr22",41196798,41197378,"GFP_3_peak_29522",23,".",3.1676,4.63194,2.31897
"chr22",41597229,41598433,"GFP_3_peak_29531",26,".",3.13557,5.04977,2.64895
"chr22",41719594,41720355,"GFP_3_peak_29533",47,".",4.63838,7.69975,4.70972
"chr22",41727912,41728486,"GFP_3_peak_29534",41,".",3.61884,7.05181,4.19302
"chr22",41856791,41857633,"GFP_3_peak_29536",17,".",3.2961,3.90051,1.79639
"chr22",41862467,41862973,"GFP_3_peak_29537",24,".",3.84039,4.86592,2.49616
"chr22",42030606,42031237,"GFP_3_peak_29541",17,".",3.226,3.84484,1.74194
"chr22",42090762,42091334,"GFP_3_peak_29543",25,".",3.79406,4.93539,2.56661
"chr22",42171980,42172740,"GFP_3_peak_29546",34,".",3.40715,6.04017,3.42602
"chr22",42179579,42180111,"GFP_3_peak_29547",52,".",4.24705,8.3669,5.29112
"chr22",42452418,42453677,"GFP_3_peak_29559",30,".",3.09911,5.63846,3.09517
"chr22",42472519,42473645,"GFP_3_peak_29561",43,".",3.73015,7.11817,4.35671
"chr22",42502318,42503029,"GFP_3_peak_29562",40,".",3.02527,6.87042,4.07319
"chr22",42664827,42665544,"GFP_3_peak_29564",27,".",3.06367,5.22949,2.74701
"chr22",42716168,42717563,"GFP_3_peak_29567",46,".",3.16739,7.63851,4.6653
"chr22",42734507,42735879,"GFP_3_peak_29569",36,".",3.17827,6.2655,3.64363
"chr22",42980628,42981336,"GFP_3_peak_29575",25,".",3.53464,4.89839,2.50508
"chr22",43013810,43015320,"GFP_3_peak_29577",22,".",3.10336,4.5597,2.26205
"chr22",43066847,43067657,"GFP_3_peak_29580",20,".",3.12656,4.30147,2.08405
"chr22",43385939,43387073,"GFP_3_peak_29590",37,".",3.16656,6.4315,3.74654
"chr22",43526460,43527212,"GFP_3_peak_29594",44,".",3.85435,7.2781,4.42031
"chr22",43624573,43625629,"GFP_3_peak_29597",27,".",3.19994,5.21462,2.72402
"chr22",43642928,43644317,"GFP_3_peak_29598",18,".",3.19644,3.99524,1.84767
"chr22",43730645,43731184,"GFP_3_peak_29599",16,".",3.14488,3.60471,1.60797
"chr22",43812643,43813446,"GFP_3_peak_29600",16,".",3.13738,3.69064,1.63739
"chr22",43897709,43898506,"GFP_3_peak_29603",47,".",3.05175,7.68827,4.75791
"chr22",44118707,44119311,"GFP_3_peak_29610",35,".",3.35574,6.21855,3.53906
"chr22",44505887,44506509,"GFP_3_peak_29619",19,".",3.40802,4.18576,1.97962
"chr22",44776523,44777140,"GFP_3_peak_29629",26,".",3.62663,5.10275,2.65104
"chr22",45083821,45084397,"GFP_3_peak_29641",38,".",3.42742,6.58193,3.82656
"chr22",45212094,45213357,"GFP_3_peak_29643",33,".",3.16313,6.00841,3.35703
"chr22",45361464,45362458,"GFP_3_peak_29648",17,".",3.31322,3.86313,1.78311
"chr22",45397375,45398269,"GFP_3_peak_29649",27,".",3.58823,5.1633,2.70524
"chr22",45483970,45484806,"GFP_3_peak_29651",19,".",3.23815,4.05435,1.9143
"chr22",45688708,45689349,"GFP_3_peak_29658",15,".",3.21943,3.55904,1.54327
"chr22",45763167,45763892,"GFP_3_peak_29659",15,".",3.15367,3.46573,1.52057
"chr22",45841565,45842275,"GFP_3_peak_29660",18,".",3.2517,4.00272,1.87486
"chr22",46045544,46046575,"GFP_3_peak_29671",33,".",3.16634,6.02912,3.36584
"chr22",46063167,46064711,"GFP_3_peak_29672",29,".",3.51954,5.39635,2.90218
"chr22",46171481,46172824,"GFP_3_peak_29675",29,".",3.60056,5.49172,2.98867
"chr22",46214320,46215290,"GFP_3_peak_29676",19,".",3.28539,4.116,1.95617
"chr22",46557135,46558178,"GFP_3_peak_29686",40,".",3.5252,6.83232,4.07845
"chr22",46569485,46570024,"GFP_3_peak_29687",31,".",3.10125,5.78542,3.19483
"chr22",46738925,46739553,"GFP_3_peak_29698",38,".",3.38134,6.66591,3.86217
"chr22",46815928,46816603,"GFP_3_peak_29700",19,".",3.27576,4.09739,1.92874
"chr22",46829938,46831138,"GFP_3_peak_29701",27,".",3.59256,5.18772,2.73684
"chr22",46859486,46860844,"GFP_3_peak_29702",20,".",3.20219,4.23734,2.04675
"chr22",47176504,47177239,"GFP_3_peak_29706",22,".",3.23776,4.59197,2.28604
"chr22",47225363,47226596,"GFP_3_peak_29707",25,".",3.63226,4.97636,2.55258
"chr22",47237455,47239268,"GFP_3_peak_29708",18,".",3.19397,3.96757,1.83612
"chr22",47246627,47247982,"GFP_3_peak_29709",25,".",3.0248,4.96126,2.56137
"chr22",47328791,47329340,"GFP_3_peak_29712",22,".",3.07067,4.59043,2.28162
"chr22",47342914,47343555,"GFP_3_peak_29713",26,".",3.22558,5.07643,2.62797
"chr22",47590192,47590962,"GFP_3_peak_29715",32,".",3.30695,5.85976,3.25958
"chr22",47671834,47673154,"GFP_3_peak_29717",21,".",3.32772,4.36516,2.12234
"chr22",47764948,47765465,"GFP_3_peak_29719",43,".",4.28445,7.08182,4.3031
"chr22",48055012,48055681,"GFP_3_peak_29720",29,".",3.52417,5.58092,2.99775
"chr22",48216528,48217484,"GFP_3_peak_29722",29,".",3.98414,5.418,2.93619
"chr22",48251997,48252525,"GFP_3_peak_29724",23,".",3.08094,4.70462,2.3631
"chr22",48277131,48278905,"GFP_3_peak_29725",23,".",3.20327,4.6146,2.34095
"chr22",48381347,48381889,"GFP_3_peak_29727",22,".",3.53432,4.54601,2.25352
"chr22",48568649,48569173,"GFP_3_peak_29728",20,".",3.17847,4.28012,2.0619
"chr22",48968458,48969004,"GFP_3_peak_29733",62,".",5.80509,9.39696,6.20595
"chr22",48980380,48981271,"GFP_3_peak_29734",21,".",3.16294,4.3412,2.11022
"chr22",49265423,49266374,"GFP_3_peak_29737",218,".",6.07444,26.06,21.8669
"chr22",49372598,49373138,"GFP_3_peak_29740",24,".",3.03892,4.83103,2.45139
"chr22",49407441,49408045,"GFP_3_peak_29742",21,".",3.15119,4.46265,2.19625
"chr22",49427012,49427952,"GFP_3_peak_29743",18,".",3.03346,4.02951,1.88213
"chr22",49433913,49434666,"GFP_3_peak_29744",35,".",3.32543,6.21646,3.54832
"chr22",50028920,50029428,"GFP_3_peak_29759",306,".",5.12256,34.9953,30.6497
"chr22",50090938,50092027,"GFP_3_peak_29762",17,".",3.14625,3.80503,1.74404
"chr22",50340607,50342418,"GFP_3_peak_29770",46,".",3.83253,7.34209,4.69923
"chr22",50396908,50397970,"GFP_3_peak_29771",17,".",3.1195,3.90139,1.78813
"chr22",50620606,50621673,"GFP_3_peak_29780",35,".",3.15766,6.30263,3.58081
"chr22",50643622,50644289,"GFP_3_peak_29781",1000,".",12.2042,181.133,175.58
"chr22",50684760,50686654,"GFP_3_peak_29785",54,".",3.28135,8.41245,5.4296
"chr22",50748264,50748946,"GFP_3_peak_29788",60,".",4.25458,9.15915,6.02098
"chr22",50756582,50757286,"GFP_3_peak_29789",24,".",3.47417,4.76861,2.4124
"chr22",50807344,50808131,"GFP_3_peak_29790",81,".",5.67641,11.317,8.17983
"chr3",250491,251293,"GFP_3_peak_29791",14,".",3.11522,3.42756,1.48844
"chr3",261975,262543,"GFP_3_peak_29792",119,".",8.10219,15.4843,11.9236
"chr3",348685,349254,"GFP_3_peak_29793",15,".",3.2141,3.54994,1.53707
"chr3",617470,618036,"GFP_3_peak_29794",15,".",3.2141,3.54994,1.53707
"chr3",700870,701393,"GFP_3_peak_29795",15,".",3.2141,3.54994,1.53707
"chr3",1242353,1242966,"GFP_3_peak_29796",18,".",3.36366,3.98612,1.88669
"chr3",1346399,1346957,"GFP_3_peak_29797",17,".",3.3697,3.82719,1.76292
"chr3",1582813,1583369,"GFP_3_peak_29798",15,".",3.2141,3.54994,1.53707
"chr3",1600363,1601680,"GFP_3_peak_29799",18,".",3.46846,4.0184,1.88754
"chr3",2155321,2156369,"GFP_3_peak_29801",15,".",3.09406,3.58679,1.57513
"chr3",2269441,2270165,"GFP_3_peak_29802",29,".",4.28114,5.51436,2.98876
"chr3",2977874,2979078,"GFP_3_peak_29803",19,".",3.28794,4.19013,1.99116
"chr3",2992835,2993908,"GFP_3_peak_29804",15,".",3.07385,3.46002,1.50238
"chr3",3110400,3110904,"GFP_3_peak_29806",20,".",3.2426,4.244,2.04583
"chr3",3221430,3222473,"GFP_3_peak_29807",13,".",3.01502,3.25684,1.37753
"chr3",4169561,4170607,"GFP_3_peak_29808",15,".",3.23284,3.58933,1.59161
"chr3",4280592,4281395,"GFP_3_peak_29809",18,".",3.38633,3.95965,1.82389
"chr3",4289442,4290703,"GFP_3_peak_29810",20,".",3.36329,4.22125,2.01989
"chr3",4627790,4628923,"GFP_3_peak_29811",18,".",3.4231,3.95052,1.84274
"chr3",4655159,4655907,"GFP_3_peak_29812",18,".",3.44109,4.02336,1.87089
"chr3",4826184,4826957,"GFP_3_peak_29813",32,".",3.71971,5.86842,3.24305
"chr3",4898879,4900259,"GFP_3_peak_29814",21,".",3.68347,4.45343,2.19426
"chr3",4947947,4948672,"GFP_3_peak_29815",23,".",3.75826,4.64748,2.30991
"chr3",4994902,4995883,"GFP_3_peak_29816",17,".",3.10262,3.8819,1.78373
"chr3",5220914,5221427,"GFP_3_peak_29817",16,".",3.23312,3.62943,1.62082
"chr3",5332889,5333919,"GFP_3_peak_29821",16,".",3.16562,3.71861,1.65759
"chr3",5400793,5401673,"GFP_3_peak_29822",18,".",3.43464,3.95145,1.84398
"chr3",5425383,5426632,"GFP_3_peak_29823",39,".",4.06841,6.67767,3.98179
"chr3",5579896,5580871,"GFP_3_peak_29824",14,".",3.08766,3.35779,1.44854
"chr3",6341002,6341590,"GFP_3_peak_29825",16,".",3.282,3.66586,1.6161
"chr3",6861920,6863430,"GFP_3_peak_29826",17,".",3.15243,3.90744,1.78951
"chr3",6969686,6970755,"GFP_3_peak_29827",18,".",3.42596,3.93531,1.83718
"chr3",7281899,7282639,"GFP_3_peak_29828",17,".",3.435,3.92704,1.79417
"chr3",7568382,7569335,"GFP_3_peak_29829",14,".",3.05657,3.32739,1.42296
"chr3",7721880,7722812,"GFP_3_peak_29830",15,".",3.20874,3.54173,1.53707
"chr3",8111458,8112964,"GFP_3_peak_29831",15,".",3.00496,3.54273,1.56744
"chr3",8411994,8412530,"GFP_3_peak_29832",29,".",3.79912,5.40283,2.90599
"chr3",8778456,8779362,"GFP_3_peak_29835",19,".",3.3806,4.04424,1.90247
"chr3",8792100,8792829,"GFP_3_peak_29836",22,".",3.58585,4.51288,2.21483
"chr3",9088246,9089136,"GFP_3_peak_29837",25,".",3.34387,4.95621,2.54714
"chr3",9119097,9119729,"GFP_3_peak_29839",19,".",3.01191,4.19395,1.99671
"chr3",9249410,9249981,"GFP_3_peak_29841",25,".",3.32618,5.0094,2.59587
"chr3",9340559,9341433,"GFP_3_peak_29842",15,".",3.11906,3.50653,1.53263
"chr3",9348504,9349864,"GFP_3_peak_29843",22,".",3.33627,4.46644,2.20865
"chr3",9554073,9555497,"GFP_3_peak_29846",22,".",3.16101,4.54117,2.23948
"chr3",9579509,9580264,"GFP_3_peak_29847",17,".",3.10325,3.85104,1.75043
"chr3",9630451,9631003,"GFP_3_peak_29848",16,".",3.22617,3.67635,1.62605
"chr3",9702663,9703344,"GFP_3_peak_29849",21,".",3.07608,4.41595,2.16122
"chr3",10205690,10206297,"GFP_3_peak_29852",29,".",3.83751,5.51674,2.9641
"chr3",10546520,10547039,"GFP_3_peak_29862",17,".",3.07632,3.83111,1.75604
"chr3",10557910,10558519,"GFP_3_peak_29863",23,".",3.30241,4.69488,2.36008
"chr3",10708465,10709561,"GFP_3_peak_29865",23,".",3.00526,4.68755,2.34479
"chr3",10738826,10739509,"GFP_3_peak_29866",31,".",3.25308,5.70337,3.10959
"chr3",10757156,10758755,"GFP_3_peak_29868",28,".",3.14548,5.33572,2.83518
"chr3",10793547,10794076,"GFP_3_peak_29870",18,".",3.27716,3.97231,1.83931
"chr3",10873406,10873913,"GFP_3_peak_29871",87,".",5.14299,12.2568,8.79667
"chr3",10900864,10901425,"GFP_3_peak_29872",20,".",3.22749,4.26089,2.04764
"chr3",10917584,10918425,"GFP_3_peak_29875",24,".",3.17712,4.83656,2.45557
"chr3",11059226,11060679,"GFP_3_peak_29882",34,".",3.31009,6.15505,3.47109
"chr3",11096415,11097184,"GFP_3_peak_29883",24,".",3.29267,4.76164,2.42002
"chr3",11195578,11196447,"GFP_3_peak_29886",25,".",3.3331,4.93792,2.53119
"chr3",11245877,11246453,"GFP_3_peak_29887",48,".",4.80398,7.80336,4.88265
"chr3",11289010,11290292,"GFP_3_peak_29888",17,".",3.32462,3.79397,1.74329
"chr3",11470192,11470705,"GFP_3_peak_29889",16,".",3.28187,3.76657,1.68846
"chr3",11591486,11592822,"GFP_3_peak_29891",23,".",3.73445,4.72836,2.38924
"chr3",11600566,11601384,"GFP_3_peak_29892",44,".",4.94033,7.37908,4.4609
"chr3",11656159,11656873,"GFP_3_peak_29893",28,".",3.94274,5.29965,2.81937
"chr3",11742895,11743920,"GFP_3_peak_29894",17,".",3.09751,3.86149,1.76072
"chr3",11770132,11771146,"GFP_3_peak_29897",25,".",3.02073,4.88565,2.52958
"chr3",11846314,11847214,"GFP_3_peak_29898",33,".",3.82068,5.99205,3.39211
"chr3",11853530,11854284,"GFP_3_peak_29899",16,".",3.00601,3.72895,1.68723
"chr3",11897994,11899197,"GFP_3_peak_29900",23,".",3.12299,4.72889,2.3865
"chr3",12070028,12070892,"GFP_3_peak_29903",18,".",3.40903,3.99953,1.85121
"chr3",12168273,12169113,"GFP_3_peak_29905",22,".",3.4777,4.58455,2.28804
"chr3",12499436,12500072,"GFP_3_peak_29908",14,".",3.06039,3.31665,1.42102
"chr3",12507891,12508605,"GFP_3_peak_29909",29,".",4.06271,5.47951,2.94001
"chr3",12675157,12675925,"GFP_3_peak_29910",21,".",3.33281,4.47344,2.19865
"chr3",12750649,12752239,"GFP_3_peak_29911",29,".",3.36832,5.47722,2.98391
"chr3",12830428,12831620,"GFP_3_peak_29914",32,".",3.79769,5.84283,3.21812
"chr3",13091178,13092558,"GFP_3_peak_29920",66,".",3.38684,9.80494,6.68774
"chr3",13378032,13379317,"GFP_3_peak_29929",36,".",3.37365,6.38909,3.64657
"chr3",13414424,13415915,"GFP_3_peak_29930",24,".",3.15429,4.76871,2.44023
"chr3",13480863,13481728,"GFP_3_peak_29932",25,".",3.0124,4.97677,2.56574
"chr3",13518894,13519859,"GFP_3_peak_29935",32,".",3.09145,5.85443,3.23516
"chr3",13528417,13529121,"GFP_3_peak_29937",26,".",3.08845,5.11287,2.67305
"chr3",13609183,13609862,"GFP_3_peak_29940",26,".",3.0889,5.13655,2.69866
"chr3",13895237,13896705,"GFP_3_peak_29950",26,".",3.49036,5.07498,2.63442
"chr3",14057670,14058477,"GFP_3_peak_29951",16,".",3.28393,3.70267,1.68782
"chr3",14178047,14178812,"GFP_3_peak_29952",15,".",3.2141,3.54994,1.53707
"chr3",14202887,14203893,"GFP_3_peak_29953",23,".",3.58439,4.71395,2.38876
"chr3",14224299,14225562,"GFP_3_peak_29954",28,".",4.02903,5.33857,2.86364
"chr3",14460628,14461788,"GFP_3_peak_29961",31,".",3.10099,5.66695,3.12362
"chr3",14472808,14473332,"GFP_3_peak_29962",45,".",3.73444,7.4334,4.50237
"chr3",14704676,14706459,"GFP_3_peak_29967",21,".",3.06149,4.32725,2.10108
"chr3",14715118,14716678,"GFP_3_peak_29968",21,".",3.36812,4.40793,2.14954
"chr3",14726714,14727271,"GFP_3_peak_29969",16,".",3.03122,3.7664,1.69995
"chr3",14890224,14891577,"GFP_3_peak_29973",22,".",3.07192,4.47131,2.203
"chr3",14923488,14924253,"GFP_3_peak_29976",33,".",3.00176,5.95655,3.3473
"chr3",15064054,15065260,"GFP_3_peak_29977",22,".",3.33206,4.56547,2.29211
"chr3",15074248,15074927,"GFP_3_peak_29978",15,".",3.16194,3.47036,1.51271
"chr3",15107544,15108490,"GFP_3_peak_29979",29,".",3.41617,5.42977,2.92011
"chr3",15155280,15155815,"GFP_3_peak_29981",27,".",3.69527,5.20095,2.73959
"chr3",15184600,15185130,"GFP_3_peak_29982",21,".",3.29982,4.40029,2.14885
"chr3",15322617,15323545,"GFP_3_peak_29983",18,".",3.22801,4.04541,1.88908
"chr3",15332681,15333567,"GFP_3_peak_29984",22,".",3.27053,4.55696,2.26205
"chr3",15983081,15983632,"GFP_3_peak_29986",30,".",4.3788,5.66613,3.07833
"chr3",16219281,16220221,"GFP_3_peak_29990",14,".",3.05196,3.42505,1.49177
"chr3",16248766,16249774,"GFP_3_peak_29991",23,".",3.30796,4.70128,2.38142
"chr3",16386621,16387322,"GFP_3_peak_29992",17,".",3.22882,3.83153,1.75878
"chr3",16399531,16400161,"GFP_3_peak_29993",15,".",3.05371,3.48113,1.51909
"chr3",16419336,16419916,"GFP_3_peak_29994",16,".",3.07579,3.63891,1.63191
"chr3",16530359,16531528,"GFP_3_peak_29996",20,".",3.09443,4.18604,2.00901
"chr3",16566180,16567234,"GFP_3_peak_29997",17,".",3.35937,3.79953,1.71729
"chr3",16576302,16577195,"GFP_3_peak_29998",18,".",3.39089,3.91171,1.81159
"chr3",16741394,16742194,"GFP_3_peak_29999",16,".",3.30517,3.72913,1.68297
"chr3",16872719,16873526,"GFP_3_peak_30000",19,".",3.39925,4.08369,1.93709
"chr3",16883466,16884072,"GFP_3_peak_30001",43,".",4.572,7.1894,4.35662
"chr3",16891004,16891663,"GFP_3_peak_30002",19,".",3.52344,4.10911,1.95563
"chr3",17704060,17705850,"GFP_3_peak_30003",36,".",4.78449,6.44653,3.67917
"chr3",17816523,17817821,"GFP_3_peak_30004",15,".",3.14817,3.45805,1.51521
"chr3",17840428,17841178,"GFP_3_peak_30005",16,".",3.2065,3.73381,1.68709
"chr3",17863493,17864130,"GFP_3_peak_30006",17,".",3.42837,3.91572,1.78646
"chr3",18139325,18140095,"GFP_3_peak_30007",20,".",3.63771,4.29286,2.0578
"chr3",18443274,18444324,"GFP_3_peak_30008",24,".",3.23986,4.81927,2.45983
"chr3",19146720,19148128,"GFP_3_peak_30009",19,".",3.33161,4.11718,1.94243
"chr3",19668903,19669523,"GFP_3_peak_30010",16,".",3.27104,3.64715,1.60335
"chr3",19748645,19749551,"GFP_3_peak_30011",19,".",3.58249,4.18651,1.98361
"chr3",19871983,19872762,"GFP_3_peak_30012",19,".",3.12392,4.09341,1.92425
"chr3",20013657,20014182,"GFP_3_peak_30013",15,".",3.25147,3.61374,1.58057
"chr3",20041544,20042119,"GFP_3_peak_30014",18,".",3.21164,3.93465,1.82755
"chr3",21750239,21751382,"GFP_3_peak_30015",24,".",3.67303,4.85748,2.47659
"chr3",22372998,22373500,"GFP_3_peak_30016",15,".",3.15569,3.4913,1.53156
"chr3",22563993,22564566,"GFP_3_peak_30017",35,".",4.74868,6.34342,3.57478
"chr3",22581719,22582368,"GFP_3_peak_30018",22,".",3.68804,4.60371,2.29752
"chr3",22626954,22628265,"GFP_3_peak_30019",17,".",3.36793,3.87705,1.77179
"chr3",22676015,22677050,"GFP_3_peak_30020",20,".",3.58772,4.28633,2.05139
"chr3",22714868,22715531,"GFP_3_peak_30021",16,".",3.32855,3.74531,1.67028
"chr3",22916528,22917660,"GFP_3_peak_30022",14,".",3.12585,3.44168,1.49825
"chr3",22977038,22977921,"GFP_3_peak_30023",30,".",4.24803,5.61928,3.0714
"chr3",23201472,23202630,"GFP_3_peak_30025",21,".",3.25434,4.31218,2.10242
"chr3",23645922,23647623,"GFP_3_peak_30026",16,".",3.05445,3.61098,1.61192
"chr3",23728995,23729629,"GFP_3_peak_30027",19,".",3.35869,4.09806,1.93835
"chr3",23752254,23752812,"GFP_3_peak_30028",19,".",3.36326,4.14207,1.95755
"chr3",23865744,23866299,"GFP_3_peak_30029",32,".",4.2542,5.88563,3.24785
"chr3",23915840,23916980,"GFP_3_peak_30030",31,".",4.37385,5.68705,3.11883
"chr3",24133922,24135112,"GFP_3_peak_30033",17,".",3.32176,3.77496,1.72452
"chr3",24185843,24186344,"GFP_3_peak_30034",31,".",4.21604,5.69008,3.11898
"chr3",24212882,24213465,"GFP_3_peak_30035",35,".",4.37362,6.28252,3.55307
"chr3",24221020,24221635,"GFP_3_peak_30036",20,".",3.47075,4.25508,2.04972
"chr3",24495777,24496730,"GFP_3_peak_30037",20,".",3.45026,4.23509,2.02893
"chr3",24829828,24830803,"GFP_3_peak_30038",32,".",3.52814,5.85907,3.25991
"chr3",24981741,24982460,"GFP_3_peak_30039",21,".",3.65045,4.39228,2.13783
"chr3",25361910,25362678,"GFP_3_peak_30040",15,".",3.2141,3.54994,1.53707
"chr3",25373748,25374663,"GFP_3_peak_30041",19,".",3.48644,4.08608,1.92837
"chr3",25448880,25449492,"GFP_3_peak_30042",29,".",4.26827,5.49141,2.9414
"chr3",25545682,25546323,"GFP_3_peak_30043",24,".",3.96457,4.88165,2.48239
"chr3",25591806,25592873,"GFP_3_peak_30044",19,".",3.4341,4.06663,1.90238
"chr3",25782130,25782950,"GFP_3_peak_30045",24,".",3.92707,4.81665,2.43717
"chr3",25931204,25932007,"GFP_3_peak_30046",24,".",3.87962,4.84637,2.45555
"chr3",25961233,25962267,"GFP_3_peak_30047",23,".",3.78457,4.70249,2.35
"chr3",26492263,26493416,"GFP_3_peak_30048",17,".",3.36493,3.81895,1.75163
"chr3",27325045,27325627,"GFP_3_peak_30049",24,".",3.85681,4.75993,2.42349
"chr3",27484684,27485246,"GFP_3_peak_30050",15,".",3.2141,3.54994,1.53707
"chr3",27626094,27626905,"GFP_3_peak_30051",21,".",3.63343,4.33651,2.10939
"chr3",27633104,27634332,"GFP_3_peak_30052",22,".",3.77953,4.56761,2.28578
"chr3",27722281,27724276,"GFP_3_peak_30053",24,".",3.39878,4.82329,2.47251
"chr3",28348406,28349375,"GFP_3_peak_30055",19,".",3.57987,4.17435,1.96279
"chr3",28576535,28577106,"GFP_3_peak_30056",23,".",3.50158,4.74948,2.38782
"chr3",28835862,28836392,"GFP_3_peak_30057",19,".",3.51268,4.12693,1.94651
"chr3",28940026,28941647,"GFP_3_peak_30058",19,".",3.27326,4.08906,1.94807
"chr3",29279198,29279871,"GFP_3_peak_30059",15,".",3.14013,3.46657,1.51484
"chr3",29453656,29454374,"GFP_3_peak_30060",19,".",3.57659,4.17616,1.96935
"chr3",30857813,30858643,"GFP_3_peak_30061",15,".",3.17699,3.59296,1.5763
"chr3",31073974,31075096,"GFP_3_peak_30062",16,".",3.25198,3.65231,1.64729
"chr3",31151042,31152079,"GFP_3_peak_30063",16,".",3.27297,3.65043,1.60558
"chr3",31278332,31278857,"GFP_3_peak_30064",21,".",3.67326,4.43344,2.15955
"chr3",31288196,31288979,"GFP_3_peak_30065",20,".",3.42509,4.23984,2.0238
"chr3",31305648,31306303,"GFP_3_peak_30066",18,".",3.29706,3.92071,1.82625
"chr3",31433203,31433881,"GFP_3_peak_30067",18,".",3.45211,4.02147,1.88282
"chr3",31447679,31448553,"GFP_3_peak_30068",22,".",3.79656,4.57932,2.27544
"chr3",31704262,31704817,"GFP_3_peak_30069",16,".",3.35015,3.78218,1.69541
"chr3",31847529,31849046,"GFP_3_peak_30070",14,".",3.04271,3.39489,1.47354
"chr3",31947385,31948028,"GFP_3_peak_30072",26,".",4.04118,5.07518,2.65236
"chr3",31980583,31983058,"GFP_3_peak_30073",17,".",3.13355,3.8792,1.76589
"chr3",32067819,32068508,"GFP_3_peak_30074",20,".",3.41036,4.15449,2.01204
"chr3",32177198,32178094,"GFP_3_peak_30075",19,".",3.24673,4.19087,1.99234
"chr3",32190806,32191353,"GFP_3_peak_30076",19,".",3.40954,4.17353,1.97463
"chr3",32198486,32200208,"GFP_3_peak_30077",19,".",3.23838,4.10916,1.94281
"chr3",32248805,32249643,"GFP_3_peak_30078",18,".",3.414,3.932,1.81425
"chr3",32392536,32393096,"GFP_3_peak_30079",21,".",3.14819,4.45201,2.19068
"chr3",32448936,32449877,"GFP_3_peak_30081",19,".",3.26225,4.20003,1.99697
"chr3",32620860,32621364,"GFP_3_peak_30084",16,".",3.29625,3.72891,1.69685
"chr3",32947965,32949199,"GFP_3_peak_30086",22,".",3.56409,4.60411,2.29368
"chr3",33015224,33015845,"GFP_3_peak_30087",14,".",3.11733,3.41454,1.48438
"chr3",33046092,33047736,"GFP_3_peak_30088",14,".",3.12512,3.43913,1.49773
"chr3",33146474,33147261,"GFP_3_peak_30089",16,".",3.17904,3.76915,1.6932
"chr3",33173889,33175075,"GFP_3_peak_30090",23,".",3.77249,4.68997,2.33957
"chr3",33218606,33219422,"GFP_3_peak_30091",16,".",3.22683,3.63974,1.61544
