"chr","start","end","name","score","strand","signalValue","pValue","qValue"
"chr2",17963813,17964372,"GFP_2_peak_2061",21,".",3.95873,5.27339,2.17181
"chr2",20438374,20439576,"GFP_2_peak_2062",22,".",3.86872,5.38595,2.25378
"chr2",21083707,21084777,"GFP_2_peak_2064",15,".",3.50769,4.2463,1.50798
"chr2",25043133,25043685,"GFP_2_peak_2066",40,".",4.46895,7.61819,4.09777
"chr2",28496660,28497647,"GFP_2_peak_2067",25,".",4.4221,5.74967,2.52488
"chr2",29014809,29015442,"GFP_2_peak_2068",21,".",3.30393,5.29597,2.16736
"chr2",29878927,29879484,"GFP_2_peak_2070",23,".",3.9319,5.51383,2.39504
"chr2",33133536,33134995,"GFP_2_peak_2071",29,".",3.40428,6.13176,2.91185
"chr2",33291055,33291812,"GFP_2_peak_2072",34,".",4.58455,6.90273,3.49816
"chr2",37376724,37377226,"GFP_2_peak_2073",16,".",3.4319,4.52858,1.65101
"chr2",37795426,37796366,"GFP_2_peak_2074",18,".",3.83463,4.81549,1.84336
"chr2",38015547,38016482,"GFP_2_peak_2075",18,".",3.81658,4.79168,1.82144
"chr2",38036277,38036892,"GFP_2_peak_2076",17,".",3.66967,4.56257,1.70705
"chr2",39435400,39436187,"GFP_2_peak_2077",14,".",3.45867,4.20971,1.47605
"chr2",39642318,39642861,"GFP_2_peak_2078",19,".",3.8146,4.94376,1.9347
"chr2",39780125,39781211,"GFP_2_peak_2079",26,".",4.28574,5.89927,2.67433
"chr2",40049485,40050630,"GFP_2_peak_2080",13,".",3.45941,4.01795,1.36003
"chr2",41074587,41075182,"GFP_2_peak_2081",15,".",3.66565,4.33379,1.50586
"chr2",41812250,41812935,"GFP_2_peak_2082",15,".",3.71424,4.42195,1.56511
"chr2",43877830,43878346,"GFP_2_peak_2083",55,".",4.59611,9.18524,5.52328
"chr2",44100162,44100748,"GFP_2_peak_2084",26,".",3.28094,5.90222,2.69822
"chr2",44291990,44292647,"GFP_2_peak_2085",13,".",3.2729,4.05169,1.38255
"chr2",45309843,45310925,"GFP_2_peak_2086",40,".",4.09873,7.50364,4.01018
"chr2",46781099,46782119,"GFP_2_peak_2087",15,".",3.53703,4.32428,1.55792
"chr2",49368054,49369061,"GFP_2_peak_2088",15,".",3.60523,4.25774,1.506
"chr2",49714176,49714754,"GFP_2_peak_2089",14,".",3.56992,4.18664,1.46345
"chr2",54482559,54483786,"GFP_2_peak_2090",16,".",3.6873,4.42498,1.62261
"chr2",55137968,55138648,"GFP_2_peak_2091",15,".",3.66506,4.40598,1.59545
"chr2",56182855,56183644,"GFP_2_peak_2092",14,".",3.00378,4.15315,1.44848
"chr2",59908637,59909644,"GFP_2_peak_2093",17,".",3.65772,4.58295,1.71167
"chr2",60295069,60295881,"GFP_2_peak_2094",16,".",3.4691,4.39626,1.60426
"chr2",60352515,60353049,"GFP_2_peak_2095",17,".",3.47929,4.66434,1.74354
"chr2",60421262,60422209,"GFP_2_peak_2096",15,".",3.42956,4.34803,1.57278
"chr2",60568953,60569920,"GFP_2_peak_2097",17,".",3.41182,4.67673,1.76564
"chr2",64233413,64234213,"GFP_2_peak_2098",21,".",3.85512,5.10844,2.16213
"chr2",64273969,64274796,"GFP_2_peak_2099",15,".",3.50377,4.24687,1.50861
"chr2",64295802,64296317,"GFP_2_peak_2100",22,".",3.98752,5.30309,2.23013
"chr2",64770499,64771388,"GFP_2_peak_2101",24,".",3.95655,5.67679,2.48611
"chr2",64858015,64859048,"GFP_2_peak_2102",17,".",3.20999,4.64416,1.75417
"chr2",65377737,65378628,"GFP_2_peak_2104",20,".",3.68422,5.0466,2.01587
"chr2",68950616,68951669,"GFP_2_peak_2105",16,".",3.48914,4.53877,1.67801
"chr2",69082420,69083541,"GFP_2_peak_2106",19,".",3.98037,4.97496,1.97848
"chr2",69742622,69743174,"GFP_2_peak_2107",29,".",4.38378,6.20976,2.90839
"chr2",70398076,70398759,"GFP_2_peak_2108",16,".",3.44672,4.514,1.63211
"chr2",70434313,70435256,"GFP_2_peak_2109",455,".",9.54733,50.287,45.5337
"chr2",70524288,70524862,"GFP_2_peak_2110",17,".",3.25117,4.59989,1.70101
"chr2",70552330,70553092,"GFP_2_peak_2111",19,".",3.25696,4.90085,1.91838
"chr2",70630252,70630976,"GFP_2_peak_2112",16,".",3.56804,4.46585,1.62021
"chr2",70748338,70748920,"GFP_2_peak_2113",16,".",3.77882,4.55045,1.68524
"chr2",70871437,70871977,"GFP_2_peak_2114",15,".",3.04293,4.28412,1.5392
"chr2",70947634,70948214,"GFP_2_peak_2115",20,".",3.54739,5.01899,2.01544
"chr2",71298449,71299028,"GFP_2_peak_2116",15,".",3.5983,4.25971,1.51259
"chr2",71924241,71924957,"GFP_2_peak_2117",16,".",3.03375,4.52209,1.65982
"chr2",72263134,72264112,"GFP_2_peak_2118",41,".",4.96512,7.47095,4.10546
"chr2",72325794,72326441,"GFP_2_peak_2119",21,".",4.11742,5.2724,2.19333
"chr2",72538683,72539244,"GFP_2_peak_2120",19,".",3.98911,4.93945,1.94034
"chr2",73244164,73245382,"GFP_2_peak_2121",33,".",4.05553,6.73699,3.3913
"chr2",73814037,73814846,"GFP_2_peak_2122",14,".",3.47295,4.21146,1.48269
"chr2",73907813,73908562,"GFP_2_peak_2123",20,".",3.50128,5.1155,2.07797
"chr2",74439186,74440256,"GFP_2_peak_2124",16,".",3.33377,4.46819,1.62565
"chr2",75788718,75789235,"GFP_2_peak_2125",19,".",3.73681,4.96382,1.98181
"chr2",85190060,85190624,"GFP_2_peak_2126",16,".",3.47932,4.4848,1.64883
"chr2",85729245,85730129,"GFP_2_peak_2127",17,".",3.09821,4.68484,1.76896
"chr2",85975235,85976120,"GFP_2_peak_2129",14,".",3.29299,4.14794,1.42813
"chr2",86232045,86232614,"GFP_2_peak_2130",15,".",3.17428,4.37583,1.56636
"chr2",86366333,86366997,"GFP_2_peak_2131",17,".",3.57484,4.61266,1.72916
"chr2",86631592,86632232,"GFP_2_peak_2132",20,".",4.00521,5.06036,2.02546
"chr2",86703667,86704755,"GFP_2_peak_2133",22,".",4.15914,5.34801,2.27519
"chr2",87173593,87174121,"GFP_2_peak_2134",21,".",4.05832,5.20774,2.10772
"chr2",87277420,87278095,"GFP_2_peak_2135",14,".",3.45415,4.1937,1.46886
"chr2",87314594,87315201,"GFP_2_peak_2136",15,".",3.42122,4.29931,1.54295
"chr2",87819369,87819884,"GFP_2_peak_2137",14,".",3.16969,4.12331,1.4154
"chr2",88728735,88729524,"GFP_2_peak_2138",23,".",3.88865,5.42748,2.32871
"chr2",89172018,89172528,"GFP_2_peak_2139",14,".",3.57893,4.20028,1.47897
"chr2",89553974,89555045,"GFP_2_peak_2140",23,".",3.60903,5.49334,2.33344
"chr2",90248816,90249713,"GFP_2_peak_2141",15,".",3.05149,4.2888,1.52454
"chr2",90299204,90300134,"GFP_2_peak_2142",13,".",3.48986,4.06434,1.38942
"chr2",90383754,90384494,"GFP_2_peak_2143",16,".",3.22869,4.53694,1.67668
"chr2",90390241,90390839,"GFP_2_peak_2144",16,".",3.05757,4.46746,1.63475
"chr2",90395643,90398713,"GFP_2_peak_2145",20,".",3.25303,5.07045,2.05601
"chr2",91443552,91444248,"GFP_2_peak_2146",25,".",3.82907,5.74087,2.53691
"chr2",91475887,91476770,"GFP_2_peak_2147",19,".",3.00737,4.94581,1.95626
"chr2",91575774,91576749,"GFP_2_peak_2148",16,".",3.15976,4.57232,1.69523
"chr2",91617497,91618088,"GFP_2_peak_2149",15,".",3.25983,4.28568,1.52225
"chr2",91806360,91808046,"GFP_2_peak_2150",30,".",3.22955,6.37188,3.04376
"chr2",91895024,91896080,"GFP_2_peak_2151",32,".",4.68699,6.61178,3.23943
"chr2",92044720,92045456,"GFP_2_peak_2152",40,".",3.50562,7.38323,4.00231
"chr2",94274642,94275276,"GFP_2_peak_2154",31,".",3.02495,6.40303,3.1304
"chr2",95191203,95191758,"GFP_2_peak_2156",16,".",3.48859,4.58075,1.67949
"chr2",95434284,95434886,"GFP_2_peak_2157",33,".",3.79276,6.75021,3.32055
"chr2",95774025,95774750,"GFP_2_peak_2158",81,".",4.14396,12.026,8.13618
"chr2",96049665,96050414,"GFP_2_peak_2159",94,".",4.10726,13.3512,9.43499
"chr2",96174285,96174942,"GFP_2_peak_2162",36,".",4.06552,7.05578,3.68427
"chr2",97375644,97376184,"GFP_2_peak_2164",18,".",3.00008,4.88122,1.89089
"chr2",97605745,97606504,"GFP_2_peak_2165",93,".",4.47311,13.3041,9.32713
"chr2",98348933,98349874,"GFP_2_peak_2166",18,".",3.14901,4.81177,1.85177
"chr2",98356430,98357483,"GFP_2_peak_2167",27,".",3.63422,5.93042,2.72064
"chr2",98784977,98785949,"GFP_2_peak_2168",17,".",3.61435,4.64751,1.74949
"chr2",100291277,100291818,"GFP_2_peak_2169",19,".",3.65263,4.93518,1.94564
"chr2",100479452,100480283,"GFP_2_peak_2170",14,".",3.29257,4.10679,1.41418
"chr2",100497137,100497641,"GFP_2_peak_2171",17,".",3.48256,4.68618,1.76731
"chr2",100742162,100742722,"GFP_2_peak_2172",33,".",4.76961,6.70339,3.31025
"chr2",100766980,100767482,"GFP_2_peak_2173",17,".",3.5426,4.74778,1.79815
"chr2",100902797,100903306,"GFP_2_peak_2174",41,".",3.54727,7.61851,4.1473
"chr2",100924198,100924701,"GFP_2_peak_2175",37,".",4.28339,7.15097,3.71625
"chr2",101371018,101371632,"GFP_2_peak_2176",16,".",3.48517,4.59685,1.6876
"chr2",102019823,102021046,"GFP_2_peak_2177",20,".",3.88829,5.05282,2.02307
"chr2",102356752,102357610,"GFP_2_peak_2178",15,".",3.53892,4.33839,1.5613
"chr2",102388023,102388810,"GFP_2_peak_2179",14,".",3.5364,4.28017,1.49681
"chr2",102473125,102473879,"GFP_2_peak_2180",18,".",3.87361,4.79457,1.82973
"chr2",104872878,104873861,"GFP_2_peak_2181",14,".",3.11534,4.23333,1.49605
"chr2",105141564,105142405,"GFP_2_peak_2182",18,".",3.3815,4.77014,1.83576
"chr2",105919209,105919731,"GFP_2_peak_2183",16,".",3.73401,4.53377,1.67817
"chr2",106544290,106545223,"GFP_2_peak_2184",14,".",3.07182,4.10544,1.41544
"chr2",108636291,108636811,"GFP_2_peak_2185",14,".",3.54245,4.14444,1.44237
"chr2",109004248,109005152,"GFP_2_peak_2186",19,".",3.56291,4.88219,1.90116
"chr2",109898061,109898562,"GFP_2_peak_2187",13,".",3.24884,4.01336,1.35763
"chr2",110069871,110070626,"GFP_2_peak_2189",19,".",3.36146,4.99213,1.97752
"chr2",110219380,110219938,"GFP_2_peak_2190",16,".",3.60843,4.56995,1.67133
"chr2",111523401,111524320,"GFP_2_peak_2191",14,".",3.64436,4.30118,1.49164
"chr2",111583485,111584186,"GFP_2_peak_2192",16,".",3.47253,4.45379,1.6326
"chr2",111772431,111773371,"GFP_2_peak_2193",15,".",3.65029,4.35643,1.57303
"chr2",111906064,111906593,"GFP_2_peak_2194",35,".",3.83077,6.98962,3.59022
"chr2",111986238,111986757,"GFP_2_peak_2195",21,".",3.82825,5.14534,2.10172
"chr2",112259579,112260385,"GFP_2_peak_2196",14,".",3.5154,4.11325,1.41579
"chr2",112493088,112493853,"GFP_2_peak_2197",15,".",3.66565,4.33379,1.50586
"chr2",112542834,112543426,"GFP_2_peak_2198",18,".",3.87813,4.74275,1.82925
"chr2",113216845,113218488,"GFP_2_peak_2199",22,".",3.42818,5.34149,2.25845
"chr2",113322157,113323389,"GFP_2_peak_2200",15,".",3.42804,4.31146,1.53864
"chr2",114304242,114304818,"GFP_2_peak_2202",15,".",3.59045,4.2526,1.51385
"chr2",117536349,117537237,"GFP_2_peak_2203",29,".",4.57672,6.22964,2.90011
"chr2",118773817,118774851,"GFP_2_peak_2204",19,".",3.66166,4.92834,1.92041
"chr2",119367426,119368223,"GFP_2_peak_2205",14,".",3.35832,4.18337,1.46372
"chr2",119747338,119747871,"GFP_2_peak_2206",15,".",3.26365,4.32066,1.53668
"chr2",121149648,121150934,"GFP_2_peak_2207",22,".",3.37243,5.3172,2.24558
"chr2",128732961,128733590,"GFP_2_peak_2209",15,".",3.25184,4.27546,1.51357
"chr2",128841653,128842425,"GFP_2_peak_2210",14,".",3.45833,4.17491,1.46039
"chr2",129980354,129981219,"GFP_2_peak_2211",15,".",3.41179,4.46337,1.59995
"chr2",130590384,130591055,"GFP_2_peak_2212",23,".",3.1089,5.50793,2.38705
"chr2",130795528,130796466,"GFP_2_peak_2213",29,".",3.99554,6.30805,2.98592
"chr2",131628864,131629595,"GFP_2_peak_2214",16,".",3.52487,4.49214,1.63163
"chr2",132318286,132318817,"GFP_2_peak_2215",18,".",3.82023,4.77036,1.808
"chr2",134607080,134608276,"GFP_2_peak_2216",33,".",4.0421,6.68264,3.32361
"chr2",135521948,135522456,"GFP_2_peak_2217",28,".",4.68025,6.23495,2.87867
"chr2",136182564,136183256,"GFP_2_peak_2218",27,".",4.29398,5.99617,2.73157
"chr2",142129320,142130258,"GFP_2_peak_2219",15,".",3.64375,4.305,1.52803
"chr2",143423136,143423761,"GFP_2_peak_2220",28,".",4.45621,6.0919,2.83842
"chr2",145745032,145745569,"GFP_2_peak_2221",26,".",4.46156,5.83896,2.61343
"chr2",148876284,148877357,"GFP_2_peak_2222",23,".",4.02791,5.46371,2.30804
"chr2",152062420,152063003,"GFP_2_peak_2223",25,".",4.27994,5.80959,2.57797
"chr2",152415354,152416168,"GFP_2_peak_2224",15,".",3.62125,4.27218,1.50027
"chr2",156908926,156910094,"GFP_2_peak_2225",14,".",3.53746,4.16518,1.45035
"chr2",157173502,157174031,"GFP_2_peak_2226",23,".",4.30629,5.52718,2.35686
"chr2",157297073,157298034,"GFP_2_peak_2227",14,".",3.5787,4.19996,1.47906
"chr2",157784285,157784993,"GFP_2_peak_2228",18,".",3.78334,4.84333,1.89093
"chr2",157932684,157933270,"GFP_2_peak_2229",32,".",3.92052,6.59983,3.25846
"chr2",160205016,160205629,"GFP_2_peak_2230",16,".",3.70601,4.44423,1.63188
"chr2",160213704,160214798,"GFP_2_peak_2231",17,".",3.82498,4.62388,1.7047
"chr2",160868899,160869602,"GFP_2_peak_2232",19,".",3.77823,4.91382,1.90725
"chr2",169087380,169088094,"GFP_2_peak_2233",15,".",3.66565,4.33379,1.50586
"chr2",169094865,169096195,"GFP_2_peak_2234",31,".",4.38051,6.50665,3.19973
"chr2",170149672,170150613,"GFP_2_peak_2235",16,".",3.61864,4.49155,1.64437
"chr2",170885386,170886303,"GFP_2_peak_2236",16,".",3.35508,4.4597,1.65143
"chr2",172465624,172466147,"GFP_2_peak_2237",39,".",4.39099,7.40204,3.9954
"chr2",172783048,172783647,"GFP_2_peak_2238",27,".",4.07703,6.03723,2.77269
"chr2",172877643,172878246,"GFP_2_peak_2239",17,".",3.8022,4.59297,1.70646
"chr2",174248985,174249501,"GFP_2_peak_2240",15,".",3.66565,4.33379,1.50586
"chr2",174696388,174697334,"GFP_2_peak_2241",43,".",4.36667,7.96181,4.34441
"chr2",174796356,174797119,"GFP_2_peak_2242",16,".",3.75971,4.50445,1.62056
"chr2",176106270,176107344,"GFP_2_peak_2243",18,".",3.37121,4.79467,1.84386
"chr2",176187367,176187952,"GFP_2_peak_2244",14,".",3.3513,4.22533,1.48644
"chr2",177784188,177785426,"GFP_2_peak_2245",18,".",3.61353,4.80372,1.86251
"chr2",178192577,178193961,"GFP_2_peak_2246",16,".",3.33454,4.4085,1.61448
"chr2",178224931,178225554,"GFP_2_peak_2247",18,".",3.76802,4.80318,1.87097
"chr2",179096869,179097449,"GFP_2_peak_2248",18,".",3.79725,4.80677,1.87853
"chr2",181780562,181781421,"GFP_2_peak_2249",13,".",3.39348,4.06356,1.38421
"chr2",189673628,189674180,"GFP_2_peak_2250",29,".",4.61232,6.16998,2.92911
"chr2",192193331,192194382,"GFP_2_peak_2251",15,".",3.02043,4.26493,1.50668
"chr2",197287195,197287750,"GFP_2_peak_2252",23,".",4.22384,5.49209,2.36551
"chr2",197706741,197707684,"GFP_2_peak_2253",17,".",3.68303,4.66968,1.76763
"chr2",199456001,199457393,"GFP_2_peak_2254",19,".",3.87339,4.9645,1.9825
"chr2",200725147,200725859,"GFP_2_peak_2255",15,".",3.62729,4.41824,1.56541
"chr2",201621472,201622409,"GFP_2_peak_2256",15,".",3.66565,4.33379,1.50586
"chr2",202317076,202317724,"GFP_2_peak_2257",15,".",3.3619,4.28684,1.51322
"chr2",203951165,203951673,"GFP_2_peak_2258",17,".",3.81659,4.72205,1.7777
"chr2",206229399,206230352,"GFP_2_peak_2259",16,".",3.44937,4.57818,1.68177
"chr2",207121851,207122416,"GFP_2_peak_2260",15,".",3.68542,4.36964,1.52996
"chr2",207239058,207239587,"GFP_2_peak_2261",14,".",3.50161,4.08213,1.40164
"chr2",207683739,207684289,"GFP_2_peak_2262",17,".",3.78679,4.66151,1.73623
"chr2",211152469,211153198,"GFP_2_peak_2263",19,".",4.00875,4.9591,1.93057
"chr2",212537316,212538147,"GFP_2_peak_2264",21,".",3.90061,5.27555,2.18609
"chr2",217581133,217582133,"GFP_2_peak_2265",14,".",3.54537,4.14948,1.42299
"chr2",217622352,217623411,"GFP_2_peak_2266",15,".",3.63017,4.30886,1.54665
"chr2",217785378,217785880,"GFP_2_peak_2267",25,".",3.76453,5.73051,2.54805
"chr2",218161946,218162611,"GFP_2_peak_2268",32,".",3.9438,6.66414,3.26636
"chr2",218272586,218273135,"GFP_2_peak_2269",27,".",4.08489,5.963,2.72888
"chr2",218957809,218958667,"GFP_2_peak_2270",18,".",3.0917,4.81512,1.84529
"chr2",219142168,219142789,"GFP_2_peak_2271",41,".",4.5911,7.63276,4.12425
"chr2",219870168,219871488,"GFP_2_peak_2272",24,".",3.9792,5.62101,2.43594
"chr2",221895565,221896242,"GFP_2_peak_2273",16,".",3.70943,4.50711,1.66144
"chr2",229271698,229272682,"GFP_2_peak_2274",18,".",3.52212,4.84565,1.87245
"chr2",231047820,231048599,"GFP_2_peak_2275",19,".",3.4855,4.95685,1.9503
"chr2",231307192,231308279,"GFP_2_peak_2276",14,".",3.53631,4.1483,1.4426
"chr2",231868861,231869868,"GFP_2_peak_2277",16,".",3.69274,4.48868,1.63702
"chr2",234437548,234438370,"GFP_2_peak_2279",27,".",3.51651,5.95525,2.75298
"chr2",235300536,235301436,"GFP_2_peak_2280",20,".",3.34146,5.12191,2.0826
"chr2",235605596,235606155,"GFP_2_peak_2281",17,".",3.6416,4.69948,1.76466
"chr2",237221348,237221887,"GFP_2_peak_2283",18,".",3.49739,4.7909,1.8573
"chr2",237235358,237235881,"GFP_2_peak_2284",41,".",4.49636,7.63039,4.1175
"chr2",237547387,237547969,"GFP_2_peak_2285",23,".",3.7558,5.53468,2.37252
"chr2",238296174,238297745,"GFP_2_peak_2286",30,".",3.8334,6.39811,3.06986
"chr2",238434152,238435074,"GFP_2_peak_2287",17,".",3.77114,4.63773,1.71942
"chr2",239006830,239007413,"GFP_2_peak_2288",27,".",3.62471,5.94274,2.70202
"chr2",239444036,239444808,"GFP_2_peak_2289",17,".",3.50036,4.70301,1.77254
"chr2",239706712,239707765,"GFP_2_peak_2290",46,".",4.4349,8.20698,4.6471
"chr2",240277291,240278633,"GFP_2_peak_2291",17,".",3.78741,4.61113,1.73204
"chr2",240318762,240319987,"GFP_2_peak_2292",15,".",3.07313,4.38772,1.5856
"chr2",241590268,241591057,"GFP_2_peak_2294",32,".",4.48658,6.56126,3.21791
"chr2",242003348,242004142,"GFP_2_peak_2295",14,".",3.27453,4.23798,1.49359
"chr2",242156205,242157213,"GFP_2_peak_2296",36,".",3.66944,7.04482,3.61012
"chr20",834280,835039,"GFP_2_peak_2297",18,".",3.57506,4.8201,1.84781
"chr20",1357970,1358595,"GFP_2_peak_2298",24,".",4.23887,5.52021,2.42328
"chr20",1489350,1491075,"GFP_2_peak_2299",15,".",3.11842,4.35738,1.5265
"chr20",4250136,4250652,"GFP_2_peak_2301",19,".",3.20867,4.89019,1.90022
"chr20",7515010,7515583,"GFP_2_peak_2302",13,".",3.33602,3.97652,1.33316
"chr20",9188613,9189428,"GFP_2_peak_2303",30,".",4.19368,6.41098,3.06654
"chr20",12805898,12806690,"GFP_2_peak_2304",15,".",3.58451,4.37009,1.55534
"chr20",13028835,13030125,"GFP_2_peak_2305",17,".",3.69632,4.60985,1.73759
"chr20",16020555,16021443,"GFP_2_peak_2306",17,".",3.732,4.61231,1.7051
"chr20",16187629,16188164,"GFP_2_peak_2307",18,".",3.76947,4.77689,1.86612
"chr20",17809210,17810199,"GFP_2_peak_2308",14,".",3.32392,4.13278,1.43492
"chr20",18251904,18252600,"GFP_2_peak_2309",13,".",3.24153,4.00493,1.35084
"chr20",21289056,21290264,"GFP_2_peak_2310",14,".",3.45154,4.16895,1.45648
"chr20",24451975,24452683,"GFP_2_peak_2311",18,".",3.60239,4.85795,1.86152
"chr20",25071510,25072642,"GFP_2_peak_2312",21,".",3.59865,5.19505,2.14888
"chr20",25178746,25179330,"GFP_2_peak_2313",32,".",4.50655,6.62643,3.21278
"chr20",26010793,26011362,"GFP_2_peak_2314",27,".",4.1752,6.03574,2.78534
"chr20",26496617,26497395,"GFP_2_peak_2315",17,".",3.27445,4.72629,1.78448
"chr20",26507854,26508394,"GFP_2_peak_2316",17,".",3.49088,4.66336,1.74078
"chr20",26541784,26542349,"GFP_2_peak_2317",52,".",4.94201,8.89391,5.20327
"chr20",26606881,26607609,"GFP_2_peak_2318",50,".",3.72285,8.51506,5.09396
"chr20",26819244,26820186,"GFP_2_peak_2319",20,".",3.87268,5.06236,2.04038
"chr20",26941047,26941708,"GFP_2_peak_2320",15,".",3.44717,4.39789,1.59837
"chr20",27117174,27118325,"GFP_2_peak_2321",16,".",3.64445,4.49049,1.64557
"chr20",27406760,27407402,"GFP_2_peak_2322",16,".",3.62276,4.5489,1.68232
"chr20",27765831,27766545,"GFP_2_peak_2323",19,".",3.88178,4.96322,1.96069
"chr20",27901898,27903047,"GFP_2_peak_2324",17,".",3.56226,4.64286,1.76466
"chr20",27927988,27928598,"GFP_2_peak_2325",27,".",4.2833,5.99727,2.721
"chr20",27957290,27958072,"GFP_2_peak_2326",15,".",3.56202,4.31905,1.50586
"chr20",27975076,27975935,"GFP_2_peak_2327",20,".",3.99514,5.02524,2.00296
"chr20",28015065,28015947,"GFP_2_peak_2328",18,".",3.85563,4.73867,1.84145
"chr20",28031837,28032357,"GFP_2_peak_2329",17,".",3.75093,4.62739,1.70842
"chr20",28294356,28295506,"GFP_2_peak_2330",17,".",3.69924,4.65065,1.76008
"chr20",28494817,28496107,"GFP_2_peak_2331",78,".",4.85656,11.7163,7.88378
"chr20",28643820,28644772,"GFP_2_peak_2332",23,".",4.18253,5.51975,2.37242
"chr20",30421161,30421681,"GFP_2_peak_2333",19,".",3.81217,4.8731,1.93132
"chr20",31712523,31713080,"GFP_2_peak_2334",22,".",3.73095,5.31809,2.20681
"chr20",32763601,32764278,"GFP_2_peak_2337",16,".",3.19939,4.52611,1.64143
"chr20",33264445,33265272,"GFP_2_peak_2338",15,".",3.27913,4.35864,1.55406
"chr20",34128008,34128641,"GFP_2_peak_2339",21,".",3.80036,5.29241,2.17795
"chr20",35171918,35173226,"GFP_2_peak_2340",15,".",3.30436,4.31439,1.54896
"chr20",35697807,35698773,"GFP_2_peak_2341",18,".",3.77212,4.73632,1.81726
"chr20",35976203,35977048,"GFP_2_peak_2342",13,".",3.00572,3.97676,1.33463
"chr20",36085559,36086133,"GFP_2_peak_2343",15,".",3.28433,4.32339,1.54701
"chr20",36100020,36100848,"GFP_2_peak_2344",15,".",3.05101,4.44926,1.58742
"chr20",36454758,36455867,"GFP_2_peak_2347",15,".",3.26432,4.32246,1.53871
"chr20",37294906,37295868,"GFP_2_peak_2348",20,".",3.98219,5.05913,2.00631
"chr20",38202597,38203236,"GFP_2_peak_2349",17,".",3.40428,4.67797,1.75845
"chr20",38460251,38461166,"GFP_2_peak_2350",32,".",4.5974,6.6023,3.27875
"chr20",41172135,41173257,"GFP_2_peak_2352",22,".",3.50255,5.359,2.23524
"chr20",43398980,43399753,"GFP_2_peak_2353",16,".",3.57131,4.51269,1.63126
"chr20",43657369,43658201,"GFP_2_peak_2354",13,".",3.46585,4.02772,1.36549
"chr20",44816572,44817644,"GFP_2_peak_2355",24,".",3.65278,5.67355,2.46843
"chr20",45418983,45419761,"GFP_2_peak_2356",14,".",3.30638,4.10271,1.41706
"chr20",45584732,45585341,"GFP_2_peak_2357",16,".",3.32483,4.44364,1.61315
"chr20",47062356,47062865,"GFP_2_peak_2359",16,".",3.6189,4.58608,1.68239
"chr20",47113737,47114268,"GFP_2_peak_2360",25,".",3.85409,5.81324,2.57742
"chr20",47810067,47810899,"GFP_2_peak_2361",13,".",3.06326,4.07504,1.39742
"chr20",47894785,47896191,"GFP_2_peak_2362",33,".",3.32809,6.69619,3.38446
"chr20",48349586,48350128,"GFP_2_peak_2363",20,".",3.92477,5.0658,2.05169
"chr20",48431320,48431831,"GFP_2_peak_2364",22,".",3.86779,5.32739,2.2236
"chr20",51345660,51346770,"GFP_2_peak_2366",18,".",3.58812,4.8119,1.84425
"chr20",51639427,51640491,"GFP_2_peak_2367",41,".",5.08069,7.69873,4.18618
"chr20",51886506,51887505,"GFP_2_peak_2368",20,".",4.07529,5.08327,2.02825
"chr20",52260371,52261467,"GFP_2_peak_2369",14,".",3.53029,4.13189,1.43323
"chr20",53331160,53331710,"GFP_2_peak_2370",17,".",3.48445,4.65542,1.73415
"chr20",53399611,53400488,"GFP_2_peak_2371",49,".",4.66671,8.47747,4.92378
"chr20",54267160,54267751,"GFP_2_peak_2372",30,".",4.59208,6.44586,3.08732
"chr20",54624192,54624821,"GFP_2_peak_2373",16,".",3.60316,4.51131,1.66668
"chr20",57076606,57077106,"GFP_2_peak_2374",14,".",3.02348,4.20872,1.48163
"chr20",57547287,57548486,"GFP_2_peak_2376",15,".",3.18662,4.38057,1.58601
"chr20",57934117,57934937,"GFP_2_peak_2377",39,".",3.67452,7.56066,3.97962
"chr20",58025901,58026977,"GFP_2_peak_2378",18,".",3.5672,4.77056,1.80845
"chr20",58054230,58055746,"GFP_2_peak_2379",17,".",3.07522,4.64299,1.75503
"chr20",58065757,58066283,"GFP_2_peak_2380",29,".",3.83844,6.26062,2.96682
"chr20",58723197,58723786,"GFP_2_peak_2381",19,".",3.33881,4.98044,1.98871
"chr20",58829351,58829928,"GFP_2_peak_2383",17,".",3.30263,4.67576,1.78676
"chr20",59285056,59285786,"GFP_2_peak_2384",16,".",3.12724,4.55268,1.69023
"chr20",59518693,59519585,"GFP_2_peak_2385",36,".",3.92519,7.11538,3.66679
"chr20",59706442,59707139,"GFP_2_peak_2386",15,".",3.60042,4.38979,1.5646
"chr20",61332433,61333827,"GFP_2_peak_2389",16,".",3.09705,4.52578,1.6612
"chr20",62063207,62064367,"GFP_2_peak_2391",26,".",3.53456,5.92237,2.68907
"chr20",63138970,63139540,"GFP_2_peak_2395",60,".",3.90252,9.80924,6.04839
"chr20",64011907,64012631,"GFP_2_peak_2401",21,".",3.89185,5.27831,2.19677
"chr20",64087113,64087640,"GFP_2_peak_2403",94,".",3.37775,13.4258,9.46304
"chr20",64131354,64132793,"GFP_2_peak_2404",164,".",5.11225,20.2546,16.4362
"chr20",64254547,64255230,"GFP_2_peak_2406",15,".",3.04931,4.33326,1.54797
"chr20",64270215,64271271,"GFP_2_peak_2407",47,".",5.20813,8.35562,4.78983
"chr21",5509022,5510652,"GFP_2_peak_2408",28,".",4.04319,6.08667,2.84995
"chr21",5697959,5698559,"GFP_2_peak_2409",27,".",3.88237,6.08954,2.78874
