"chr","start","end","name","score","strand","signalValue","pValue","qValue"
"chr20",32155081,32155781,"GFP_1_peak_31496",26,".",3.12991,5.07171,2.69723
"chr20",32292629,32293543,"GFP_1_peak_31497",17,".",3.20372,3.69198,1.70468
"chr20",32325923,32326638,"GFP_1_peak_31498",25,".",3.56121,4.88388,2.53546
"chr20",32689099,32690508,"GFP_1_peak_31519",27,".",3.08716,5.14138,2.75563
"chr20",33124840,33125568,"GFP_1_peak_31530",26,".",3.07951,5.01218,2.62771
"chr20",33373116,33374227,"GFP_1_peak_31537",20,".",3.35055,4.22527,2.07754
"chr20",33441473,33442896,"GFP_1_peak_31539",37,".",3.03517,6.36757,3.74471
"chr20",33766579,33767283,"GFP_1_peak_31547",21,".",3.14133,4.39297,2.19046
"chr20",33789352,33791528,"GFP_1_peak_31549",50,".",3.13667,7.95083,5.06692
"chr20",33841312,33842353,"GFP_1_peak_31550",19,".",3.04792,4.04927,1.94236
"chr20",34032914,34034080,"GFP_1_peak_31556",21,".",3.60132,4.40566,2.18067
"chr20",34069350,34069959,"GFP_1_peak_31557",34,".",3.26526,5.97222,3.40747
"chr20",34189799,34191029,"GFP_1_peak_31559",35,".",3.3207,6.19277,3.54133
"chr20",34228732,34229614,"GFP_1_peak_31561",19,".",3.07659,4.10875,1.9789
"chr20",34389859,34390653,"GFP_1_peak_31567",15,".",3.04785,3.40062,1.50654
"chr20",34425349,34426204,"GFP_1_peak_31568",15,".",3.21043,3.55593,1.58329
"chr20",34474884,34476383,"GFP_1_peak_31569",21,".",3.41774,4.33756,2.14255
"chr20",34515029,34515678,"GFP_1_peak_31570",26,".",3.78927,5.0658,2.65987
"chr20",34525494,34526247,"GFP_1_peak_31571",38,".",3.44625,6.61352,3.87394
"chr20",34579294,34580450,"GFP_1_peak_31574",53,".",3.58714,8.42135,5.39942
"chr20",34709851,34711431,"GFP_1_peak_31579",63,".",3.16719,9.45782,6.35733
"chr20",34740369,34741198,"GFP_1_peak_31580",20,".",3.54023,4.26041,2.06961
"chr20",34797147,34798612,"GFP_1_peak_31581",22,".",3.67872,4.43186,2.23093
"chr20",34815116,34815733,"GFP_1_peak_31582",23,".",3.71163,4.61222,2.33292
"chr20",34824503,34825004,"GFP_1_peak_31583",19,".",3.09424,4.04796,1.93636
"chr20",34873920,34874560,"GFP_1_peak_31584",78,".",3.61086,11.1643,7.89659
"chr20",34898129,34898662,"GFP_1_peak_31585",16,".",3.07484,3.66073,1.68789
"chr20",34907643,34908168,"GFP_1_peak_31586",40,".",3.82031,6.82541,4.09831
"chr20",35092935,35094083,"GFP_1_peak_31593",31,".",3.99083,5.6632,3.11035
"chr20",35171913,35173156,"GFP_1_peak_31594",42,".",3.60976,6.9576,4.23699
"chr20",35339208,35340135,"GFP_1_peak_31602",19,".",3.20817,4.10342,1.97722
"chr20",35375835,35376757,"GFP_1_peak_31603",17,".",3.34294,3.78212,1.73656
"chr20",35386871,35387450,"GFP_1_peak_31604",17,".",3.17257,3.72914,1.70796
"chr20",35394475,35395107,"GFP_1_peak_31605",19,".",3.38344,4.09934,1.98297
"chr20",35617492,35618017,"GFP_1_peak_31613",42,".",3.15986,7.05684,4.23475
"chr20",35697730,35698690,"GFP_1_peak_31615",17,".",3.16325,3.72773,1.70532
"chr20",35901905,35902561,"GFP_1_peak_31617",29,".",3.76338,5.47828,2.98369
"chr20",36017186,36017917,"GFP_1_peak_31619",30,".",3.26323,5.53167,3.08526
"chr20",36085741,36086331,"GFP_1_peak_31621",32,".",3.18641,5.71969,3.23421
"chr20",36091400,36092109,"GFP_1_peak_31622",78,".",3.62131,11.264,7.8372
"chr20",36199512,36200872,"GFP_1_peak_31625",96,".",3.69522,12.9979,9.65644
"chr20",36661648,36662650,"GFP_1_peak_31651",15,".",3.04618,3.39809,1.5091
"chr20",36744613,36745153,"GFP_1_peak_31652",40,".",4.28897,6.65846,4.00662
"chr20",36865618,36866402,"GFP_1_peak_31654",40,".",3.00841,6.87931,4.09952
"chr20",36920330,36921267,"GFP_1_peak_31658",14,".",3.01894,3.38184,1.49993
"chr20",37000603,37001560,"GFP_1_peak_31659",18,".",3.09738,3.93889,1.86082
"chr20",37068990,37070286,"GFP_1_peak_31661",17,".",3.09097,3.7027,1.71319
"chr20",37293561,37295214,"GFP_1_peak_31666",19,".",3.22509,4.02757,1.92807
"chr20",37543996,37545240,"GFP_1_peak_31673",33,".",3.2993,5.97748,3.39903
"chr20",37669618,37670887,"GFP_1_peak_31679",31,".",3.14408,5.72176,3.16082
"chr20",37692829,37694242,"GFP_1_peak_31680",16,".",3.08688,3.65786,1.67195
"chr20",37727579,37728850,"GFP_1_peak_31681",16,".",3.09358,3.55285,1.60466
"chr20",38013962,38014564,"GFP_1_peak_31687",17,".",3.21446,3.76499,1.74412
"chr20",38034090,38034663,"GFP_1_peak_31688",15,".",3.03428,3.51967,1.55993
"chr20",38073281,38073865,"GFP_1_peak_31689",19,".",3.36823,4.03387,1.9314
"chr20",38355235,38355833,"GFP_1_peak_31702",40,".",3.15347,6.82158,4.05311
"chr20",38633729,38634832,"GFP_1_peak_31710",75,".",4.30541,10.8082,7.57835
"chr20",38649217,38649720,"GFP_1_peak_31711",58,".",3.31431,8.84491,5.87734
"chr20",38778338,38779206,"GFP_1_peak_31717",18,".",3.10609,3.90978,1.83725
"chr20",38787756,38789194,"GFP_1_peak_31718",24,".",3.02254,4.70404,2.42182
"chr20",38968196,38968750,"GFP_1_peak_31731",15,".",3.04724,3.48291,1.55486
"chr20",38996159,38996705,"GFP_1_peak_31732",20,".",3.33559,4.21978,2.06709
"chr20",39047634,39048558,"GFP_1_peak_31734",56,".",3.22668,8.5692,5.62581
"chr20",39157078,39157959,"GFP_1_peak_31737",25,".",3.13177,4.82012,2.50343
"chr20",39297733,39299099,"GFP_1_peak_31740",24,".",3.47421,4.77695,2.46209
"chr20",39320267,39321121,"GFP_1_peak_31741",30,".",3.73624,5.55189,3.07179
"chr20",39473736,39474913,"GFP_1_peak_31743",17,".",3.1023,3.78459,1.75769
"chr20",39587791,39588817,"GFP_1_peak_31745",18,".",3.15082,3.93751,1.84828
"chr20",39623850,39624402,"GFP_1_peak_31747",22,".",3.52343,4.43713,2.21494
"chr20",39674645,39676138,"GFP_1_peak_31748",30,".",3.3322,5.52461,3.06493
"chr20",39692539,39693304,"GFP_1_peak_31749",18,".",3.40818,4.00126,1.89087
"chr20",39774891,39775451,"GFP_1_peak_31750",40,".",4.42073,6.76953,4.08239
"chr20",39904810,39905345,"GFP_1_peak_31752",19,".",3.24559,4.10702,1.98317
"chr20",39936426,39937066,"GFP_1_peak_31753",21,".",3.50924,4.29011,2.11215
"chr20",39974468,39975236,"GFP_1_peak_31754",24,".",3.81791,4.73494,2.43227
"chr20",39986048,39986795,"GFP_1_peak_31755",20,".",3.32155,4.19408,2.05057
"chr20",40132500,40133710,"GFP_1_peak_31756",21,".",3.37419,4.42177,2.19538
"chr20",40144501,40145280,"GFP_1_peak_31757",22,".",3.59922,4.55527,2.29315
"chr20",40204197,40205512,"GFP_1_peak_31759",17,".",3.18779,3.83389,1.78553
"chr20",40370744,40371547,"GFP_1_peak_31762",19,".",3.3629,4.08479,1.96118
"chr20",40565041,40565780,"GFP_1_peak_31766",34,".",3.06205,6.05447,3.4516
"chr20",40662856,40664251,"GFP_1_peak_31769",41,".",3.17043,6.9411,4.16178
"chr20",40782933,40783814,"GFP_1_peak_31774",28,".",3.04529,5.32716,2.87683
"chr20",40788772,40790001,"GFP_1_peak_31775",17,".",3.03852,3.79895,1.76209
"chr20",40797641,40798171,"GFP_1_peak_31776",21,".",3.07662,4.32163,2.12739
"chr20",40869842,40870522,"GFP_1_peak_31779",33,".",3.10446,5.90666,3.32073
"chr20",40979454,40980291,"GFP_1_peak_31785",25,".",3.71781,4.92838,2.57546
"chr20",40990745,40991884,"GFP_1_peak_31786",43,".",4.29604,7.24407,4.38253
"chr20",41005170,41005950,"GFP_1_peak_31788",27,".",3.28055,5.12449,2.71488
"chr20",41094341,41095164,"GFP_1_peak_31790",21,".",3.53237,4.33531,2.16105
"chr20",41201111,41202255,"GFP_1_peak_31793",34,".",3.61584,6.09717,3.4783
"chr20",41213197,41214189,"GFP_1_peak_31795",16,".",3.27158,3.66031,1.65402
"chr20",41232510,41234268,"GFP_1_peak_31796",17,".",3.16377,3.78361,1.74679
"chr20",41282627,41284513,"GFP_1_peak_31797",14,".",3.05155,3.31565,1.45749
"chr20",41329504,41330673,"GFP_1_peak_31798",19,".",3.01774,4.01826,1.92403
"chr20",41451036,41452072,"GFP_1_peak_31802",17,".",3.10603,3.73037,1.72492
"chr20",41587964,41588643,"GFP_1_peak_31803",40,".",4.75408,6.83424,4.06584
"chr20",42280294,42280957,"GFP_1_peak_31813",24,".",3.80424,4.7351,2.41284
"chr20",42400744,42401974,"GFP_1_peak_31814",19,".",3.42632,4.10068,1.98281
"chr20",42577401,42577955,"GFP_1_peak_31819",16,".",3.12943,3.64264,1.65486
"chr20",42701612,42702146,"GFP_1_peak_31820",17,".",3.17225,3.72865,1.70741
"chr20",42931527,42932047,"GFP_1_peak_31822",17,".",3.07513,3.83439,1.78192
"chr20",43065798,43066662,"GFP_1_peak_31824",19,".",3.23006,4.08169,1.95296
"chr20",43162657,43163560,"GFP_1_peak_31825",17,".",3.09216,3.8099,1.75994
"chr20",43269331,43270074,"GFP_1_peak_31829",19,".",3.14048,4.07957,1.9544
"chr20",43398872,43399798,"GFP_1_peak_31831",31,".",3.60668,5.67885,3.19195
"chr20",43415941,43416897,"GFP_1_peak_31832",26,".",3.49955,4.94988,2.62441
"chr20",43557761,43558885,"GFP_1_peak_31838",30,".",3.46096,5.49755,3.00215
"chr20",43689963,43691104,"GFP_1_peak_31841",20,".",3.24848,4.22159,2.05757
"chr20",43799299,43800072,"GFP_1_peak_31844",31,".",3.55422,5.7087,3.16187
"chr20",43893719,43894959,"GFP_1_peak_31845",35,".",4.05009,6.21892,3.59621
"chr20",44279135,44280209,"GFP_1_peak_31856",31,".",3.13036,5.60554,3.11686
"chr20",44310316,44312658,"GFP_1_peak_31857",24,".",3.05471,4.74757,2.4549
"chr20",44495423,44496016,"GFP_1_peak_31863",32,".",4.00578,5.89646,3.29881
"chr20",44553055,44553936,"GFP_1_peak_31865",24,".",3.69553,4.69801,2.41205
"chr20",44861471,44862464,"GFP_1_peak_31882",29,".",3.11488,5.38593,2.91585
"chr20",44959529,44960534,"GFP_1_peak_31883",18,".",3.01989,3.99112,1.89887
"chr20",44966484,44968352,"GFP_1_peak_31884",24,".",3.28062,4.7725,2.47291
"chr20",44986343,44986994,"GFP_1_peak_31885",19,".",3.49981,4.05785,1.93368
"chr20",45123906,45125097,"GFP_1_peak_31890",31,".",3.53084,5.63423,3.12104
"chr20",45157983,45158560,"GFP_1_peak_31892",29,".",3.65226,5.35651,2.91358
"chr20",45197998,45200113,"GFP_1_peak_31893",18,".",3.05015,3.97949,1.8903
"chr20",45218383,45218907,"GFP_1_peak_31894",22,".",3.17826,4.50905,2.26339
"chr20",45238519,45239082,"GFP_1_peak_31895",19,".",3.17373,4.0183,1.91495
"chr20",45336610,45338150,"GFP_1_peak_31901",52,".",3.3,8.07439,5.27217
"chr20",45394635,45395476,"GFP_1_peak_31905",28,".",3.87209,5.31049,2.84221
"chr20",45418808,45419880,"GFP_1_peak_31907",23,".",3.14581,4.63806,2.35939
"chr20",45481273,45481861,"GFP_1_peak_31911",36,".",3.28855,6.32058,3.6534
"chr20",45499439,45500376,"GFP_1_peak_31912",30,".",3.09392,5.51124,3.01479
"chr20",45578425,45579467,"GFP_1_peak_31915",32,".",3.78382,5.83848,3.27452
"chr20",45629743,45631501,"GFP_1_peak_31916",27,".",3.19283,5.18264,2.77379
"chr20",45647334,45648161,"GFP_1_peak_31917",29,".",3.19309,5.42928,2.95792
"chr20",45691237,45691946,"GFP_1_peak_31921",16,".",3.12796,3.70857,1.69352
"chr20",45714154,45715419,"GFP_1_peak_31922",33,".",3.69814,5.88086,3.35971
"chr20",45736088,45737061,"GFP_1_peak_31923",16,".",3.1741,3.62598,1.649
"chr20",45883145,45884133,"GFP_1_peak_31929",26,".",3.00252,4.98542,2.6113
"chr20",45969738,45970316,"GFP_1_peak_31931",34,".",3.68865,6.08759,3.43809
"chr20",45993409,45993917,"GFP_1_peak_31933",36,".",3.27136,6.38642,3.6905
"chr20",46446839,46447982,"GFP_1_peak_31953",25,".",3.08769,4.88036,2.54757
"chr20",46680593,46681787,"GFP_1_peak_31964",24,".",3.1823,4.72812,2.42357
"chr20",46743365,46743916,"GFP_1_peak_31965",40,".",3.36237,6.79505,4.01592
"chr20",46814752,46816437,"GFP_1_peak_31969",23,".",3.01056,4.62942,2.34791
"chr20",46827588,46828176,"GFP_1_peak_31970",22,".",3.15177,4.49717,2.25687
"chr20",46880240,46881708,"GFP_1_peak_31972",34,".",3.62549,5.9861,3.45238
"chr20",46921113,46921697,"GFP_1_peak_31974",16,".",3.04559,3.62383,1.65756
"chr20",47072304,47074349,"GFP_1_peak_31980",24,".",3.45707,4.7519,2.43914
"chr20",47113425,47114283,"GFP_1_peak_31981",25,".",3.10587,4.89357,2.54211
"chr20",47136547,47137634,"GFP_1_peak_31982",39,".",3.93001,6.67151,3.933
"chr20",47201878,47203392,"GFP_1_peak_31989",22,".",3.01109,4.50157,2.26471
"chr20",47226295,47227263,"GFP_1_peak_31990",15,".",3.06678,3.49076,1.56553
"chr20",47296099,47296946,"GFP_1_peak_31991",15,".",3.09537,3.39544,1.50766
"chr20",47311149,47312167,"GFP_1_peak_31992",19,".",3.31366,4.03861,1.91453
"chr20",47663698,47664224,"GFP_1_peak_31997",49,".",3.4376,7.7722,4.96267
"chr20",47725554,47726302,"GFP_1_peak_31998",43,".",3.61408,7.20523,4.36949
"chr20",47784500,47785030,"GFP_1_peak_31999",43,".",3.28468,7.1597,4.34223
"chr20",47795419,47795924,"GFP_1_peak_32000",44,".",3.26926,7.34704,4.47375
"chr20",47801072,47801826,"GFP_1_peak_32001",47,".",3.35085,7.75448,4.79809
"chr20",47809587,47810873,"GFP_1_peak_32002",34,".",3.17579,6.07348,3.48509
"chr20",47894787,47896006,"GFP_1_peak_32008",89,".",3.40942,12.3086,8.99866
"chr20",47983499,47984078,"GFP_1_peak_32011",25,".",3.10144,4.90852,2.56582
"chr20",47989670,47990562,"GFP_1_peak_32012",24,".",3.18461,4.80555,2.47642
"chr20",48024711,48025437,"GFP_1_peak_32015",29,".",3.43554,5.48651,2.98567
"chr20",48063598,48064792,"GFP_1_peak_32016",20,".",3.16428,4.13421,2.00684
"chr20",48431098,48432046,"GFP_1_peak_32029",66,".",4.31623,9.7119,6.6531
"chr20",48527942,48528817,"GFP_1_peak_32032",41,".",3.46553,6.96833,4.15745
"chr20",48757346,48758458,"GFP_1_peak_32050",46,".",3.19584,7.47048,4.6442
"chr20",48874841,48876053,"GFP_1_peak_32055",30,".",3.43436,5.62401,3.08706
"chr20",49110804,49111956,"GFP_1_peak_32057",17,".",3.12164,3.75545,1.74517
"chr20",49247497,49248853,"GFP_1_peak_32058",22,".",3.09647,4.42934,2.20775
"chr20",49608798,49609349,"GFP_1_peak_32073",75,".",3.38589,11.0078,7.59683
"chr20",49681834,49682513,"GFP_1_peak_32074",17,".",3.20618,3.85688,1.7995
"chr20",49724732,49725841,"GFP_1_peak_32076",16,".",3.00643,3.64744,1.65043
"chr20",49853194,49854857,"GFP_1_peak_32080",28,".",3.40867,5.22943,2.82263
"chr20",49922264,49922999,"GFP_1_peak_32085",20,".",3.19846,4.28544,2.08634
"chr20",49948629,49949394,"GFP_1_peak_32086",23,".",3.18843,4.58868,2.3219
"chr20",50019515,50020044,"GFP_1_peak_32088",47,".",3.40213,7.63858,4.7029
"chr20",50320517,50322533,"GFP_1_peak_32103",31,".",3.0749,5.65448,3.10554
"chr20",50540884,50541724,"GFP_1_peak_32114",27,".",3.80631,5.12699,2.71241
"chr20",50561811,50562364,"GFP_1_peak_32115",23,".",3.51763,4.64482,2.36965
"chr20",50586811,50588282,"GFP_1_peak_32116",37,".",3.14124,6.41354,3.79737
"chr20",50645443,50645944,"GFP_1_peak_32120",30,".",3.2561,5.53855,3.05449
"chr20",50741401,50742602,"GFP_1_peak_32123",16,".",3.20437,3.6305,1.64159
"chr20",50929515,50930437,"GFP_1_peak_32127",18,".",3.38639,3.90951,1.85649
"chr20",50959171,50959747,"GFP_1_peak_32128",14,".",3.12112,3.40843,1.49251
"chr20",51176355,51177233,"GFP_1_peak_32137",42,".",3.58758,7.1295,4.27059
"chr20",51345414,51346911,"GFP_1_peak_32144",28,".",3.19457,5.24327,2.84795
"chr20",51360168,51361422,"GFP_1_peak_32146",28,".",3.25844,5.33958,2.8598
"chr20",51639400,51640719,"GFP_1_peak_32156",43,".",3.7916,7.01517,4.36334
"chr20",51647774,51648322,"GFP_1_peak_32157",19,".",3.28103,4.0138,1.90665
"chr20",51859840,51860348,"GFP_1_peak_32159",22,".",3.1113,4.44881,2.22801
"chr20",52048495,52049733,"GFP_1_peak_32160",22,".",3.45454,4.46554,2.23872
"chr20",52078777,52079872,"GFP_1_peak_32161",21,".",3.17531,4.36163,2.15751
"chr20",52084280,52084965,"GFP_1_peak_32162",21,".",3.19694,4.3251,2.1295
"chr20",52152312,52153100,"GFP_1_peak_32163",15,".",3.20292,3.54311,1.5746
"chr20",52200817,52201911,"GFP_1_peak_32164",22,".",3.49858,4.48066,2.24596
"chr20",52228003,52229566,"GFP_1_peak_32165",19,".",3.09403,4.10744,1.97427
"chr20",52305342,52306029,"GFP_1_peak_32170",23,".",3.30366,4.55717,2.30702
"chr20",52324141,52324811,"GFP_1_peak_32172",19,".",3.24233,4.03356,1.92075
"chr20",52410483,52411167,"GFP_1_peak_32174",15,".",3.02223,3.42656,1.52177
"chr20",52437268,52438537,"GFP_1_peak_32175",35,".",4.35475,6.22869,3.56853
"chr20",52492617,52493647,"GFP_1_peak_32177",16,".",3.12669,3.61252,1.64531
"chr20",52737558,52738391,"GFP_1_peak_32178",23,".",3.39852,4.57321,2.30551
"chr20",52747700,52748301,"GFP_1_peak_32179",23,".",3.49506,4.58173,2.30707
"chr20",52839858,52840592,"GFP_1_peak_32180",19,".",3.10171,4.05058,1.94465
"chr20",52846882,52847420,"GFP_1_peak_32181",18,".",3.20176,3.9445,1.88454
"chr20",52878056,52878777,"GFP_1_peak_32182",17,".",3.2504,3.7964,1.77612
"chr20",52901452,52902357,"GFP_1_peak_32183",18,".",3.1793,3.85176,1.80868
"chr20",53058242,53059240,"GFP_1_peak_32184",15,".",3.08477,3.54055,1.5956
"chr20",53122661,53124229,"GFP_1_peak_32185",16,".",3.01956,3.57195,1.61967
"chr20",53330970,53332303,"GFP_1_peak_32188",30,".",3.38919,5.58013,3.07978
"chr20",53399640,53400427,"GFP_1_peak_32189",145,".",5.98103,18.1259,14.5928
"chr20",53826220,53827228,"GFP_1_peak_32193",17,".",3.27863,3.68733,1.70283
"chr20",53876901,53877600,"GFP_1_peak_32194",32,".",3.78125,5.80353,3.23933
"chr20",53947840,53949997,"GFP_1_peak_32195",29,".",3.5475,5.45064,2.97392
"chr20",54007027,54008006,"GFP_1_peak_32196",22,".",3.53411,4.47136,2.22699
"chr20",54092029,54092576,"GFP_1_peak_32197",24,".",3.53522,4.80832,2.46902
"chr20",54172869,54174149,"GFP_1_peak_32198",24,".",3.04356,4.7728,2.45875
"chr20",54267448,54268238,"GFP_1_peak_32200",52,".",5.15904,8.29456,5.26995
"chr20",54474533,54476105,"GFP_1_peak_32201",39,".",3.22176,6.7168,3.97136
"chr20",54716381,54717961,"GFP_1_peak_32205",18,".",3.15754,3.87964,1.82619
"chr20",54737557,54738334,"GFP_1_peak_32206",14,".",3.00628,3.35556,1.48392
"chr20",54793621,54795081,"GFP_1_peak_32207",28,".",3.71631,5.25553,2.82973
"chr20",54804299,54804896,"GFP_1_peak_32208",21,".",3.58476,4.36365,2.15378
"chr20",54817635,54818230,"GFP_1_peak_32209",19,".",3.46405,4.03824,1.94335
"chr20",54897875,54898414,"GFP_1_peak_32210",20,".",3.40176,4.19264,2.05138
"chr20",55006809,55007384,"GFP_1_peak_32211",16,".",3.13036,3.61652,1.65574
"chr20",55349651,55350425,"GFP_1_peak_32212",23,".",3.36755,4.60354,2.32966
"chr20",55361416,55361925,"GFP_1_peak_32213",22,".",3.78257,4.56187,2.28595
"chr20",55386912,55387631,"GFP_1_peak_32214",14,".",3.10165,3.37882,1.49623
"chr20",55421774,55422635,"GFP_1_peak_32215",28,".",3.54244,5.27526,2.81432
"chr20",55510186,55511160,"GFP_1_peak_32217",18,".",3.07652,3.94306,1.8811
"chr20",55533760,55535053,"GFP_1_peak_32218",16,".",3.16149,3.65106,1.67849
"chr20",55572303,55573423,"GFP_1_peak_32219",17,".",3.34023,3.8102,1.78527
"chr20",55589688,55590845,"GFP_1_peak_32220",32,".",3.5931,5.78238,3.20714
"chr20",55633231,55633790,"GFP_1_peak_32222",20,".",3.12249,4.16591,2.01522
"chr20",55754020,55754741,"GFP_1_peak_32223",20,".",3.37362,4.16548,2.00975
"chr20",56002937,56003518,"GFP_1_peak_32225",16,".",3.02983,3.67128,1.66767
"chr20",56049564,56050594,"GFP_1_peak_32226",33,".",4.3972,5.91377,3.36989
"chr20",56111841,56112438,"GFP_1_peak_32227",22,".",3.61891,4.48236,2.24895
"chr20",56193364,56194191,"GFP_1_peak_32228",18,".",3.00089,3.9778,1.89572
"chr20",56247921,56248518,"GFP_1_peak_32229",49,".",3.5356,7.81848,4.95244
"chr20",56316412,56317092,"GFP_1_peak_32234",23,".",3.10746,4.66505,2.39451
"chr20",56676545,56677048,"GFP_1_peak_32247",41,".",3.32194,7.01149,4.18043
"chr20",56689353,56689916,"GFP_1_peak_32248",34,".",3.04116,6.07815,3.45438
"chr20",56765063,56765642,"GFP_1_peak_32253",38,".",3.15366,6.59673,3.89349
"chr20",56934848,56935744,"GFP_1_peak_32259",22,".",3.15669,4.52299,2.27883
"chr20",57339264,57339875,"GFP_1_peak_32289",27,".",3.10063,5.17362,2.76337
"chr20",57348164,57349577,"GFP_1_peak_32290",25,".",3.11105,4.96507,2.59251
"chr20",57375241,57375776,"GFP_1_peak_32292",33,".",3.37161,5.94029,3.33293
"chr20",57523851,57524755,"GFP_1_peak_32303",47,".",3.36071,7.6098,4.72745
"chr20",57554279,57554841,"GFP_1_peak_32306",35,".",3.01845,6.09386,3.50445
"chr20",57646784,57647991,"GFP_1_peak_32313",22,".",3.06676,4.51219,2.26384
"chr20",57770952,57772785,"GFP_1_peak_32321",41,".",3.0619,6.90841,4.14751
"chr20",57934188,57934972,"GFP_1_peak_32334",61,".",3.18502,9.30278,6.18473
"chr20",57991482,57992065,"GFP_1_peak_32339",78,".",4.14193,11.0122,7.85881
"chr20",58054513,58056359,"GFP_1_peak_32342",35,".",3.04081,6.13945,3.53945
"chr20",58064409,58066025,"GFP_1_peak_32343",32,".",3.03926,5.7868,3.2794
"chr20",58345730,58346356,"GFP_1_peak_32357",19,".",3.27249,4.0771,1.97075
"chr20",58535524,58536709,"GFP_1_peak_32361",15,".",3.02386,3.47901,1.55323
"chr20",58575931,58576521,"GFP_1_peak_32364",33,".",3.15379,5.92877,3.33069
"chr20",58680494,58681067,"GFP_1_peak_32371",20,".",3.37638,4.17273,2.01191
"chr20",58912044,58913227,"GFP_1_peak_32392",17,".",3.08705,3.71284,1.71935
"chr20",59054722,59055317,"GFP_1_peak_32399",19,".",3.01224,4.09414,1.96886
"chr20",59083210,59084117,"GFP_1_peak_32401",24,".",3.08038,4.70269,2.40136
"chr20",59518202,59519620,"GFP_1_peak_32423",51,".",3.0605,7.91945,5.19805
"chr20",59584233,59584770,"GFP_1_peak_32424",69,".",3.28384,10.093,6.9833
"chr20",59842005,59842599,"GFP_1_peak_32441",23,".",3.08378,4.67668,2.37023
"chr20",59847188,59848499,"GFP_1_peak_32442",26,".",3.45259,5.01018,2.67666
"chr20",59882378,59883381,"GFP_1_peak_32443",32,".",4.17427,5.82214,3.29497
"chr20",59976744,59977322,"GFP_1_peak_32447",55,".",4.27671,8.60992,5.53494
"chr20",60020264,60020874,"GFP_1_peak_32449",22,".",3.07071,4.42462,2.20082
"chr20",60249626,60250611,"GFP_1_peak_32467",35,".",3.17745,6.1159,3.54215
"chr20",60364573,60365411,"GFP_1_peak_32475",27,".",3.21464,5.06358,2.71531
"chr20",60454082,60454836,"GFP_1_peak_32479",23,".",3.08456,4.56009,2.32205
"chr20",60500344,60501140,"GFP_1_peak_32480",17,".",3.06855,3.78844,1.75945
"chr20",60550093,60550777,"GFP_1_peak_32482",17,".",3.30154,3.84784,1.78935
"chr20",60579877,60580424,"GFP_1_peak_32483",39,".",4.09616,6.5711,3.90781
"chr20",60605199,60605864,"GFP_1_peak_32484",19,".",3.01282,4.11001,1.98211
"chr20",60650249,60651296,"GFP_1_peak_32486",20,".",3.13349,4.20226,2.04116
"chr20",60657606,60659153,"GFP_1_peak_32487",27,".",3.16214,5.12041,2.73053
"chr20",60709502,60710280,"GFP_1_peak_32488",16,".",3.17198,3.62001,1.64281
"chr20",60715287,60716952,"GFP_1_peak_32489",20,".",3.235,4.21075,2.05218
"chr20",61185733,61186464,"GFP_1_peak_32520",32,".",3.54948,5.7698,3.22554
"chr20",61202100,61203421,"GFP_1_peak_32522",117,".",4.02604,14.8735,11.7321
"chr20",61349705,61350603,"GFP_1_peak_32532",58,".",3.39032,8.7971,5.84015
"chr20",61362203,61362757,"GFP_1_peak_32533",137,".",5.2386,17.3465,13.7509
"chr20",61407717,61408665,"GFP_1_peak_32535",29,".",3.1015,5.39959,2.93038
"chr20",61718079,61718920,"GFP_1_peak_32554",40,".",3.05441,6.85691,4.09941
"chr20",62174814,62175809,"GFP_1_peak_32577",29,".",3.04038,5.47023,2.97222
"chr20",62270179,62271099,"GFP_1_peak_32582",57,".",3.69512,8.72245,5.73216
"chr20",62616769,62617281,"GFP_1_peak_32606",63,".",3.17528,9.56007,6.31038
"chr20",62887531,62888587,"GFP_1_peak_32626",38,".",3.00364,6.59865,3.84896
"chr20",62900183,62900957,"GFP_1_peak_32627",48,".",3.62132,7.75639,4.84912
"chr20",62926604,62927390,"GFP_1_peak_32628",22,".",3.04596,4.49368,2.24817
"chr20",63138828,63139622,"GFP_1_peak_32644",85,".",3.40017,11.9532,8.5305
"chr20",63570928,63571617,"GFP_1_peak_32668",109,".",3.10411,14.4842,10.9696
"chr20",63617545,63618627,"GFP_1_peak_32671",40,".",3.13902,6.70876,4.02879
"chr20",64087136,64089981,"GFP_1_peak_32700",402,".",3.70266,44.4232,40.2644
"chr20",64131304,64132798,"GFP_1_peak_32704",222,".",4.18748,26.0571,22.2999
"chr20",64254330,64255591,"GFP_1_peak_32716",37,".",3.15577,6.46953,3.75763
"chr20",64262634,64263397,"GFP_1_peak_32717",18,".",3.01114,3.8781,1.82913
"chr20",64269925,64271962,"GFP_1_peak_32718",34,".",3.52392,5.93211,3.45734
"chr21",5054238,5055446,"GFP_1_peak_32724",27,".",3.09128,5.15567,2.74994
"chr21",5153691,5155156,"GFP_1_peak_32732",21,".",3.35309,4.37542,2.16483
"chr21",5508761,5510807,"GFP_1_peak_32733",29,".",3.6212,5.39884,2.93725
"chr21",5558572,5560144,"GFP_1_peak_32734",30,".",3.79436,5.45504,3.00029
"chr21",5575944,5576690,"GFP_1_peak_32735",16,".",3.28842,3.70391,1.69245
"chr21",5593160,5593989,"GFP_1_peak_32736",24,".",3.83366,4.77542,2.4739
"chr21",5601711,5604570,"GFP_1_peak_32737",48,".",3.44407,7.56113,4.84954
"chr21",5696624,5698764,"GFP_1_peak_32738",41,".",3.5247,6.91183,4.19756
