"seqnames","start","end","width","strand","Conc","Conc_GFP","Conc_YAF","Fold","p.value","FDR"
"8",129807705,129808609,905,"*",5.14637955521519,4.4673683196463,5.60623794014603,-0.928560552273329,0.00834934145681545,0.0232122527348758
"2",65129022,65130442,1421,"*",6.2921001938356,5.76441091551634,6.67762525341961,-0.802557876815434,0.0083495038524146,0.0232122527348758
"3",13091178,13092558,1381,"*",7.16797215431949,7.45289466918165,6.81257636398172,0.590826236875967,0.00835665855511461,0.0232290034468228
"5",43312769,43313806,1038,"*",6.39736922033836,5.93299763958589,6.74810778327846,-0.732607109490702,0.00836655304326232,0.0232533643838887
"15",69410219,69410748,530,"*",6.37832957538116,5.92392483410154,6.72337249373783,-0.721970569320998,0.00837512353404513,0.0232733872357164
"14",91119675,91121091,1417,"*",5.4983822436024,4.87576216351595,5.93188622862312,-0.877186147182091,0.00837602043656212,0.0232733872357164
"1",167135608,167137625,2018,"*",6.88670487293316,6.50199672028273,7.1901245137496,-0.628857952544376,0.00838296888821787,0.0232895476325783
"2",98333951,98335518,1568,"*",5.85676942235765,5.33057903241591,6.24149793771367,-0.794517586369736,0.00838748290071084,0.023298941223517
"12",122356329,122357148,820,"*",5.08117725485687,4.37636368939597,5.55260222202308,-0.94357476350594,0.00839387537320744,0.0233135496017228
"6",122490511,122492355,1845,"*",6.2231475927621,5.76295649587486,6.57150470431371,-0.722384466131457,0.00840190273876962,0.0233326942517249
"X",13087060,13088172,1113,"*",5.3918644437666,4.76441091551634,5.82768718817106,-0.895060262115351,0.00841163635204006,0.0233565714665057
"19",44511858,44513165,1308,"*",6.03766076645733,5.49588715671342,6.43060909774333,-0.808049237775624,0.00841398724319705,0.0233599454145294
"2",12132037,12132943,907,"*",5.55262400132256,4.93078269400023,5.98575330734737,-0.89410867317965,0.00842129787771834,0.0233766179782917
"16",48145959,48146908,950,"*",6.16279546261606,5.65832546784107,6.5358374645234,-0.779501077947903,0.00842226572758018,0.0233766179782917
"5",147223299,147224130,832,"*",6.08077599399222,5.59836948986582,6.44166537988143,-0.747568737352597,0.00844458992943002,0.0234354177679918
"1",89671238,89672700,1463,"*",5.58488738650016,4.95969987562386,6.01962448126095,-0.897606457507385,0.00845179236876808,0.0234522414528404
"7",46568592,46569673,1082,"*",5.80200833232715,5.27137013663211,6.18909682239139,-0.800654836502021,0.00846418987159624,0.0234834740441279
"5",11407171,11408103,933,"*",4.81735467764615,4.02661242898314,5.32522884574233,-1.00083964205961,0.00847252764075483,0.0235030564385343
"16",21188039,21188967,929,"*",6.26186889675753,5.80148026730266,6.61033877861031,-0.72308568614648,0.00847353349986542,0.0235030564385343
"X",14872906,14873947,1042,"*",5.49146919582712,4.89142711053212,5.91398778979179,-0.867440383726693,0.00848619130215064,0.0235349914389607
"1",111406374,111407903,1530,"*",6.09958209379337,5.60185695202797,6.46893954007971,-0.767209093986216,0.00849659993062332,0.0235606809725131
"2",37524000,37525640,1641,"*",5.5510211280569,4.95860860819928,5.96976925954512,-0.848485767122833,0.00850733147553071,0.0235872588915125
"4",37392255,37393036,782,"*",6.20721521224487,5.73929693167004,6.55996571620626,-0.733107712828341,0.00851480203133217,0.0236047895105012
"11",44016329,44018482,2154,"*",7.31786181941121,6.97142743700657,7.59700549965038,-0.58301206011568,0.00851764475302288,0.0236094878214854
"5",170236050,170236766,717,"*",4.75645311822824,3.95715834421822,5.26778958075234,-1.01350454536691,0.00851910141741799,0.023610343464767
"5",65801696,65802714,1019,"*",5.1757653138441,4.49213354250382,5.63771707854262,-0.929544817589489,0.00852397415457224,0.0236195608962899
"6",142300700,142302275,1576,"*",6.50160035435687,6.0668724134969,6.83521499549964,-0.699035939915467,0.00852472409846649,0.0236195608962899
"11",134736664,134738366,1703,"*",6.4058572528849,6.94924121837279,5.52385293531993,1.05706091961926,0.00852601858913326,0.0236196940737906
"21",35508480,35509074,595,"*",5.45444421920384,4.84784072422991,5.88018168676858,-0.874690138086014,0.008527069018228,0.0236196940737906
"10",67612767,67613339,573,"*",5.49130947420139,4.89862735785838,5.91019134646349,-0.854392238354574,0.00853607908541414,0.0236414676204838
"1",26921353,26923326,1974,"*",6.33890000364129,5.88724005886398,6.68236348127071,-0.708158046390533,0.00854898268345463,0.0236740173489446
"3",114122034,114123482,1449,"*",5.71968484516135,5.17602001761296,6.1136215674975,-0.810914772987481,0.00856253315772306,0.0237083494150364
"15",96463125,96465091,1967,"*",6.62773986101499,6.21479813257199,6.9484090304922,-0.670290397994804,0.00857436811609802,0.0237356890462426
"10",77371715,77372486,772,"*",5.00148844636261,4.28560659244403,5.4777842009692,-0.957934836806433,0.00857471530187107,0.0237356890462426
"7",1193636,1194345,710,"*",6.6910818103182,7.02514354250778,6.2555920148509,0.685253476499383,0.0085775338114929,0.0237402957745895
"12",14913389,14914016,628,"*",5.58627573608793,5.00815993790785,5.99787766058414,-0.843702669358327,0.00858759158182469,0.0237649348847401
"4",4480787,4482589,1803,"*",7.02378824564407,6.63853936285327,7.32754339346069,-0.635032499292319,0.00859105208234034,0.0237713128181749
"15",38816874,38818712,1839,"*",6.60503018715819,6.18596748228378,6.92936802573777,-0.676174753943252,0.00859945940964698,0.0237913749903429
"21",17536592,17538374,1783,"*",5.74759049758558,5.2062695540731,6.14030196297198,-0.804907859304916,0.0086044030807637,0.0238018504589196
"1",222737207,222739107,1901,"*",6.04612654593587,5.54018488903937,6.41996895085237,-0.779814299477279,0.00862197216900723,0.0238472433566396
"2",57981054,57983109,2056,"*",5.8473243798072,5.31904155779254,6.2331645122764,-0.788326614787322,0.00863008576791874,0.0238637498763388
"20",33517868,33518523,656,"*",5.26338879218291,4.58856184772064,5.72134301246103,-0.934069411456605,0.00863026068849166,0.0238637498763388
"5",68225384,68226701,1318,"*",5.55988641914781,4.98020726554241,5.97227497148182,-0.84175837064548,0.00864104996565937,0.0238872267735512
"13",24502498,24503508,1011,"*",5.1687340808704,4.47296705202699,5.63613774555626,-0.950468066442138,0.00864107391429089,0.0238872267735512
"7",79293016,79293962,947,"*",5.18099846021579,4.50510618330515,5.63943824912219,-0.932759504695089,0.00865303811086827,0.0239170857178105
"19",57253641,57254465,825,"*",5.60435598239259,5.03558129647958,6.01123094729329,-0.834974210074388,0.00867517378618615,0.0239750469309985
"6",169213958,169215656,1699,"*",5.80892641547579,5.21176071034008,6.23002702564372,-0.872286158378932,0.00867837200035865,0.0239806632985861
"17",59155020,59155895,876,"*",6.53606539875314,6.09815732568447,6.87154380804842,-0.703505362595691,0.00867962198492383,0.0239808954008501
"11",108199045,108200571,1527,"*",5.8404648590766,5.28329361883607,6.24140335712524,-0.833077733952517,0.00869275745383592,0.0240139613906036
"X",3548859,3550347,1489,"*",5.54509521450358,4.95570662089742,5.96234067850786,-0.8573149741826,0.00871927840743108,0.0240839912712376
"9",109144168,109145247,1080,"*",5.23785643615011,4.53313606750885,5.70924016145601,-0.938670509924445,0.00872825636494914,0.0241055523912863
"10",88951258,88952982,1725,"*",6.294400670999,5.2356025299538,6.89844182029785,-1.13897413460302,0.00873357037526086,0.0241169900520932
"16",14111915,14112828,914,"*",5.07885387161557,4.37636368939597,5.54924953767666,-0.940237007067217,0.00874568700835098,0.0241472069674795
"10",30199125,30199797,673,"*",4.74468577209777,3.9462255084032,5.25568566984469,-1.00829053147143,0.00875274378608015,0.0241634471742699
"5",116114468,116115243,776,"*",4.28294787217703,3.27457951456305,4.87068907326675,-1.12425369683979,0.00875993451992904,0.0241800527810201
"12",1013592,1014447,856,"*",4.41653108626965,3.49763716906348,4.97341231078862,-1.08211401022213,0.00876305327273413,0.0241854155475474
"1",169545943,169546616,674,"*",5.67528099851237,5.09387019998151,6.08853936239307,-0.850024658378365,0.00876751151100974,0.0241944732653881
"1",225517327,225517970,644,"*",4.4554742602766,3.51648081140722,5.0195141763257,-1.08352030585476,0.00877141727127747,0.0242020041613045
"1",233479899,233481013,1115,"*",4.95763026517908,4.23020154289253,5.43895048334002,-0.960865135590793,0.00878695644200327,0.0242416275174623
"13",77740119,77741201,1083,"*",5.49659469583154,4.90428747845915,5.91529057896154,-0.855319643208645,0.0087989973015594,0.0242715903300928
"15",52093327,52094639,1313,"*",7.49291939537282,7.14249013544257,7.77464649940791,-0.587725422570936,0.0088061395992495,0.0242880344827363
"16",87518151,87519015,865,"*",6.0111274256363,6.40698895293877,5.4637687542975,0.803276431212815,0.00882404517292191,0.0243341562176837
"18",36309223,36309904,682,"*",6.24843005911049,5.79540120276898,6.59268184251689,-0.712823290546414,0.00884833882405541,0.0243963459459992
"11",70233342,70234243,902,"*",7.35413920051351,7.01637157904341,7.62763749498197,-0.570566028070477,0.0088489687731392,0.0243963459459992
"1",85622707,85623578,872,"*",6.03403770442139,5.54115319172233,6.40073434503888,-0.762078503500596,0.00885885012095591,0.0244203150298486
"6",134893789,134895363,1575,"*",5.67423466906756,5.10865440763797,6.07948251766893,-0.837612333689943,0.00887036874856149,0.0244487904116409
"2",237673267,237674964,1698,"*",6.60333035518254,6.18240135073714,6.92878183931445,-0.681770018095799,0.00887399602365748,0.0244555106818388
"10",68202876,68204127,1252,"*",6.54205868136489,6.10865440763797,6.87489564253389,-0.697041729226089,0.00888285346045478,0.024476640825452
"17",28761157,28761699,543,"*",6.42798109795723,5.99760823581065,6.7590327708729,-0.684443207922498,0.00888825492438654,0.0244882436744619
"13",34037447,34038466,1020,"*",4.93880852948396,4.20962689782782,5.42088647315305,-0.967103062212702,0.00890537229167431,0.0245321178573353
"5",101942319,101943295,977,"*",5.68762591931029,5.13681142398559,6.08528145281431,-0.81179383106047,0.00891267303558369,0.0245460065896443
"2",100290900,100292358,1459,"*",6.76418731457807,6.36395896105853,7.07715640133757,-0.653078922692676,0.00891280095354032,0.0245460065896443
"5",124056568,124057387,820,"*",5.22001787312563,4.56206947208387,5.67020882195752,-0.906624949772043,0.00891593247214297,0.0245513433062745
"20",59584160,59584770,611,"*",7.09696069836179,7.40957685032392,6.6973107712552,0.642440864425061,0.00894172262286767,0.0246190641478607
"18",36829338,36830466,1129,"*",5.24613810181486,4.59230373440218,5.69441659291041,-0.90254380857066,0.00895498703150784,0.024652284604072
"1",234584576,234586060,1485,"*",6.53013818610397,6.10930743625957,6.85553109775948,-0.679984644816739,0.00896567558899954,0.0246766391432366
"3",192893185,192894485,1301,"*",6.05616554338396,5.57182432461135,6.41813215382131,-0.751434621686503,0.00896623349625162,0.0246766391432366
"1",222400586,222401765,1180,"*",5.32543726186302,4.69078097065674,5.76469416529805,-0.895946989516857,0.00896929948698101,0.0246786903744878
"20",57030977,57031787,811,"*",6.95754761324174,6.58115917056291,7.25577931875911,-0.623133359916063,0.00896952444555043,0.0246786903744878
"15",38250400,38251753,1354,"*",6.4769859123517,6.03420641700574,6.81530670297372,-0.708442730990373,0.00897057855981285,0.0246786903744878
"6",56595315,56597187,1873,"*",5.86070508103928,5.29970393513551,6.26361099335592,-0.827300003802452,0.00897892249427759,0.0246983414390541
"7",27698055,27698916,862,"*",4.44943202906088,3.47143766181953,5.02698409142887,-1.08966831539859,0.00898874333243026,0.0247220492268111
"5",180026439,180028150,1712,"*",6.92886512239293,6.5552513428478,7.22535578656199,-0.618722479545969,0.00899997875965247,0.0247496407473957
"5",119267903,119269735,1833,"*",6.85230331382237,6.43775448468428,7.17393812715474,-0.672122039214628,0.00902184874924702,0.0248064656718935
"17",13384556,13385811,1256,"*",5.58927430881166,5.01201080414997,6.00044684780198,-0.846629685474823,0.00904894585354654,0.0248776459523983
"2",195656732,195658297,1566,"*",6.10836072134515,5.61226904006438,6.47682183015726,-0.766226946619509,0.00905031798799578,0.0248780927638478
"1",225897044,225898968,1925,"*",6.87293442362316,6.47638961125327,7.18365204598066,-0.650301416374224,0.00905310199127781,0.0248824199725525
"2",238601030,238602045,1016,"*",6.56018863897312,6.12101977919482,6.89640415162583,-0.697167468160203,0.00906217511621473,0.024904029344627
"6",73290389,73291114,726,"*",5.72290982078465,5.17258345383224,6.12031235012056,-0.808896468331294,0.009073750595636,0.0249325088176948
"9",71607940,71609132,1193,"*",5.03212849871664,4.33057903241591,5.50210672954715,-0.944263932108709,0.00908147533641427,0.0249504011814096
"10",3482231,3482893,663,"*",5.58751187855342,5.00429876535186,6.00167388794977,-0.836533858258716,0.00910033771614435,0.0249988841736264
"17",50344993,50345621,629,"*",6.59151653227573,6.92717035315208,6.15330858277844,0.69060553679797,0.00910627102031952,0.0250105397210707
"11",122642306,122643186,881,"*",5.74588547583174,5.20962689782782,6.13594023382577,-0.804311000808909,0.00910701278606985,0.0250105397210707
"1",186152157,186152990,834,"*",5.16568666261304,4.49763716906348,5.6205395206367,-0.923175080359607,0.0091181871622981,0.0250378845616803
"22",38135158,38135804,647,"*",6.38447212090624,5.94823668197923,6.71897106812775,-0.695284474414149,0.00912091986321218,0.0250420449641817
"2",845982,847482,1501,"*",5.23834488344299,5.68092225839153,4.59667347113254,0.891857354239896,0.00912338503160503,0.0250454698271517
"12",64560442,64561258,817,"*",6.09706402734382,5.62008564961089,6.45491905745733,-0.742707600220083,0.0091264923604966,0.0250506563964145
"3",120603463,120605190,1728,"*",5.43356090860101,4.76316139658033,5.8894915415847,-0.903573178241412,0.00913295538720197,0.0250650511674116
"5",3593254,3594389,1136,"*",6.76190587522112,7.07266311637128,6.36529637478864,0.641935535083164,0.00913495359681295,0.0250671902102271
"15",51029929,51031513,1585,"*",6.14572565617949,5.67011077595211,6.50281568030706,-0.742043915360378,0.00913819462610026,0.025072738643944
"12",129669923,129670746,824,"*",4.23834657033489,3.21631823689703,4.83057773364013,-1.1278120755395,0.00914348924612218,0.0250827155044967
"11",34599495,34601470,1976,"*",7.05472619349789,6.69328892238014,7.34351146930923,-0.602570684293526,0.0091442699884629,0.0250827155044967
"3",23740854,23741440,587,"*",4.89964997238282,4.1606540309736,5.38594607442854,-0.971788208696097,0.00914695320066084,0.0250867297610337
"15",67253390,67255106,1717,"*",6.87066477967711,6.43228139315869,7.20642119498548,-0.70342770492744,0.00916200453591241,0.0251246596386814
"2",216349144,216350552,1409,"*",6.77418702171935,6.37065220439942,7.08916922694637,-0.656091289441145,0.00917885623779204,0.0251675158302452
"9",90043975,90045978,2004,"*",5.99003093678009,5.49863444402156,6.35590685449249,-0.75730128682487,0.00918043479094729,0.0251684887157309
"2",74110645,74112127,1483,"*",5.56256118135546,4.9908865341762,5.97090857514969,-0.836902974006627,0.00918578486893266,0.0251797997333517
"10",119208199,119209477,1279,"*",5.84241742594572,5.32636904305681,6.2217227687144,-0.78221918668487,0.00918873319455412,0.0251816663315214
"13",32829786,32830918,1133,"*",5.28773755756181,4.65586629565041,5.72566960604044,-0.890583274650978,0.00918891456304119,0.0251816663315214
"2",20230938,20232000,1063,"*",7.34588933752546,6.98520105972211,7.63419716536657,-0.6029039583509,0.00919153327161603,0.0251854869167768
"2",70945952,70948866,2915,"*",7.91564119039099,7.60185695202797,8.17322070634211,-0.538622161752783,0.00920385690851739,0.0252158951695054
"4",41095473,41096194,722,"*",4.34865860309914,3.38016333121779,4.92296476559819,-1.10608365169663,0.00922050703084609,0.0252581470569275
"2",216033951,216035545,1595,"*",5.97768478099273,5.4673683196463,6.3538991160052,-0.774614417441431,0.0092255633528923,0.0252685979279139
"8",115018810,115019502,693,"*",4.72424348761486,3.90992547948121,5.24159251210198,-1.01585404691879,0.00922677932798333,0.0252685979279139
"10",86267442,86268421,980,"*",6.81623032879447,7.116719979985,6.43623046821037,0.621242628821447,0.00924672688840651,0.0253198551343172
"10",112445962,112447102,1141,"*",4.92844343442148,4.20045482477578,5.41000581695816,-0.961435092352984,0.00924948188066964,0.0253206567070055
"6",151430688,151431651,964,"*",4.92844343442148,4.20045482477578,5.41000581695816,-0.961435092352984,0.00924948188066964,0.0253206567070055
"9",131635300,131636764,1465,"*",6.42590623184368,5.9908865341762,6.75969213346114,-0.694880394638281,0.00927664365112527,0.0253916329481892
"3",151091545,151092365,821,"*",6.24218258760826,5.79235203771313,6.58459074158442,-0.707470773330349,0.00928477819806667,0.0254105167264986
"12",115436864,115437450,587,"*",6.01554487618462,5.49388811120563,6.39785638414582,-0.792554179988956,0.00928632216095566,0.025411360814845
"8",97644976,97645636,661,"*",6.18643716741076,5.71845926688439,6.5392214258694,-0.733581398262878,0.00928873220812263,0.0254145743414205
"1",172466948,172467631,684,"*",4.68520288267103,3.84627466226175,5.21221440778993,-1.04136653682081,0.00929300388545172,0.0254228798765743
"7",158175527,158177047,1521,"*",5.98535612465567,6.36286406985937,5.47264507485581,0.770516315388748,0.00929840396440305,0.0254312450522823
"15",71136175,71137240,1066,"*",6.90214100567763,6.52103235649261,7.20332205794031,-0.626177515137303,0.00929853468143934,0.0254312450522823
"20",38021478,38022262,785,"*",5.24073535811123,4.58151366196618,5.69151659690616,-0.917513841210039,0.00930259218826691,0.0254389593851995
"22",22409242,22410479,1238,"*",6.81793741953162,7.14782877757962,6.38952935165967,0.675306752347822,0.0093176308935589,0.0254766969672728
"8",70576736,70578616,1881,"*",5.82359069216609,5.26815360329056,6.22363575566686,-0.817836802366875,0.0093212643729811,0.0254832439663834
"5",10635387,10636116,730,"*",7.10639529617893,6.74561653169475,7.39476082657701,-0.602982121329649,0.00932538335815082,0.0254885724466824
"20",5835019,5836453,1435,"*",5.35864198443001,4.74561653169475,5.78750887662538,-0.873017750499914,0.00932569201445448,0.0254885724466824
"11",127035830,127037512,1683,"*",6.16654667187051,5.69579252189595,6.52090031865607,-0.727504655037291,0.00933389730634218,0.0255076090751448
"1",54052289,54053732,1444,"*",6.65942016231191,6.2515243960297,6.97704618587238,-0.658593485193821,0.0093567503120107,0.025563741459303
"12",78863569,78865636,2068,"*",6.36493783610322,5.90146019394849,6.71516806856064,-0.724821566081005,0.00935716480164039,0.025563741459303
"1",211036480,211037459,980,"*",6.13157805199439,5.66433986635991,6.48394335800459,-0.72471035414099,0.00935816645340071,0.025563741459303
"6",4637443,4638375,933,"*",5.01355573040426,4.30513282029546,5.48657496855616,-0.941511491141496,0.00937595887754483,0.0256089437230365
"8",62404593,62405661,1069,"*",6.04370661273559,5.55489033849894,6.40815628309356,-0.744620430169104,0.0093873554344623,0.0256366670057875
"12",67649930,67650958,1029,"*",5.29324194090323,4.65765317129929,5.73294158734445,-0.885655054058933,0.00939214390798816,0.0256463387885811
"6",44010147,44011160,1014,"*",7.85329211221209,7.53545052987912,8.11359573143678,-0.544856611426141,0.00939517060551101,0.0256511979083426
"4",10253643,10255919,2277,"*",5.68968197993166,6.08143323078229,5.15019385565151,0.798851688929817,0.00940106957163994,0.0256638967188636
"5",93092481,93093144,664,"*",5.36538876907605,4.75190856994979,5.7944764753362,-0.875326324858648,0.00940775033137494,0.0256787260869792
"15",59492862,59494287,1426,"*",6.84670972124208,6.45572497659138,7.15401129468327,-0.643615367219525,0.00941643968477339,0.0256990333063607
"9",114745305,114747036,1732,"*",6.63430099788607,6.23410261993861,6.9472518002368,-0.651049484343379,0.00942003951011745,0.0257054468096836
"19",8654772,8656888,2117,"*",7.51638866355382,7.79712603779203,7.16749202546079,0.579170719011675,0.00943693227262474,0.0257481276268338
"3",172021092,172022725,1634,"*",5.45352062578864,4.86109374911469,5.87227588031427,-0.853968214591161,0.00943851836532228,0.0257482881364669
"2",127364543,127365835,1293,"*",5.07493531681738,4.34118782465174,5.55898075692099,-0.961637526252606,0.00943949494573639,0.0257482881364669
"7",70607257,70608730,1474,"*",6.09342277020721,5.62100179934573,6.44871638785804,-0.732396065554328,0.00944880243359788,0.0257702585402211
"5",68929968,68931157,1190,"*",5.66824944854993,5.11126475045469,6.0690919181908,-0.816028611881694,0.00945037190756064,0.0257711215888093
"X",102951176,102951754,579,"*",5.04126838559669,4.34118782465174,5.51059401477283,-0.934747466060049,0.00945505328769206,0.0257804694376193
"7",77348474,77349253,780,"*",5.73776315899677,5.20504815033205,6.12594978543371,-0.798480036873801,0.00946394767838624,0.0258013006231932
"8",73991707,73992860,1154,"*",5.96554190454874,5.44502194608365,6.34724551886987,-0.792003821528933,0.00947042586739819,0.0258155399356897
"6",107241483,107242215,733,"*",5.45945812741812,4.86844659863474,5.87751065619912,-0.848018188409177,0.00947954595012972,0.0258369760875057
"8",122658964,122660111,1148,"*",6.29550492037549,5.79905373781428,6.66416343516406,-0.768832698047799,0.00949846758740858,0.0258851176454528
"6",7058215,7059123,909,"*",6.0603653117416,5.58339498115521,6.41821583022067,-0.739286329232761,0.00950680403656079,0.0259044036327432
"16",57445607,57447337,1731,"*",5.68146671872398,5.13199525127481,6.07842582766903,-0.806579540511942,0.00951325171811638,0.0259185386258444
"2",118473241,118474550,1310,"*",5.5551809306458,4.9640386625918,5.97329841524445,-0.847275971818164,0.00952049452901278,0.0259348358911531
"13",111194272,111195134,863,"*",4.6569687823171,3.83762095185582,5.17631134236966,-1.01402469837354,0.00952877618895866,0.0259539583999884
"11",125037044,125037667,624,"*",4.65517251220942,3.82573976792147,5.17848307352782,-1.01710754217979,0.00954271303976103,0.0259884771039149
"3",48694669,48695547,879,"*",5.79745237622789,5.20260223629861,6.21740839849455,-0.865768620518505,0.00954940922376293,0.0260032701582328
"5",13976351,13978743,2393,"*",6.65280998795967,6.23799317683248,6.97460565375014,-0.67330438356022,0.00955481134205409,0.0260145359904721
"4",121897951,121898601,651,"*",4.1619672182797,3.10275561393386,4.76613892169846,-1.1216892259217,0.00955629361638425,0.0260151278369523
"17",68803285,68803843,559,"*",5.57752625673683,5.01340698914466,5.98202811672235,-0.827684617613877,0.00955822556347998,0.0260169435103352
"12",67268378,67270055,1678,"*",5.55877424008317,4.97483783998559,5.97329841524445,-0.843359461087359,0.00958268242616485,0.02607703248529
"5",115601820,115603159,1340,"*",6.04552904088092,5.55848437088396,6.40899713851719,-0.744377172393533,0.0095828371431819,0.02607703248529
"4",77697695,77700093,2399,"*",6.1151280127858,5.63127711728588,6.47682183015726,-0.748385971540797,0.00959081658223436,0.0260952936429176
"1",195663627,195664330,704,"*",4.87619742619343,4.11256815286116,5.37290239519271,-0.974071782402318,0.00961084635722182,0.0261463329403414
"6",27146014,27147662,1649,"*",6.22909803396511,5.77927005335271,6.57150470431371,-0.708118550175332,0.00963052983910826,0.0261964167703928
"13",48708936,48709614,679,"*",3.96490281479991,2.82573976792147,4.59342176937894,-1.14974019857809,0.00963925721830277,0.0262139523626606
"X",47650693,47651313,621,"*",6.51818339488024,6.09881512199802,6.84270372744716,-0.677351017141118,0.00963952553696709,0.0262139523626606
"12",42144260,42145991,1732,"*",5.86271551611135,5.31139646784178,6.26063243032565,-0.822445365812106,0.00964271839905294,0.0262187958198769
"3",25448695,25449660,966,"*",5.82329867266389,5.30084780518015,6.20603438156998,-0.779749264457309,0.00964385619571979,0.0262187958198769
"6",157070527,157071389,863,"*",6.23366171345539,5.78316568397039,6.57645400708995,-0.704921403793731,0.00964846278718495,0.0262278527813948
"5",131796225,131797461,1237,"*",6.25953819975236,5.78848116689944,6.61406277768685,-0.735387451811363,0.00966162756292651,0.0262601683740861
"1",51660707,51661344,638,"*",5.48807943369137,4.041760641378,6.19564259847916,-1.21259803342562,0.00966334067302967,0.026261354072701
"19",46878165,46879242,1078,"*",5.66367632551462,5.11126475045469,6.06215874160109,-0.810445514261977,0.00966991661380027,0.0262757530712155
"17",13671380,13672424,1045,"*",6.14624690977434,5.68509231626343,6.49515384718464,-0.71926484578716,0.00967913204654213,0.0262973195246013
"2",9654176,9655657,1482,"*",6.65956415744532,6.24974852721472,6.97835003442967,-0.666866855430701,0.00968271372677841,0.0263035759105338
"1",230905608,230906400,793,"*",5.47338523718487,4.86535726248605,5.89981864432718,-0.874850278882299,0.00969014426422914,0.0263202848761755
"1",20411060,20412393,1334,"*",7.15048076811742,6.78960328657456,7.43890924275203,-0.603708088113152,0.00969161289546986,0.0263207978900209
"3",183548105,183549109,1005,"*",7.34750843285212,7.00016648436843,7.62724005633157,-0.58549003588572,0.00969709839526551,0.0263322184704814
"11",2234980,2236552,1573,"*",6.13130915350903,6.49063061082977,5.65171147525605,0.733078057395982,0.00970201474807252,0.0263420907357898
"1",39153426,39155131,1706,"*",6.86444793545128,6.48018435834009,7.16759157764458,-0.63408938569997,0.00970418396967994,0.0263445026008985
"10",44628251,44628980,730,"*",4.61428734157948,3.78623430581595,5.13705732276288,-1.01903189986518,0.00972578253146735,0.0263996528077985
"8",66612455,66614154,1700,"*",6.74771473761444,6.3279146001209,7.07249288687096,-0.678318390678127,0.00973284785679788,0.0264153446649198
"16",19085723,19086905,1183,"*",6.26684145734128,5.81816542393545,6.60858251781004,-0.705973072200279,0.00973891380516553,0.0264283203893442
"7",17654440,17655437,998,"*",5.22244599854186,4.57632144568602,5.66711888214423,-0.897136517291197,0.00974402124906846,0.0264386919564104
"19",57558433,57559953,1521,"*",6.63248856012656,6.21707390290273,6.95464290246253,-0.671795158213144,0.00974819804895137,0.0264465359811084
"10",114683285,114684712,1428,"*",7.12162717326494,6.74519643522253,7.4198853760753,-0.624264060476724,0.00975567783531431,0.026463337646915
"11",119567016,119569063,2048,"*",6.70459197338489,6.31153657370946,7.01316822081672,-0.636706880922579,0.00976685547423348,0.026490164385937
"11",4606456,4608613,2158,"*",6.34746993055983,5.89995129807347,6.68854138467097,-0.709179341327068,0.00976868333734525,0.0264916284545332
"1",172531976,172533969,1994,"*",6.45547367832039,5.98751390278698,6.80824767534424,-0.733364599215341,0.00977528984240381,0.0265060495964033
"2",233241095,233242679,1585,"*",5.47201561010496,4.87998261081821,5.89057540656306,-0.852113042225136,0.00977773942264413,0.0265067363439411
"6",26321946,26323298,1353,"*",5.80350222996877,5.28560659244403,6.18379970846058,-0.781121909553154,0.00977861833856522,0.0265067363439411
"6",73179735,73181485,1751,"*",6.82183082431502,6.42888160895137,7.13034177763859,-0.645711395744045,0.00977940950930254,0.0265067363439411
"11",77346799,77347442,644,"*",5.59315191596237,5.03558129647958,5.99429594375034,-0.819775145046909,0.00978225612966706,0.0265109582051473
"4",26787463,26788331,869,"*",5.97530211112435,5.44113344806766,6.36425593631931,-0.803831410834945,0.00978862079270682,0.0265247119688539
"X",149962815,149963590,776,"*",5.54565041971516,4.94768679874039,5.96714480567936,-0.847479164990934,0.00979290562606633,0.026532827033501
"3",193008854,193010810,1957,"*",6.26761283630665,5.81596435583543,6.61106970708538,-0.703032192425527,0.00979598920278706,0.0265376857130824
"6",116840312,116841356,1045,"*",4.99564206393602,4.29425454380209,5.46554839277939,-0.942005063009939,0.00980864278261132,0.0265684651797665
"2",23712026,23713067,1042,"*",5.38862572992316,4.78009052123097,5.81530670297372,-0.861477972150955,0.00986372461198841,0.0267141459171406
"8",98382207,98384796,2590,"*",6.91069808585957,6.53484150099165,7.20859648404802,-0.617549800207161,0.00987056616161021,0.0267291552660747
"2",232126464,232127781,1318,"*",5.01635707297505,4.32214673238576,5.48306508667118,-0.932998658627556,0.00987303414064926,0.0267323187428559
"15",58770724,58772223,1500,"*",6.87568525952345,6.46966191470559,7.19217770286879,-0.662465647244317,0.00987573051398927,0.0267339493338786
"1",31296966,31298160,1195,"*",6.20727384697064,5.70727690281328,6.57787530228984,-0.756748768327051,0.0098762360596494,0.0267339493338786
"7",41980119,41981773,1655,"*",6.37023367367056,5.92744925881996,6.70855732705685,-0.702990969106374,0.00988378664769967,0.0267508672171653
"22",31399317,31400193,877,"*",5.15719786846433,4.48459688788097,5.61413582825341,-0.911578379466357,0.00989272693506175,0.0267715414307125
"5",33257462,33258943,1482,"*",5.61921262022357,5.06754462658211,6.01731022240339,-0.815502264966301,0.00989432908462748,0.0267723544643512
"12",27319576,27320338,763,"*",4.10235102933171,3.057419936135,4.70198488917381,-1.11914460151671,0.00992135826811729,0.0268419594186225
