"gene_id","gene_name","YAF_1","YAF_2","YAF_3","GFP_1","GFP_2","GFP_3","YAF_avg","GFP_avg","log2FC_binding","seqnames","start","end","strand"
"ENSG00000289334.1","ENSG00000289334",21.9231025695801,2.55441158182091,1.54343998432159,2.98273332251443,4.27292019426823,0.978839993476868,8.67365137857419,2.74483117008651,1.62483434533776,"chr8",30094324,30095370,"-"
"ENSG00000180758.12","GPR157",21.5018259238407,3.59979344580768,4.46488106306158,2.95361374644171,3.96846806511774,2.46359734689252,9.85550014423665,3.12855971948399,1.62460308262748,"chr1",9100305,9129102,"-"
"ENSG00000258437.1","ENSG00000258437",18.1594061404467,20.1562124942911,27.7570080564868,4.37713946166791,10.4943398481066,6.36246374249458,22.0242088970749,7.07798101742302,1.62397585619356,"chr14",90675118,90676294,"+"
"ENSG00000104413.18","ESRP1",0.832523365815481,2.9940892429306,1.46994284788768,0.67675427028111,0,0.839005708694458,1.76551848554458,0.505253326325189,1.62396564792499,"chr8",94641074,94707466,"+"
"ENSG00000180182.11","MED14",17.6812021391732,13.3158048629761,8.14592543244362,3.80602151613969,6.89180243015289,1.80708921872652,13.0476441448643,4.1683043883397,1.62306934518143,"chrX",40648305,40735858,"-"
"ENSG00000237388.3","OR4A47",12.4736104607582,4.8859983163661,4.50169878453016,1.60946051776409,0,5.28573604226112,7.28710252055149,2.29839885334174,1.62293700131364,"chr11",48488793,48489722,"+"
"ENSG00000277096.1","ENSG00000277096",10.0392478143468,9.43260779857635,7.52552213738946,3.98929421525252,0,4.57957254988807,8.99912591677086,2.85628892171353,1.62194069060534,"chr4",43388157,43388437,"+"
"ENSG00000100038.20","TOP3B",2.49756903307778,1.36572503617832,0,1.05272996425629,0,0,1.28776468975203,0.350909988085429,1.62185159187014,"chr22",21957025,21982813,"-"
"ENSG00000227251.1","TRIM60P9Y",17.4635068993819,14.5420005769833,5.41016084394957,5.08144478461681,3.00733214797396,3.8679953034847,12.4718894401049,3.98559074535849,1.62158488863499,"chrY",23058030,23059186,"+"
"ENSG00000215186.7","GOLGA6B",25.2531835238139,3.95232573422519,1.02895998954773,2.84236800670624,4.82426506280899,1.95767998695374,10.0781564158623,3.20810435215632,1.62139961836112,"chr15",72654697,72669599,"+"
"ENSG00000151322.20","NPAS3",2.14077431815011,7.13901679624211,4.91971498479446,0.67675427028111,0,3.73738915270025,4.73316869972889,1.47138114099379,1.62093620125817,"chr14",32934396,33820863,"+"
"ENSG00000185264.12","TEX33",0,9.38935519754887,0,0.842182981967926,0.890191495418549,1.11867427825928,3.12978506584962,0.950349585215251,1.62056858396859,"chr22",36991120,37007851,"-"
"ENSG00000269987.1","ENSG00000269987",3.65029358176085,0.842595524519508,1.15293057137225,0.697432779272397,0,0.936281644779703,1.88193989255087,0.544571474684033,1.62050096084299,"chr22",30976515,30978848,"-"
"ENSG00000275610.1","DUX4L21",13.3204002380371,1.85348430701665,0,1.57908999919891,0,3.15404001871745,5.05796151501792,1.57771000597212,1.6203076429235,"chr10",133680369,133681637,"+"
"ENSG00000240774.1","ENSG00000240774",2.66407393813133,7.02655227806257,20.4648506950449,4.43023752172788,0,5.17697197596232,10.0518256370796,3.20240316589673,1.62015103141414,"chr3",120484171,120484527,"-"
"ENSG00000232517.2","CSPG4BP",14.6286035180092,2.49244874417782,3.17874925477164,4.44778246283531,0,1.95767998695374,6.76660050565288,2.13515414992968,1.61922169906588,"chr5",54808210,54872551,"-"
"ENSG00000123739.11","PLA2G12A",20.6077911894615,3.80023316768083,5.63368721657398,2.59786399910527,3.07833940903346,3.90834269472348,10.0139038579054,3.19484870095407,1.61805584599166,"chr4",109709989,109730070,"-"
"ENSG00000290785.1","ENSG00000290785",0,0.620782919905402,0,0,0,0,0.206927639968467,0,1.61789857167566,"chr11",76712396,76719608,"-"
"ENSG00000206611.1","SNORD24",3.3300901055336,4.2922785622733,3.57277666197883,0,3.44590502977371,0,3.73171510992858,1.14863500992457,1.61763847735017,"chr9",133349396,133349470,"+"
"ENSG00000257343.1","ENSG00000257343",11.1890994930267,0.883335232051141,2.16647934694903,0.986933682858944,1.98617951261501,1.46825995124303,4.74630469067563,1.48045771557233,1.61654267381092,"chr12",52746596,52748308,"-"
"ENSG00000102230.14","PCYT1B",14.1528867085775,5.31445109196331,0.771719855921609,3.64406306927021,2.75672006607056,0,6.74635255215413,2.13359437844692,1.61596837001711,"chrX",24558087,24672677,"-"
"ENSG00000225999.1","NDUFA12P1",33.1866528006161,8.87721141179403,23.5231511901926,11.2016988843679,4.77831735610962,5.22047790459224,21.8623384675342,7.06683138168993,1.61562435840378,"chr13",100027769,100028174,"-"
"ENSG00000231249.3","ITPR1-DT",0,2.75990315899253,3.85860002040863,0,0,1.95767998695374,2.20616772646705,0.652559995651245,1.6156189370952,"chr3",4490312,4493201,"-"
"ENSG00000236341.1","ENSG00000236341",9.15774261951447,3.73298156360785,4.84468221002155,1.44750184565783,2.46135858127049,1.67801141738892,5.91180213104796,1.86229061477241,1.61525880583966,"chr1",56963886,56996757,"+"
"ENSG00000249751.4","ECSCR",1.18571510369127,17.5999644654138,22.802467754909,7.27511217764446,0.689180254936218,5.41240760508706,13.8627157746713,4.45890001255591,1.61482190280629,"chr5",139448560,139462743,"-"
"ENSG00000181126.14","HLA-V",18.5930247306824,4.22583048239998,8.70804257746096,4.07933002710342,0,6.01287435349964,10.5089659301811,3.36406812686769,1.61474483318855,"chr6",29792234,29793136,"+"
"ENSG00000228543.1","ENSG00000228543",27.5834385051447,11.2706377618238,15.9827139716791,5.06177559122443,9.45246871560812,3.19410917515817,18.2789300795492,5.90278449399691,1.61434900347967,"chrX",9249920,9275206,"+"
"ENSG00000151498.12","ACAD8",1.92120622671567,5.88818934481395,4.07908927117075,2.84237096309662,0,0.839005708694458,3.96282828090013,1.22712555726369,1.61417952077505,"chr11",134253548,134265855,"+"
"ENSG00000187676.8","B3GLCT",12.7905790914189,6.394073583863,9.31010308632484,2.82920996844769,0.590726000922067,5.68659068005426,9.49825192053557,3.03550888314134,1.61407207239225,"chr13",31199975,31332276,"+"
"ENSG00000214875.2","MED28P1",0.832523365815481,1.43075817397663,0.771719992160797,0.789546236395836,0,0,1.01166717731763,0.263182078798612,1.61396000361576,"chr10",68991137,68991707,"+"
"ENSG00000225192.1","ZNF33BP1",20.7714499153197,10.7688187487509,11.5098327031502,5.29977115345936,1.32322649240494,7.24199199676514,14.3500337890736,4.62166321420981,1.61370582013584,"chr10",37794276,37796109,"-"
"ENSG00000250728.1","ENSG00000250728",18.9121503710747,2.45209548419172,4.11583651487644,3.79898129857105,3.34744750601905,0.978839993476868,8.49336079004761,2.70842293268899,1.61346225368178,"chr5",111155244,111156152,"-"
"ENSG00000267449.1","ENSG00000267449",10.7117988536755,15.1270289148603,15.8046575856931,2.09638308656627,6.62673361943318,4.6922162090029,13.881161784743,4.47177763833412,1.61265710779994,"chr17",61069856,61070356,"-"
"ENSG00000142556.19","ZNF614",21.6455916166306,2.23068602085114,9.26063613891602,3.68454996744792,1.83781236410141,5.11171992619832,11.0456379254659,3.54469408591588,1.61260955879311,"chr19",52012765,52030240,"-"
"ENSG00000258449.1","ENSG00000258449",58.8316188812256,11.7662461354182,11.2899653911591,10.9220692316691,13.2667310535908,2.39271989795897,27.2959434692676,8.86050672773962,1.61231006254855,"chr12",25096868,25100980,"-"
"ENSG00000217094.2","PPIAP31",5.89703994989395,1.47953398697651,1.08040798902512,0.67675427028111,0,1.88776272535324,2.81899397529853,0.854838998544784,1.61214183635796,"chr10",32188323,32188817,"-"
"ENSG00000143367.17","TUFT1",40.3142907402732,25.2190389633179,43.7231895292506,7.43263635758696,9.80516288768161,18.3042950232824,36.4188397442806,11.8473647561836,1.61194849315585,"chr1",151540305,151583583,"+"
"ENSG00000249235.1","ENSG00000249235",25.9747136116028,3.56909478127956,2.73659575239141,2.48143307084129,2.67564161735422,5.20235170258416,10.7601347150913,3.45314213025989,1.61187469464185,"chr4",68861332,68861610,"-"
"ENSG00000253391.1","ENSG00000253391",11.16198424719,2.800309294913,6.89783822342202,2.97565906470822,2.31564556360245,1.33478180928664,6.953377255175,2.2086954791991,1.61123631363405,"chr8",79520145,79520649,"+"
"ENSG00000226323.1","ENSG00000226323",13.4351897650752,7.75048616491258,5.37066436395413,0.965000818173091,4.77831991910934,2.74761999908247,8.85211343131395,2.8303135787883,1.61117325804583,"chr7",14814131,14816565,"+"
"ENSG00000244332.1","ENSG00000244332",26.7047754480289,6.97440188101838,6.41930204088038,3.81293425472771,4.84649437185257,4.26673921407797,13.3661597899759,4.30872261355275,1.61090587517215,"chr10",94577439,94611238,"+"
"ENSG00000225568.1","ENSG00000225568",32.3296504020691,16.9577429294586,16.9263787329197,5.73737806081772,0.34459050744772,15.4004080295563,22.0712573548158,7.1607921992739,1.6104917199871,"chr1",87045875,87046700,"+"
"ENSG00000259044.1","ENSG00000259044",19.0786494960388,2.98804058270021,6.09658107260863,1.35802065968513,3.73608501020231,3.93209156011924,9.3877570504492,3.00873241000223,1.60974062845846,"chr14",85202849,85239474,"-"
"ENSG00000178597.7","PSAPL1",16.0954540680956,4.63587819735209,2.64686422442135,5.13205748051405,0.652907374658083,1.67801141738892,7.79273216328968,2.48765875752035,1.60887741551258,"chr4",7430285,7434930,"-"
"ENSG00000238950.1","RNU7-173P",0.356795574937548,2.88319685359796,1.50282306106467,1.3535099710737,0,0,1.58093849653339,0.451169990357899,1.6086976944657,"chr20",47826969,47827044,"-"
"ENSG00000090674.16","MCOLN1",5.55015015602112,0.682861261069775,0,1.84227496385574,0,0,2.07767047236363,0.614091654618581,1.60860449718511,"chr19",7522624,7534009,"+"
"ENSG00000224879.1","ENSG00000224879",0,0.614574909210205,0,0,0,0,0.204858303070068,0,1.60813883953181,"chr2",79158374,79185523,"+"
"ENSG00000284336.1","MIR2277",0,0.614574909210205,0,0,0,0,0.204858303070068,0,1.60813883953181,"chr5",93620696,93620788,"-"
"ENSG00000232021.9","LEF1-AS1",2.22006011009216,0.341431248933077,2.86638857637133,1.57909497618675,0,0,1.80929331179886,0.526364992062251,1.60796326438298,"chr4",108167525,108258037,"+"
"ENSG00000224127.1","ENSG00000224127",28.0899324969009,36.2979335784912,34.0756995201111,20.5554675480415,2.64185835917791,8.90743553638458,32.8211885318344,10.701587147868,1.60777310877647,"chr1",75127830,75133058,"-"
"ENSG00000200070.1","RNU4-80P",11.821835899353,1.98650894110853,0,2.6647209264338,0.689180254936218,0.978839993476868,4.60278161348719,1.4442470582823,1.60661075583752,"chr15",59212648,59212788,"-"
"ENSG00000146215.14","CRIP3",17.850274480441,2.75107203141369,4.47973683694514,3.55296047478914,2.5269928475221,1.95767982006073,8.36036111626662,2.67921104745732,1.6060438497341,"chr6",43299710,43308826,"-"
"ENSG00000184178.17","SCFD2",21.4077426365444,0.63733707467715,5.90847529284656,0.67675427028111,6.49799701145717,1.80708921872652,9.31785166802269,2.99394683348827,1.6059495945768,"chr4",52872982,53366066,"-"
"ENSG00000249820.1","ENSG00000249820",0,3.96060147881508,0.771719855921609,1.3535099710737,0,0,1.57744044491223,0.451169990357899,1.60569230190003,"chr3",133409955,133410843,"+"
"ENSG00000253003.1","RNU6-1261P",19.7633620967036,3.11481104673524,10.4810294273288,4.1670542995135,0,6.59277650363305,11.1197341902559,3.58661026771552,1.60567168286792,"chr14",34675891,34675994,"+"
"ENSG00000288642.1","CDR1",15.4016749858856,2.71075732057745,1.54343998432159,1.75454664230347,0,4.50266406536102,6.55195743026155,2.08573690255483,1.60565918194708,"chrX",140783578,140784366,"-"
"ENSG00000169599.13","NFU1",0,6.41402789950371,3.38885381947393,0.263182491064072,2.75672006607056,0,3.26762723965921,1.00663418571154,1.60555405956667,"chr2",69396113,69437628,"-"
"ENSG00000213659.4","RSU1P3",23.3106498718262,3.93458717209952,2.49890286581857,5.4391032854716,4.13507986068726,0,9.91471330324809,3.19139438205295,1.60535031211223,"chr10",51319826,51320660,"+"
"ENSG00000188493.15","C19orf54",11.5272439443148,3.00965216093593,3.75072253327216,2.76341393341621,1.253055090254,1.79453994333744,6.09587287950763,1.93700298900255,1.60485944746255,"chr19",40740856,40751553,"-"
"ENSG00000125398.8","SOX9",0,2.82900084257126,0,0.728812148937812,0,0,0.943000280857086,0.242937382979271,1.60472246282767,"chr17",72121020,72126416,"+"
"ENSG00000225246.1","RPS2P1",14.9854185779889,1.79700655764655,4.0366878252763,1.82203151629521,2.94468015432358,1.8793727350235,6.93970432030393,2.21536146854743,1.60427739338468,"chr20",34122470,34123290,"+"
"ENSG00000126970.17","ZC4H2",12.3125783769708,4.00710013453017,5.90674574692038,3.1858911686822,2.45041858653227,1.47535303364629,7.40880808614045,2.37055426295359,1.60374917578773,"chrX",64915802,65034713,"-"
"ENSG00000227555.1","MIR4290HG",4.99513757228851,1.64754098937625,0.868184812366962,2.26994749903679,0,0,2.50362112467724,0.756649166345596,1.60374313834294,"chr9",90020654,90041499,"-"
"ENSG00000227068.1","ENSG00000227068",0,6.98037216398451,0.771719992160797,1.3159099817276,1.03376951813698,0,2.5840307187151,0.783226499954859,1.60354581937771,"chr9",125567579,125573023,"+"
"ENSG00000280262.1","ENSG00000280262",38.7817014058431,8.64958528468483,13.4212068889452,5.179430809021,3.60806277043679,11.0359357525321,20.284164526491,6.60780977732995,1.60353514507329,"chr4",140498402,140501330,"+"
"ENSG00000223764.2","LINC02593",4.99514007568359,0,2.50808975100517,1.57908999919891,0.689180254936218,0,2.50107660889626,0.756090084711711,1.60327436951449,"chr1",916865,921016,"-"
"ENSG00000227838.1","CPMER",9.46994596719742,2.86422890114288,3.85859727859497,2.48143355335508,0.689180254936218,1.95767998695374,5.39759071564509,1.70943126508168,1.60326320010878,"chr22",27676559,27714970,"-"
"ENSG00000076685.19","NT5C2",10.9417185783386,4.37401083997778,5.83528344882162,4.31889042640344,0,2.44710004329681,7.05033762237934,2.25533015656675,1.6020820615527,"chr10",103087185,103277605,"-"
"ENSG00000249771.2","ENSG00000249771",8.88024679819743,6.64653342366219,0.771719992160797,0.789546236395836,1.37835927307606,3.00177597999573,5.43283340467347,1.72322716315587,1.60152416072594,"chr4",41883060,41935075,"-"
"ENSG00000271377.1","IFITM3P8",14.4303999741872,15.5609820972789,12.3475200865004,6.64536121487617,1.69423477351665,5.41624703407288,14.1129673859888,4.58528100748857,1.60100030855182,"chr8",60906059,60906452,"+"
"ENSG00000102393.14","GLA",18.1507331699133,5.76733457642808,7.70778286402545,2.79766480196012,4.40775006703127,3.0222096906768,10.5419502034556,3.40920818655606,1.60054511347356,"chrX",101393273,101408012,"-"
"ENSG00000224855.5","OPA1-AS1",0.768483239870805,1.4510819427669,1.12899767027961,0,0,0.903544453474192,1.11618761763911,0.301181484491397,1.6000388775266,"chr3",193618609,193627337,"-"
"ENSG00000289041.1","ENSG00000289041",23.0331351359685,0.975518305386816,12.0616789923774,0,7.86814720183611,3.83378914992015,12.0234441445776,3.90064545058542,1.59949492829616,"chr1",150281114,150282171,"-"
"ENSG00000122862.5","SRGN",43.3320679216422,34.7356777579888,48.6887263599195,16.0177136502176,7.09281787140803,18.5188475493229,42.2521573465168,13.8764596903162,1.59943649499115,"chr10",69088103,69104805,"+"
"ENSG00000233619.1","ENSG00000233619",18.4264927625656,6.24331270541464,0.881965705326625,3.96158603931728,2.96730481088161,1.30511999130249,8.51725705776896,2.74467028050046,1.59896727834964,"chrY",25487284,25487662,"-"
"ENSG00000289557.1","ENSG00000289557",18.3155373334885,6.16852397918701,1.54343998432159,4.66208709989275,2.75672006607056,0.978839993476868,8.67583376566569,2.79921571981339,1.59787351511819,"chr12",104644173,104647370,"+"
"ENSG00000258034.1","ENSG00000258034",0,0.682861261069775,2.31516000628471,0.789546236395836,0,0,0.999340422451496,0.263182078798612,1.59787328154764,"chr12",115961187,115962733,"+"
"ENSG00000185088.14","RPS27L",14.8573317436072,3.37837334290931,3.665666487813,2.34839575565778,1.97565141916275,2.71063388310946,7.30045719144315,2.34489368597666,1.59784266924534,"chr15",63125872,63158021,"-"
"ENSG00000138684.9","IL21",8.81857602905344,4.64635459582011,6.06351027034578,3.91184628822587,0.636166462531457,1.70390659791452,6.50948029840644,2.08397311622395,1.59758174007618,"chr4",122610108,122621066,"-"
"ENSG00000172366.20","MCRIP2",8.37420137489543,10.6251693151469,5.48187272713102,1.57909497618675,3.59905610150761,2.71063388310946,8.16041447239114,2.62959498693461,1.59752726957398,"chr16",636817,648474,"+"
"ENSG00000254535.4","PABPC4L",1.58575787714549,1.13810402750969,6.22052457115867,0,0,2.75525334146288,2.98146215860462,0.918417780487626,1.59728556194565,"chr4",134196333,134201789,"-"
"ENSG00000263862.2","LINC01543",13.4484413495431,7.82257176066438,9.80369371970495,1.3535099710737,7.31956659308795,1.39834281660262,10.3582356099708,3.35713979358809,1.59698863064651,"chr18",26421139,26438041,"+"
"ENSG00000289716.1","XNDC1N-ZNF705EP-ALG1L9P",15.3696453021123,6.13345738292277,5.34917852976551,1.93302894460744,5.20018069039692,1.54553684435393,8.95076040493352,2.89291549311943,1.59648746216108,"chr11",71804997,71928656,"-"
"ENSG00000229807.13","XIST",0,0.606987340582742,0,0,0,0,0.202329113527581,0,1.59611991353214,"chrX",73820649,73852723,"-"
"ENSG00000290991.1","ENSG00000290991",0,0.606987340582742,0,0,0,0,0.202329113527581,0,1.59611991353214,"chr5",151366299,151436953,"-"
"ENSG00000165076.14","PRSS37",30.5610783194739,10.3344068776503,13.4283177894215,6.46676538842065,7.04702571759353,4.26202871091664,18.1079343288486,5.92527327231027,1.59546867892645,"chr7",141836300,141841487,"-"
"ENSG00000244682.8","FCGR2C",13.9447635412216,1.82096623391547,7.06239841472019,0.67675427028111,4.67658079521997,2.00023823458215,7.60937606328576,2.45119110002774,1.59544313460131,"chr1",161581339,161605662,"+"
"ENSG00000243414.6","TICAM2",11.503952356902,1.91469273891519,4.49000498923388,1.15800263881683,0,4.56792203585307,5.96955002835037,1.9086415582233,1.59536942659589,"chr5",115578496,115602479,"-"
"ENSG00000252353.1","RNU7-25P",4.40747490525246,4.21767929152531,5.34487360715866,0,0,4.42290552457174,4.65667593464547,1.47430184152391,1.59524156408617,"chr18",3093568,3093629,"+"
"ENSG00000064195.7","DLX3",8.21423215866089,2.08652387062709,11.0245716912406,4.21091995239258,0.689180254936218,1.95767998695374,7.10844257350952,2.28592673142751,1.59513784986361,"chr17",49990005,49995224,"-"
"ENSG00000269608.1","OSTCP3",62.6858995225694,38.1138443417019,35.441922293769,8.45473624765873,30.4515777164035,6.0180477698644,45.4138887193468,14.9747872446422,1.59416921479257,"chr19",53616802,53617254,"+"
"ENSG00000258383.1","ENSG00000258383",16.9834587415059,3.03494463736812,4.04234118404843,1.38960237503052,5.4074168572059,0.978839993476868,8.02024818764083,2.59195307523776,1.59287056084387,"chr14",99324799,99332015,"-"
"ENSG00000257220.1","PRXL2AP1",14.9854202270508,1.36572578549385,3.85859751701355,0.789546281099319,5.71035472835813,0,6.73658117651939,2.16663366981915,1.59272380191674,"chr12",78130337,78131004,"-"
"ENSG00000255253.1","ENSG00000255253",0,1.93477839231491,0.257239997386932,0.526364982128143,0,0,0.730672796567281,0.175454994042714,1.59246368941991,"chr8",12638428,12638602,"+"
"ENSG00000165124.19","SVEP1",1.12209662924642,2.45562646283823,1.75015048256942,0.728812291071965,0,0.839005708694458,1.77595785821802,0.522605999922141,1.59123603437914,"chr9",110365248,110579880,"-"
"ENSG00000244192.1","ENSG00000244192",19.8556670665741,6.37338310344653,6.47777029962251,1.86549782490029,0.721997935857092,8.06915119061103,10.902273489881,3.55221565045614,1.59095781144243,"chr5",130989897,130990428,"+"
"ENSG00000067955.15","CBFB",12.1094215566462,5.09870603879293,10.0966613143682,5.65842440393236,0.689180254936218,2.51701716014317,9.10159630326912,2.95487393967058,1.59077131522906,"chr16",67028984,67101058,"+"
"ENSG00000290950.1","ENSG00000290950",8.90923738746501,9.61092614984893,8.43944293719072,3.0792338386178,2.06754061366831,3.60512540379509,8.98653549150155,2.91729995202706,1.59047220640793,"chr22",20350578,20372696,"-"
"ENSG00000230934.1","ENSG00000230934",0,11.0247683110444,13.5112085739772,0,0.557907577071871,7.39024307727814,8.17865896167386,2.64938355145,1.59028890487297,"chrX",71691932,71692179,"+"
"ENSG00000141447.19","OSBPL1A",16.4423439502716,0,1.69778401851654,1.26327547430992,2.3629058769771,2.19809682745683,6.04670932292938,1.94142605958128,1.59023694770741,"chr18",24162045,24397880,"-"
"ENSG00000226119.1","C3orf49P1",9.99027530963604,7.88868555937495,2.71271228790283,0.789546236395836,2.54466497898102,3.31299924850464,6.86389105230461,2.21573682129383,1.58842232936272,"chrX",102006883,102007294,"+"
"ENSG00000251432.8","LINC02615",12.2697995929491,2.29456417190452,2.58268930673599,2.47391446232796,0.9699565326726,2.05807379881541,5.71568435719654,1.83398159793866,1.5883749025007,"chr4",128292751,128519398,"+"
"ENSG00000237200.1","ZBTB40-IT1",18.4195737838745,1.97271445062425,1.54344000418981,3.15818798542023,3.93817285129002,0,7.31190941289619,2.36545361223675,1.5879921404592,"chr1",22517474,22519708,"+"
"ENSG00000287759.1","ENSG00000287759",10.8228199481964,2.41278004646301,3.60136006275813,3.33364386690987,2.06753998994827,0,5.61232001913918,1.80039461895272,1.587777778373,"chr9",4741741,4759639,"+"
"ENSG00000205208.5","C4orf46",6.66018497943878,9.26743139539446,5.5490299974169,3.24591664473216,2.06754004955292,1.63139998912811,7.15888212408338,2.3149522278044,1.58775273850426,"chr4",158666675,158672255,"-"
"ENSG00000289290.1","ENSG00000289290",0,0.60156836360693,0,0,0,0,0.200522787868977,0,1.58747439093341,"chr14",64703391,64703797,"+"
"ENSG00000244274.9","DBNDD2",19.9768009244859,7.91430461860606,7.5509771993527,2.78477255617761,5.51800747304563,3.29228251633874,11.8140275808149,3.86502084852066,1.58726084710492,"chr20",45406057,45410610,"+"
"ENSG00000118307.20","DNAI7",23.3106414768845,3.71197002572127,3.31553756829464,2.41550889080518,5.29001206976094,2.19193231066068,10.1127163569668,3.29915109040893,1.58712024684592,"chr12",25108289,25195162,"-"
"ENSG00000214753.4","HNRNPUL2",11.527243417043,6.50616164008776,11.6136180232553,4.11880347132683,2.2254788056016,3.32805604934692,9.88234102679534,3.22411277542512,1.58640886298928,"chr11",62712630,62727457,"-"
"ENSG00000243856.3","RN7SL551P",20.7989154549278,15.8813196052719,19.7621545192193,7.96996031673449,6.1605096856753,4.46575050582789,18.8141298598063,6.19874016941256,1.58632920239805,"chr18",74227506,74227803,"+"
"ENSG00000263602.1","MIR3185",16.02607113868,11.3078774894987,21.579564942254,3.76465356738671,5.83152493375998,6.49297503232956,16.3045045234775,5.36305117782542,1.58631317643576,"chr17",48724408,48724475,"-"
"ENSG00000273965.1","ENSG00000273965",7.68482693342062,5.77514917346147,8.91957538650277,1.31591109434764,1.93626923646246,4.00172638542512,7.45985049779495,2.41796890541174,1.58609723704132,"chr17",37407936,37408594,"-"
"ENSG00000254213.2","PRXL2AP2",6.81155539642681,5.41087067382676,4.33350193959016,1.3535099710737,0.590726000922067,3.37155941128731,5.51864266994791,1.77193179442769,1.58569378188001,"chr8",73277364,73278046,"-"
"ENSG00000189319.14","FAM53B",0,1.00152961611748,12.1159960746765,0.789546236395836,0.689180254936218,2.69181001186371,4.372508563598,1.39017883439859,1.58559876762745,"chr10",124619292,124744378,"-"
"ENSG00000224897.9","POT1-AS1",0,0.73425936218231,0.845216861792973,0,0,0.326279997825623,0.526492074658428,0.108759999275208,1.5854509570088,"chr7",124929873,125482966,"+"
"ENSG00000289053.2","ENSG00000289053",0,4.06465653266226,8.74615442090564,1.98160846619045,0.689180254936218,1.39834270306996,4.27027031785597,1.35637714139888,1.58533851644677,"chr7",26101646,26118068,"+"
"ENSG00000122490.19","SLC66A2",18.5930114428202,10.2360354409073,9.8876551836729,5.93521609183015,0.689180254936218,6.07847779547727,12.9055673558002,4.23429138074788,1.58526128724062,"chr18",79902420,79951657,"-"
"ENSG00000128512.24","DOCK4",8.32523727416992,4.09717508157094,6.97406236330668,1.57909414172173,4.68642802238464,0,6.46549157301585,2.08850738803546,1.5849557786789,"chr7",111726110,112206407,"-"
"ENSG00000163714.18","U2SURP",0,8.49200699879573,2.74389332532883,0.789546236395836,2.75672006607056,0,3.74530010804152,1.1820887674888,1.58460004557529,"chr3",142964497,143060725,"+"
"ENSG00000255042.6","SEPTIN7P11",24.3311561038417,4.58232214677073,5.92160948668376,1.93474538584013,4.30048442840576,5.1816323527268,11.6116959124321,3.80562072232423,1.58432624048685,"chr11",50284949,50295334,"-"
"ENSG00000234936.1","ENSG00000234936",5.47086429595947,2.45830522119999,2.81739050433749,0,1.29728094619863,2.08819194237391,3.58218667383232,1.12849096285751,1.58367552322626,"chr2",43229573,43233394,"+"
"ENSG00000226750.1","ENSG00000226750",32.4379397223635,20.0262556626247,20.298554786528,4.40711103298447,10.0328776217424,9.64397443317976,24.2542500571721,8.02798769596888,1.5832034355181,"chr1",242345558,242345718,"+"
"ENSG00000119326.15","CTNNAL1",5.55015622377396,3.32504919375859,2.70516871252368,0.877273321151733,0.732253694906831,2.05556395451228,3.86012471001874,1.22169699019028,1.5831543984065,"chr9",108942569,109013522,"-"
"ENSG00000177697.19","CD151",7.13591412135533,2.77412946661934,3.08687833944956,2.7026809075704,0,1.43563199043274,4.33230730914141,1.37943763266771,1.58300903311915,"chr11",832887,839831,"+"
"ENSG00000184857.8","TMEM186",25.7745771552577,10.9186849631369,10.3119587250378,4.08872641410146,6.22450439135234,5.17697339057922,15.6684069478108,5.16340139867767,1.582969587486,"chr16",8780384,8797642,"-"
"ENSG00000120798.17","NR2C1",2.4975700378418,4.78003383818127,5.33772880335649,0.728812291071965,0.590726000922067,2.69181002676487,4.20511089312652,1.33711610625297,1.58287377625132,"chr12",95020229,95073628,"-"
"ENSG00000224866.1","USP9YP25",0,1.89100389297192,0.771719855921609,0,0.689179617166519,0,0.887574582964509,0.229726539055506,1.58261969513369,"chrY",23734193,23736249,"+"
"ENSG00000096395.11","MLN",2.4975700378418,3.95341393665264,0.900339990854263,1.3535099710737,0,0.903544453474192,2.4504413217829,0.752351474849296,1.58122654229091,"chr6",33794673,33804003,"-"
"ENSG00000258902.2","ENSG00000258902",21.0905996958415,1.36572003364563,0.771719992160797,7.1059250831604,0.459453662236532,0,7.74267990721597,2.52179291513231,1.58079298177603,"chr14",85362457,85516934,"-"
"ENSG00000276772.1","ENSG00000276772",0.83252377808094,0,2.27454198347895,0,0,0.839005708694458,1.03568858718663,0.279668569564819,1.58075481606628,"chr15",57553955,57555680,"+"
"ENSG00000289151.2","ENSG00000289151",18.553371156965,2.12446058789889,0.771719992160797,0.789546236395836,2.75672106231962,3.42594009637833,7.14985057900822,2.32406913169793,1.58052041775525,"chr16",88569538,88570188,"-"
"ENSG00000254789.4","ENSG00000254789",6.18445290837969,9.09572597503662,10.0752184391022,3.88194557279348,1.51619593799114,2.88214000066121,8.45179910750616,2.76009383714861,1.58016548141114,"chr11",15571813,15622447,"-"
"ENSG00000258689.2","LINC01269",24.9479372143745,5.32866214636045,9.87800759315491,2.42503711155483,8.53817979991436,2.26678739095989,13.38486898463,4.41000143414303,1.58014170744515,"chr14",70697948,70712458,"+"
"ENSG00000174937.5","OR5M3",8.32523727416992,2.64040105342865,0.771719992160797,0.789546156922976,0,2.9365199804306,3.91245277325312,1.24202204578453,1.58007604044862,"chr11",56469274,56473352,"-"
"ENSG00000257342.1","ENSG00000257342",11.1890994930267,0.992426467935244,2.57891152931165,0.896242362421912,2.2235822019712,1.61885071947024,4.92014583009121,1.57955842795445,1.57964728912683,"chr12",57694132,57721510,"-"
