"seqnames","start","end","width","strand","Conc","Conc_YAF","Conc_GFP","Fold","p.value","FDR"
"15",98384331,98434764,50434,"*",10.9845254724746,10.7236851482748,11.2053486471827,-0.400339578966827,0.0298008908399537,0.0719711053862742
"10",132268438,132284329,15892,"*",9.36851042718206,8.87465174198981,9.73574366544657,-0.586996336106811,0.0298436386400662,0.0720523702410623
"3",13089884,13128586,38703,"*",10.4348712889738,10.1731959158578,10.656292188247,-0.400999971392769,0.0298688547537731,0.072091271196321
"6",155025788,155027270,1483,"*",5.87507099567734,6.20700165009464,5.44320689161819,0.54767090145574,0.0299077167366682,0.0721630739907604
"1",119620904,119641191,20288,"*",9.49425894076425,9.71300764192686,9.23631033191676,0.398030270476244,0.0299199180938985,0.0721654517189109
"1",203071484,203094678,23195,"*",10.0332206015825,9.75957670820998,10.2631437426291,-0.41311860161108,0.0299269280773966,0.0721654517189109
"12",49935840,49986651,50812,"*",10.8555278644111,10.5866221808645,11.0820994745278,-0.408580679221933,0.0299455027004971,0.072188260543451
"11",69795129,69852544,57416,"*",11.5282544228972,11.2419106071212,11.7670688217651,-0.426268275263118,0.0300094172810177,0.0723203211954897
"4",3613924,3616775,2852,"*",6.43444668977682,6.0690919181908,6.72572258935049,-0.494595067362201,0.0300338444691512,0.0723571689538207
"6",159504076,159507585,3510,"*",6.88783361830177,6.55829888214607,7.15591692807965,-0.463912209734181,0.0301557615339358,0.072628794278357
"17",60004639,60007114,2476,"*",6.38716715233851,6.01719974037679,6.68136149103518,-0.498530148428742,0.0301673978857463,0.0726347290535801
"17",36180220,36203393,23174,"*",10.0604707537466,9.8116942036518,10.2725920264536,-0.386779290552951,0.0302691147363243,0.0728574831601679
"19",3997430,4022078,24649,"*",9.33870156990882,9.07078009749016,9.56457464525893,-0.406565178489199,0.0303099028935021,0.0729151538402407
"17",75868726,75934038,65313,"*",11.4958710264539,11.2146334063171,11.7311265447375,-0.420922729916685,0.0303114896378422,0.0729151538402407
"2",218804915,218807915,3001,"*",6.34438420511029,6.8000649569274,5.67453004016402,0.664667652727933,0.0303422288585733,0.0729569347553785
"17",63549513,63552802,3290,"*",7.20347164692985,7.4557738648369,6.89749360904201,0.448620297261369,0.0303472841374185,0.0729569347553785
"8",142863655,142880257,16603,"*",8.82207436843117,8.55951125490873,9.04413005811659,-0.400670884661311,0.0304338853622803,0.0731321585604848
"21",33853183,33868054,14872,"*",8.8201656363002,8.5553772805488,9.04380957476544,-0.402993139841381,0.0304386405626162,0.0731321585604848
"11",69111247,69139750,28504,"*",10.6036134775408,10.3245268622336,10.8373633880321,-0.418392127786527,0.030450190038594,0.0731377175964894
"8",35235153,35240173,5021,"*",7.03816472271901,6.70102352098843,7.31125280166526,-0.470551281129559,0.0304897772480954,0.0732105961272492
"19",2067410,2133800,66391,"*",10.9943898097304,10.7128926838406,11.2298267127356,-0.420879830321904,0.0305243309670258,0.0732713479623756
"16",48100672,48149019,48348,"*",10.9843258989499,11.2053990440521,10.7231364554106,0.400555511897117,0.030669399513028,0.073597265073839
"19",13615779,13625163,9385,"*",8.21906886484655,8.44396463066147,7.95252246313335,0.40764751443896,0.0306934297600777,0.0736326174704803
"2",128472301,128478313,6013,"*",7.31586135200667,7.0130574211264,7.56600400976401,-0.438799123159141,0.0307118150440577,0.0736522288829262
"3",126412185,126425389,13205,"*",8.62726099662397,8.34961279220797,8.86000195127123,-0.415422958163004,0.030729227202664,0.0736522288829262
"5",1273837,1275776,1940,"*",5.68382876838,5.21433279913344,6.03747176284184,-0.566597990638301,0.0307295067848451,0.0736522288829262
"10",49730519,49765435,34917,"*",10.5699358954217,10.284148057989,10.8083638282351,-0.424776057907423,0.0308198853223223,0.0738464967828957
"2",20128877,20152721,23845,"*",9.77267119777033,9.99085250718763,9.51551177427262,0.396442916403788,0.0308615313627233,0.073923916171024
"17",44233484,44238172,4689,"*",7.97015485083179,8.19513037300939,7.70349631621829,0.407891721155281,0.0309442953820022,0.0740997505685139
"3",126337549,126367888,30340,"*",10.4123097012224,10.1239533092107,10.6525209534386,-0.427115921419837,0.0309600698853834,0.0741151128846285
"3",196609192,196618243,9052,"*",8.26020870197988,8.46908090374678,8.01589223384072,0.382481050071221,0.0309847949859845,0.0741518862175917
"9",126122109,126132181,10073,"*",8.41333472459301,8.14404444806951,8.64017907473971,-0.407372475779634,0.0311181987974686,0.0744486454009528
"3",126532500,126561495,28996,"*",10.1267579990965,9.8491779445465,10.3594511083626,-0.416091382641236,0.0311593794262424,0.0745246528772014
"2",869401,892122,22722,"*",9.36794655695901,9.08784370336585,9.60240826466574,-0.418134743008451,0.0312725410267482,0.0747616703854701
"1",151793837,151842622,48786,"*",11.3161507901603,11.0495403231459,11.5410921247695,-0.405223308405602,0.0312773600185708,0.0747616703854701
"2",236153725,236198022,44298,"*",10.2526423411312,9.97244530118034,10.4871699760235,-0.418615749084016,0.0313347189987197,0.0748761737329093
"2",239755046,239795042,39997,"*",10.5984927658892,10.3271931058184,10.8267600830563,-0.409769405289777,0.0313481378741711,0.0748856421796564
"2",97695706,97729617,33912,"*",10.5537884408334,10.2951412845371,10.7730389239706,-0.396679361904913,0.031405299220734,0.0749995671076575
"2",120584500,120618270,33771,"*",10.6748960223359,10.3939060288005,10.9099784072821,-0.419502112612356,0.0314179316418068,0.0750071150652601
"20",25456793,25471671,14879,"*",9.23898019727503,8.97409423378628,9.46269370643035,-0.402355105410975,0.0314714056899662,0.075112134315504
"3",14756158,14760236,4079,"*",7.04330370132518,6.70999102739495,7.31387822095145,-0.465026675542526,0.0314840093065282,0.0751195750823731
"19",13857531,13907820,50290,"*",10.9695553765265,10.6994649201229,11.1969667885294,-0.408536850711209,0.0315008331657411,0.075137077662501
"19",49049110,49087840,38731,"*",10.6172945412959,10.3550124213155,10.8391493753241,-0.400260311054578,0.0316661201882358,0.0755085834901053
"19",16243348,16292492,49145,"*",10.5688847846736,10.3131106005479,10.7860688726393,-0.393424480712014,0.0316799982994257,0.0755189363435136
"2",109328615,109357708,29094,"*",9.91844308725929,10.1472168619453,9.6464270995414,0.411401617980167,0.0316966038485878,0.0755357826894272
"17",4134461,4135896,1436,"*",5.28939337304443,5.68097179047553,4.75023476976292,0.613735092495457,0.0317106504408571,0.0755465225153873
"2",240207568,240220796,13229,"*",9.2594835890438,8.98283302865746,9.49152375222274,-0.414060648797991,0.0319053707657967,0.0759875582238629
"19",47801705,47856851,55147,"*",10.6234785204586,10.3584993342883,10.8472584672945,-0.402852721542052,0.0319325732001511,0.0760294790054109
"X",154475707,154496892,21186,"*",9.38978037794536,9.12511816139788,9.6133343977489,-0.4018597938374,0.0319841737297655,0.0761294474800158
"10",101756215,101786947,30733,"*",10.2589106272155,9.98684481402159,10.4877196135142,-0.409927987867235,0.032011859072387,0.0761612143357098
"12",1789529,1849139,59611,"*",11.3235873468562,11.0355994844406,11.5635430633696,-0.425991843424474,0.0320167549594113,0.0761612143357098
"12",106574858,106591529,16672,"*",8.86647254680701,8.60056191510561,9.09091591012466,-0.402441601348445,0.0321912109012091,0.0765532129509533
"22",39211993,39217735,5743,"*",7.625288973907,7.85179375818662,7.35647749530486,0.408523230559473,0.0322327782377533,0.0766290515955474
"18",13003272,13005880,2609,"*",6.50907661385405,6.80894875225981,6.13006587986659,0.509191398622071,0.0323755475521533,0.076945366466237
"3",197341995,197359472,17478,"*",9.87912188034744,10.0994948922666,9.61890990730535,0.398612642833624,0.0323940279344198,0.0769661887826793
"15",71775876,71792988,17113,"*",9.20645444959279,9.42112601571165,8.95416029119445,0.390346787027279,0.0324638334641998,0.0770960042807387
"1",29998592,30017261,18670,"*",9.11026698576982,8.84276579549592,9.33584152137082,-0.404125945236986,0.0324681366682995,0.0770960042807387
"5",135206459,135254499,48041,"*",11.1487480007009,11.3741624219544,10.8814721320232,0.405428402253289,0.0324860825628299,0.0771154939493554
"19",8355237,8387986,32750,"*",10.6839473625789,10.4274949514494,10.9016199058708,-0.393536635168694,0.0325139843821545,0.0771465279216384
"7",1573140,1627994,54855,"*",11.3170841102398,11.0493549218367,11.5428206186087,-0.405369816205422,0.0325214224054957,0.0771465279216384
"7",567883,624352,56470,"*",10.8534375076392,10.5668821176529,11.0923989075388,-0.424022611788034,0.0325283819586249,0.0771465279216384
"1",202173267,202204311,31045,"*",10.6169278445755,10.355416009533,10.8382317307082,-0.398795171199237,0.0325664345321685,0.0772136512156415
"1",209559262,209568435,9174,"*",8.25651578615061,8.48573786891758,7.98386520978629,0.412491680685234,0.0326451926905011,0.0773772166764676
"22",29180154,29235945,55792,"*",10.8488183065701,10.5793610088774,11.0757810636558,-0.406924797536911,0.0326679448687565,0.0774079758873976
"11",64781041,64819317,38277,"*",10.3872388543374,10.1113884765443,10.6187163354575,-0.413135069896186,0.0327642305150031,0.077612905009964
"3",186445008,186479004,33997,"*",10.3267366763544,10.5342775343379,10.08424091141,0.379091559397812,0.0327743418693254,0.0776136403299007
"19",14298055,14330743,32689,"*",9.87392079860968,9.61419958257165,10.093941988659,-0.396516492618333,0.0327866517152919,0.0776195799501933
"22",38064330,38155018,90689,"*",11.4331396286437,11.1623392711241,11.6610536752349,-0.408253616505066,0.0328332837945652,0.0777067466733896
"19",45230068,45259939,29872,"*",10.3187088705185,10.0448812523385,10.548761589741,-0.410939459913885,0.0329337339027208,0.0779211947342832
"4",1846839,1874820,27982,"*",9.68071103622013,9.4279358151452,9.89573054381119,-0.388931282542205,0.0329542992118508,0.0779465637570628
"10",44039610,44072647,33038,"*",10.0648234909631,10.2802812710612,9.8114419222327,0.390832151460442,0.0329920732318989,0.0780126091141855
"10",49062053,49087100,25048,"*",9.72788455074991,9.94772184426865,9.46841973831173,0.397311129643999,0.0330179033549452,0.0780503810948689
"3",127530657,127582288,51632,"*",10.7136752746005,10.4399226226667,10.943675124724,-0.410897265999758,0.0330430025614932,0.0780864032481244
"11",1602442,1661054,58613,"*",11.1498561008801,10.8745301141641,11.3809645458889,-0.412554995280628,0.0330931568018642,0.0781696190847912
"8",142037529,142049547,12019,"*",9.17191708925222,8.88413327977626,9.41173126940673,-0.423686712494016,0.0330979584279966,0.0781696190847912
"9",128135178,128138456,3279,"*",6.5998833369739,6.25979385900924,6.87489954863972,-0.470155413495309,0.0331343676218616,0.0782322770415986
"11",128899848,128949051,49204,"*",10.9617805028155,10.6935970839593,11.1878395718102,-0.405284401634966,0.0331662171639806,0.0782841352374253
"11",17562906,17582517,19612,"*",9.0733388034188,8.80885329952071,9.29676683049752,-0.400435532937732,0.0331956947990119,0.0783303656476088
"17",37810361,37851985,41625,"*",10.4333735489932,10.6499829419742,10.1783966350642,0.392243749514008,0.0332075152632526,0.0783349161065528
"4",6359312,6407270,47959,"*",11.1417527951479,10.8618712999557,11.3760595308378,-0.416929825325818,0.0332772484600196,0.0784760364963952
"12",5518658,5526609,7952,"*",7.94509753168591,7.65936495432498,8.1834870388801,-0.420739224767249,0.0333501300318658,0.0786244953028715
"7",157884244,157931330,47087,"*",10.3387556830343,10.0782207579765,10.5593601059881,-0.39705490610992,0.033413117305427,0.0787291671616803
"19",42340095,42383556,43462,"*",10.4500851391437,10.1840512758475,10.6746162185095,-0.402700374207989,0.0334144122781169,0.0787291671616803
"11",71363405,71445772,82368,"*",11.2001827140869,10.9294595633267,11.4280421160878,-0.407653654430497,0.0334580815723356,0.0788086103424526
"20",36620673,36636223,15551,"*",8.91635226256207,8.67078744962771,9.12613560648916,-0.38030755987553,0.0335647984819419,0.0790364671955093
"17",2680619,2726110,45492,"*",10.7223872756742,10.4418499605572,10.9571530304335,-0.417194906619266,0.0336011982065552,0.0790986589172743
"18",10428906,10435503,6598,"*",7.78148407607764,8.00554319793874,7.51611304994981,0.404960500049835,0.0336446386311304,0.0791773828588178
"3",186624401,186647110,22710,"*",9.74040300061131,9.9476857418879,9.49825976781412,0.378098815046362,0.0337628711729849,0.0794320192569422
"6",32125906,32130742,4837,"*",7.20776249283984,7.45618070361794,6.90748473759988,0.437628563199,0.03379860477827,0.0794853685385213
"17",6357959,6367124,9166,"*",8.68420487067695,8.89373319226434,8.43898964909046,0.382554533263948,0.0338056220782599,0.0794853685385213
"10",100797370,100845894,48525,"*",10.9233953355654,10.6628373884125,11.14401625159,-0.396822168462346,0.0339576427645719,0.0797920430577868
"4",2781643,2821429,39787,"*",11.2128980265895,10.9380279458219,11.4436854455706,-0.411414629991492,0.0339598217977099,0.0797920430577868
"21",44504744,44540687,35944,"*",10.3425465871553,10.0607545564769,10.5781895501978,-0.417935382993334,0.0339662807359262,0.0797920430577868
"3",186219388,186227176,7789,"*",8.3477722378684,8.55996571620626,8.0988962981686,0.38542973678375,0.0339783201369988,0.0797966539634915
"7",45235308,45246801,11494,"*",8.59115084122712,8.80713180334333,8.33704487774895,0.391754209511425,0.0340769317160395,0.0800045129734114
"4",41357325,41364439,7115,"*",8.21093795011656,8.43433152946901,7.9465007548476,0.403083718819378,0.0341750816612017,0.0802111652860273
"1",27655157,27677957,22801,"*",9.61723272047311,9.82509825984905,9.37429329829393,0.378967162514519,0.0341876336995946,0.0802168507458043
"15",89455109,89507257,52149,"*",11.3150600059577,11.0475806174628,11.5406190510043,-0.403783324621645,0.0342351100777862,0.0802817499617999
"17",77514728,77561168,46441,"*",11.3033542211921,11.0380716755063,11.5273503145589,-0.401569846760972,0.0342355688371004,0.0802817499617999
"19",17853144,17857081,3938,"*",7.09390867131475,6.80147473977641,7.33693989919192,-0.427582549678075,0.034293085944974,0.0803928204849761
"9",34609415,34639314,29900,"*",10.6257998522637,10.3656538042037,10.8461256147545,-0.396050792902807,0.0343107470730641,0.0804104190800813
"18",12145016,12146597,1582,"*",5.96491603428935,5.5591325399006,6.281263099344,-0.519210227065311,0.0343722975991484,0.0805308357064071
"7",74438434,74468299,29866,"*",10.086846359089,9.82222055822227,10.310374417374,-0.400349842909554,0.0344405004537975,0.0806338143217714
"9",133254206,133270425,16220,"*",8.8981943807885,8.63769911232555,9.11877039262653,-0.395441412710041,0.0344442928600181,0.0806338143217714
"1",155055756,155113999,58244,"*",11.8014557624331,11.5262096221247,12.0325079961061,-0.411466407209395,0.0344467980616937,0.0806338143217714
"4",53808736,53823326,14591,"*",9.38684623896576,9.58984752246069,9.15052887798085,0.370893400539933,0.0344672419163304,0.0806578276404906
"8",69636732,69646816,10085,"*",8.57788369684359,8.79371995512485,8.32397815212035,0.391562976233772,0.0344962818590443,0.0806942936846499
"7",159090989,159132029,41041,"*",11.1730034980965,10.9026126845651,11.4006276249116,-0.406514541928327,0.034503204750123,0.0806942936846499
"10",76029520,76094323,64804,"*",11.1767218547084,11.390325574264,10.9259023731086,0.386762996872769,0.0345550727862415,0.0807917394137131
"8",141551588,141591918,40331,"*",10.9414916023945,10.6728412724729,11.1678820558943,-0.404632999710138,0.0345753032023747,0.080815178884181
"8",139873052,139943938,70887,"*",11.0786663386771,10.8124054049926,11.3033590127904,-0.402218939116823,0.0345917913867538,0.0808298601332852
"17",74295740,74338454,42715,"*",11.1957714767936,10.9295987908191,11.4204013545547,-0.402058710807251,0.034702466050668,0.0810645512257344
"1",228028523,228054619,26097,"*",9.8973029329976,9.63114619743166,10.1219214598763,-0.401530012574518,0.0348262070095744,0.081329617608027
"3",138921443,138927177,5735,"*",7.56992177181636,7.81114553118226,7.28010358900716,0.429405036654607,0.0348564569653014,0.0813762625908673
"20",59359312,59384244,24933,"*",9.73134146433363,9.47114571151636,9.95170285131693,-0.395309363686229,0.0349233604306424,0.0815084265400111
"19",55413795,55433888,20094,"*",9.29409609272341,9.05102267650756,9.50205965887834,-0.3771345147613,0.0350083530558019,0.0816645743353923
"11",6812159,6814122,1964,"*",6.06988937080489,6.3831241682662,5.66922529633339,0.522778907132993,0.0350108889845507,0.0816645743353923
"5",154454972,154490034,35063,"*",10.5182902114339,10.2591641963673,10.7378844282689,-0.394494852052576,0.0350265978587882,0.081677157963411
"4",6084816,6090834,6019,"*",7.50851615543112,7.22997935861917,7.74188060447943,-0.412312602751659,0.0350458573261012,0.0816980112350295
"9",128695920,128737683,41764,"*",10.2222224912552,9.95832442987144,10.445231493024,-0.399153990742282,0.0350861818416334,0.0817679440859021
"1",119864621,119877998,13378,"*",9.16527698210685,9.36382251969671,8.93497955355919,0.363958260141586,0.0351251278014286,0.0818346240245699
"1",11029906,11077618,47713,"*",10.3741555154644,10.1156383751431,10.5933126368879,-0.393624819030608,0.0352195010204708,0.0820080550409565
"7",36294887,36323711,28825,"*",10.0916111967947,10.3109300058308,9.83286887676181,0.39483263639388,0.0352202797315687,0.0820080550409565
"20",56671484,56681055,9572,"*",7.96847280923275,7.692069134547,8.20033942103911,-0.410406127952459,0.0352902644110572,0.082146855929207
"3",37980232,38013620,33389,"*",10.1985403941766,9.91189039839471,10.4375675140367,-0.421393100822921,0.0353656944899665,0.0822982470367453
"17",381528,402802,21275,"*",9.71806295195727,9.47404190577341,9.92671933141485,-0.378015255548614,0.0353869568384214,0.0823235344310983
"17",50598960,50645174,46215,"*",12.006405749239,11.7376667413265,12.2328591201584,-0.404237939167571,0.0354081865811771,0.082348731141363
"22",20960046,21005678,45633,"*",10.7957501483574,10.5209631135846,11.0264790719108,-0.409944287545842,0.0355520713280442,0.0826590877412748
"12",122013662,122038369,24708,"*",9.43007151487032,9.15592855517368,9.66034657385039,-0.408650088345883,0.0355670727877054,0.0826696945717168
"X",153054422,153066143,11722,"*",8.19613364979425,7.90935921123653,8.43524720539744,-0.420531312140277,0.0356576701794149,0.0828559536827425
"10",69224598,69271896,47299,"*",10.5401258078457,10.7579232520865,10.2834998819311,0.39219809260581,0.0356714101225162,0.0828635660780892
"17",17618150,17650185,32036,"*",10.2786927471953,10.0258808755773,10.4937387550787,-0.387342879500482,0.0357218938132409,0.082956503550456
"6",169798363,169816225,17863,"*",9.85627819333625,9.5982687181125,10.0750706327599,-0.392195744915535,0.0361018639818001,0.0838143245006964
"17",9193981,9213662,19682,"*",9.75489178543627,9.48993683442608,9.9786544611332,-0.399513128566879,0.036114787665707,0.0838197548431223
"15",52465984,52467144,1161,"*",5.17886628197819,5.58674740603279,4.60811090823666,0.608961807004535,0.0362078062451512,0.0840110218738214
"21",42489430,42500336,10907,"*",8.19851738421457,7.94238034265133,8.41596284922711,-0.389356943634404,0.036223129878281,0.0840219582618943
"9",133871369,133899185,27817,"*",9.90206457611356,9.63368458785104,10.128263180226,-0.402670470298663,0.0362590175034704,0.0840805738242994
"9",136561236,136579864,18629,"*",10.5055808555693,10.222894731747,10.7418481149302,-0.41686510384341,0.0363619307012196,0.0842945343158542
"19",45741493,45775296,33804,"*",10.5624742228348,10.2982027722107,10.7857495986295,-0.398630845111521,0.0365286276053644,0.0846561902273576
"16",87580776,87597323,16548,"*",9.42392081673246,9.16165326605916,9.64576523471405,-0.396044585725539,0.0366571328825692,0.0849291501746826
"12",5963582,5977994,14413,"*",8.83677695326701,8.57589219883884,9.05763194590409,-0.394020110058744,0.0367012534122683,0.0850065006644494
"4",54563527,54576734,13208,"*",8.94362307785671,9.14523111161236,8.70919276645565,0.368500920483339,0.036755758329823,0.0851078509397275
"4",4835639,4879942,44304,"*",10.7860664474235,10.5139103115335,11.0149392593878,-0.406357025397671,0.0368147988975527,0.0852091122891562
"10",75091709,75113295,21587,"*",9.96547666663968,9.69385585398715,10.1939710979869,-0.405497431760874,0.036821010513132,0.0852091122891562
"3",193849081,193888501,39421,"*",11.4437652007708,11.6566989103208,11.193869665373,0.384015294902742,0.0370527060891859,0.085702144699904
"7",158552277,158578813,26537,"*",9.61685465309257,9.37188903081501,9.82620082982177,-0.377940800565552,0.0370557069645752,0.085702144699904
"10",84220544,84255552,35009,"*",10.0782876327668,9.83482380926568,10.2865367215387,-0.376527240917342,0.037122133675491,0.0858307084894054
"1",116896566,116931966,35401,"*",10.4574470178837,10.6589895961837,10.2231052554074,0.367196995378148,0.0372386213258582,0.0860749101808146
"8",2016586,2031009,14424,"*",8.72834218171479,8.45681111319516,8.95677315607682,-0.404055886485339,0.0372548666694885,0.0860873326978931
"16",57706383,57733494,27112,"*",9.88768930001704,9.64991629584717,10.0917631551678,-0.370193113491813,0.037338713904691,0.0862559146473886
"2",127668845,127687712,18868,"*",9.83329128351059,9.57795020832754,10.0501632420641,-0.388521974127844,0.0374822572306569,0.0865622615950925
"19",38541007,38602229,61223,"*",10.8543931934065,10.6029801429505,11.068426955805,-0.384818492938831,0.0375347408730418,0.0866581962022209
"14",105315234,105318518,3285,"*",7.27205135576493,6.97642223314111,7.51728294341512,-0.42552630998793,0.037572015955655,0.0867189724141159
"20",2684882,2715788,30907,"*",10.2348643098405,9.96740879419642,10.4604063923398,-0.400868095300236,0.0376362367381695,0.0868418877417144
"3",127129526,127145723,16198,"*",8.91538787312869,8.65977133573684,9.13245836819727,-0.388276405946634,0.03769437577626,0.0869507025261296
"11",117404482,117486075,81594,"*",11.5573629375157,11.2962723452276,11.7783653153879,-0.394665574744209,0.0378648491540012,0.0873185033344599
"12",30921821,31024079,102259,"*",11.5721278099482,11.3076896710667,11.795522062187,-0.397985858316136,0.0379354309790808,0.087455801433287
"15",41516988,41531587,14600,"*",8.91498869141364,8.6609367567917,9.13093064770092,-0.386335864254288,0.037948882993447,0.0874613516953162
"11",8028976,8042704,13729,"*",8.63926553769854,8.3942512178797,8.84864725569232,-0.376708121053169,0.0380047905145977,0.0875600509962109
"1",47926347,47946221,19875,"*",9.41736589722588,9.63126334545265,9.1661410407025,0.385579565083573,0.0380138218619741,0.0875600509962109
"15",40036484,40076199,39716,"*",10.8605595326914,11.0770704004202,10.6057192260249,0.388623820116624,0.0380367594375341,0.0875874085448771
"7",156111383,156132581,21199,"*",9.7496869600756,9.49397511118284,9.96682613472727,-0.388359070968788,0.0382082590705751,0.0879422056249641
"13",23945477,23958409,12933,"*",8.67485201563874,8.40546157410231,8.90176737895254,-0.401226971213661,0.0382130483085619,0.0879422056249641
"7",157657868,157694713,36846,"*",11.2859085753423,11.0070468439923,11.5195008565609,-0.411863651605901,0.0382954649204781,0.0881062715587641
"5",177465036,177506081,41046,"*",11.099121401922,10.83636017502,11.3213186637754,-0.395951214873889,0.0383220950390118,0.0881419316334402
"8",143074209,143096473,22265,"*",9.49971419561515,9.22729978320763,9.72876947857484,-0.404844552139473,0.0383926150251564,0.0882784896585986
"8",2031984,2038128,6145,"*",7.70074182554228,7.42621297334891,7.93128885537488,-0.405335261613132,0.0384735485898244,0.0884389060327488
"22",37193754,37216785,23032,"*",9.86046484368826,9.60836283480706,10.0749973766273,-0.384462535631671,0.0385363364519811,0.0885575299951359
"7",79856214,79857339,1126,"*",5.10228668726216,5.4916647998023,4.56731314141479,0.593294566117859,0.0385506507171954,0.0885647238263623
"8",22079516,22113116,33601,"*",9.78130898503496,9.51915810326446,10.0030699863164,-0.394589072270955,0.0388275087378127,0.0891748960831609
"19",3938422,3973167,34746,"*",10.1150213488676,9.85850451824528,10.3327402661846,-0.388947070215578,0.0389239381553166,0.089370445419528
"2",219413923,219500550,86628,"*",11.8470271301954,11.5823649297495,12.0705811385201,-0.397318572704136,0.0392234691097928,0.0900320730088259
"3",153767748,153770086,2339,"*",6.51317517904274,6.81028612374341,6.13857386634762,0.494550467590363,0.0392373778027211,0.0900379005562876
"10",132016451,132050611,34161,"*",10.4270020812936,10.170061545179,10.6450259251598,-0.389286052477644,0.0392528932045635,0.0900474105697968
"11",71086626,71124181,37556,"*",10.5955096738891,10.3490652297363,10.8059342248455,-0.378476965526169,0.0392753915656964,0.0900729295710251
"2",137706854,137708629,1776,"*",5.66900483831949,6.02072511279564,5.20290437910392,0.549038140209976,0.0393505674622153,0.0902192077977079
"7",157492382,157534473,42092,"*",11.1993085317583,10.9315936113657,11.4250349052353,-0.400081043437209,0.0394766200118913,0.0904820126987459
"11",70856096,70897430,41335,"*",10.2899148069151,10.0492706841812,10.496098709711,-0.372134891564712,0.0394947901305472,0.0904974661585078
"11",69767280,69783800,16521,"*",9.57405919146805,9.33700846937775,9.77760107744439,-0.367913647460273,0.0395256210004488,0.0905419128442448
"10",101259619,101265416,5798,"*",7.44368326098329,7.15335885150172,7.68525725294374,-0.419015343031236,0.0395731315784618,0.0906245312232038
"1",38032848,38079718,46871,"*",11.2412161326921,10.9822964078836,11.4606622945865,-0.391205573434923,0.0396231758812758,0.0906934403414163
"1",7569545,7598008,28464,"*",10.1772085542864,9.92514155742473,10.391715750222,-0.383870931899866,0.0396261274884835,0.0906934403414163
"22",42351052,42392696,41645,"*",10.7703881688077,10.5056095872985,10.9940251401601,-0.396852805793586,0.039757623147852,0.0909681068211038
"18",10063992,10091582,27591,"*",9.815830146696,10.0169308948266,9.58208585022186,0.365355477995251,0.0399348083387912,0.0913471251400599
"5",178346568,178358823,12256,"*",8.63612259808624,8.36970911920419,8.86092380661734,-0.397022730433136,0.0400561465513633,0.0915982167312291
"19",55511264,55567759,56496,"*",10.7622487625138,10.5172047005415,10.9716521864091,-0.376518922168802,0.0401347310575163,0.0917514247241545
"4",6407841,6434270,26430,"*",9.85869662909099,9.60734648755632,10.0726848281956,-0.382655693361664,0.0401811347249908,0.0918309973700439
"10",49636761,49658323,21563,"*",9.85828837658441,9.61171795012685,10.0688047070015,-0.377734905973774,0.0403605127853908,0.0922143395116878
"9",130650347,130718829,68483,"*",11.1298151329778,10.8669413059847,11.3520928441985,-0.394585705416825,0.0404191635238131,0.0923217063585452
"17",56896836,56917275,20440,"*",9.39803689856318,9.59817655816128,9.16559075168173,0.363561731506074,0.0404343542925956,0.0923297726767777
"7",264004,308193,44190,"*",10.635022714892,10.3805754114792,10.8512500473222,-0.385968616125955,0.0405011553826106,0.0924364186194269
"22",44801407,44833180,31774,"*",9.83100135150618,9.57621983609762,10.0474698122748,-0.385895784305865,0.040504403663267,0.0924364186194269
"3",184125937,184146942,21006,"*",9.58101441414033,9.79458094158589,9.33024624736052,0.383494891629834,0.0405256642334878,0.0924582930178593
"15",74716357,74765062,48706,"*",11.0553160026738,10.8194914757112,11.2579537216494,-0.366481926320937,0.0406968996816332,0.0928222202128035
"19",41983452,42047893,64442,"*",11.6053338495364,11.3499167018068,11.8222606431046,-0.386931712019155,0.0407909239680958,0.0930098839341636
"1",12017893,12082473,64581,"*",11.2276428604425,10.9665415244352,11.4486529301049,-0.392488963486685,0.0409100992665486,0.0932547714714447
"20",58051443,58061620,10178,"*",8.88597400598628,9.09744872657394,8.63808689539881,0.380906720772953,0.0409366196557425,0.0932847575494561
"17",18012943,18030423,17481,"*",9.39760206388621,9.60161989457129,9.15990515662165,0.369669181722124,0.0409468136433779,0.0932847575494561
"20",33256224,33334667,78444,"*",11.5901375505364,11.3408503627309,11.8026297055658,-0.380511101720895,0.0410232981034671,0.093432124728604
"5",172811055,172912067,101013,"*",11.625011880066,11.8434425121516,11.3675057649889,0.3891984979188,0.0410397320904374,0.0934334959452549
"19",35795375,35823969,28595,"*",10.0077843101131,9.77174814019614,10.2105781849061,-0.36630161613088,0.0410474974609852,0.0934334959452549
"15",58534019,58567171,33153,"*",10.3644519476088,10.1230568211745,10.5711865788523,-0.372023686441738,0.0410607249979966,0.0934367474882572
"1",230891472,230893155,1684,"*",5.6189560705165,5.95464290246253,5.18069167560462,0.535301693163701,0.0410761703438753,0.093445042503059
"1",42886148,42893727,7580,"*",7.79623837983423,7.5459273370189,8.00947349087133,-0.380297666129708,0.0411007994131734,0.0934742189985412
"7",150834954,150871298,36345,"*",11.1947983807314,10.9407456445844,11.4107409156936,-0.385282821273802,0.0411143382561821,0.0934781638388475
"2",15929901,15960548,30648,"*",9.76569366702638,9.5241929496851,9.97250569069933,-0.371788726504384,0.0411390562021278,0.0935075160920351
"17",7172241,7199472,27232,"*",10.2565150486867,9.98928586770574,10.4818962881423,-0.398055785230487,0.0412087187342276,0.093638979528364
