seqnames,start,end,width,strand,Conc,Conc_YAF,Conc_GFP,Fold,p.value,FDR,YAF_1,YAF_2,YAF_3,GFP_1,GFP_2,GFP_3
14,51398912,51399579,668,*,4.23948181673128,4.93026398998508,2.86556236241599,1.46645394493431,6.18713047914382e-6,7.83423141548233e-5,23.24,35.12,33.11,8.64,7.03,6.2
X,39250305,39251551,1247,*,4.65880041232794,5.31587020848387,3.41795067481496,1.37786824072414,6.18755278454311e-6,7.83423141548233e-5,54.22,30.59,34.69,7.68,14.05,10.33
4,108043688,108046073,2386,*,4.79408371014168,5.41039814719899,3.69572016353876,1.29267906376001,6.18761946345021e-6,7.83423141548233e-5,46.47,42.48,38.63,17.28,12.3,9.3
11,13109080,13111795,2716,*,5.28237152288097,5.80269479296275,4.46054028522249,1.13255245071066,6.2021012156253e-6,7.85012258533367e-5,41.31,58.34,67.81,23.99,19.32,22.73
8,96234174,96236183,2010,*,5.55912075714871,6.03056046206946,4.85427388575277,1.04320551825777,6.20345400401842e-6,7.85061295116383e-5,51.64,71.94,72.54,25.91,29.86,31
4,72365048,72366831,1784,*,5.12619847101612,5.68636421418959,4.19812970320775,1.20846687602804,6.20672041553867e-6,7.85362313028732e-5,61.96,47.58,44.94,16.32,26.35,12.4
2,32356289,32359059,2771,*,5.56766680262858,6.0482541201952,4.84193066215674,1.04231444303701,6.20701987356684e-6,7.85362313028732e-5,61.96,67.97,68.6,22.08,29.86,34.1
10,84360013,84362230,2218,*,5.55403109276916,6.04465168433684,4.80487350320377,1.03928247041557,6.20728121613597e-6,7.85362313028732e-5,64.55,61.74,71.75,31.67,26.35,25.83
18,42113391,42114617,1227,*,4.37903470271096,5.05484326803186,3.06612462533236,1.45842355469309,6.20967868529378e-6,7.85604534668332e-5,38.73,29.45,31.54,3.84,14.05,7.23
8,38994611,38996924,2314,*,5.36423001128518,5.89523113907202,4.51496766786632,1.11796763159004,6.22536315561328e-6,7.8746631703587e-5,51.64,54.38,72.54,25.91,15.81,26.87
4,127856175,127857485,1311,*,4.83347899481185,5.4087790183154,3.86208410268953,1.28003285986975,6.22760965667474e-6,7.87689223586486e-5,30.98,47.58,48.88,10.56,17.57,15.5
5,157567108,157569628,2521,*,5.53859710908887,6.03341114591441,4.77948753275391,1.04327660128588,6.23932522701512e-6,7.8902031142265e-5,67.13,70.24,59.13,27.83,24.59,29.97
13,24910678,24912101,1424,*,4.68392756251137,5.32569758958166,3.49870853634855,1.34750905809831,6.23991724432979e-6,7.8902031142265e-5,51.64,33.99,34.69,10.56,14.05,9.3
3,155852573,155854923,2351,*,5.5151293768412,6.00463869895329,4.76859279309736,1.06327799078862,6.24007394376067e-6,7.8902031142265e-5,59.38,76.47,56.77,27.83,28.11,25.83
16,88102229,88104167,1939,*,5.61037863555075,4.80252038936349,6.12515308887506,-1.01702574612688,6.25243488222889e-6,7.90276089073763e-5,18.07,35.69,29.96,68.15,72.02,69.23
9,138177236,138180298,3063,*,5.39959250336421,4.67072704088008,5.88153387486573,-1.06152239438332,6.25721211150071e-6,7.90757003787904e-5,28.4,24.36,23.65,65.27,52.7,58.9
9,3746328,3747382,1055,*,5.07170098290459,5.64565473640732,4.10423199836686,1.20599941652,6.25771916360845e-6,7.90759640560249e-5,56.8,41.35,52.04,14.4,17.57,19.63
8,89836503,89837947,1445,*,4.15766791698814,4.8843365112866,2.62311604695909,1.50920948202066,6.26074513463814e-6,7.91019103878831e-5,28.4,29.45,30.75,2.88,5.27,10.33
8,19036230,19037190,961,*,4.01483248204437,4.77505144947748,2.3076251764896,1.56151048064594,6.27113782906729e-6,7.92086054367205e-5,33.56,24.92,23.65,5.76,7.03,2.07
5,123754025,123756605,2581,*,5.53710358788717,6.05210416760385,4.72867959431343,1.10786372645362,6.2739515750529e-6,7.92379914524366e-5,82.62,54.94,61.5,19.2,38.65,21.7
3,123841120,123841917,798,*,3.7041877333119,4.57491406286125,1.15976751738086,1.62890674547656,6.2821883188059e-6,7.93235400288941e-5,33.56,15.86,22.08,2.88,1.76,2.07
6,144779025,144779898,874,*,3.661877452926,4.49654415395407,1.45468303791601,1.6287075756413,6.28483606016904e-6,7.9350812063825e-5,25.82,19.83,22.08,1.92,5.27,1.03
6,149045210,149047249,2040,*,5.14449917840951,5.70077274518297,4.22729401351606,1.17626512186335,6.28576977656475e-6,7.93564406822458e-5,49.05,54.94,52.04,25.91,15.81,14.47
2,200761179,200761987,809,*,4.79257109233881,5.42108088944172,3.6534392268186,1.30994557595423,6.28626190478463e-6,7.93564939074586e-5,54.22,35.69,38.63,14.4,14.05,9.3
6,130625911,130626760,850,*,4.303079941276,4.9844101266285,2.96804463582173,1.45849465079577,6.29508305182311e-6,7.94493507382455e-5,23.24,36.25,35.48,10.56,8.78,4.13
16,12531172,12533160,1989,*,5.39293223488833,4.50330539541118,5.93914395398467,-1.08633487960773,6.29821679466781e-6,7.9482439675705e-5,12.91,28.32,26.81,71.02,56.21,56.83
6,121793992,121795369,1378,*,4.86477751276815,5.46967240107736,3.80327276311274,1.33145312226488,6.29868219115351e-6,7.9482439675705e-5,46.47,32.85,53.61,7.68,22.84,11.37
10,36256376,36258100,1725,*,4.23232077673029,4.9515319491357,2.73299376643711,1.48674197493535,6.29971949944412e-6,7.94893621401931e-5,36.15,24.36,32.33,6.72,7.03,6.2
3,8509247,8510482,1236,*,5.22291961965142,5.75424535076325,4.37281193946454,1.13789839787326,6.32311350295573e-6,7.97350593648809e-5,46.47,59.48,55.98,24.95,17.57,19.63
6,82408979,82410509,1531,*,4.20824856823508,4.89936071828633,2.83294784551562,1.5126238305004,6.32661969592284e-6,7.97669039103388e-5,20.65,29.45,39.42,2.88,12.3,6.2
12,104280263,104282907,2645,*,5.4170767083503,5.91603534099048,4.64803439481096,1.07207425330811,6.32723070855136e-6,7.97684240440536e-5,59.38,59.48,62.29,23.03,26.35,25.83
9,106952049,106953645,1597,*,4.77396901414876,5.37781446476451,3.71579035655228,1.30408494523268,6.32996472858672e-6,7.97967069664383e-5,43.89,35.12,45.73,11.52,17.57,10.33
7,90383427,90385131,1705,*,4.23959163234842,4.93783799176289,2.83402034203946,1.48693284778534,6.35015585374511e-6,8.00264294771714e-5,30.98,25.49,35.48,6.72,10.54,4.13
2,165114245,165114932,688,*,4.685692100072,5.29992567609629,3.59413740998419,1.31622004897178,6.38278484624641e-6,8.0400251031424e-5,30.98,43.05,44.15,15.36,10.54,10.33
13,112715714,112717321,1608,*,5.1180573690175,4.17303146319743,5.68421959578009,-1.18815254253089,6.3833982392276e-6,8.04017506868407e-5,15.49,18.13,20.5,39.35,45.67,69.23
8,38380065,38383472,3408,*,5.45447282714494,5.98368003889792,4.60986989809388,1.09965357366211,6.39685971193308e-6,8.05401182727478e-5,59.38,63.44,67.02,23.03,14.05,36.17
1,85244497,85246389,1893,*,4.6766029030307,5.29603712572591,3.56795181900316,1.34319858102259,6.40817689061863e-6,8.06701184500516e-5,43.89,34.55,39.42,7.68,17.57,10.33
4,41267261,41270390,3130,*,5.43936970202296,5.96656027615303,4.59997989076837,1.08317633330232,6.42335858728832e-6,8.08362084052544e-5,72.29,53.81,61.5,26.87,21.08,24.8
1,24539729,24542349,2621,*,5.59562568503815,6.08783883779768,4.84270007463749,1.04546325805499,6.42933118615728e-6,8.08925946292683e-5,74.87,56.64,72.54,26.87,33.38,25.83
13,45218865,45222243,3379,*,5.26439326678864,5.81197148062531,4.37106302040024,1.15742774922602,6.43265112404787e-6,8.09218456238507e-5,69.71,47.58,51.25,19.2,26.35,16.53
3,89179519,89180650,1132,*,4.10588491834379,4.88485517824417,2.29032676851653,1.54060360877901,6.43789123924743e-6,8.09752393942772e-5,38.73,21.52,28.38,6.72,1.76,6.2
17,35665858,35667321,1464,*,4.33866139269889,5.02407967935786,2.98696787047616,1.43293520982937,6.44099005243561e-6,8.10079513670267e-5,30.98,31.15,35.48,10.56,7.03,6.2
1,234618526,234620135,1610,*,4.6844840069867,5.31111218494154,3.55174065446866,1.32555907809882,6.44308964467413e-6,8.10218273742094e-5,41.31,32.85,44.94,11.52,12.3,11.37
1,70353614,70355325,1712,*,5.32323242719831,5.85360460238329,4.4756060626822904,1.13001491267521,6.4477634704645e-6,8.10680650629018e-5,49.05,70.8,53.61,23.03,15.81,27.9
6,113455505,113458751,3247,*,5.43897330580684,5.96078877986661,4.61335195721885,1.08588953856482,6.45115635235832e-6,8.1098185571906e-5,64.55,56.08,66.23,22.08,19.32,32.03
10,88467638,88469643,2006,*,4.90364216503938,5.51884067404639,3.80893530086943,1.26385936393548,6.4692513350316e-6,8.12942427092803e-5,56.8,37.38,43.36,16.32,12.3,13.43
X,13265829,13267848,2020,*,5.18156894552218,5.74504207829767,4.24418076708466,1.168898616146,6.47439959842639e-6,8.13463671445392e-5,59.38,44.75,56.77,17.28,15.81,23.77
1,180878669,180882428,3760,*,5.54307859465696,6.01144113065397,4.84516186783567,1.05307769526458,6.48322352660149e-6,8.14320712397945e-5,49.05,71.94,72.54,24.95,33.38,27.9
4,67755546,67757889,2344,*,4.90466922813342,5.46644703503769,3.97206824969675,1.25444589190827,6.48644130292604e-6,8.1466196580263e-5,30.98,50.41,51.25,15.36,19.32,12.4
3,141959307,141960669,1363,*,4.63575236168909,5.31270409096615,3.31829629278234,1.42257058759125,6.48849337857573e-6,8.14856772109064e-5,51.64,22.66,44.94,8.64,14.05,7.23
15,44073852,44075979,2128,*,4.60241913793325,5.27197372404982,3.31406621022963,1.36695579481591,6.49373803073144e-6,8.15452456769854e-5,46.47,30.02,39.42,12.48,7.03,10.33
12,13346029,13348998,2970,*,5.69574887488893,6.16992023745394,4.98470949281142,1.02452323691651,6.50751659087993e-6,8.16930407474272e-5,72.29,75.9,67.81,37.43,36.89,20.67
5,83253017,83255749,2733,*,5.24276871816089,5.78796673478564,4.35588077821244,1.1518654671261,6.53606385792843e-6,8.19881309712147e-5,67.13,52.11,46.52,18.24,24.59,18.6
17,13638692,13639619,928,*,4.9656198840612,5.57099546132631,3.90258826262169,1.29277417566682,6.54039199103095e-6,8.20247352000693e-5,51.64,33.42,57.56,17.28,19.32,8.27
15,63553178,63555831,2654,*,5.39341447500704,5.89083151349066,4.62807799971064,1.08494827202146,6.54951602315652e-6,8.21125440211433e-5,51.64,57.78,68.6,23.03,26.35,24.8
22,47133999,47136886,2888,*,5.3246056120416,4.46403019490465,5.85992916499884,-1.07986419115435,6.55629233832401e-6,8.21911644339994e-5,15.49,25.49,25.23,60.47,57.97,55.8
21,16210711,16212885,2175,*,5.02661729575076,5.58548812868898,4.10217514774128,1.20274040822239,6.55719594974157e-6,8.21949777212022e-5,43.89,44.18,55.98,15.36,17.57,18.6
5,65394063,65395699,1637,*,4.87145459734349,5.46661188768259,3.84043071918147,1.26658228845742,6.56085080581357e-6,8.22292963945093e-5,49.05,44.18,39.42,9.6,15.81,17.57
11,116928995,116930845,1851,*,5.07080946563139,5.65505857749653,4.07294751808435,1.22059055785864,6.57724232231232e-6,8.23839489805535e-5,59.38,37.38,54.4,15.36,17.57,17.57
3,117661022,117662701,1680,*,3.82080218131165,4.64809146068576,1.6729713830689,1.61355794937595,6.58098023262875e-6,8.24244209098955e-5,33.56,16.43,25.23,1.92,3.51,4.13
10,26779709,26782112,2404,*,5.52245350908355,5.99662024964174,4.81142463723769,1.05290159338545,6.5820329423404e-6,8.24312580200934e-5,54.22,64.01,73.33,23.99,33.38,26.87
7,96092560,96095226,2667,*,4.7062382771927,5.30533605307373,3.66298198572759,1.3375719887268,6.58604794404369e-6,8.24688403925619e-5,30.98,41.92,45.73,12.48,19.32,6.2
4,55494021,55495629,1609,*,5.53427594660574,6.01581156310959,4.80634923569751,1.08012062701958,6.59482988125962e-6,8.25533830552968e-5,64.55,65.71,63.86,21.12,42.16,20.67
1,86845539,86847411,1873,*,5.29365609504126,5.80617622310372,4.49142103912075,1.15803417943494,6.59740277557656e-6,8.25792346031745e-5,49.05,54.94,63.86,13.44,33.38,20.67
5,167207329,167209251,1923,*,4.75878873528124,5.37021981959707,3.67633831191844,1.30132147355861,6.60087351926411e-6,8.26099625685374e-5,38.73,35.69,49.67,10.56,12.3,15.5
2,28093988,28096724,2737,*,5.15813252552876,5.69057578138236,4.30510931871165,1.16867804288174,6.60581109951985e-6,8.26590357194497e-5,43.89,56.64,54.4,23.03,22.84,13.43
13,20813723,20815442,1720,*,5.18187663228695,5.72574529202123,4.29856968345091,1.18774268288177,6.61603256641849e-6,8.27551039579432e-5,56.8,43.62,58.35,14.4,28.11,16.53
2,164710345,164711495,1151,*,3.73657889721519,4.59306550041321,1.33590793751296,1.62390042385864,6.61882076896526e-6,8.27782891879954e-5,36.15,18.13,18.13,0.96,3.51,3.1
11,96203983,96205604,1622,*,4.25869404158498,4.95541740282314,2.85965104086903,1.464360093193,6.61975167396032e-6,8.27825242973456e-5,33.56,27.19,32.33,5.76,8.78,7.23
14,104650227,104652548,2322,*,5.86029042738434,5.10648637460148,6.35287400591758,-1.01424019344203,6.62051884069092e-6,8.27857528134216e-5,28.4,48.15,26.81,93.1,63.24,88.86
15,63133406,63136191,2786,*,5.75929484202092,6.25334180567639,5.00201300742652,1.03203633056162,6.62188575879948e-6,8.27964798001185e-5,87.78,68.54,72.54,21.12,31.62,43.4
6,22413428,22414365,938,*,4.91845158461881,5.54303212021477,3.79261904203804,1.28954286136985,6.62637198675432e-6,8.28462043036095e-5,64.55,35.12,40.21,14.4,15.81,11.37
12,27161688,27164196,2509,*,5.33132160536527,5.88404409073564,4.42393187059722,1.17827982156158,6.63385004710033e-6,8.29205764610078e-5,77.45,45.31,54.4,17.28,31.62,15.5
12,16347202,16349818,2617,*,5.65131227043543,6.13085742131731,4.92797804866695,1.01094505801728,6.64913305301604e-6,8.3081945628428e-5,64.55,66.84,78.85,32.63,24.59,34.1
4,13907257,13908518,1262,*,5.4240460203126,5.91439918223058,4.67551980183444,1.08181690901729,6.65735539345602e-6,8.31696419055729e-5,51.64,58.34,70.96,23.03,29.86,23.77
10,61937616,61938402,787,*,3.92051068303723,4.70797003697589,2.05258908608275,1.57563889571805,6.66015979719403e-6,8.3198286498819e-5,28.4,19.26,30.75,4.8,3.51,4.13
4,121696293,121698469,2177,*,5.20528150687802,5.75459682979316,4.30722457737707,1.17490872124815,6.66422501006827e-6,8.32362829644105e-5,38.73,61.74,61.5,19.2,12.3,27.9
14,62691737,62694526,2790,*,5.8283559372262,6.29800434710261,5.127549116838,1.01282373641834,6.67997211449202e-6,8.34073441241789e-5,87.78,66.27,82,23.03,45.67,36.17
14,51929197,51931633,2437,*,5.37259930482726,5.88618818431903,4.56770218211198,1.08664698241093,6.68412344546245e-6,8.34527717653519e-5,54.22,57.78,65.44,24.95,19.32,26.87
17,71295664,71298469,2806,*,5.09191921092108,5.66631351677129,4.12316709411255,1.19313000001676,6.68805060160272e-6,8.34880772776725e-5,56.8,45.88,49.67,23.03,15.81,13.43
6,70810056,70812142,2087,*,4.91584083864257,5.50708599671912,3.89682702082322,1.28990711652749,6.68936713697061e-6,8.34880772776725e-5,49.05,34.55,52.83,11.52,22.84,10.33
10,61750960,61752766,1807,*,5.26889607024773,5.80220674415058,4.41360421392448,1.17289686854308,6.68951780308419e-6,8.34880772776725e-5,46.47,51.55,69.38,12.48,24.59,26.87
2,161122673,161124401,1729,*,4.54298875428289,5.18422559840547,3.35965985076675,1.3852268138891,6.70650997949117e-6,8.36680459932762e-5,41.31,32.29,35.48,6.72,15.81,8.27
3,61647911,61650755,2845,*,5.71196953776768,6.19158505567513,4.98847331901108,1.00731248989713,6.70801649899581e-6,8.36804221106897e-5,80.04,61.17,78.06,28.79,33.38,33.07
1,55079094,55082738,3645,*,5.68251282634729,6.15274646856557,4.98038787996867,1.03644381651158,6.72026375575923e-6,8.38065719854338e-5,72.29,62.31,78.85,24.95,43.92,25.83
3,173741702,173742373,672,*,4.3296913880175,5.05859197634511,2.78439118809927,1.49542575442448,6.73251126795873e-6,8.39344852964241e-5,46.47,20.39,33.11,6.72,8.78,5.17
6,113994788,113996163,1376,*,5.52216645485524,6.02199636875564,4.75102369323723,1.05571703899943,6.76645948300691e-6,8.43124800899148e-5,64.55,73.64,56.77,25.91,22.84,32.03
2,47117618,47119982,2365,*,5.84128434363125,6.30912607552901,5.14453578455423,1.03060371274786,6.77954727552605e-6,8.44432123317456e-5,74.87,62.87,100.13,29.75,47.43,28.93
X,45478861,45480548,1688,*,4.97359352991674,5.55439560822205,3.98600329135281,1.25452055338751,6.78315470925833e-6,8.44622720630318e-5,41.31,37.38,62.29,13.44,17.57,16.53
X,13826222,13829773,3552,*,5.42619713380537,5.94514714149245,4.60784167671465,1.09016483791924,6.79680711966596e-6,8.46120359373234e-5,72.29,62.87,49.67,23.03,26.35,23.77
4,53321107,53322976,1870,*,4.75057278112503,5.38261458073189,3.59934929277014,1.3251653986822,6.79835237252764e-6,8.46191185145601e-5,46.47,30.59,48.1,9.6,12.3,14.47
5,36368121,36370070,1950,*,5.71671463789465,6.18585365094572,5.01705372407732,1.01050947894122,6.80554614908361e-6,8.47021773353003e-5,56.8,72.5,89.1,33.59,26.35,37.2
6,13935362,13936986,1625,*,4.14508003138424,4.88720778927118,2.53402595855517,1.52534565846373,6.80624155645594e-6,8.47043505968151e-5,28.4,20.96,39.42,3.84,5.27,8.27
8,89983542,89985334,1793,*,5.37507490436334,5.87267849457613,4.60929069366803,1.08294242416239,6.80997190701442e-6,8.47442908046183e-5,54.22,64.01,57.56,22.08,26.35,24.8
2,88599665,88601495,1831,*,4.70569826082546,5.30768984110675,3.65337071617766,1.35909778147692,6.81751448937148e-6,8.48259393801675e-5,33.56,37.95,47.31,7.68,22.84,7.23
8,125279345,125281193,1849,*,4.7318239709114,5.40917969276773,3.41275705905539,1.39236020258117,6.82394240737191e-6,8.48966731497305e-5,54.22,28.32,44.94,17.28,10.54,4.13
8,125347053,125348701,1649,*,4.64509341256627,5.35937132436226,3.16850747313753,1.42347305149551,6.84655313298288e-6,8.51343757120795e-5,61.96,24.92,36.27,13.44,5.27,8.27
12,27922038,27923499,1462,*,4.99900880563085,5.59839674058019,3.95484633505565,1.25221953312043,6.85975452136634e-6,8.52659361198035e-5,36.15,49.28,59.92,23.99,7.03,15.5
10,17025256,17026980,1725,*,4.21515698516069,4.91192115382443,2.81593953879857,1.47392269150722,6.86410589057985e-6,8.53069842265882e-5,23.24,30.02,37.06,4.8,7.03,9.3
5,146862156,146863527,1372,*,4.16870830666754,4.9331963494421,2.43765973117961,1.55263866015637,6.86549217954915e-6,8.53176937303463e-5,43.89,20.96,26.81,0.96,7.03,8.27
7,65440619,65441674,1056,*,4.28789225627729,4.9913619010358,2.85965104086903,1.47813715637954,6.88586106187086e-6,8.55512086477722e-5,30.98,22.66,41.79,5.76,8.78,7.23
10,34254565,34255483,919,*,4.64512497440161,5.28361543601284,3.47148192794096,1.32933770863136,6.88927668738597e-6,8.55871071509235e-5,43.89,35.12,37.85,13.44,10.54,9.3
2,177429641,177430889,1249,*,5.52965705027461,6.03095861445115,4.75495664530821,1.08066287683939,6.89169744285797e-6,8.56049208862645e-5,51.64,61.74,82.79,23.03,22.84,35.13
1,161957884,161958892,1009,*,5.04854412546627,5.60164106570137,4.1401236520819,1.22768575589668,6.89201036543815e-6,8.56049208862645e-5,33.56,45.88,66.23,16.32,21.08,15.5
4,78657266,78659652,2387,*,5.27496548990545,5.80688880804813,4.42329977011203,1.11151972031269,6.90071940036725e-6,8.56965340820594e-5,56.8,54.38,56.77,23.03,17.57,23.77
17,42010504,42012044,1541,*,4.92525946844716,5.5339008269981,3.8517977513947,1.28089418495645,6.90948212467806e-6,8.57857038296384e-5,61.96,36.82,40.21,10.56,19.32,13.43
11,78318270,78320109,1840,*,5.51944155193655,6.00129016768951,4.7907907655723,1.05290094997308,6.91244329963078e-6,8.58028192374607e-5,64.55,60.61,67.02,22.08,35.13,25.83
10,72597326,72599829,2504,*,5.13242331392806,5.72290228489991,4.11574620180135,1.23711610171676,6.91544739219866e-6,8.58335577765683e-5,67.13,34.55,56.77,14.4,21.08,16.53
2,132638211,132641546,3336,*,5.71187922032983,6.20411208844106,4.95890687531659,1.01252948126453,6.92275168347583e-6,8.59111054142321e-5,69.71,74.2,77.27,36.47,17.57,39.27
15,58932227,58935009,2783,*,5.58045918438784,6.04918364952722,4.88172984155142,1.03072340293974,6.92729349321564e-6,8.59520947586675e-5,59.38,69.1,70.17,23.03,33.38,32.03
6,113879406,113879917,512,*,4.9879554291126,5.59030686875463,3.93449455228362,1.23408881563644,6.92999055665548e-6,8.59746997778208e-5,61.96,40.78,41.79,16.32,14.05,15.5
1,52295449,52297069,1621,*,5.46569152399751,5.98548136298548,4.64521180910493,1.07621604376023,6.93799063797258e-6,8.60556589542905e-5,77.45,56.64,55.98,24.95,26.35,23.77
7,112198580,112199954,1375,*,4.63116955571362,5.29941920562933,3.34787510958189,1.37229306919302,6.93810357445732e-6,8.60556589542905e-5,54.22,30.02,33.9,8.64,10.54,11.37
8,32765431,32768150,2720,*,4.4893247708222,5.17383341094861,3.14135865175262,1.38878913539194,6.94182531145891e-6,8.60952552830742e-5,38.73,31.72,37.85,10.56,3.51,12.4
9,8338159,8339582,1424,*,5.305063066859,5.82701888277166,4.47908454332331,1.10881303020364,6.94689380464712e-6,8.61515473013214e-5,59.38,54.94,55.98,18.24,22.84,25.83
3,159725982,159728715,2734,*,5.71684914815749,6.21979808662393,4.93815153627804,1.07283590790288,6.94817911141352e-6,8.61609173205133e-5,95.53,59.48,68.6,20.16,43.92,27.9
16,59384780,59386718,1939,*,5.3489980623325,5.85377293895423,4.56585163469037,1.11349995215288,6.95131986027675e-6,8.61867219602616e-5,54.22,57.78,61.5,15.36,29.86,25.83
1,209383134,209385232,2099,*,5.47115698461325,5.97965425791721,4.67888079540832,1.06967941021653,6.95640203894497e-6,8.6243159510954e-5,67.13,54.38,67.81,28.79,26.35,21.7
11,27383769,27385832,2064,*,4.42584023591661,5.10434606277815,3.10217514774128,1.41834795891533,6.97777516832664e-6,8.64949502516947e-5,36.15,26.06,41,7.68,8.78,9.3
18,78773395,78775194,1800,*,4.61607529699107,3.50035308800051,5.23763716309662,-1.30041971460121,6.99100814892734e-6,8.6639174061436e-5,10.33,14.16,9.46,41.27,31.62,40.3
5,40401122,40402849,1728,*,5.35962852366504,5.88324906492329,4.52940379656149,1.14176421185376,7.00252167780372e-6,8.67752486313438e-5,61.96,58.34,56.77,11.52,29.86,27.9
1,62676755,62677369,615,*,3.68329901512854,4.49526151980703,1.65062720599979,1.60709340293848,7.00734889704005e-6,8.68284520310131e-5,18.07,24.36,25.23,3.84,3.51,2.07
8,48535112,48538053,2942,*,4.98842044711378,5.57073434119928,3.99633721635106,1.21005224253892,7.00970968438819e-6,8.68444722438541e-5,49.05,47.01,46.52,21.12,12.3,14.47
15,40030168,40033479,3312,*,5.49955292578435,6.02500637356032,4.66463281816498,1.12384763000475,7.02536566170931e-6,8.69986750455848e-5,64.55,46.45,84.36,21.12,28.11,26.87
1,221094018,221094715,698,*,4.6385261662882,5.27695657449433,3.46509398429428,1.33504870024424,7.04624453224516e-6,8.72227363350213e-5,41.31,37.95,37.06,15.36,10.54,7.23
9,137332483,137334066,1584,*,5.6497372288823,4.94922690309981,6.11925389224829,-1.00631102280966,7.05329208349996e-6,8.72913324395717e-5,33.56,36.25,22.87,73.9,68.51,66.13
1,78619484,78620919,1436,*,4.99385071474032,5.53898922161872,4.10712334161082,1.21908581122419,7.07618879517482e-6,8.75413954964028e-5,36.15,48.15,55.19,14.4,22.84,14.47
17,4109298,4111458,2161,*,5.42531548522143,5.94215996423425,4.61226660401866,1.11774374762604,7.09439672821745e-6,8.77399555821555e-5,54.22,64.01,66.23,33.59,26.35,13.43
15,81028942,81030169,1228,*,4.95258745015669,5.51261041772172,4.02491915741225,1.22249699262791,7.09538652039229e-6,8.77455246813567e-5,43.89,44.18,48.88,15.36,21.08,12.4
12,19683283,19685043,1761,*,4.54611981329424,5.17629051015416,3.40131825282879,1.3699932572133,7.09725661487854e-6,8.77553065323795e-5,30.98,39.65,37.85,12.48,14.05,5.17
17,63039450,63040747,1298,*,5.17074905195169,5.71313930071452,4.29141034305209,1.16836129038176,7.09856054545334e-6,8.77647571201261e-5,43.89,50.41,63.08,24.95,19.32,14.47
1,89309998,89313044,3047,*,5.24874261371505,5.76385148357063,4.44004757820015,1.16138512217974,7.106122329895e-6,8.78382175365384e-5,49.05,53.24,60.71,17.28,33.38,14.47
16,24993995,24995819,1825,*,5.21805459472905,5.77940227623838,4.28666477449479,1.22361379156111,7.11908438329233e-6,8.79783815455194e-5,28.4,54.38,82,22.08,15.81,20.67
2,144801661,144802301,641,*,4.39639602952025,5.09304625826905,2.99766559416112,1.46106158542435,7.12867869405136e-6,8.80835634881094e-5,43.89,27.76,30.75,9.6,12.3,2.07
6,56723953,56725898,1946,*,5.31021531520774,5.89054431974628,4.32402717907049,1.17047628581849,7.14426750786405e-6,8.82627716533649e-5,82.62,50.41,44.94,24.95,17.57,17.57
5,113020404,113020933,530,*,4.08139579241187,4.81449759231288,2.51559855172896,1.50557240909479,7.15271429681983e-6,8.83604144619673e-5,28.4,26.06,29.96,6.72,5.27,5.17
5,122870290,122871982,1693,*,5.36523365224227,5.87440827113152,4.57128739011075,1.08839408734564,7.1559970521362e-6,8.83875410498703e-5,59.38,64.57,52.04,23.99,24.59,22.73
12,106892223,106893997,1775,*,4.77202800146295,5.38070692523099,3.69844573275372,1.28199442010046,7.16105960608267e-6,8.844299884366e-5,41.31,37.95,45.73,16.32,12.3,10.33
1,231827495,231829716,2222,*,5.33521321068044,5.89279756032334,4.41436186624733,1.12523272282049,7.16209567722328e-6,8.844299884366e-5,67.13,50.41,60.71,26.87,12.3,24.8
3,55169237,55170066,830,*,4.30725884009175,4.97526154323286,3.02491915741225,1.43205999220185,7.16474615265212e-6,8.84687320071443e-5,28.4,32.85,33.11,7.68,10.54,6.2
3,146308171,146309129,959,*,3.89106267645273,4.66009834474595,2.13409643457692,1.56382614594895,7.18431972433696e-6,8.86908570449023e-5,25.82,23.22,26.81,4.8,5.27,3.1
6,144305508,144306485,978,*,4.42752583316982,5.07035910766799,3.23852811480151,1.39569778905704,7.18437112463702e-6,8.86908570449023e-5,28.4,34.55,37.85,6.72,12.3,9.3
8,62306747,62308403,1657,*,4.53402519408672,5.1610699996334,3.39987045246338,1.38854329187156,7.22341728098503e-6,8.91322891788036e-5,33.56,39.08,34.69,4.8,17.57,9.3
18,22520677,22522315,1639,*,4.62534373598138,5.25517722453068,3.48169561226822,1.34295120632483,7.26189060137503e-6,8.95390945993967e-5,25.82,39.08,49.67,14.4,8.78,10.33
1,1277911,1288323,10413,*,8.89690529521692,7.90651530071502,9.47865018267569,-1.23037342185738,7.28229514270859e-6,8.97770706803485e-5,170.4,290.01,259.4,865.73,465.52,809.07
5,142620839,142622801,1963,*,5.49230746054323,6.01621380617271,4.66135198162063,1.0970186859124,7.29459632264959e-6,8.99150904810415e-5,64.55,55.51,74.11,35.51,22.84,17.57
5,143297917,143299051,1135,*,3.95336397135939,4.76437033314089,1.92754180261185,1.58365901159967,7.29639231188417e-6,8.99304128195212e-5,41.31,22.09,18.13,4.8,3.51,3.1
11,27505484,27507268,1785,*,5.3338084549929,5.84074433009345,4.54537174645263,1.09540723116451,7.2997157373418e-6,8.99645575585327e-5,56.8,62.31,52.83,23.03,26.35,20.67
9,115327506,115330028,2523,*,5.45280850848942,5.96519846561195,4.65089721500826,1.12287002017284,7.30120562686654e-6,8.99761016200719e-5,61.96,56.08,69.38,27.83,35.13,12.4
