seqnames,start,end,width,strand,Conc,Conc_YAF,Conc_GFP,Fold,p.value,FDR,YAF_1,YAF_2,YAF_3,GFP_1,GFP_2,GFP_3
3,125108269,125112206,3938,*,6.99245992883344,7.46447917079557,6.28630247838825,1.12046970055011,3.34453802373103e-10,5.46400183565436e-9,172.98,163.7,193.17,86.38,87.83,59.93
9,123348494,123366773,18280,*,9.82305499102409,9.06049905951643,10.3193116600848,-1.16799942059474,3.34628778431426e-10,5.46400183565436e-9,449.24,617.98,534.57,1369.62,983.73,1479.69
20,3653187,3682732,29546,*,10.3709187942785,9.59429673129453,10.8730131384781,-1.18418226276322,3.35524076817332e-10,5.4739974490375405e-9,611.89,894.96,812.11,2070.27,1514.25,2041.8
19,735877,743891,8015,*,8.71977266593184,7.86342589137508,9.25348604611178,-1.25285548635181,3.37579509403337e-10,5.50288756770212e-9,152.33,297.94,248.36,675.69,462,693.34
15,67817371,67829501,12131,*,8.66264190706442,7.88020902951727,9.16712445399527,-1.18863827972495,3.38259396823993e-10,5.50620650861142e-9,206.54,282.65,217.61,660.34,404.03,660.28
2,36376042,36378466,2425,*,6.09565425429437,6.66113917695129,5.15255722473277,1.35182222434719,3.3835273016243603e-10,5.50620650861142e-9,100.69,109.89,93.04,35.51,29.86,41.33
1,16962791,16973840,11050,*,9.57185693718112,8.78370729466875,10.0786758363234,-1.19393374472017,3.40842817824628e-10,5.5420640849483e-9,351.13,527.91,443.11,1200.7,822.12,1221.36
16,1898604,1910531,11928,*,8.73898936741413,7.9589562152971,9.24248728937266,-1.17632807219854,3.43842654845472e-10,5.5861428959054704e-9,188.47,292.28,265.71,673.77,447.95,695.41
10,123138668,123151774,13107,*,9.12092256024509,8.37934168556409,9.60832285393639,-1.13691325647895,3.44450547455817e-10,5.59051305824453e-9,265.93,394.8,338.25,852.29,613.08,876.24
11,8766388,8769199,2812,*,6.48321426350539,6.99508818955323,5.68258544600647,1.22553384827221,3.4468998941848e-10,5.59051305824453e-9,116.18,120.65,145.86,47.03,49.19,57.86
11,35081868,35086288,4421,*,7.34834909905849,7.78212480930195,6.72516384657905,1.01769714370709,3.47392674856058e-10,5.624492233812951e-9,196.22,248.1,216.04,108.46,98.37,110.56
11,93024265,93025849,1585,*,5.22408023537411,5.93815126236004,3.7484385113366,1.80077654813945,3.4765779855203403e-10,5.624492233812951e-9,64.55,59.48,59.92,17.28,15.81,7.23
7,158536354,158551469,15116,*,9.02852476334255,8.26037126063004,9.5271141698972,-1.16510757615498,3.48984944242446e-10,5.641242413912381e-9,237.53,377.24,305.13,781.27,579.7,852.47
22,43281667,43311452,29786,*,10.2330658391921,9.39557372405588,10.7595197967048,-1.24889315313249,3.49843684338084e-10,5.6503992893134204e-9,477.64,790.74,752.18,1839.92,1408.85,1951.9
6,168413933,168421270,7338,*,8.01061516749149,7.35314613524249,8.46058368691496,-1.01997535552995,3.54586397038353e-10,5.7138066157464e-9,131.67,190.89,167.94,391.59,305.66,359.59
3,98777171,98781006,3836,*,6.48149870210541,6.97833740510327,5.71754901690319,1.20092299068216,3.54636802836719e-10,5.7138066157464e-9,116.18,135.94,126.15,48.95,56.21,52.7
2,12587273,12588840,1568,*,6.13257316338292,6.67964211849788,5.24062460667094,1.33569296643586,3.54656180566683e-10,5.7138066157464e-9,90.36,99.69,117.48,35.51,38.65,39.27
2,118246326,118250823,4498,*,7.30933924126032,7.74899545081677,6.67384199511518,1.02512804318073,3.64017672916523e-10,5.85974493796431e-9,209.13,214.68,221.56,87.34,100.13,118.83
2,54569280,54574883,5604,*,7.36470705621632,7.81356065556392,6.7096373356751,1.08692231989921,3.64428692711306e-10,5.8614807954972305e-9,170.4,235.64,268.86,98.86,115.94,99.2
7,20407531,20408924,1394,*,5.75593447963209,6.35750098914447,4.70494413279778,1.50562596922174,3.65077135571192e-10,5.867029311718921e-9,64.55,96.29,85.15,23.99,26.35,27.9
19,2980939,2989969,9031,*,8.56842832790335,7.88588383703798,9.02988836537613,-1.05892297303949,3.65624558484552e-10,5.870946502642721e-9,185.89,265.09,258.61,578.75,430.38,559.02
19,546656,553715,7060,*,7.99915993111745,7.28839031346327,8.47321264602961,-1.10848575979096,3.66694114279877e-10,5.883234283296981e-9,144.58,176.16,148.23,371.44,261.74,432.95
14,104785536,104806489,20954,*,9.42621170184046,8.56891532619204,9.96028723659104,-1.26754049949434,3.70942979614643e-10,5.946468179842361e-9,289.16,476.37,373.73,1132.55,713.21,1142.83
5,142981392,142984276,2885,*,6.67828319802006,7.16420703943675,5.94015723764306,1.14287510602134,3.78308906740338e-10,6.059453159445011e-9,152.33,133.68,144.29,58.55,66.75,58.9
16,1270375,1292954,22580,*,9.5742553830957,8.79696239266541,10.0766261673524,-1.18327320679401,3.7861787702940903e-10,6.059453159445011e-9,371.78,527.35,435.23,1248.69,809.82,1181.06
8,128786551,128790224,3674,*,6.56622936480795,7.07189833268136,5.78089744991009,1.21183340557418,3.81602377207368e-10,6.102166053391271e-9,123.93,121.22,158.48,50.87,56.21,57.86
17,75994667,76030083,35417,*,10.6083299032596,9.78860749239289,11.1278205378639,-1.23247597406648,3.8340025100144003e-10,6.1258488038106105e-9,681.6,982.19,989.51,2483.94,1733.83,2495.42
6,167729029,167740387,11359,*,9.22912429198971,8.5758067578997,9.67716196144054,-1.02967705607482,3.84811129794159e-10,6.143314262849271e-9,309.82,418.59,416.3,870.53,723.75,861.77
4,4382161,4397773,15613,*,9.36659753980282,8.65649913505024,9.84035490352872,-1.10466997431882,3.86194675693415e-10,6.160314905264681e-9,343.38,450.88,416.3,1035.61,718.48,996.1
7,70091689,70095396,3708,*,7.1546546891978,7.62848387378238,6.44439310627428,1.09684059228155,3.86768352386242e-10,6.164379683992761e-9,222.04,160.3,211.31,84.46,93.1,83.7
6,167393679,167410904,17226,*,9.42231977157416,8.70733582854225,9.89822238698497,-1.1031190931214,3.92698607739158e-10,6.2497867685059704e-9,317.56,503.56,432.86,1016.42,850.23,996.1
17,2945895,2967771,21877,*,10.4163786688389,9.6890792155496,10.897642956002,-1.12578237288672,3.9310572104041703e-10,6.24992837571906e-9,653.2,978.79,844.43,1995.41,1718.02,2009.77
11,1192633,1209702,17070,*,9.19800483413611,8.19915120225255,9.78258500963879,-1.40256563580694,3.96228659001065e-10,6.294403175404761e-9,175.56,393.1,313.02,1000.1,607.81,1034.33
1,67849709,67851400,1692,*,6.00935545932723,6.61642807575323,4.94091627478575,1.49102821783447,3.983219875362e-10,6.322462220884531e-9,95.53,82.13,116.69,19.2,31.62,41.33
11,130796603,130798789,2187,*,6.28790280037749,6.82200203413698,5.43054425373819,1.30657833878522,3.9892180982571005e-10,6.3267886377034e-9,95.53,105.92,137.98,40.31,45.67,43.4
20,11228607,11232856,4250,*,6.63665733233415,7.11554019316752,5.91484653880608,1.14240095487884,4.00155385734506e-10,6.34115087902067e-9,129.09,145.01,141.92,58.55,61.48,60.96
9,126046132,126056930,10799,*,8.80523474404212,8.08083947238234,9.2852405798446,-1.10873689076189,4.00712350590572e-10,6.344776309555711e-9,201.38,304.17,306.71,646.9,512.95,711.94
20,11204879,11206372,1494,*,5.75701646143878,6.39530260449269,4.58409067337341,1.54801316689573,4.03229532788075e-10,6.374191788546091e-9,82.62,67.41,102.5,27.83,19.32,24.8
5,82405246,82407320,2075,*,6.12733168436486,6.70242958979648,5.15652711215642,1.38487961066019,4.08645587734913e-10,6.454530349411011e-9,95.53,92.33,124.58,31.67,29.86,45.47
7,1731968,1761427,29460,*,10.2645924942997,9.46105236440075,10.777636921384,-1.21366797031684,4.11752864819937e-10,6.49300011057409e-9,565.42,841.72,707.24,1903.27,1354.39,2008.73
16,2177763,2200878,23116,*,9.53146200173673,8.63267930391339,10.0810433642406,-1.3086935290489,4.12473989528539e-10,6.49907061088446e-9,276.25,509.22,405.26,1202.62,785.23,1261.66
4,978858,983857,5000,*,7.68587937505274,6.98370706284818,8.15613403277075,-1.06045982746869,4.18224782250559e-10,6.578958271155461e-9,90.36,130.85,158.48,309.05,251.2,295.52
1,18624296,18651213,26918,*,10.1710626943583,9.51517359580171,10.6202973504008,-1.04214260991815,4.18886702276638e-10,6.584013508222971e-9,653.2,807.16,734.84,1653.72,1366.69,1701.84
1,20145663,20153156,7494,*,8.09541658105765,7.4100522274421,8.55815080248551,-1.05441115174306,4.21030013207696e-10,6.61232595072656e-9,131.67,194.85,183.71,406.95,307.42,416.42
4,2329942,2342472,12531,*,9.51639695110536,8.71955401667136,10.0267437883713,-1.19900692539223,4.25374950438849e-10,6.66972742646736e-9,312.4,533.58,418.67,1130.63,846.71,1152.13
8,141634866,141644727,9862,*,8.45864667584301,7.78160654034733,8.91760906424952,-1.05148404278298,4.31519638077079e-10,6.760590893795921e-9,178.14,254.89,227.07,477.98,407.55,565.21
5,149133463,149136930,3468,*,6.99311909440521,7.44281463516836,6.3362380536294,1.08565032234197,4.33125535727049e-10,6.780255856041331e-9,149.75,186.92,185.29,69.1,89.59,83.7
10,76396374,76398648,2275,*,6.3725514033379,6.88871077024082,5.56122334942573,1.24160241506023,4.3977233412477103e-10,6.873175857424571e-9,118.76,112.15,124.58,39.35,52.7,49.6
19,722320,734910,12591,*,9.08160112431578,8.25913822887342,9.60217346388495,-1.2263601223218,4.41708295084069e-10,6.8978565984332e-9,229.78,353.45,335.88,824.46,558.62,948.57
11,76274339,76293887,19549,*,9.53384681508341,8.82131388029381,10.0086744936572,-1.10470018999589,4.45047673369264e-10,6.944396020377711e-9,364.04,516.02,477.01,1144.07,844.96,1101.5
10,75772424,75775829,3406,*,6.4753872926532,6.98980110805608,5.66843068716961,1.20430808030717,4.47343846883277e-10,6.974595638543871e-9,126.51,118.38,136.4,51.83,43.92,56.83
2,240866632,240880682,14051,*,9.21449394807773,8.47362529490897,9.7015902877819,-1.14659988247974,4.57162841321374e-10,7.116207094417171e-9,335.64,396.5,334.3,943.47,600.78,953.74
2,109545887,109548167,2281,*,5.81032036294494,6.44303681913779,4.65677226246837,1.51645907867189,4.58415540013173e-10,7.129965917196031e-9,108.44,71.37,81.21,21.12,24.59,29.97
X,129700532,129708235,7704,*,7.93862117714354,7.25832906614396,8.39906085187904,-1.03734591101687,4.60228774185541e-10,7.146668989019331e-9,113.6,180.12,165.57,348.4,293.36,370.95
6,134826406,134828610,2205,*,6.37674462024602,6.88709051081743,5.57990402849058,1.23798805766096,4.62920152916565e-10,7.1826928702535705e-9,108.44,114.99,131.67,42.23,52.7,48.57
X,153074378,153075690,1313,*,5.99876746720581,4.85587000618124,6.62838131156598,-1.4864841500467,4.75179399178409e-10,7.36699544852942e-9,18.07,35.69,33.11,107.5,63.24,126.06
5,170218859,170221767,2909,*,6.61731549419541,7.12687979746777,5.82240718809063,1.1929016224032,4.79509911633063e-10,7.4281771807708506e-9,144.58,117.82,156.9,59.51,54.46,55.8
11,68295926,68300811,4886,*,7.98848144332845,7.35374394927941,8.42777691884902,-1.01607369967315,4.80330764944926e-10,7.434935691497411e-9,154.91,181.26,154.54,361.84,277.55,393.69
10,62074644,62077338,2695,*,6.25078353045653,6.78459769852793,5.39417256789453,1.32473874369266,4.81580449188654e-10,7.4483158593314e-9,98.11,124.61,108.02,29.75,50.94,45.47
17,16870867,16874657,3791,*,6.98368521628684,6.30296607028835,7.44431852232514,-1.06814575950431,4.88381153309719e-10,7.54746030130839e-9,72.29,81,83.58,181.4,145.8,195.29
19,5797210,5810062,12853,*,9.11716477862196,8.43025526799105,9.58059566361487,-1.07781732816917,4.92466024140585e-10,7.598502410437341e-9,309.82,393.1,331.94,824.46,602.54,870.04
5,173226434,173233464,7031,*,7.97643421264042,7.30111512606206,8.43461281159282,-1.04137399238912,4.92470052256659e-10,7.598502410437341e-9,123.93,181.26,167.94,380.08,282.82,375.09
8,94240046,94243097,3052,*,7.07618376085165,7.51641188201912,6.43948078515376,1.05890131241814,4.98512256933642e-10,7.68559606323613e-9,165.24,186.92,197.11,75.82,101.89,82.66
17,21416593,21420247,3655,*,7.28876800045759,6.52011331485861,7.78756564590397,-1.16197195819863,4.99596604314837e-10,7.69617621611055e-9,74.87,94.03,106.44,262.02,152.83,247.99
20,37293371,37296250,2880,*,6.79865769466726,7.26835777290935,6.09773457095173,1.13607866429783,5.02465235183701e-10,7.7342041336039e-9,144.58,148.4,169.52,64.31,84.32,56.83
16,69513185,69515594,2410,*,6.38933027633787,6.90140865624183,5.5881935272488,1.23816018093856,5.15663610370281e-10,7.92474131898939e-9,123.93,113.29,121.42,42.23,59.73,42.37
3,64047374,64049706,2333,*,5.84115369360625,6.4238654438912,4.84788495290585,1.4333534798247,5.16402310489849e-10,7.929790205480751e-9,80.04,82.13,95.4,26.87,31.62,27.9
1,66260575,66264197,3623,*,6.42296504436363,6.92166741861868,5.65453968508808,1.21719021264453,5.21790821745838e-10,8.006176156200231e-9,111.02,125.75,126.94,47.99,59.73,43.4
19,33259233,33288215,28983,*,10.2074196388065,9.29034630553868,10.7636457283578,-1.32976610171653,5.2462122041403e-10,8.04024391842421e-9,418.25,758.45,701.72,1900.39,1298.18,2017
8,73560953,73562248,1296,*,5.49542042234931,6.1453748022264,4.28078322633565,1.65569941625186,5.248429020354501e-10,8.04024391842421e-9,61.96,62.87,87.52,14.4,26.35,17.57
4,2283660,2292966,9307,*,8.51955950802922,7.6867421626784,9.04419313892807,-1.22191449347414,5.25413158220233e-10,8.042606957934881e-9,131.67,247.53,238.9,609.47,398.76,575.55
7,133481396,133482995,1600,*,6.01304112146875,6.57172419660064,5.08912379596042,1.35317324796083,5.25956961451722e-10,8.044561658027e-9,85.2,100.82,99.34,37.43,31.62,33.07
17,1741821,1759141,17321,*,9.569295774907,8.88408686914354,10.0319598497435,-1.07271932189404,5.30698262473272e-10,8.1106636430006e-9,392.44,529.05,495.94,1122.96,867.79,1150.06
6,131399683,131401307,1625,*,5.65704750232405,6.31648085029504,4.40735512561139,1.5848110288155,5.31334810615974e-10,8.11397779908265e-9,82.62,63.44,93.04,26.87,14.05,22.73
11,68990420,68995403,4984,*,7.37429231838941,6.68076610325105,7.84069426717488,-1.10255925407985,5.31838066557835e-10,8.115252834066791e-9,103.27,109.89,94.61,234.19,170.4,283.12
21,43715458,43724083,8626,*,8.29752192602229,7.60900349499327,8.76167707423709,-1.06644058931706,5.35842289052839e-10,8.169904553831651e-9,160.07,227.71,197.9,463.58,342.55,495.98
8,127506151,127509792,3642,*,6.51460824037929,7.00705729884712,5.76112328175693,1.18630338587492,5.416321188596731e-10,8.25167356494409e-9,121.35,129.71,134.83,45.11,59.73,57.86
15,62975520,62982203,6684,*,7.55796031865708,7.99317559148815,6.93177538140503,1.02551457558556,5.57358472486179e-10,8.47790035293099e-9,219.45,253.19,291.73,138.21,124.72,103.33
7,28036568,28037942,1375,*,5.46495492632385,6.1304304620431,4.19234049053623,1.68332002682871,5.58583004835619e-10,8.489846880886031e-9,72.29,60.61,77.27,19.2,26.35,9.3
7,90594788,90598578,3791,*,6.82955204275365,7.29275873401908,6.14314004209813,1.12715825370041,5.62323305127261e-10,8.539981506697051e-9,123.93,176.16,170.31,66.23,75.54,70.26
2,240619547,240632820,13274,*,8.77495889377193,7.90606314444071,9.31343169845797,-1.26609224614069,5.64702503016491e-10,8.56938264585387e-9,157.49,301.91,260.19,708.33,458.49,741.91
5,54701073,54704200,3128,*,6.51469900173698,7.01965733272919,5.73110452453345,1.19422637489862,5.66896115414303e-10,8.595923607297831e-9,131.67,117.25,140.34,47.03,54.46,57.86
6,113563356,113565452,2097,*,5.99083838871328,6.55145026143521,5.0615172878339,1.36812093558762,5.74590759298228e-10,8.698953131959781e-9,82.62,92.33,106.44,31.67,33.38,35.13
4,623216,639062,15847,*,9.3413603176994,8.51128053738686,9.86492414487357,-1.23345552938907,5.76734553130636e-10,8.72457677282832e-9,265.93,460.51,368.21,1039.45,700.91,1057.07
8,141446279,141452888,6610,*,8.43250815822377,7.57418425501392,8.96697519608956,-1.25093241456389,5.79340972452216e-10,8.75715326068701e-9,129.09,248.66,193.96,583.55,356.6,561.08
3,182182576,182185604,3029,*,6.69790218501902,7.1832352972472,5.96115523538003,1.1435835125024,5.80536656699985e-10,8.76837123748501e-9,154.91,129.71,151.38,55.67,70.27,60.96
17,76476262,76488247,11986,*,8.8935584538621,8.252980751714,9.33561970588331,-1.01913112402407,5.83918947393121e-10,8.812572216979861e-9,271.09,324,320.11,702.57,521.73,714.01
3,45816082,45820317,4236,*,6.95666672519759,7.4274754794456,6.25324475089516,1.08999021323492,5.85056785437761e-10,8.82156966633595e-9,183.31,147.84,185.29,71.98,77.29,79.56
1,2007755,2050094,42340,*,11.0114085695774,10.2034998395913,11.5262032060669,-1.21886846151298,5.85427708162676e-10,8.82156966633595e-9,926.87,1323.75,1286.75,3241.22,2294.21,3312.76
1,5741500,5759878,18379,*,9.46907152130961,8.81743429474529,9.9163253664513,-1.03319873727753,5.860744508884101e-10,8.824437195502831e-9,400.18,510.92,442.32,962.67,832.66,1103.56
9,16704223,16706501,2279,*,6.81791151400949,7.29169434025074,6.10775526104487,1.12935061161753,5.87062547658647e-10,8.83243597967675e-9,129.09,158.03,182.92,67.19,63.24,76.46
17,73622074,73651130,29057,*,9.99666730851212,9.33221883266971,10.4498636743563,-1.04980394129814,5.89145584689754e-10,8.85580671045133e-9,549.93,701.81,682.01,1470.4,1201.56,1524.12
17,79513227,79550770,37544,*,10.8530038331277,10.1181125539723,11.3375407543387,-1.13729810059354,5.895320558811801e-10,8.85580671045133e-9,960.43,1209.9,1163.76,2853.46,2062.33,2847.77
4,74108922,74111175,2254,*,6.13059464695527,6.70592823587744,5.15910168996589,1.38006100697449,5.95526884961425e-10,8.93197926063555e-9,123.93,84.4,104.86,27.83,42.16,37.2
17,64239684,64242614,2931,*,7.14922101437635,7.61558498958722,6.45577964617418,1.06699567597507,5.98698711550525e-10,8.972590845276211e-9,201.38,169.36,217.61,97.9,75.54,89.9
8,131816198,131818546,2349,*,6.07383512513806,6.64213323424318,5.12270358950694,1.3979641562345,6.00348277490623e-10,8.98338486743514e-9,98.11,83.27,118.27,31.67,43.92,28.93
18,3663806,3667594,3789,*,6.87278221717068,7.34833046919047,6.15860693489443,1.12775766861017,6.00829582401022e-10,8.98363365549803e-9,170.4,145.01,173.46,56.63,84.32,73.36
5,123812779,123815238,2460,*,6.21918883837328,6.76968531710721,5.31790584522839,1.33852997401526,6.01403314902953e-10,8.985262972966611e-9,103.27,104.22,119.84,26.87,42.16,50.63
7,73361429,73365049,3621,*,7.49017182836047,6.78660817650292,7.96104335831504,-1.09476617676812,6.02876174674186e-10,9.0003128069313e-9,100.69,128.01,102.5,284.1,184.45,278.99
4,73598963,73600416,1454,*,6.48056383440964,6.97600168107466,5.71996544969215,1.21968412940516,6.0473781196696e-10,9.02113898052255e-9,116.18,127.45,134.04,44.15,68.51,45.47
7,91239044,91240161,1118,*,5.75380789375638,6.35000707634687,4.71956299375088,1.46480084961513,6.05380421801096e-10,9.02376229350855e-9,77.45,78.17,89.1,23.03,28.11,27.9
19,2284796,2313449,28654,*,10.1006908784201,9.22646690246227,10.6411673208084,-1.28514941666939,6.10120574434277e-10,9.08741222306462e-9,420.84,695.01,681.22,1833.2,1185.75,1772.11
15,87712318,87714114,1797,*,5.89953673034165,6.4807028594194,4.91086627115376,1.39979594094801,6.12090180898315e-10,9.109730151891551e-9,90.36,86.1,91.46,34.55,29.86,25.83
10,126012608,126017319,4712,*,6.90693369220135,7.37485316293031,6.21001085111848,1.10410339925197,6.13265682364362e-10,9.120204182423231e-9,152.33,164.26,181.34,87.34,73.78,60.96
8,91069047,91070689,1643,*,5.90513532243611,6.5260473628699,4.79157756492183,1.45769418419091,6.14959100431442e-10,9.138358407871691e-9,113.6,79.3,83.58,26.87,21.08,35.13
1,35504771,35507714,2944,*,6.73410608716491,7.23774591880854,5.95372742016918,1.17693215036397,6.19936641187937e-10,9.2052496805579e-9,175.56,123.48,153.75,54.71,70.27,60.96
1,11514484,11532528,18045,*,9.12826550914473,8.31919259644949,9.64352530580943,-1.2092257458556,6.25935854738953e-10,9.28719714479522e-9,237.53,394.24,326.42,914.68,592,892.77
1,18816642,18825086,8445,*,8.78963114897586,8.01877797640696,9.28934104584265,-1.15581595347335,6.367398612194601e-10,9.43559304230808e-9,175.56,315.5,287,642.1,519.97,715.04
7,158524707,158535591,10885,*,8.71743173522773,8.07112881013709,9.16218835730647,-1.02489946351537,6.369135116232371e-10,9.43559304230808e-9,240.11,300.21,266.5,603.71,462,653.05
17,54946327,54949111,2785,*,7.04671515543095,7.49590709461959,6.39091794394313,1.0689479089208,6.43401282463238e-10,9.52440811168589e-9,149.75,181.26,210.52,84.46,82.56,84.73
11,76199755,76213637,13883,*,9.73167236010731,8.94203980057835,10.2390951778281,-1.19240605721076,6.49258648504379e-10,9.60376239597182e-9,371.78,571.53,532.21,1382.1,929.28,1314.36
6,169955840,169987688,31849,*,10.1842807160793,9.44380045625748,10.6712112113467,-1.13999305829283,6.50452694592537e-10,9.614068764952231e-9,570.58,822.46,696.2,1669.08,1347.37,1875.44
3,172657602,172660012,2411,*,6.08765349964139,6.64976133713904,5.1541222775355,1.39714606913625,6.51329413212144e-10,9.619672685737491e-9,103.27,88.36,109.59,25.91,50.94,29.97
3,172167636,172171279,3644,*,6.65194820721604,7.15149637716604,5.88148513544896,1.17754538972918,6.51989613508297e-10,9.622072670195341e-9,152.33,143.31,130.88,45.11,61.48,70.26
2,55154969,55159465,4497,*,7.01119320039501,7.49539909766113,6.27707243087519,1.14048860004116,6.60309363461069e-10,9.73742252005557e-9,149.75,167.66,223.92,81.58,63.24,87.83
22,50731381,50740818,9438,*,8.13529758787607,7.44930298271811,8.59831610098947,-1.04371519827078,6.66511734249867e-10,9.82139585232674e-9,126.51,210.15,187.65,386.8,346.06,429.85
22,50298415,50321825,23411,*,9.70733235774886,8.79216884492777,10.2628699910819,-1.32519874669203,6.67983748669511e-10,9.83559010893196e-9,314.98,546.61,468.34,1452.16,832.66,1401.15
5,56349307,56352701,3395,*,6.9788495732582,7.43595712179556,6.30587748193795,1.05969296616947,6.68744062417519e-10,9.83749177919759e-9,172.98,162,184.5,72.94,75.54,88.86
1,8659779,8662928,3150,*,6.46954768783182,6.9649532028036,5.70902652075754,1.21806388235262,6.69130589646968e-10,9.83749177919759e-9,103.27,128.01,143.5,48.95,61.48,46.5
1,11042172,11047500,5329,*,7.68621732669341,6.9634611586096,8.1655112945907309,-1.10086654783766,6.804021158544601e-10,9.99113213366957e-9,98.11,135.94,140.34,315.77,210.8,334.79
21,44979040,45004931,25892,*,9.96464261594612,9.07670278173999,10.5102302642786,-1.29928930882382,6.80614546115079e-10,9.99113213366957e-9,400.18,659.89,559.8,1614.37,1018.87,1742.14
1,3345077,3379164,34088,*,10.5487868622566,9.71722334421363,11.0729308646536,-1.2425460886397,6.91926466529868e-10,1.01417849715102e-8,653.2,981.06,890.95,2412.92,1603.84,2445.82
17,83081390,83094863,13474,*,9.6078006164612,8.79636296410324,10.1240036518158,-1.21471976274423,6.92787112650814e-10,1.01467070067259e-8,333.05,564.73,436.01,1227.57,867.79,1252.36
9,81389305,81391762,2458,*,6.81261926233609,7.28992668026757,6.09442311833299,1.11681580176546,6.94006171772405e-10,1.01568670089901e-8,172.98,142.74,153.75,69.1,79.05,56.83
6,25302167,25304807,2641,*,6.43943866034843,6.9450407601746,5.65427035699338,1.19983940113372,6.97626283758682e-10,1.0194413411872e-8,111.02,120.65,137.98,53.75,45.67,51.66
1,2067186,2078296,11111,*,8.70031941151267,7.93398128728382,9.19815367977008,-1.16384454187018,6.98401504976836e-10,1.01980334559797e-8,201.38,285.48,246.79,663.22,412.82,686.11
8,144473486,144480764,7279,*,8.73482133774985,8.04664806705261,9.1988212090549,-1.07360646822127,7.0275561038504e-10,1.02538673325087e-8,227.2,301.91,264.13,622.9,454.98,685.08
15,74529984,74532015,2032,*,6.88869407669436,7.34471111588344,6.21810591959025,1.07139210055036,7.21994496192427e-10,1.052663619524e-8,152.33,156.33,178.98,71.02,73.78,78.53
1,164610466,164614562,4097,*,7.05494303980628,7.49816750113412,6.41189866807791,1.03879455059999,7.27972750965228e-10,1.06058004479358e-8,167.82,182.96,191.59,76.78,82.56,96.1
17,61454432,61471328,16897,*,9.48288181711634,8.78940771674205,9.94926044212051,-1.0782240276535,7.30980331095937e-10,1.06415984496067e-8,348.54,516.02,462.82,1045.21,844.96,1075.67
21,45528323,45547641,19319,*,9.18009126304878,8.3407833443668,9.70725007721982,-1.23940595561962,7.34880400010289e-10,1.06822877995481e-8,222.04,390.27,360.32,950.19,618.35,939.27
15,98727286,98729912,2627,*,6.28500862379391,6.79631927833462,5.48577786450625,1.25766893604287,7.359431923034141e-10,1.0689699276335e-8,92.95,120.65,119.84,43.19,50.94,40.3
10,132831242,132841954,10713,*,8.18614344416241,7.43235124980542,8.67872202431281,-1.14526793570442,7.37786951681067e-10,1.0708434787425e-8,144.58,213.54,160.06,466.46,296.88,466.02
10,86657538,86671585,14048,*,9.7928421951286,8.91663891029188,10.3340603520463,-1.28237232921896,7.39807292088447e-10,1.07297032092618e-8,317.56,605.51,526.69,1423.37,1006.57,1442.49
3,191355907,191359049,3143,*,6.44052902135164,6.98692788088112,5.55039577161775,1.27131919250935,7.42541636695626e-10,1.07532265634731e-8,152.33,99.69,128.52,51.83,47.43,41.33
10,86676975,86696906,19932,*,10.1916787741101,9.4632761184681,10.6734201546551,-1.12432843014539,7.43198076295688e-10,1.07546769528627e-8,555.09,815.09,747.45,1750.66,1380.74,1767.98
5,366113,379423,13311,*,9.01967434763538,8.15796459462871,9.55542872334829,-1.25738459009943,7.576420665128931e-10,1.09554929483125e-8,175.56,347.79,333.52,826.38,586.73,844.21
1,36572247,36577223,4977,*,7.71607771755553,7.06307684022856,8.16396777635533,-1.00367540564578,7.60983140937892e-10,1.09955807651362e-8,103.27,151.24,146.65,292.74,249.45,318.26
4,1743728,1781140,37413,*,11.3539070745617,10.3634431416569,11.9356768274197,-1.40370595001057,7.64907450151215e-10,1.10369520087359e-8,929.45,1660.21,1362.45,4431.36,2642.03,4678.78
7,157860021,157866742,6722,*,7.9621378098462,7.26301564282339,8.43103712841798,-1.06418983051142,7.64988139021676e-10,1.10369520087359e-8,116.18,186.92,157.69,377.2,281.07,377.15
8,69581063,69584752,3690,*,6.59220776439653,7.08851262695714,5.82953649993056,1.17529150065138,7.65993024829735e-10,1.10432089105394e-8,149.75,126.88,131.67,56.63,68.51,45.47
11,58573569,58576037,2469,*,5.88298555287443,6.46820343767671,4.88221912927233,1.44620171904673,7.69561392251145e-10,1.10863862864317e-8,90.36,75.9,99.34,23.99,38.65,25.83
8,48469870,48474424,4555,*,7.24261583480183,7.67364136521262,6.62513570752345,1.00162258128026,7.71005532371106e-10,1.1098920295853e-8,185.89,209.01,217.61,95.98,89.59,110.56
1,39191391,39193678,2288,*,6.03770109400138,6.61920400686824,5.04803035772765,1.38468518125153,7.80697935813574e-10,1.12300842210445e-8,105.85,88.93,100.13,24.95,29.86,44.43
8,74248526,74251656,3131,*,6.93385538221809,7.40092864237006,6.23882801689802,1.07728293911998,7.88924601223263e-10,1.13315596697246e-8,183.31,155.77,167.94,65.27,75.54,85.76
6,111588600,111594412,5813,*,7.32518079203141,7.75656064198523,6.70696751880773,1.01278653617377,7.91375760496533e-10,1.13583278230731e-8,211.71,218.64,218.4,83.5,114.18,115.73
7,2678894,2695475,16582,*,9.44408042743031,8.6883489766886,9.93747563783545,-1.15182426362456,7.94534906441117e-10,1.13952101974971e-8,317.56,472.97,447.05,1076.89,757.12,1107.7
12,132555916,132562873,6958,*,7.7731717455655,6.92797082134215,8.302609639947,-1.22928988351835,7.98061323039833e-10,1.14373013775605e-8,85.2,152.37,127.73,372.4,209.04,365.79
