"seqnames","start","end","width","strand","Conc","Conc_GFP","Conc_YAF","Fold","p.value","FDR","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"chr17",72717686,72718086,401,"*",4.65232368726588,3.92977004949243,5.13152961504509,-0.930664306620024,0.000558855959089375,0.00867923169430687,"Intron (ENST00000255559.8/201266, intron 7 of 9)",17,72647109,72725614,78506,2,"201266","ENST00000579988.1",7528
"chr8",117998405,117998805,401,"*",3.86928728384551,2.90145072858072,4.44336729337261,-1.05696714479586,0.000559222019666636,0.00868355097750008,"Intron (ENST00000378204.7/2131, intron 1 of 10)",8,117799414,118017235,217822,2,"2131","ENST00000684189.1",18430
"chr6",30496461,30496861,401,"*",4.93810279675716,4.23728066253096,5.40775801023066,-0.897014637041827,0.000559375035564154,0.00868456128328234,"Distal Intergenic",6,30489512,30491283,1772,1,"3133","ENST00000493699.1",6949
"chr4",179597024,179597424,401,"*",2.91987395713669,0.944547143798263,3.72366943801292,-1.05823073646125,0.000559584870408112,0.00868645327367361,"Distal Intergenic",4,180095527,180117163,21637,2,"124900818","ENST00000668548.1",519739
"chr17",75601528,75601928,401,"*",5.45866443143958,5.90714201819087,4.80440257485174,0.845472251157094,0.00055985874045323,0.00868861854817752,"Promoter (<=1kb)",17,75602301,75603061,761,1,"80022","ENST00000584323.4",-373
"chr9",108543294,108543694,401,"*",4.83550898776547,4.16159203053365,5.29304803069431,-0.911684234696728,0.00055994778679684,0.00868861854817752,"Distal Intergenic",9,108854588,108855986,1399,2,"10880","ENST00000374667.5",312292
"chr19",1169082,1169482,401,"*",5.27149696397532,5.74930271086808,4.5521588743169,0.920749790124176,0.000559988337694211,0.00868861854817752,"Promoter (<=1kb)",19,1127710,1169146,41437,2,"22904","ENST00000587655.2",0
"chr22",40991014,40991414,401,"*",4.12572693904067,4.73349408239537,3.05506696620641,1.01199204585679,0.000560450347505241,0.0086944207719344,"Distal Intergenic",22,40966201,40972662,6462,1,"9978","ENST00000467617.1",24813
"chr3",13008071,13008471,401,"*",4.31987027037934,4.8989168691718,3.33747380193812,1.00493908280022,0.000560700505644777,0.00869693517567964,"Intron (ENST00000613206.2/9922, intron 1 of 13)",3,12936573,13015700,79128,2,"9922","ENST00000707112.1",7229
"chr1",12464602,12465002,401,"*",3.89780376902753,2.8655881610218,4.49334690275942,-1.04174541031446,0.000560798073061732,0.00869708235122688,"Promoter (<=1kb)",1,12464940,12512047,47108,1,"55187","ENST00000543766.2",0
"chr9",129352799,129353199,401,"*",4.41593181213428,4.96708979747784,3.51283774792713,0.986311442316041,0.000561239962964375,0.0087015013349488,"Intron (ENST00000657886.1/100506119, intron 3 of 4)",9,129341625,129359515,17891,1,"100506119","ENST00000423122.2",11174
"chr8",142546636,142547036,401,"*",5.51004467041302,5.93243687970783,4.91025930421228,0.821124033731443,0.000561259261532974,0.0087015013349488,"Distal Intergenic",8,142543501,142544684,1184,1,"575","ENST00000518812.1",3135
"chr10",100865599,100865999,401,"*",5.15214177358248,5.57525965000236,4.55088146596793,0.89131885203987,0.000561952495731663,0.00871088121405587,"Distal Intergenic",10,100912963,100926760,13798,1,"55719","ENST00000370271.7",-46964
"chr21",44424061,44424461,401,"*",4.33191665150774,4.90270541461946,3.37362104144237,0.989644151416544,0.000562821852560704,0.00872298781440104,"Promoter (<=1kb)",21,44414588,44425272,10685,2,"101928607","ENST00000423310.2",811
"chr14",100692890,100693290,401,"*",4.75104857150474,5.26166995169087,3.95352603109266,0.935813399375018,0.000563625726870869,0.00873407588240479,"Distal Intergenic",14,100683803,100689109,5307,1,"105370668","ENST00000701818.1",9087
"chr7",155469142,155469542,401,"*",5.76427542933634,6.19659706707623,5.14411075067547,0.820028782309277,0.000563957920027121,0.00873785233631225,"Distal Intergenic",7,155458129,155464831,6703,1,"2020","ENST00000297375.4",11013
"chr5",44809532,44809932,401,"*",3.50576745594284,2.25045572162801,4.16669329716758,-1.08028681388682,0.000564454453470313,0.00874417346165134,"Promoter (<=1kb)",5,44809843,44815066,5224,1,"10884","ENST00000515647.1",0
"chr5",6545178,6545578,401,"*",4.64779556333708,5.1665675622691,3.8298897990536,0.941802476863553,0.000564595266977099,0.00874498287872199,"Distal Intergenic",5,6582136,6586604,4469,1,"255167","ENST00000513844.2",-36558
"chr1",43373552,43373952,401,"*",4.56598597340905,3.81519012979687,5.05729970334329,-0.947213383637507,0.000564871676160105,0.00874789194595375,"Distal Intergenic",1,43363398,43368074,4677,2,"64834","ENST00000413844.3",-5478
"chr11",119891478,119891878,401,"*",4.53069290982049,5.0685882748883,3.66332771719614,0.962394285170804,0.000565844367717204,0.00875864556999844,"Promoter (<=1kb)",11,119892700,119919996,27297,1,"105369526","ENST00000662653.1",-822
"chr7",28855924,28856324,401,"*",5.13434191198038,4.47072582687424,5.58715451255322,-0.866516383037328,0.000565853597668931,0.00875864556999844,"Distal Intergenic",7,28809409,28819559,10151,1,"9586","ENST00000498316.3",46515
"chr2",120865924,120866324,401,"*",5.18205889511429,5.63410189232802,4.52010997540547,0.863382616483115,0.000565860310106188,0.00875864556999844,"Promoter (1-2kb)",2,120866378,120867403,1026,2,"124907880","ENST00000603720.1",1079
"chr19",46300494,46300894,401,"*",4.51605565125927,4.99377145433457,3.7969237683828,0.961024283182937,0.000566116344945181,0.00875864556999844,"Promoter (2-3kb)",19,46298458,46331513,33056,1,"64344","ENST00000291300.8",2036
"chr10",90960307,90960707,401,"*",4.1036025125822,3.13020875858731,4.67958609744719,-1.01481180160553,0.00056612854365534,0.00875864556999844,"Distal Intergenic",10,90965979,90981178,15200,1,"107984252","ENST00000692591.1",-5272
"chr6",121780881,121781281,401,"*",3.6693331189427,2.57934309901415,4.28308669949807,-1.07825863856841,0.000566151300879336,0.00875864556999844,"Distal Intergenic",6,121857813,121870910,13098,1,"105377979","ENST00000701253.1",-76532
"chr19",44934706,44935106,401,"*",4.26624400793316,4.8505187513849,3.26830531473335,1.00838685656832,0.000566186978927913,0.00875864556999844,"Distal Intergenic",19,44942237,44945496,3260,1,"346","ENST00000592954.2",-7131
"chr6",48430353,48430753,401,"*",3.92342208328804,2.95855288647086,4.49648160653083,-1.04168615082491,0.000566365588590338,0.0087596942111168,"Distal Intergenic",6,47856673,48111197,254525,2,"442213","ENST00000339488.9",-319156
"chr9",110742855,110743255,401,"*",3.16201031322673,1.66139524257702,3.88149808691058,-1.09113554694616,0.000566432192359692,0.0087596942111168,"Intron (ENST00000416899.7/4593, intron 6 of 13)",9,110728273,110768018,39746,1,"4593","ENST00000634612.1",14582
"chr4",48127754,48128154,401,"*",4.03819881865305,3.08436417354433,4.60743864644943,-1.02654733075069,0.000566595188364371,0.00876064847974528,"Intron (ENST00000264316.9/7294, intron 1 of 14)",4,48089385,48134229,44845,2,"7294","ENST00000510457.1",6075
"chr1",6423151,6423551,401,"*",5.83006329501885,6.23231752413018,5.27033246627918,0.811242085791027,0.00056667134390769,0.00876064847974528,"Promoter (1-2kb)",1,6412418,6424670,12253,2,"54626","ENST00000377837.5",1119
"chr6",157691759,157692159,401,"*",3.9386530078874,4.57283955891382,2.78002272119579,1.05014414293334,0.000566900450471648,0.00876281845342383,"Distal Intergenic",6,157700387,157875149,174763,1,"51429","ENST00000614703.4",-8228
"chr8",141176780,141177180,401,"*",5.27696567690716,5.77755297961025,4.50399351347317,0.874007980758085,0.000567043681288351,0.00876366053807706,"Promoter (<=1kb)",8,141177087,141185223,8137,1,"22898","ENST00000518806.1",0
"chr6",88360533,88360933,401,"*",4.11134364349641,3.18350124869386,4.67142868776736,-1.01589301624577,0.000567228252468956,0.00876431268005562,"Intron (ENST00000648572.1/105377885, intron 1 of 6)",6,88378280,88385447,7168,1,"124901358","ENST00000656004.1",-17347
"chr19",35791043,35791443,401,"*",4.8152100894191,5.33412987866605,3.99693098514454,0.942775798420851,0.000567263396915553,0.00876431268005562,"Promoter (1-2kb)",19,35788874,35792674,3801,2,"644050","ENST00000637421.1",1231
"chr4",158161617,158162017,401,"*",4.35637297461384,3.44071465706375,4.9120890952565,-0.985409118767717,0.000567398077010459,0.00876502204633398,"Promoter (1-2kb)",4,158127522,158159681,32160,2,"51313","ENST00000590648.5",-1936
"chr22",42381721,42382121,401,"*",4.93235880218793,5.41713321055574,4.1969143721687,0.908895697606269,0.00056779345361951,0.00876926214599645,"3' UTR",22,42364400,42369290,4891,2,"102723775","ENST00000432473.3",-12431
"chr3",192207516,192207916,401,"*",3.86809896622079,2.76754278631555,4.48508077233243,-1.05213137235336,0.000567903145777052,0.00876926214599645,"Intron (ENST00000454309.7/2257, intron 3 of 4)",3,192238037,192244987,6951,1,"100873986","ENST00000530635.1",-30121
"chr17",47305287,47305687,401,"*",5.16105140139536,4.50548675947239,5.6101352048375,-0.891989738824205,0.000567938986689021,0.00876926214599645,"Promoter (<=1kb)",17,47303460,47305685,2226,2,"102724508","ENST00000576345.2",0
"chr11",63610328,63610728,401,"*",4.92613826356508,4.25224679720808,5.38366567091133,-0.906670090337081,0.000568164110179059,0.00877136656774557,"Promoter (1-2kb)",11,63590254,63608581,18328,2,"11145","ENST00000540943.1",-1747
"chr2",179460547,179460947,401,"*",3.16318273209493,1.7081431145339,3.87269829623744,-1.08842958477835,0.000568415264400686,0.00877387213341449,"Intron (ENST00000466398.5/151126, intron 8 of 12)",2,179480894,179536503,55610,2,"151126","ENST00000495289.1",75556
"chr1",203661358,203661758,401,"*",4.1949869562333,3.37224061516686,4.71567101206254,-1.00013835452988,0.000568641513584348,0.00877599254991337,"Intron (ENST00000341360.7/493, intron 1 of 21)",1,203630097,203741076,110980,1,"493","ENST00000705901.1",31261
"chr7",158402486,158402886,401,"*",4.39332862303967,4.97543079866243,3.40187572919886,0.982231089863288,0.000568734032742793,0.00877604873591013,"Intron (ENST00000389413.7/5799, intron 2 of 21)",7,158532718,158532813,96,2,"693180","ENST00000384905.1",129927
"chr2",67451461,67451861,401,"*",2.99584255301309,1.18626061578524,3.77382096687705,-1.08243619943094,0.000568832914899277,0.00877620307546632,"Distal Intergenic",2,67175188,67397980,222793,2,"644838","ENST00000652561.2",-53481
"chr9",18544291,18544691,401,"*",3.34543195521328,1.95338202497136,4.04051442705601,-1.08953351198488,0.000569020419159254,0.00877772445377645,"Intron (ENST00000680146.1/92949, intron 4 of 29)",9,18573306,18573379,74,1,"100422869","ENST00000579801.1",-28615
"chr5",88480529,88480929,401,"*",3.42401094307025,2.07117566287825,4.10970728337916,-1.08661440378058,0.000569307983974401,0.00878037086909056,"Intron (ENST00000504034.2/ENST00000504034.2, intron 1 of 1)",5,88408982,88439090,30109,2,"102546226","ENST00000506041.2",-41439
"chr6",85792303,85792703,401,"*",3.41253196581123,1.99121784766845,4.11441626471848,-1.08963037351069,0.000569421430266,0.00878037086909056,"Distal Intergenic",6,85675433,85678932,3500,2,"387066","ENST00000670094.1",-113371
"chr11",86515630,86516030,401,"*",4.39830858994958,3.62997487013252,4.89697288756775,-0.97944116427062,0.000569458741423669,0.00878037086909056,"Intron (ENST00000524610.1/ENST00000524610.1, intron 2 of 2)",11,86457579,86498124,40546,2,"10873","ENST00000525957.1",-17506
"chr17",7416003,7416403,401,"*",5.02003982839283,5.47371719847448,4.35454705779453,0.895633367489406,0.000569837515951544,0.00878399566250045,"Exon (ENST00000575301.5/57555, exon 7 of 8)",17,7420103,7444081,23979,1,"2256","ENST00000575310.1",-3700
"chr8",144039366,144039766,401,"*",5.29966989977717,5.78770736983712,4.55659437094434,0.895725728938657,0.000569871748738915,0.00878399566250045,"Intron (ENST00000377470.8/375686, intron 1 of 4)",8,144049079,144051203,2125,1,"392275","ENST00000639008.2",-9313
"chr2",235156629,235157029,401,"*",4.57874968808386,5.10099413380009,3.75203620420892,0.948970617315193,0.000570110429599703,0.00878630311214825,"Distal Intergenic",2,235177896,235178905,1010,1,"124907998","ENST00000449362.1",-20867
"chr4",74134083,74134483,401,"*",3.81936947335243,2.82045427465095,4.40397019230024,-1.05171706524409,0.000570726131153051,0.00879318252046178,"Intron (ENST00000429519.5/441024, intron 3 of 9)",4,74125438,74242197,116760,1,"441024","ENST00000433372.5",8645
"chr21",43956531,43956931,401,"*",4.42270142204542,4.98957734973889,3.47563920992057,0.974623763092245,0.000570734912941196,0.00879318252046178,"Promoter (1-2kb)",21,43954548,43982717,28170,1,"56894","ENST00000546158.1",1983
"chr17",46154388,46154788,401,"*",4.35163998961362,3.5696897356632,4.85592469803623,-0.985584839017288,0.000571093365066946,0.008797332457635,"Intron (ENST00000432791.7/284058, intron 2 of 14)",17,46119967,46171223,51257,2,"284058","ENST00000576248.2",16435
"chr2",101805581,101805981,401,"*",4.30768607165996,3.28851200555952,4.89898371351672,-1.01924503201637,0.000571187115342935,0.00879740417145408,"Intron (ENST00000427603.5/9448, intron 4 of 4)",2,101797234,101891611,94378,1,"9448","ENST00000627726.3",8347
"chr20",5156841,5157241,401,"*",4.27239140791943,3.39273065037561,4.81490184765507,-0.989087699272428,0.000571284765071317,0.00879753591276855,"Intron (ENST00000467923.5/8760, intron 1 of 5)",20,5176102,5191354,15253,1,"8760","ENST00000379070.3",-18861
"chr1",161989080,161989480,401,"*",4.29191324832509,3.51669781323288,4.79342743452428,-0.997194627200698,0.000571711582054628,0.00880273585455139,"Intron (ENST00000294794.8/25903, intron 6 of 7)",1,161983553,161985232,1680,2,"25903","ENST00000367938.1",-3848
"chr19",5048098,5048498,401,"*",5.51621965894431,6.00019295078127,4.78263996292693,0.878228245811037,0.000572089412570203,0.00880718003991378,"Promoter (1-2kb)",19,5046998,5082437,35440,1,"23030","ENST00000592175.5",1100
"chr1",59117051,59117451,401,"*",3.73910217270493,2.65599328442556,4.35073672392029,-1.05738628096723,0.000572290509934574,0.00880756279686418,"Intron (ENST00000634569.1/101926925, intron 4 of 5)",1,59132473,59146827,14355,2,"729467","ENST00000587839.2",29376
"chr17",77127845,77128245,401,"*",4.50004455995741,3.73500154792185,4.99733928064813,-0.952562527286106,0.000572292670846049,0.00880756279686418,"Promoter (<=1kb)",17,77127873,77190952,63080,1,"6397","ENST00000586429.5",0
"chr15",79328935,79329335,401,"*",4.00697430049861,3.11847335921901,4.55276962911085,-1.02652153426602,0.000572485719739009,0.00880891818599868,"Intron (ENST00000424155.6/23423, intron 2 of 2)",15,79315931,79322822,6892,1,"23423","ENST00000558562.1",13004
"chr1",3573537,3573937,401,"*",5.23756355842446,5.69503194790048,4.56380137649278,0.867955902685715,0.000572559163453642,0.00880891818599868,"Intron (ENST00000356575.9/1953, intron 4 of 36)",1,3560695,3560790,96,2,"693135","ENST00000385042.1",-12747
"chr19",38568025,38568425,401,"*",4.83930506981062,5.34060144976487,4.0646172192399,0.908857213900728,0.000572720795819996,0.00880988778109451,"Promoter (2-3kb)",19,38565399,38595273,29875,1,"6261","ENST00000593677.2",2626
"chr2",11239796,11240196,401,"*",3.53580795176583,2.36156154154508,4.17447018681687,-1.07886000401065,0.000572948351799106,0.00880988778109451,"Intron (ENST00000315872.11/9475, intron 4 of 32)",2,11183331,11234670,51340,2,"9475","ENST00000401753.5",-5126
"chr3",184605192,184605592,401,"*",5.30168055289606,5.73652703166469,4.6762649690995,0.867195639701299,0.000573020630442783,0.00880988778109451,"Distal Intergenic",3,184579748,184580700,953,1,"2049","ENST00000473079.1",25444
"chr17",28913272,28913672,401,"*",5.21620785182454,5.66185979555076,4.56799576452937,0.847650342472447,0.000573066884702796,0.00880988778109451,"Promoter (<=1kb)",17,28910226,28913094,2869,2,"57649","ENST00000579036.2",-178
"chr1",7948831,7949231,401,"*",4.11479067247133,3.14253044887331,4.69038677397155,-1.01264601350898,0.000573169152722295,0.00880988778109451,"Distal Intergenic",1,7954291,7985052,30762,1,"11315","ENST00000493373.5",-5060
"chr16",46757661,46758061,401,"*",5.55693814941855,6.01763243783793,4.87608447466337,0.848831160831822,0.000573193271047781,0.00880988778109451,"Intron (ENST00000536476.5/91807, intron 1 of 11)",16,46707666,46763246,55581,2,"91807","ENST00000536476.5",5185
"chr19",54240495,54240895,401,"*",4.73982199687405,5.25588403991538,3.92873816309131,0.946329723662622,0.000573246733847119,0.00880988778109451,"Promoter (1-2kb)",19,54238953,54242751,3799,2,"79168","ENST00000245621.6",1856
"chr14",61148216,61148616,401,"*",4.07440103416962,3.09673060233093,4.65184287724307,-1.01753112340205,0.000573345330648108,0.00881003184544904,"Distal Intergenic",14,61187559,61530584,343026,1,"5583","ENST00000555185.5",-38943
"chr3",42042970,42043370,401,"*",4.25101117539716,3.41074765119734,4.77854044126588,-0.998272676617815,0.000573720990738771,0.00881443256068581,"Intron (ENST00000673621.2/22906, intron 1 of 16)",3,42013802,42225889,212088,1,"22906","ENST00000487159.5",29168
"chr15",44296766,44297166,401,"*",3.88900239536619,2.84632665180237,4.48791415297597,-1.05350640311493,0.00057431919963485,0.00882002947024242,"Intron (ENST00000299957.11/113201, intron 1 of 9)",15,44289105,44332059,42955,1,"113201","ENST00000558735.1",7661
"chr5",91332343,91332743,401,"*",4.51614589412176,3.79437272697713,4.99501238468677,-0.960402763357836,0.000574322709600841,0.00882002947024242,"Distal Intergenic",5,91285160,91314516,29357,2,"100505994","ENST00000650067.1",-17827
"chr12",13504097,13504497,401,"*",3.95207923732201,2.92937549295491,4.54453094333567,-1.03407799471318,0.000574427129095782,0.00882002947024242,"Intron (ENST00000637214.1/2904, intron 1 of 1)",12,13582031,13620077,38047,1,"105369668","ENST00000652867.1",-77534
"chr7",78768782,78769182,401,"*",4.72430638858095,3.96730267154479,5.21823650986762,-0.929763224965071,0.00057444258292448,0.00882002947024242,"Promoter (1-2kb)",7,78256025,78770859,514835,2,"9863","ENST00000636717.1",1677
"chr10",100731401,100731801,401,"*",4.82938347745947,5.29305268722314,4.14194482552671,0.898041902574303,0.000574707527349686,0.00882269675804623,"Distal Intergenic",10,100735396,100829944,94549,1,"5076","ENST00000679374.1",-3595
"chr17",43878525,43878925,401,"*",6.08780584061154,6.48275599330921,5.5421979581556,0.775313705779625,0.000574860389867109,0.00882269675804623,"Intron (ENST00000377184.7/4355, intron 11 of 11)",17,43875357,43900598,25242,2,"4355","ENST00000377184.7",21673
"chr1",39173585,39173985,401,"*",3.71796139885021,2.67917497089854,4.3156243947199,-1.05954464494344,0.000575015669402508,0.00882269675804623,"Intron (ENST00000361689.7/23499, intron 2 of 93)",1,39158864,39333181,174318,1,"23499","ENST00000672812.1",14721
"chr6",154479809,154480209,401,"*",3.99264838520684,2.87532818216678,4.61468919885524,-1.03902013053312,0.000575030386101836,0.00882269675804623,"Promoter (1-2kb)",6,154406110,154478491,72382,2,"154043","ENST00000479339.5",-1318
"chr2",12317791,12318191,401,"*",4.80286212609074,4.06184658987628,5.29002116843501,-0.914852845998115,0.000575063056599882,0.00882269675804623,"Intron (ENST00000412294.5/100506457, intron 4 of 5)",2,12314321,12562617,248297,1,"100506457","ENST00000412606.2",3470
"chr1",4375727,4376127,401,"*",3.92791803454136,2.86090029054569,4.53454537385359,-1.0441683217578,0.00057520198519147,0.00882345726608297,"Distal Intergenic",1,4412027,4424689,12663,1,"284661","ENST00000635002.1",-35900
"chr20",24616979,24617379,401,"*",4.04337742875291,4.63535399873504,3.02212826480336,1.01917070975427,0.000575409142556204,0.00882438325420262,"Intron (ENST00000376862.4/79953, intron 3 of 3)",20,24584902,24597153,12252,1,"79953","ENST00000482637.1",32077
"chr2",130767623,130768023,401,"*",4.8299933931747,5.29384582086844,4.14214775961866,0.90307913517296,0.00057544108660763,0.00882438325420262,"3' UTR",2,130756291,130764658,8368,1,"205147","ENST00000458606.6",11332
"chr17",39670201,39670601,401,"*",5.62005246548145,6.02613642277347,5.05283205311546,0.806722552686754,0.000576128929123177,0.0088335594284908,"Promoter (1-2kb)",17,39668463,39670090,1628,1,"5409","ENST00000581428.1",1738
"chr1",6498624,6499024,401,"*",4.94200607212049,5.47959316709159,4.07545706283709,0.936684321100597,0.000576536011460126,0.00883721620019041,"Promoter (1-2kb)",1,6467122,6497424,30303,2,"57449","ENST00000400915.8",-1200
"chr20",59751214,59751614,401,"*",5.25580613614917,5.73694376341825,4.52879936076693,0.888537700050277,0.000576546421599994,0.00883721620019041,"Intron (ENST00000359926.7/116154, intron 3 of 12)",20,59721210,59847711,126502,1,"116154","ENST00000395636.6",30004
"chr17",18379694,18380094,401,"*",4.39486731928602,4.96365950192139,3.44231844651541,0.990063867611329,0.000576725096770054,0.0088385828814634,"Promoter (1-2kb)",17,18377778,18389647,11870,1,"645027","ENST00000399134.5",1916
"chr2",118249612,118250012,401,"*",4.33959651048858,3.51302794311854,4.86178406155518,-0.981242177267114,0.000576853270183845,0.0088391752955452,"Distal Intergenic",2,118182939,118222250,39312,2,"100506797","ENST00000647942.1",-27362
"chr8",142615399,142615799,401,"*",5.91751854522575,6.3101282944608,5.37639192154837,0.76929673239406,0.000577107306816119,0.00884169584012991,"Promoter (<=1kb)",8,142616293,142640641,24349,1,"101928087","ENST00000685588.1",-494
"chr16",47925905,47926305,401,"*",4.0887425024512,3.1134986365283,4.66535764852427,-1.02104599539679,0.000577229444656858,0.00884219513253296,"Distal Intergenic",16,47849307,47887130,37824,2,"100507534","ENST00000570024.3",-38775
"chr1",183060293,183060693,401,"*",4.16031668343613,3.27354746661867,4.70547069941976,-1.01717458093005,0.000577354566628531,0.0088423579183376,"Intron (ENST00000258341.5/3915, intron 1 of 27)",1,183096544,183110631,14088,1,"3915","ENST00000484114.2",-35851
"chr17",50181585,50181985,401,"*",5.56044496723774,6.01724506900354,4.88814555864856,0.83561894224527,0.000577419171755087,0.0088423579183376,"Distal Intergenic",17,50185844,50187122,1279,2,"1277","ENST00000510710.3",5137
"chr3",184400931,184401331,401,"*",5.3331051934825,5.76391071437137,4.71608002444575,0.836063550174925,0.000577536708461231,0.00884240631963909,"Promoter (<=1kb)",3,184401537,184426836,25300,1,"105374250","ENST00000478780.1",-206
"chr11",35151277,35151677,401,"*",4.68877829911829,3.87594256245851,5.20553798097824,-0.941048315737381,0.000577601433652064,0.00884240631963909,"Intron (ENST00000526025.2/960, intron 1 of 1)",11,35139306,35223320,84015,1,"960","ENST00000442151.6",11971
"chr3",189928331,189928731,401,"*",3.79546924610967,2.7302329383836,4.40153772263387,-1.06362651422353,0.000577955785988846,0.00884645949776943,"Distal Intergenic",3,189957697,189964121,6425,2,"55214","ENST00000490940.1",35390
"chr1",8701072,8701472,401,"*",4.12823818282801,3.15991890005124,4.70248393768915,-1.03490822986053,0.000578140313558204,0.00884651851567788,"Promoter (1-2kb)",1,8656193,8703219,47027,2,"473","ENST00000468247.1",1747
"chr5",3268529,3268929,401,"*",3.67266840829045,4.27304765497924,2.62540434913828,1.06411578306501,0.000578254719275516,0.00884651851567788,"Distal Intergenic",5,3179449,3181489,2041,1,"102467074","ENST00000692105.1",89080
"chr17",3659499,3659899,401,"*",4.87431833859085,5.33857458231427,4.18557512105737,0.924751000014084,0.00057826247464617,0.00884651851567788,"Exon (ENST00000673965.1/1497, exon 11 of 12)",17,3662895,3668578,5684,2,"30851","ENST00000225525.4",8679
"chr19",7920887,7921287,401,"*",5.68493088978104,6.1030757994134,5.09373341689842,0.813606528467843,0.000578336114757388,0.00884651851567788,"Promoter (<=1kb)",19,7921013,7922193,1181,1,"6618","ENST00000595035.5",0
"chr13",113952414,113952814,401,"*",4.30173807754055,4.88378613836525,3.31044623748317,1.03068424891532,0.000578407603018132,0.00884651851567788,"Distal Intergenic",13,113956549,113970409,13861,2,"100507747","ENST00000637024.1",17595
"chr19",53964599,53964999,401,"*",4.87197899022002,5.34788194192606,4.15699427944941,0.896937391118866,0.000579534465253594,0.00886129468530118,"Promoter (1-2kb)",19,53962937,53990215,27279,1,"59283","ENST00000270458.4",1662
"chr9",74760153,74760553,401,"*",3.53349184871971,2.18007341411029,4.21933009977181,-1.08261743027814,0.000579553189905765,0.00886129468530118,"Intron (ENST00000361255.7/140803, intron 27 of 38)",9,74820232,74834057,13826,2,"140803","ENST00000483186.1",73504
"chr17",80204957,80205357,401,"*",4.89643024588363,5.42961670841207,4.04146355527108,0.962508155025211,0.00057967268345165,0.00886174951376108,"Promoter (<=1kb)",17,80201589,80205476,3888,2,"6448","ENST00000573346.5",119
"chr15",60359576,60359976,401,"*",4.06537918546007,3.16359873709343,4.61605747621223,-1.01479441114753,0.000579970390572615,0.0088628637157822,"Exon (ENST00000677258.1/302, exon 5 of 5)",15,60351192,60374505,23314,2,"302","ENST00000559176.5",14529
"chr16",87877912,87878312,401,"*",4.27692349084293,4.86827558941367,3.25758312753768,0.992913022032495,0.000579985537866136,0.0088628637157822,"Distal Intergenic",16,87830023,87869507,39485,2,"8140","ENST00000261622.5",-8405
"chr20",63073285,63073685,401,"*",5.17111813239777,5.59913374720622,4.55984381705745,0.851451602439186,0.000580054109001021,0.0088628637157822,"Intron (ENST00000606208.5/63930, intron 1 of 1)",20,63102205,63104386,2182,1,"768096","ENST00000433161.1",-28520
"chr1",210438827,210439227,401,"*",3.82848689919304,2.64961323120958,4.4684634196663,-1.05240425136268,0.000580104597791217,0.0088628637157822,"Promoter (<=1kb)",1,210439583,210676296,236714,1,"55733","ENST00000367009.2",-356
"chr5",143246186,143246586,401,"*",4.5444663609956,3.75118448630599,5.05337165065864,-0.954711882380101,0.000580356289207975,0.00886533736215561,"Distal Intergenic",5,143207200,143216770,9571,1,"23092","ENST00000425417.2",38986
"chr17",31136437,31136837,401,"*",3.80233540957596,2.609573040071,4.44622443927946,-1.07139571722663,0.000581337991238601,0.00887782301038077,"Exon (ENST00000584382.1/ENST00000584382.1, exon 2 of 2)",17,31128458,31169964,41507,1,"4763","ENST00000489712.6",7979
"chr20",53939141,53939541,401,"*",3.78770902074941,2.63869991572454,4.41910684873997,-1.06082791112735,0.000581353462408317,0.00887782301038077,"Promoter (<=1kb)",20,53940160,53942508,2349,1,"124904936","ENST00000450473.1",-619
"chr1",12424119,12424519,401,"*",3.75940701207182,2.63321214324051,4.38409521952836,-1.06343583208581,0.000581775023734675,0.0088828822740192,"Intron (ENST00000620676.6/55187, intron 65 of 69)",1,12409838,12416827,6990,1,"55187","ENST00000481484.1",14281
"chr2",209495987,209496387,401,"*",4.5819623876959,3.73792334681053,5.11095195251442,-0.980127458248788,0.000581864683198195,0.0088828822740192,"Intron (ENST00000682079.1/4133, intron 1 of 15)",2,209424058,209730518,306461,1,"4133","ENST00000199940.10",71929
"chr17",77778903,77779303,401,"*",5.19037786598224,5.65326126110505,4.5046828562378,0.880152435088698,0.000582019475668466,0.00888387186063621,"Distal Intergenic",17,77722872,77728559,5688,2,"100132174","ENST00000593118.1",-50344
"chr3",161231735,161232135,401,"*",3.17104720892162,1.66234524720996,3.8922647473126,-1.08800954834485,0.00058239495480748,0.00888758367096657,"Intron (ENST00000468606.5/51068, intron 5 of 5)",3,161224930,161235331,10402,1,"51068","ENST00000478160.1",6805
"chr5",61449740,61450140,401,"*",4.19202929159517,3.23457573193073,4.76252617190662,-1.0025610404288,0.000582599192840184,0.00888758367096657,"Intron (ENST00000252744.6/57688, intron 1 of 13)",5,61332258,61546172,213915,1,"57688","ENST00000252744.6",117482
"chr8",143558976,143559376,401,"*",4.92450799847065,5.44460913514189,4.10323978165226,0.929634823015774,0.000582615327216471,0.00888758367096657,"Promoter (<=1kb)",8,143558689,143563059,4371,1,"79792","ENST00000524846.5",287
"chr7",154858149,154858549,401,"*",5.71829212179089,6.1422010677393,5.11542137375521,0.832403423560693,0.000582622684391308,0.00888758367096657,"Exon (ENST00000493268.1/1804, exon 5 of 5)",7,154838388,154865483,27096,2,"105375580","ENST00000448767.1",6934
